gender,name,other,specifier,size
man,henrikssson,,,1
man,henrikson,talman,,1
man,henrikson,statsrådet,,1
man,helmer perssons,statsrådet,,1
man,helmer persscn,,,1
man,hellström,talmannen,,1
man,hellström,statsministern,,1
man,hellström,industriministern,,1
man,hellbaecken,,,1
man,heliberg,,,1
,helge klöver,industriministern,,1
,helge hagberg,statsrådet,örebro,1
,helene hellmark knutsson,,,1
,helena lindah,,,1
,helena bargholqz,,,1
man,heland,talmannen,,1
man,heiman,,,1
man,heilström,,,1
man,heilberg,,,1
man,heijding,,,1
man,heiding,statsrådet,,1
man,hegegblom,,,1
,heer nelander,,,1
man,heenriksson,,,1
man,heeggblom,,,1
man,hedström,statsrådet,,1
man,hedstr,,,1
man,hedst röm,,,1
man,hedlunds,,,1
,hedlund,statsrådet,,1
man,hedlun,,östersund,1
man,hedins,,,1
man,hederstiernea,,,1
man,he,,,1
man,haästad,,,1
woman,havik,,,1
man,hausson,,rubbestad,1
,harriet colliander,kommuniktionsministern,,1
,harlad nordlund,,,1
,harald bergström,socialministern,,1
man,hanssoni rättvik,,,1
man,hansson,talmannen,,1
woman,hansson,socialministern,,1
man,hanson,statsministern,,1
,hans stenberg,justitieministern,,1
,hans petersson,statsrådet,röstånga,1
,hans petersson,justitieministern,röstånga,1
,hans petersson,industriministern,hallstahammar,1
,hans nyhage,justitieministern,kinna,1
,hans nyhage,industriministern,,1
,hans nyhage,industriministern,borås,1
,hans nyhage,ekonomiministern,,1
,hans lindblad,statsrådet,,1
,hans karlsson,socialministern,,1
,hans göran,utrikesministern,angola,1
,hans göran,utrikesministern,cambodja,1
,hans göran,utrikesministern,gaza,1
,hans göran,utrikesministern,kampuchea,1
,hans göran,utrikesministern,sydostasien,1
,hans göran,statsrådet,indonesien,1
,hans gustafsson,kommunministern,,1
,hans dau,kommunikationsministern,,1
,hans dau,justitieministern,,1
,hans dau,industriministern,,1
man,han,statsrådet,,1
man,hamrins,,,1
man,hammarskjöld,,,1
man,hammars surte,industriministern,,1
man,hamilton,talman,,1
man,hamiiton,talmannen,,1
woman,hambraeus,jordbruksministern,,1
woman,hambraeeus,,,1
man,ham,talmannen,,1
man,ham,,,1
man,halmarson,,,1
man,hallén,talmannen,,1
man,hallgren,industriministern,,1
man,hallenius,industriministern,,1
man,hallagard,,,1
man,hall,,,1
man,hages,,,1
man,hageerg,,malmö,1
man,hagberg,talmannen,,1
man,hagberg,talmannen,malmö,1
man,hagberg,talman,luleå,1
man,hagberg,,lulå,1
man,hagberg,,tuleå,1
man,hagberg,,örebro,1
,hagar normark,statsrådet,,1
,hagar normark,industriministern,västerbotten,1
,hadars cars,,,1
,hadar cars,utrikesministern,indonesien,1
,hadar cars,utrikesministern,senegal,1
,hadar cars,utrikesministern,tjeckoslovakien,1
,hadar cars,statsrådet,punta,1
,hadar cars,statsrådet,sverige,1
man,hackner,,,1
man,hacberg,,luleå,1
,göthe knutson,statsrådet,,1
,göthe knutson,kommunministern,,1
,göthe knutson,kommunikationsministern,karlstad,1
,göthe knutson,justiteministern,,1
,göthe knutson,industriministern,norgeavtalet,1
,göthe knutson,ekonomiministern,,1
woman,göthberg,utbildningsministern,,1
woman,göthberg,statsrådet,,1
man,göteborgs,,,1
,göte knutson,,,1
,gösta lyngå,industriministern,,1
,gösta lyngå,industriministern,malmö,1
,gösta karlsson,industriministern,,1
,gösta andersson,industriministern,,1
,gösta,,,1
,görel thurdin,utrikesministern,,1
,görel thurdin,statsrådet,barsebäck,1
,görel thurdin,kommunikationsministern,,1
,görel thurdin,industriministern,,1
,görel thurdin,industriministern,greifswald,1
,görel thurdin,finansministern,,1
,görel thurdin,civilministern,,1
,görel bohlin,statsrådet,stockholm,1
,görel bohlin,industriministern,stockholms,1
,gördis hörnlund,industriministern,,1
,göransson,,,1
,görand åstrand,,,1
,göran åstrand,statsrådet,,1
,göran åstrand,statsrådet,sverige,1
,göran magnussson,,,1
,göran magnusson,statsrådet,,1
,göran magnusson,kommunikationsministern,,1
,göran lindblad,socialministern,,1
man,göran karlson,,,1
,göran ericsson,statsrådet,stockholm,1
,göran ericsson,industriministern,,1
,göran ericsson,industriministern,stockholmsregion,1
man,gustaysson,,alvesta,1
man,gustavsson,statsministern,alvesta,1
,gustav lorentzon,statsrådet,,1
,gustav lorentzon,statsministern,,1
,gustav lorentzon,kommunministern,,1
,gustav lorentzon,jordbruksministern,,1
,gustav lorentzon,industriministern,kramfors,1
man,gustav karlsson,,,1
man,gustat andersson,,,1
man,gustalsson,,,1
man,gustafsson,talman,kårbwy,1
,gustafsson,statsrådet,,1
man,gustafson,talman,vimmerby,1
man,gustaf iwar,,,1
man,gustaf hansson,,,1
man,gustaf emil andersson,,,1
man,gustaf elofssons,,,1
man,gustaf elofsson,talmannen,,1
man,gustaf elofson,,,1
man,gustaf carlsson,,,1
man,gustaf andersson,,,1
,gustaf,,,1
woman,gunnne,,,1
,gunnel liljegren,utrikesministern,jugoslavien,1
,gunnel jonäng,utrikesministern,norden,1
,gunnel jonäng,utrikesministern,polynesien,1
,gunnel jonäng,utrikesministern,uruguay,1
,gunnel jonäng,utrikesministern,västeuropa,1
,gunnel jonäng,statsrådet,vannsäter,1
,gunnel jonäng,socialministern,,1
,gunnel jonäng,kommunministern,,1
,gunnel jonäng,justitieministern,,1
,gunnel jonäng,industriministern,bollnäs,1
,gunnel jonäng,industriministern,vannsäter,1
,gunnel jonäng,handelsministern,,1
,gunnar thollander,socialministern,,1
,gunnar richardson,statsrådet,,1
,gunnar olsson,statsministern,norgeavtalet,1
,gunnar olsson,socialministern,,1
,gunnar olsson,kommunministern,,1
,gunnar olsson,jordbruksministern,,1
,gunnar olsson,jordbruksministern,värmland,1
,gunnar olsson,industriministern,vänerskog,1
,gunnar olsson,industriministern,värmlands,1
,gunnar hökmark,utrikesministern,nicaragua,1
,gunnar hökmark,utrikesministern,thailand,1
woman,gunnar hökmark,talman,,1
,gunnar högmark,,,1
,gunnar goude,,,1
,gunnar elm,,,1
,gunnar björk,statsrådet,,1
,gunnar björk,statsrådet,gävle,1
,gunnar björk,socialministern,,1
,gunnar biörcki,statsministern,,1
,gunnar biörck,försvarsministern,värmdö,1
,gunilla svant orp,,,1
,gunii la andré,,,1
,gunhild bolander,utrikesministern,östersjön,1
,gunhild bolander,kommunikationsministern,östersjön,1
,gunhild bolander,industriministern,,1
,gundhild bolander,industriministern,,1
,gundhild bolander,,,1
,gun hellsvik,,,1
,gummi fabriks ab,industriministern,norrköping,1
,gullan linidblad,,,1
,gullan lindlad,,,1
,gullan lindblad,utrikesministern,iran,1
,gullan lindblad,socialministern,,1
,gullan lindblad,kommunministern,,1
,gullan lindblad,kommunikationsministern,,1
,gullan linblad,,,1
,gudrun sundström,statsrådet,,1
,gudrun schyman,utrikesministern,afganistan,1
,gudrun schyman,utrikesministern,boforsmålet,1
,gudrun schyman,utrikesministern,indien,1
,gudrun schyman,utrikesministern,norden,1
,gudrun schyman,statsrådet,isfahan,1
,gudrun schyman,industriministern,,1
,gudrun norberg,utrikesministern,,1
,gudrun norberg,kommunikationsministern,,1
,gudrun lindvdall,,,1
,gudrud schyman,statsrådet,,1
man,gränebo,talmannen,,1
man,grevesmähl,,,1
,grethe lundbland,,,1
,grethe lundblad,utrikesministern,,1
woman,grethe lundblad,statsrådet,,1
man,gottfr karlsson,,,1
man,gotland inom,talman,göteborg,1
,gothe knutson,,,1
man,gl,,,1
man,girde,,,1
man,ginther,ministern,,1
man,gimnther,,,1
man,gillstöm,,,1
man,gillström,industriministern,baståsen,1
man,gillström,bostadsministern,,1
,gertrud hedberg,statsrådet,,1
,george andersson,statsrådet,,1
,georg andersson,statsrådet,,1
,georg andersson,statsrådet,saxnäs,1
,georg andersson,industriministern,,1
,georg andersson,industriministern,skellefteå,1
,georg andersson,industriministern,vindelälvsområde,1
,georg andersson,industriministern,västerbotten,1
,georg andersson,industriministern,västerbottens,1
,ge ae,statsrådet,,1
man,gardeli,,gans,1
man,garde,,gans,1
man,gahrton,utrikesministern,polen,1
,förste vice,talmannen,västtyskland,1
man,första,,,1
,förlag ab,,,1
man,föredrogs,,,1
man,föredrogs,,karlstad,1
,föredrogs,,,1
man,föne,,,1
man,fågelsbo,statsrådet,,1
man,fälldin,statsministern,,1
man,fälldein,,,1
man,ft,,,1
man,fs,,skara,1
woman,fröken andersson,,,1
woman,frändås,statsrådet,,1
woman,frznkel,,,1
woman,fru troedsson,talman,,1
woman,fru theorin,talman,,1
woman,fru theorin,,,1
woman,fru kristensson,,,1
,fru gärde widemar,,,1
,fru,talmannen,,1
man,frisen,,,1
man,frilsi,,vimmerby,1
man,friherre fleming,,,1
,frida berglund,kommunministern,,1
,frida berglund,industriministern,,1
,frida berglund,industriministern,luleå,1
woman,frenkel,utbildningsministern,örebro,1
woman,frenkel,justitieministern,,1
woman,frenkel,jordbruksministern,,1
man,fredriksson,talman,,1
woman,fredrikson,kommunministern,,1
woman,fredrikson,kommunikationsministern,,1
man,fredrik ströms,,,1
man,fredrik sson,,,1
,fredrik schul,,,1
,fredrik redinfeldt,,,1
man,franzéen,,,1
man,fransson,industriministern,,1
woman,fra nkel,,,1
man,fra,,,1
man,forts,talmannen,,1
man,forsell,,,1
woman,forbrink,,,1
woman,fn-,utbildningsministern,,1
man,fn,talmannen,,1
woman,fn,statsrådet,,1
woman,fn,statsrådet,sydvietnam,1
woman,floren-winther,,,1
woman,flodström,utbildningsministern,,1
man,fjiellman,,,1
man,fjeliman,,,1
man,fiyg,,,1
man,fithander,,,1
,finlands tv,statsrådet,,1
,filip johansson,statsrådet,,1
,filip johansson,kommunikationsministern,,1
,filip johansson,industriministern,piteå,1
,filip fridolsson,,,1
,filip fridolfsson,kommunministern,,1
,filip fridolfsson,industriministern,stockholm,1
,filip fridolfsson,industriministern,stockholmsregion,1
man,fiellman,,,1
man,fh,,,1
,feu segerstedt,,,1
man,ferdinand nilssons,,,1
man,ferdinand nilsson,statsministern,,1
man,ferdi d nilsson,,,1
man,feldt,industriministern,,1
man,feldt,industriministern,vikmanshyttan,1
man,fedinand nilsson,,,1
man,fauisen,,,1
man,fat- tisdagen,,arvika,1
,fanny rizell,socialministern,,1
man,falköpings,,,1
man,falkenbergs,,falkenberg,1
man,falkenberg,,falkenberg,1
man,faila,,,1
man,fagerlund,industriministern,,1
,fa ne,,,1
man,fa,,falkenberg,1
man,ewerlöt,,,1
,ewa zetterberg,,,1
,ewa hedkvist,socialministern,,1
,evert svensson,statsministern,,1
,evert svensson,industriministern,stenungsund,1
,evert svensson,bostadsministern,,1
,eva zetteberg,,,1
,eva winther,statsrådet,,1
,eva winther,industriministern,luleå,1
,eva winther,industriministern,norrbotten,1
,eva johansson,statsrådet,stockholmsområde,1
,eva hjelmström,utrikesministern,centralamerika,1
,eva hjelmström,utrikesministern,chile,1
,eva hjelmström,utrikesministern,iran,1
,eva hjelmström,utrikesministern,pakistan,1
,eva hjelmström,utrikesministern,paris,1
,eva hjelmström,utrikesministern,stilla,1
,eva hjelmström,statsministern,,1
,eva hjelmström,socialministern,,1
,eva hjelmström,minister,,1
,eva hjelmström,kommunikationsministern,,1
,eva goös,industriministern,,1
,eva goe,industriministern,,1
,eva go es,,,1
,eva björne,utrikesministern,västsahara,1
,eva björne,industriministern,,1
man,ett,talman,,1
,etri fönster ab,statsrådet,uddevalla,1
,est fss,,,1
man,est,,,1
,essen lindahl,kommunministern,,1
man,eskilsson,statsrådet,,1
,eskil erlandssson,,,1
,ers santana,,,1
man,ernst hjälmar nilsson,,,1
,erling välivaara,,,1
man,erlander,talmannen,,1
,erkki tammenoksa,civilministern,,1
man,erikssoni grängesberg,,,1
woman,eriksson,,,1
woman,eriksson,,hallstahammar,1
woman,eriksson,,stockhohmn,1
woman,eriksson,,stockhohn,1
man,eriksson,,sörsjön,1
man,eriksson,,uifsbyn,1
,erik åsbrink,,,1
,erik waäarnberg,,,1
,erik ottos on,,,1
,erik larsson,statsrådet,,1
,erik johansson,kommunministern,hållsta,1
,erik hovhammar,statsrådet,,1
,erik hovhammar,jordbruksministern,,1
,erik holmkvist,kommunikationsministern,,1
,erik holmkvist,industriministern,luleå,1
,erik holmkvist,industriministern,norrlandslänen,1
,erik holmkvist,industriministern,tjernobyl,1
,erik glimneér,,,1
man,erik fiilp petersson,,,1
man,erik auderson,,,1
,erik adamsson,industriministern,,1
man,eriesson,talmannen,,1
woman,eriesson,,luleå,1
man,eriesson,,,1
,ericsson,statsrådet,,1
man,ericsson,,arboga,1
man,ericsson,,sörbo,1
man,ericsson,,ätvidaberg,1
,eric rejdnell,statsrådet,,1
,eric rejdnell,kommunikationsministern,,1
,eric ma rcusson,,,1
,eric holmqvist,statsministern,malmöhus,1
man,eric gustat peterson,,,1
,eric enlund,statsrådet,,1
,eric carlsson,kommunministern,,1
man,erfors,,,1
,er er,,,1
man,eos,talmannen,,1
man,engst röm,,,1
man,engk vist,,,1
man,engbergska,,,1
man,enaärsson,,,1
,en ee,,,1
man,en,,storegården,1
,emmanuel morfiadakis,,,1
man,emil wagnsson,,,1
,elvy nilsson,industriministern,,1
,elving andersson,utrikesministern,,1
,elver jonsson,utrikesministern,sovjetunionen,1
,elver jonsson,statsrådet,,1
,elver jonsson,civilministern,,1
man,elon anderssson,,,1
man,elm,statsrådet,,1
,ella johnsson,statsrådet,,1
,ell-olof feldt,,,1
,elisbeth fleetwood,,,1
,elisabeth persson,justitieministern,,1
,elisabeth franzén,,,1
,elisabeth fleetwoodd,statsrådet,,1
,elisabeth fleetwood,utrikesministern,,1
,elisabeth fleetwood,statsrådet,helsingfors,1
,elisabeth fleetwood,justitieministern,stockholm,1
,elisabeth fleetwodd,,,1
,elisabeth fleettwood,,,1
,elis andersson,bostadsministern,,1
man,eliassson,,sundborn,1
woman,eliasson,utrikesministern,,1
man,eliasson,talman,sundborn,1
woman,eliasson,statsministern,,1
woman,eliasson,kommunikationsministern,,1
man,eliasson,,molbolm,1
man,el,statsrådet,,1
man,el,,,1
man,ekströms,,,1
man,ekman,talmannen,,1
man,ekman,statministern,,1
woman,ekendael,,,1
woman,ekelund,socialministern,,1
man,ek,statsrådet,,1
,eivor marklund,statsministern,,1
,eivor marklund,statsministern,arjeplog,1
,eivor marklund,kommunikationsministern,nilivaara,1
,eivor marklund,justitieministern,kalix,1
,eivor marklund,industriministern,norrbottens,1
,eivor marklund,industriministern,västerbotten,1
,eivor husing,socialministern,,1
man,eindholm,statsrådet,,1
,einar larsson,industriministern,,1
,egon jacobsson,statsrådet,,1
woman,efter,,,1
man,efter,,,1
man,efter,,umeå,1
man,efta,,,1
,eerr persson,,,1
,eerr ohlin,,,1
woman,eemén,,,1
man,eeckscher,,,1
man,edsbäcken,,,1
woman,edin,,,1
man,edenmaån,statsrådet,,1
man,ebbe olsson,,,1
man,ebbe chlsson,,,1
man,earl ekman,,,1
man,eall,,,1
,doris håvik,statsrådet,,1
,doris håvik,socialministern,,1
man,domö,talmannen,,1
,domän housing ab,statsrådet,,1
man,dne,,,1
man,diekson,,,1
man,det,talman,,1
man,den ll,,,1
man,de socialistiska,,,1
man,de geer,statsministern,,1
man,de,statsministern,,1
man,de,,lerbäcksbyn,1
man,dcmö,,,1
man,daärlin,,,1
,david wirmark,industriministern,kallhäll,1
,daniel tarschys,utrikesministern,,1
,daniel tarschys,socialministern,karesuando,1
,dan ericsson,socialministern,kolmården,1
man,dahléen,,,1
man,dahlbäck,talmannen,,1
woman,dahl,statsrådet,,1
woman,dahl,socialministern,,1
man,daelén,,,1
,curt boström,industriministern,piteå,1
man,csear olsson,,,1
man,cristiernsson,,,1
man,clovson,,västerås,1
man,clasomn,,,1
man,claeson,bostadsministern,,1
,claes roxberg,,,1
man,cl,,,1
man,ciemedtson,,,1
,christina petterson,,,1
,christina linderholm,statsrådet,,1
,christer skoog,justitieministern,sölvesborg,1
,christer nilsson,statsrådet,,1
,christer nilsson,kommunikationsministern,,1
,christer nilsson,industriministern,,1
,christer nilsson,industriministern,kinda,1
,christer nilsson,industriministern,motala,1
,christer eirefelt,talmannen,,1
,christer eirefelt,kommunministern,,1
,christer eirefelt,kommunikationsministern,halland,1
,christer eirefelt,industriministern,,1
,christer eirefeldt,,,1
,chr istian holm,,,1
man,chefen,talmannen,,1
,chatrine paulsson,,,1
,charlotte cederskiöld,statsrådet,,1
,charlotte cederschiöld,socialministern,,1
,charlotte cederschiöld,justitieministern,,1
,charlotte branting,statsrådet,bangladesh,1
,charlotte branting,socialministern,,1
,ceorg åberg,,,1
woman,cederqvist,,,1
,cecilia nilsson wig-ström,,,1
,ceaverken ab,industriministern,strängnäs,1
,catrina rönnung,,,1
,catharinga hagen,,,1
,cataringa rönnung,,,1
,catarina rönnung,socialministern,,1
,catarina rönnung,industriministern,jönköpings,1
,carlsson önnarp,,bakeröd,1
man,carlsson,,vikmanshyttån,1
man,carlgusta ekman,,,1
,carl-wilhelm lothgius,,,1
woman,carl-henrik hermansson,talman,,1
,carl lidbom,utrikesministern,mellanöstern,1
,carl lidbom,handelsministern,sydafrika,1
man,carl johansson,,,1
,carl frick,industriministern,,1
,carl frick,industriministern,östersjön,1
man,carl erikson,,,1
,carl bildt,utrikesministern,,1
,carl bildt,utrikesministern,europa,1
man,börjesson,,faiköping,1
man,börjesson,,giömminge,1
,börje stensson,utrikesministern,bulgarien,1
,börje stensson,handelsministern,,1
,börje hörnlund,statsrådet,umeå,1
,börje hörnlund,statsministern,,1
,börje hörnlund,jordbruksministern,tjernobyl,1
,börje hörnlund,industriministern,norsjö,1
,börje hörnlund,industriministern,skellefteå,1
,börje hörnlund,industriministern,västerbottens,1
,börje hörnlund,,,1
,börje hörlund,,,1
man,böing,,,1
man,böeckström,,,1
,bö könberg,statsrådet,,1
man,bäeklund,,,1
man,bäcklnnd,,,1
man,bäckl,,,1
man,bä,,katrineholm,1
man,bydén,,,1
,bydh munck,,,1
man,byberg,,,1
man,burenstam linder,industriministern,luleå,1
man,brännström,industriministern,lövånger,1
man,brännberg,talmannen,,1
man,brädetfors,,,1
man,brädefors,talmannen,,1
,bruno poromaa,industriministern,,1
,brivio thörner,jordbruksministern,,1
,brivio thörner,,,1
,britta sundin,socialministern,,1
,britta bjelle,utrikesministern,,1
,britta bjelle,industriministern,,1
,britta,,,1
,britt mogård,utbildningsministern,,1
,britt mogård,statsrådet,,1
,britt mogård,statsrådet,stockholm,1
,britt bohlin,statsrådet,,1
,brigitta hambraeus,,,1
,brigit friggebo,,,1
man,brantiug,,,1
man,branting,talmannen,,1
man,brant,statsministern,,1
man,brandt,talman,,1
man,bozrell,,,1
man,boström,industriministern,arjeplog,1
man,borgqvist,,,1
,borg,,,1
man,borel,statsrådet,,1
man,boreil,,,1
man,bomö,,,1
man,bom,,,1
man,bollnrng,,luleå,1
man,bohmans,,,1
man,bohman,statsministern,,1
man,bohman,,,1
man,bodin,,,1
,bodil franke ohlsson,,,1
,bo södersten,statsrådet,,1
,bo södersten,industriministern,,1
man,bo lundgren,talman,,1
,bo lundgren,statsrådet,simrishamn,1
,bo lundgren,industriministern,,1
,bo lundgren,industriministern,östra,1
,bo lundgren,budgetministern,,1
,bo holmberg,justitieministern,,1
,bo hammar,utrikesministern,irak,1
,bo hammar,utrikesministern,norden,1
,bo hammar,statsrådet,,1
,bo hammar,statsrådet,stockholm,1
,bo hammar,kommunikationsministern,,1
,bo finnkvist,industriministern,värmland,1
,bo arvidson,justitieministern,,1
,bo,utrikesministern,,1
man,bo,,,1
man,blomquist,statsrådet,,1
man,bloc,,,1
,bleny fälldin,,,1
man,blekinge,,,1
,björnkörlof,,,1
,björneborgs jernverks ab,industriministern,,1
,björn von sydow,,,1
,björn von der,,,1
,björn samuelson,utbildningsministern,,1
,björn samuelson,industriministern,skoghall,1
,björn molin,utrikesministern,,1
,björn körlof,utrikesministern,,1
,björn ericson,,,1
,björn eliasson,statsrådet,,1
,björn,statsrådet,,1
man,björkman,talmannen,,1
man,björk,,,1
woman,björek,,,1
man,björck,talman,nässjö,1
man,björck,industriministern,nässjö,1
man,bjöcki jönköping,,,1
man,biörling,,,1
man,biörkman,,,1
man,biörek,,,1
man,biörck,,kristianstad,1
,birthe sörestedt,statsrådet,,1
,birthe sörestedt,justitieministern,,1
,birigtta wistrand,,,1
,birigt henriksson,,,1
,birgt henriksson,,,1
,birgitta rydle,statsrådet,stockholms,1
,birgitta hambraeus,statsrådet,garpenberg,1
,birgitta hambraeus,justitieministern,,1
,birgitta hambraeus,jordbruksministern,,1
,birgitta hambraeus,industriministern,skellefteå,1
,birgitta gidlund,,,1
,birgitta dahl,,,1
,birgitta,,,1
,birgit henriksson,socialministern,,1
,birgit henriksson,jusitieministern,,1
,birgit hansson,statsrådet,,1
,birgit friggebo,justitieministern,,1
,birger schlaug,utrikesministern,,1
,birger schlaug,utrikesministern,irak,1
,birger schlaug,statsrådet,,1
,birger rosqvist,statsministern,,1
,birger rosqvist,kommunikationsministern,,1
,birger rosqvist,industriministern,oskarshamn,1
,birger olsson,statsrådet,,1
,birger nilsson,industriministern,,1
,birger nilsson,industriministern,hissmofors,1
,birger hagård,utrikesministern,angola,1
,birger hagård,utbildningsministern,,1
,birger hagård,industriministern,,1
,birger andersson,kommunikationsministern,,1
man,bindhagen,,,1
,billy eriksson,statsrådet,,1
man,billaqvist,,,1
man,bijörnberg,,,1
man,bijörasson,,,1
,bijan fahmi,,,1
man,beöckström,,,1
,betatrice ask,statsrådet,,1
,bertil zachrisson,kommunikationsministern,stockholmsområde,1
,bertil zachrisson,industriministern,,1
,bertil persson,,,1
,bertil måbrink,utrikesministern,grenada,1
,bertil måbrink,utrikesministern,indonesien,1
,bertil måbrink,utrikesministern,kenya,1
,bertil måbrink,utrikesministern,peru,1
,bertil måbrink,utrikesministern,turkiet,1
,bertil måbrink,statsrådet,gävleområdet,1
,bertil måbrink,statsrådet,iran,1
,bertil måbrink,statsrådet,sydafrika,1
,bertil måbrink,statsrådet,söderhamn,1
,bertil måbrink,statsrådet,växjö,1
,bertil måbrink,statsministern,sverige,1
,bertil måbrink,justitieministern,,1
,bertil måbrink,industriministern,delsbo,1
,bertil måbrink,industriministern,gävleborgs,1
,bertil måbrink,industriministern,hofors,1
,bertil måbrink,handelsministern,,1
,bertil måbrink,handelsministern,sydafrika,1
,bertil lidgard,justitieministern,sverige,1
,bertil jonasson,statsrådet,,1
,bertil jonasson,statsministern,värmland,1
,bertil jonasson,kommunikationsministern,,1
,bertil jonasson,kommunikationsministern,värmlands,1
,bertil jonasson,justitieministern,,1
,bertil jonasson,jordbruksministern,,1
,bertil jonasson,industriministern,,1
,bertil jonasson,industriministern,hagfors,1
,bertil jonasson,industriministern,storfors,1
,bertil jonasson,budgetministern,,1
,bertil jonasson,bostadsministern,,1
,bertil hansson,statsrådet,sverige,1
,bertil hansson,kommunikationsministern,,1
,bertil fiskesjö,talmannen,,1
,bertil fiskesjö,justitieministern,,1
,bertil fiskesjo,,,1
,bertil danielssson,,,1
,bertil danielsson,industriministern,,1
,bert karlsson,justitieministern,,1
,berol kemi ab,industriministern,husum,1
,berol kemi ab,industriministern,mölndal,1
,bernt nilsson,industriministern,mönsterås,1
man,berndtsons,,,1
,berndt ekholm,utrikesministern,mellanöstern,1
,berndt ekholm,statsrådet,,1
,berndt ekholm,kommunikationsministern,,1
,berndt ekholm,justitieministern,,1
,berndt ekholm,industriministern,,1
,berith eriksson,utrikesministern,kosovo,1
,berith eriksson,utrikesministern,makedonien,1
,berith eriksson,statsrådet,jokkmokks,1
,berith eriksson,industriministern,,1
,berith ericsson,,,1
,berit oscarsson,kommunikationsministern,bergslagen,1
,berit oscarsson,industriministern,skinnskatteberg,1
,berit löfstedt,statsrådet,,1
,berit andnor,socialministern,,1
man,bergwall,,,1
,bergt hurtig,,,1
man,bergström,ministern,,1
man,bergq,statsrådet,,1
man,bergman,talmannen,,1
woman,berglund,statsrådet,norrland,1
man,berglund,statsrådet,,1
woman,berglund,arbetsmarknadsministern,europarådets,1
woman,berglund,arbetsmarknadsministern,norrbotten,1
man,berglun,,,1
man,berghs,,,1
man,berga,,,1
man,berg qvist,,,1
man,berch,,,1
man,ber,statsrådet,,1
man,bentson,,,1
man,benrdtson,,linköping,1
man,bengtsson horn,,,1
man,bengtsson,statsrådet,göteborg,1
man,bengtsson,,hamneda,1
man,bengtson,ministern,,1
man,bengtseson,,norup,1
,bengt wittbom,statsrådet,,1
,bengt wittbom,kommunikationsministern,,1
,bengt wittbom,industriministern,,1
,bengt wittbom,industriministern,stockholmsregion,1
,bengt wittbom,arbetsmarknadsministern,,1
,bengt wiklund,statsrådet,,1
,bengt wiklund,industriministern,ångermanland,1
,bengt sjönell,statsrådet,fittja,1
,bengt silfverstrand,utrikesministern,afghanistan,1
,bengt silfverstrand,statsrådet,,1
,bengt silfverstrand,justititeministern,,1
,bengt silfverstrand,justitieministern,,1
,bengt rosén,jordbruksministern,,1
,bengt lindqvist,,,1
,bengt kindbom,statsrådet,,1
,bengt kindbom,industriministern,,1
,bengt kindbom,industriministern,uddevallaregione,1
,bengt kinc bom,,,1
,bengt hurtig,utrikesministern,,1
,bengt hurtig,statsrådet,piteå,1
,bengt hurtig,justitieministern,,1
,bengt harding,statsrådet,,1
,bengt harding,statsrådet,tyringe,1
,bengt harding,justitieministern,,1
,bengt göransson,,,1
,bengt gustavsson,statsrådet,,1
man,bengt gustafsson,,,1
,bengt fagerlund,statsministern,,1
,bengt fagerlund,industriministern,lessebo,1
,bengt bengtsson,kommunministern,tuve,1
,bengt ahlqvist,justitieministern,,1
man,ben,,norup,1
man,belén,,,1
man,be,,,1
man,bbinderot,,,1
man,barthelzson,,,1
,barbro westerholm,socialministern,,1
,barbro westerholm,justitieministern,,1
,barbro westerholm,industriministern,,1
,barbro sandberg,socialministern,,1
,barbro sandberg,kommunikationsministern,,1
,barbro sandberg,industriministern,,1
,barbro nilsson,talmannen,örnsköldsvik,1
,barbro nilsson,statsrådet,visby,1
,barbro anderson öhrn,,,1
man,bankoutskottets,,halmstad,1
man,bagge,talmannen,,1
man,backman,,,1
woman,backberger,arbetsmarknadsministern,,1
man,ba,,,1
man,"axel,",,,1
man,axel johann es andersson,,,1
,axel an år,,,1
,avslutningsord anf,talmannen,,1
,ave nie ne,,,1
man,audersson,,malmö,1
,ats hellström,,,1
,atom ab,statsrådet,,1
,assi,statsrådet,,1
man,assi,industriministern,horndal,1
man,assi,,,1
man,asplund,statsrådet,,1
man,arvidsson,statsrådet,,1
woman,ars,statsrådet,,1
man,aronson,statsrådet,grytterud,1
man,arnemark,talmannen,,1
,arne nygren,statsministern,,1
,arne nygren,industriministern,adakfältet,1
,arne nygren,industriministern,norsjö,1
,arne nygren,industriministern,vilhelmina,1
,arne nygren,industriministern,västerbotten,1
,arne lindberg,industriministern,karlsborg,1
,arne körnsberg,,,1
,arne fransson,kommunministern,,1
,arne fransson,bostadsministern,,1
man,arne f ersson,,malmö,1
,arne andersson,kommunikationsministern,gamleby,1
man,arg,,,1
man,are om,,tvärålund,1
man,ardersson,,tungelsta,1
man,ar,,gävle,1
,anton fågelsbo,statsrådet,,1
,anton fågelsbo,kommunministern,,1
,anton fågelsbo,kommunikationsministern,,1
man,anslag,,,1
,annika öhrström,statsrådet,,1
,annika åhnberg,utrikesministern,,1
,annika åhnberg,utrikesministern,rio,1
,annika åhnberg,socialministern,sverige,1
,annika åhnberg,kommunikationsministern,,1
,annika åhnberg,kommunikationsministern,södertälje,1
,annika åhnberg,justitieministern,,1
,annika åhnberg,civilministern,,1
,annika strandhäll,,,1
,annelie enochsson,,,1
man,annderson,,råstock,1
,anna-greta skanttz,,,1
,anna-gf eta leijon,,,1
,anna wohlin,statsrådet,,1
,anna lindh,statsrådet,,1
,anna lind,utrikesminister,,1
