wiki_id,name,party,url,party_abbrev
Q71064125,Per Schöldberg,Centerpartiet,http://www.wikidata.org/entity/Q71064125,C
Q71465386,Denis Begic,Socialdemokraterna,http://www.wikidata.org/entity/Q71465386,S
Q73918460,Lars Andersson,Sverigedemokraterna,http://www.wikidata.org/entity/Q73918460,SD
Q96309958,Lars Jilmstad,Moderaterna,http://www.wikidata.org/entity/Q96309958,M
Q96323903,Mona Ritzén,Moderaterna,http://www.wikidata.org/entity/Q96323903,M
Q96323930,Elsemarie Bjellqvist,Socialdemokraterna,http://www.wikidata.org/entity/Q96323930,S
Q96678352,Monika Lövgren,Sverigedemokraterna,http://www.wikidata.org/entity/Q96678352,SD
Q96775434,Sven-Eric Åkerfeldt,Centerpartiet,http://www.wikidata.org/entity/Q96775434,C
Q97013163,Märta Fredrikson,Centerpartiet,http://www.wikidata.org/entity/Q97013163,C
Q97030645,Lennart Bladh,Socialdemokraterna,http://www.wikidata.org/entity/Q97030645,S
Q97039609,Kerstin Andersson,Socialdemokraterna,http://www.wikidata.org/entity/Q97039609,S
Q97045791,Ella Johnsson,Centerpartiet,http://www.wikidata.org/entity/Q97045791,C
Q97065553,Karin Flodström,Socialdemokraterna,http://www.wikidata.org/entity/Q97065553,S
Q97065567,Karl-Gustaf Mathsson,Socialdemokraterna,http://www.wikidata.org/entity/Q97065567,S
Q97943815,Ina Järlesjö,Kristdemokraterna,http://www.wikidata.org/entity/Q97943815,KD
Q97971343,Abraham Halef,Socialdemokraterna,http://www.wikidata.org/entity/Q97971343,S
Q98271113,Silwa Cedell,Centerpartiet,http://www.wikidata.org/entity/Q98271113,C
Q98271148,My Gillberg,Miljöpartiet,http://www.wikidata.org/entity/Q98271148,MP
Q98556473,Torsten Sandberg,Centerpartiet,http://www.wikidata.org/entity/Q98556473,C
Q98667808,Stina Andersson,Centerpartiet,http://www.wikidata.org/entity/Q98667808,C
Q98668554,Åke Svensson,Centerpartiet,http://www.wikidata.org/entity/Q98668554,C
Q98744750,Marcus Jonsson,Kristdemokraterna,http://www.wikidata.org/entity/Q98744750,KD
Q98837514,Hans-Eric Andersson,Socialdemokraterna,http://www.wikidata.org/entity/Q98837514,S
Q104215861,Lotta Jonsson,Kristdemokraterna,http://www.wikidata.org/entity/Q104215861,KD
Q104215884,Lars-Erik Soting,Socialdemokraterna,http://www.wikidata.org/entity/Q104215884,S
Q106350110,Sigrid Danielsson,Centerpartiet,http://www.wikidata.org/entity/Q106350110,C
Q107395700,Michael Lund,Socialdemokraterna,http://www.wikidata.org/entity/Q107395700,S
Q4575538,Inger Nordlander,Socialdemokraterna,http://www.wikidata.org/entity/Q4575538,S
Q4693160,Agneta Lundberg,Socialdemokraterna,http://www.wikidata.org/entity/Q4693160,S
Q4750415,Ana Maria Narti,Liberalerna,http://www.wikidata.org/entity/Q4750415,L
Q4766168,Ann-Charlotte Hammar Johnsson,Moderaterna,http://www.wikidata.org/entity/Q4766168,M
Q4767194,Anna König Jerlmyr,Moderaterna,http://www.wikidata.org/entity/Q4767194,M
Q4830255,Axel Darvik,Liberalerna,http://www.wikidata.org/entity/Q4830255,L
Q4894082,Berndt Ekholm,Socialdemokraterna,http://www.wikidata.org/entity/Q4894082,S
Q4894089,Berndt Sköldestig,Socialdemokraterna,http://www.wikidata.org/entity/Q4894089,S
Q4895681,Bertil Fiskesjö,Centerpartiet,http://www.wikidata.org/entity/Q4895681,C
Q4919729,Björn Hamilton,Moderaterna,http://www.wikidata.org/entity/Q4919729,M
Q4933704,Tina Acketoft,Liberalerna,http://www.wikidata.org/entity/Q4933704,L
Q4935876,Majvi Andersson,Socialdemokraterna,http://www.wikidata.org/entity/Q4935876,S
Q4939797,Britt Bohlin,Socialdemokraterna,http://www.wikidata.org/entity/Q4939797,S
Q4941329,Ebba Busch,Kristdemokraterna,http://www.wikidata.org/entity/Q4941329,KD
Q4941539,Berit Bölander,Socialdemokraterna,http://www.wikidata.org/entity/Q4941539,S
Q4942003,Willemo Carlsson,Moderaterna,http://www.wikidata.org/entity/Q4942003,M
Q4944157,Britt-Marie Danestig,Vänsterpartiet,http://www.wikidata.org/entity/Q4944157,V
Q4944811,Ingrid Diesen,Moderaterna,http://www.wikidata.org/entity/Q4944811,M
Q4945880,Tina Ehn,Miljöpartiet,http://www.wikidata.org/entity/Q4945880,MP
Q4946998,Berith Eriksson,Vänsterpartiet,http://www.wikidata.org/entity/Q4946998,V
Q4947014,Eva Eriksson,Liberalerna,http://www.wikidata.org/entity/Q4947014,L
Q4947558,Karin Falkmer,Moderaterna,http://www.wikidata.org/entity/Q4947558,M
Q4948373,Eva Flyborg,Liberalerna,http://www.wikidata.org/entity/Q4948373,L
Q4948688,Bodil Francke Ohlsson,Miljöpartiet,http://www.wikidata.org/entity/Q4948688,MP
Q4948794,Rose-Marie Frebran,Kristdemokraterna,http://www.wikidata.org/entity/Q4948794,KD
Q4949356,Ida Gabrielsson,Vänsterpartiet,http://www.wikidata.org/entity/Q4949356,V
Q4949792,Margit Gennser,Moderaterna,http://www.wikidata.org/entity/Q4949792,M
Q4951954,Ann-Cathrine Haglund,Moderaterna,http://www.wikidata.org/entity/Q4951954,M
Q4952297,Birgitta Hambraeus,Centerpartiet,http://www.wikidata.org/entity/Q4952297,C
Q4953630,Birgit Henriksson,Moderaterna,http://www.wikidata.org/entity/Q4953630,M
Q4955515,Gördis Hörnlund,Socialdemokraterna,http://www.wikidata.org/entity/Q4955515,S
Q4957256,Margareta Jonback,Liberalerna,http://www.wikidata.org/entity/Q4957256,L
Q4957384,Gunnel Jonäng,Centerpartiet,http://www.wikidata.org/entity/Q4957384,C
Q4959537,Maria Kornevik Jakobsson,Centerpartiet,http://www.wikidata.org/entity/Q4959537,C
Q4960356,Katarina Köhler,Socialdemokraterna,http://www.wikidata.org/entity/Q4960356,S
Q4960703,Maj-Lis Landberg,Socialdemokraterna,http://www.wikidata.org/entity/Q4960703,S
Q4961147,Nina Larsson,Liberalerna,http://www.wikidata.org/entity/Q4961147,L
Q4962650,Tanja Linderborg,Vänsterpartiet,http://www.wikidata.org/entity/Q4962650,V
Q4962758,Jill Lindgren,Miljöpartiet,http://www.wikidata.org/entity/Q4962758,MP
Q4964010,Grethe Lundblad,Socialdemokraterna,http://www.wikidata.org/entity/Q4964010,S
Q4964100,Kerstin Lundgren,Centerpartiet,http://www.wikidata.org/entity/Q4964100,C
Q4964567,Malin Löfsjögård,Moderaterna,http://www.wikidata.org/entity/Q4964567,M
Q4964936,Cecilia Magnusson,Moderaterna,http://www.wikidata.org/entity/Q4964936,M
Q4967713,Sofia Modigh,Kristdemokraterna,http://www.wikidata.org/entity/Q4967713,KD
Q4971184,Lotta Olsson,Moderaterna,http://www.wikidata.org/entity/Q4971184,M
Q4971432,Mariam Osman Sherifay,Socialdemokraterna,http://www.wikidata.org/entity/Q4971432,S
Q4972558,My Persson,Moderaterna,http://www.wikidata.org/entity/Q4972558,M
Q4973700,Chatrine Pålsson Ahlgren,Kristdemokraterna,http://www.wikidata.org/entity/Q4973700,KD
Q4975481,Jessica Rosencrantz,Moderaterna,http://www.wikidata.org/entity/Q4975481,M
Q4977972,Eva Selin Lindgren,Centerpartiet,http://www.wikidata.org/entity/Q4977972,C
Q4979216,Camilla Sköld Jansson,Vänsterpartiet,http://www.wikidata.org/entity/Q4979216,V
Q4980261,Maria Stenberg,Socialdemokraterna,http://www.wikidata.org/entity/Q4980261,S
Q4980271,Åsa Stenberg,Socialdemokraterna,http://www.wikidata.org/entity/Q4980271,S
Q3374619,Désirée Liljevall,Socialdemokraterna,http://www.wikidata.org/entity/Q3374619,S
Q3375042,Hillevi Larsson,Socialdemokraterna,http://www.wikidata.org/entity/Q3375042,S
Q3672886,Nalin Pekgul,Socialdemokraterna,http://www.wikidata.org/entity/Q3672886,S
Q4411204,Göran Lennmarker,Moderaterna,http://www.wikidata.org/entity/Q4411204,M
Q4563305,Johan Löfstrand,Socialdemokraterna,http://www.wikidata.org/entity/Q4563305,S
Q4721670,Alf Eriksson,Socialdemokraterna,http://www.wikidata.org/entity/Q4721670,S
Q4731041,Allan Widman,Liberalerna,http://www.wikidata.org/entity/Q4731041,L
Q4737866,Alvar Andersson,Centerpartiet,http://www.wikidata.org/entity/Q4737866,C
Q4742133,Ameer Sachet,Socialdemokraterna,http://www.wikidata.org/entity/Q4742133,S
Q4753726,Anders Bengtsson,Socialdemokraterna,http://www.wikidata.org/entity/Q4753726,S
Q4753774,Anders Flanking,Centerpartiet,http://www.wikidata.org/entity/Q4753774,C
Q4753781,Anders Gernandt,Centerpartiet,http://www.wikidata.org/entity/Q4753781,C
Q4753804,Anders Hansson,Moderaterna,http://www.wikidata.org/entity/Q4753804,M
Q4768084,Anne-Marie Ekström,Liberalerna,http://www.wikidata.org/entity/Q4768084,L
Q4768957,Anneli Hulthén,Socialdemokraterna,http://www.wikidata.org/entity/Q4768957,S
Q4769498,Annika Qarlsson,Centerpartiet,http://www.wikidata.org/entity/Q4769498,C
Q4830309,Axel Kristiansson,Centerpartiet,http://www.wikidata.org/entity/Q4830309,C
Q4887786,Bengt Börjesson,Centerpartiet,http://www.wikidata.org/entity/Q4887786,C
Q4916298,Birgitta Eriksson,Socialdemokraterna,http://www.wikidata.org/entity/Q4916298,S
Q4933527,Elisa Abascal Reyes,Miljöpartiet,http://www.wikidata.org/entity/Q4933527,MP
Q4936454,Sofia Arkelsten,Moderaterna,http://www.wikidata.org/entity/Q4936454,M
Q4936650,Linda Arvidsson Wemmert,Moderaterna,http://www.wikidata.org/entity/Q4936650,M
Q4939801,Görel Bohlin,Moderaterna,http://www.wikidata.org/entity/Q4939801,M
Q4944211,Siri Dannaeus,Liberalerna,http://www.wikidata.org/entity/Q4944211,L
Q4945703,Margitta Edgren,Liberalerna,http://www.wikidata.org/entity/Q4945703,L
Q4948092,Lotta Finstorp,Moderaterna,http://www.wikidata.org/entity/Q4948092,M
Q4948395,Margareta Fogelberg,Liberalerna,http://www.wikidata.org/entity/Q4948395,L
Q4949005,Helena Frisk,Socialdemokraterna,http://www.wikidata.org/entity/Q4949005,S
Q4949515,Ingela Gardner Sundström,Moderaterna,http://www.wikidata.org/entity/Q4949515,M
Q4951444,Penilla Gunther,Kristdemokraterna,http://www.wikidata.org/entity/Q4951444,KD
Q4951586,Inger Gustavsson,Liberalerna,http://www.wikidata.org/entity/Q4951586,L
Q4951698,Kersti Gylling,Liberalerna,http://www.wikidata.org/entity/Q4951698,L
Q4952898,Ingrid Hasselström Nyvall,Liberalerna,http://www.wikidata.org/entity/Q4952898,L
Q4953475,Solveig Hellquist,Liberalerna,http://www.wikidata.org/entity/Q4953475,L
Q4953741,Kerstin Hermansson,Centerpartiet,http://www.wikidata.org/entity/Q4953741,C
Q4953866,Inger Hestvik,Socialdemokraterna,http://www.wikidata.org/entity/Q4953866,S
Q4953894,Shadiye Heydari,Socialdemokraterna,http://www.wikidata.org/entity/Q4953894,S
Q4955350,Margot Håkansson,Liberalerna,http://www.wikidata.org/entity/Q4955350,L
Q4955982,Karin Israelsson,Centerpartiet,http://www.wikidata.org/entity/Q4955982,C
Q4956643,Isabella Jernbeck,Moderaterna,http://www.wikidata.org/entity/Q4956643,M
Q4957198,Eva Johnsson,Kristdemokraterna,http://www.wikidata.org/entity/Q4957198,KD
Q4958167,Sara Karlsson,Socialdemokraterna,http://www.wikidata.org/entity/Q4958167,S
Q4961080,Ewa Larsson,Miljöpartiet,http://www.wikidata.org/entity/Q4961080,MP
Q4961125,Margareta Gunsdotter Hayes,Sverigedemokraterna,http://www.wikidata.org/entity/Q4961125,SD
Q4962158,Gunnel Liljegren,Moderaterna,http://www.wikidata.org/entity/Q4962158,M
Q4962686,Åsa Lindestam,Socialdemokraterna,http://www.wikidata.org/entity/Q4962686,S
Q4962846,Britt-Marie Lindkvist,Socialdemokraterna,http://www.wikidata.org/entity/Q4962846,S
Q4963592,Margareta Lorentzen,Liberalerna,http://www.wikidata.org/entity/Q4963592,L
Q4968703,Ingela Mårtensson,Liberalerna,http://www.wikidata.org/entity/Q4968703,L
Q4970036,Lise Nordin,Miljöpartiet,http://www.wikidata.org/entity/Q4970036,MP
Q4970153,Charlotte Nordström,Moderaterna,http://www.wikidata.org/entity/Q4970153,M
Q4970171,Kristina Nordström,Socialdemokraterna,http://www.wikidata.org/entity/Q4970171,S
Q4970175,Marie Nordström,Liberalerna,http://www.wikidata.org/entity/Q4970175,L
Q4970595,Ingela Nylund Watz,Socialdemokraterna,http://www.wikidata.org/entity/Q4970595,S
Q4971176,LiseLotte Olsson,Vänsterpartiet,http://www.wikidata.org/entity/Q4971176,V
Q4971770,Barbro Wagenius,Socialdemokraterna,http://www.wikidata.org/entity/Q4971770,S
Q4972450,Anita Persson,Socialdemokraterna,http://www.wikidata.org/entity/Q4972450,S
Q4940950,Gudrun Brunegård,Kristdemokraterna,http://www.wikidata.org/entity/Q4940950,KD
Q4941436,Laila Bäck,Socialdemokraterna,http://www.wikidata.org/entity/Q4941436,S
Q4941476,Maja Bäckström,Socialdemokraterna,http://www.wikidata.org/entity/Q4941476,S
Q4941553,Agneta Börjesson,Miljöpartiet,http://www.wikidata.org/entity/Q4941553,MP
Q4941985,Rose-Marie Carlsson,Socialdemokraterna,http://www.wikidata.org/entity/Q4941985,S
Q4942028,Marianne Carlström,Socialdemokraterna,http://www.wikidata.org/entity/Q4942028,S
Q4943258,Harriet Colliander,Ny demokrati,http://www.wikidata.org/entity/Q4943258,NYD
Q4947887,Rocío Fernández,Liberalerna,http://www.wikidata.org/entity/Q4947887,L
Q4948276,Elisabeth Fleetwood,Moderaterna,http://www.wikidata.org/entity/Q4948276,M
Q4949319,Maria Fälth,Kristdemokraterna,http://www.wikidata.org/entity/Q4949319,KD
Q4949860,Viviann Gerdin,Centerpartiet,http://www.wikidata.org/entity/Q4949860,C
Q4950339,Eva Goës,Miljöpartiet,http://www.wikidata.org/entity/Q4950339,MP
Q4950718,Karin Granbom Ellison,Liberalerna,http://www.wikidata.org/entity/Q4950718,L
Q4951904,Christin Hagberg,Socialdemokraterna,http://www.wikidata.org/entity/Q4951904,S
Q4951911,Liselott Hagberg,Liberalerna,http://www.wikidata.org/entity/Q4951911,L
Q4952624,Lilly Hansson,Socialdemokraterna,http://www.wikidata.org/entity/Q4952624,S
Q4954776,Anna Horn af Rantzien,Miljöpartiet,http://www.wikidata.org/entity/Q4954776,MP
Q4955985,Margareta Israelsson,Socialdemokraterna,http://www.wikidata.org/entity/Q4955985,S
Q4956391,Inger Jarl Beck,Socialdemokraterna,http://www.wikidata.org/entity/Q4956391,S
Q4957073,Märta Johansson,Socialdemokraterna,http://www.wikidata.org/entity/Q4957073,S
Q4958080,Karin Karlsbro,Liberalerna,http://www.wikidata.org/entity/Q4958080,L
Q4961902,Anna-Lisa Lewén-Eliasson,Socialdemokraterna,http://www.wikidata.org/entity/Q4961902,S
Q4962783,Sylvia Lindgren,Socialdemokraterna,http://www.wikidata.org/entity/Q4962783,S
Q4962937,Ester Lindstedt-Staaf,Kristdemokraterna,http://www.wikidata.org/entity/Q4962937,KD
Q4963034,Gudrun Lindvall,Miljöpartiet,http://www.wikidata.org/entity/Q4963034,MP
Q4963176,Blenda Littmarck,Moderaterna,http://www.wikidata.org/entity/Q4963176,M
Q4981523,Kristina Svensson,Socialdemokraterna,http://www.wikidata.org/entity/Q4981523,S
Q4981874,Elvy Söderström,Socialdemokraterna,http://www.wikidata.org/entity/Q4981874,S
Q4982620,Karin Thorborg,Vänsterpartiet,http://www.wikidata.org/entity/Q4982620,V
Q4983517,Vasiliki Tsouplaki,Vänsterpartiet,http://www.wikidata.org/entity/Q4983517,V
Q4989351,Kerstin Nilsson,Socialdemokraterna,http://www.wikidata.org/entity/Q4989351,S
Q4989365,Gudrun Norberg,Liberalerna,http://www.wikidata.org/entity/Q4989365,L
Q4989481,Marina Pettersson,Socialdemokraterna,http://www.wikidata.org/entity/Q4989481,S
Q4990227,Marianne Watz,Moderaterna,http://www.wikidata.org/entity/Q4990227,M
Q4990369,Majléne Westerlund Panke,Socialdemokraterna,http://www.wikidata.org/entity/Q4990369,S
Q4990475,Monica Widnemark,Socialdemokraterna,http://www.wikidata.org/entity/Q4990475,S
Q4991064,Yvonne Ångström,Liberalerna,http://www.wikidata.org/entity/Q4991064,L
Q4991079,Ann-Britt Åsebol,Moderaterna,http://www.wikidata.org/entity/Q4991079,M
Q4994151,Jan Björkman,Socialdemokraterna,http://www.wikidata.org/entity/Q4994151,S
Q5109735,Christian Holm,Moderaterna,http://www.wikidata.org/entity/Q5109735,M
Q5388602,Erik Grebäck,Centerpartiet,http://www.wikidata.org/entity/Q5388602,C
Q5389786,Erling Bager,Liberalerna,http://www.wikidata.org/entity/Q5389786,L
Q5546036,Stig Alemyr,Socialdemokraterna,http://www.wikidata.org/entity/Q5546036,S
Q5554046,Axel Andersson,Socialdemokraterna,http://www.wikidata.org/entity/Q5554046,S
Q5554833,Jan Andersson,Centerpartiet,http://www.wikidata.org/entity/Q5554833,C
Q5555097,Jörgen Andersson,Moderaterna,http://www.wikidata.org/entity/Q5555097,M
Q5563036,Lennart Axelsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5563036,S
Q5571477,Leif Bergdahl,Socialdemokraterna,http://www.wikidata.org/entity/Q5571477,S
Q5572465,Rune Berglund,Socialdemokraterna,http://www.wikidata.org/entity/Q5572465,S
Q5572663,Håkan Bergman,Socialdemokraterna,http://www.wikidata.org/entity/Q5572663,S
Q5573003,Holger Bergqvist,Liberalerna,http://www.wikidata.org/entity/Q5573003,L
Q5574444,Stig Bertilsson,Moderaterna,http://www.wikidata.org/entity/Q5574444,M
Q5936661,Edward Larson,Liberalerna,http://www.wikidata.org/entity/Q5936661,L
Q5937799,Johan Larsson i Jonsjö,Centerpartiet,http://www.wikidata.org/entity/Q5937799,C
Q5942265,Axel Leander,Socialdemokraterna,http://www.wikidata.org/entity/Q5942265,S
Q5943948,Edvin Leffler,Moderaterna,http://www.wikidata.org/entity/Q5943948,M
Q5953157,Lars Lindahl,Socialdemokraterna,http://www.wikidata.org/entity/Q5953157,S
Q5954341,Erik Lindblom,Liberalerna,http://www.wikidata.org/entity/Q5954341,L
Q5958475,Erik Lindström,Moderaterna,http://www.wikidata.org/entity/Q5958475,M
Q5967602,Ragnar Lundqvist,Moderaterna,http://www.wikidata.org/entity/Q5967602,M
Q5971939,Carl Magnusson,Moderaterna,http://www.wikidata.org/entity/Q5971939,M
Q5972055,Karl Magnusson i Kalmar,Socialdemokraterna,http://www.wikidata.org/entity/Q5972055,S
Q5984018,Karl Mellén,Moderaterna,http://www.wikidata.org/entity/Q5984018,M
Q6005752,Nils Nestrup,Liberalerna,http://www.wikidata.org/entity/Q6005752,L
Q6009800,Bernhard Nilsson,Moderaterna,http://www.wikidata.org/entity/Q6009800,M
Q6014827,Jonas Nordenson,Moderaterna,http://www.wikidata.org/entity/Q6014827,M
Q6016809,Per Norin,Socialdemokraterna,http://www.wikidata.org/entity/Q6016809,S
Q6019836,Axel Nylander,Moderaterna,http://www.wikidata.org/entity/Q6019836,M
Q6020187,Sven Nyman,Liberalerna,http://www.wikidata.org/entity/Q6020187,L
Q6025835,Uno Olofsson,Liberalerna,http://www.wikidata.org/entity/Q6025835,L
Q6037950,Paul Paulson,Moderaterna,http://www.wikidata.org/entity/Q6037950,M
Q6045861,Alfred Petrén,Socialdemokraterna,http://www.wikidata.org/entity/Q6045861,S
Q6058750,Jöns Pålsson,Liberalerna,http://www.wikidata.org/entity/Q6058750,L
Q6060314,Pehr Rabe,Moderaterna,http://www.wikidata.org/entity/Q6060314,M
Q6068620,John Rettig,Moderaterna,http://www.wikidata.org/entity/Q6068620,M
Q6077630,Carl Romanus,Socialdemokraterna,http://www.wikidata.org/entity/Q6077630,S
Q6092251,Karl Sandegård,Socialdemokraterna,http://www.wikidata.org/entity/Q6092251,S
Q6188698,Johan Algot Stenberg,Moderaterna,http://www.wikidata.org/entity/Q6188698,M
Q6191918,Bertil Strandberg,Moderaterna,http://www.wikidata.org/entity/Q6191918,M
Q6193200,Torsten Ström,Socialdemokraterna,http://www.wikidata.org/entity/Q6193200,S
Q6195465,Hugo Sundberg,Socialdemokraterna,http://www.wikidata.org/entity/Q6195465,S
Q6195597,August Sundblad,Moderaterna,http://www.wikidata.org/entity/Q6195597,M
Q6196822,Johan Sunne,Liberalerna,http://www.wikidata.org/entity/Q6196822,L
Q6200366,Hjalmar von Sydow,Moderaterna,http://www.wikidata.org/entity/Q6200366,M
Q6207127,Arvid Thelin,Moderaterna,http://www.wikidata.org/entity/Q6207127,M
Q6209652,Einar Thulin,Socialdemokraterna,http://www.wikidata.org/entity/Q6209652,S
Q6215643,Nils Trolle,Moderaterna,http://www.wikidata.org/entity/Q6215643,M
Q6218073,Ragnar Törnebladh,Moderaterna,http://www.wikidata.org/entity/Q6218073,M
Q6238601,Erik Wetter,Liberalerna,http://www.wikidata.org/entity/Q6238601,L
Q6240025,Ludvig Widell,Moderaterna,http://www.wikidata.org/entity/Q6240025,M
Q5080263,Charles Lindley,Socialdemokraterna,http://www.wikidata.org/entity/Q5080263,S
Q5388930,Erik von Heland,Centerpartiet,http://www.wikidata.org/entity/Q5388930,C
Q5553493,Erik Anderson i Hägelåkra,Moderaterna,http://www.wikidata.org/entity/Q5553493,M
Q5553501,Frans Albert Anderson,Moderaterna,http://www.wikidata.org/entity/Q5553501,M
Q5554402,Elon Andersson,Liberalerna,http://www.wikidata.org/entity/Q5554402,L
Q5554599,Gunnar Andersson i Gustavsberg,Socialdemokraterna,http://www.wikidata.org/entity/Q5554599,S
Q5554624,Gustaf Andersson i Kolstad,Moderaterna,http://www.wikidata.org/entity/Q5554624,M
Q5554640,Gustaf Andersson i Sundsvall,Moderaterna,http://www.wikidata.org/entity/Q5554640,M
Q5555130,Karl Andersson i Eliantorp,Centerpartiet,http://www.wikidata.org/entity/Q5555130,C
Q5555272,Lars Andersson i Hedensbyn,Bondeförbundet,http://www.wikidata.org/entity/Q5555272,C
Q5557933,Anders Antonsson,Moderaterna,http://www.wikidata.org/entity/Q5557933,M
Q5568204,Joachim Beck-Friis,Moderaterna,http://www.wikidata.org/entity/Q5568204,M
Q5571360,Robert Berg,Socialdemokraterna,http://www.wikidata.org/entity/Q5571360,S
Q5571488,Adolf Berge,Socialdemokraterna,http://www.wikidata.org/entity/Q5571488,S
Q5573763,Jakob Berlin,Moderaterna,http://www.wikidata.org/entity/Q5573763,M
Q5579458,Ernst Blomberg,Socialdemokraterna,http://www.wikidata.org/entity/Q5579458,S
Q5602498,Per Carlberg,Moderaterna,http://www.wikidata.org/entity/Q5602498,M
Q5614977,Georg Dahl,Moderaterna,http://www.wikidata.org/entity/Q5614977,M
Q5627416,Gunnar Edström,Liberalerna,http://www.wikidata.org/entity/Q5627416,L
Q5628524,Gustaf Ehrnberg,Moderaterna,http://www.wikidata.org/entity/Q5628524,M
Q5629675,Gunnar Ekelund,Moderaterna,http://www.wikidata.org/entity/Q5629675,M
Q5710189,Nils Elowsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5710189,S
Q5714670,Frans Ericson,Socialdemokraterna,http://www.wikidata.org/entity/Q5714670,S
Q5723076,Gustaf Fahlander,Socialdemokraterna,http://www.wikidata.org/entity/Q5723076,S
Q5727078,Martin Fehr,Liberalerna,http://www.wikidata.org/entity/Q5727078,L
Q5733290,Ernst Flensburg,Moderaterna,http://www.wikidata.org/entity/Q5733290,M
Q5734425,Herbert Hermansson,Centerpartiet,http://www.wikidata.org/entity/Q5734425,C
Q5757569,Birger Gezelius,Moderaterna,http://www.wikidata.org/entity/Q5757569,M
Q5774246,Petrus Gränebo,Centerpartiet,http://www.wikidata.org/entity/Q5774246,C
Q5789497,Nils Hansson i Ronneby,Liberalerna,http://www.wikidata.org/entity/Q5789497,L
Q5795712,Carl Hederstierna,Moderaterna,http://www.wikidata.org/entity/Q5795712,M
Q5796905,Henrik Hegardt,Moderaterna,http://www.wikidata.org/entity/Q5796905,M
Q5802878,Hugo Hernlund,Moderaterna,http://www.wikidata.org/entity/Q5802878,M
Q5803936,Knut Hesselbom,Socialdemokraterna,http://www.wikidata.org/entity/Q5803936,S
Q5811172,Åke Holmbäck,Liberalerna,http://www.wikidata.org/entity/Q5811172,L
Q5819706,Carl Härdin,Socialdemokraterna,http://www.wikidata.org/entity/Q5819706,S
Q5820037,Edvin Håkanson,Moderaterna,http://www.wikidata.org/entity/Q5820037,M
Q5885082,Karl Johanson,Moderaterna,http://www.wikidata.org/entity/Q5885082,M
Q5891568,Ewert Jonsson,Liberalerna,http://www.wikidata.org/entity/Q5891568,L
Q5924912,Robert Krügel,Socialdemokraterna,http://www.wikidata.org/entity/Q5924912,S
Q5577436,Patrik Björck,Socialdemokraterna,http://www.wikidata.org/entity/Q5577436,S
Q5579118,Gustav Blix,Moderaterna,http://www.wikidata.org/entity/Q5579118,M
Q5579584,Arne Blomkvist,Socialdemokraterna,http://www.wikidata.org/entity/Q5579584,S
Q5580996,Stellan Bojerud,Sverigedemokraterna,http://www.wikidata.org/entity/Q5580996,SD
Q5586745,Sven Britton,Socialdemokraterna,http://www.wikidata.org/entity/Q5586745,S
Q5603637,Åke Carnerö,Kristdemokraterna,http://www.wikidata.org/entity/Q5603637,KD
Q5615281,Thure Dahlberg,Socialdemokraterna,http://www.wikidata.org/entity/Q5615281,S
Q5615380,Olle Dahlén,Liberalerna,http://www.wikidata.org/entity/Q5615380,L
Q5616883,Staffan Danielsson,Centerpartiet,http://www.wikidata.org/entity/Q5616883,C
Q5619070,Gunnar Larsson,Centerpartiet,http://www.wikidata.org/entity/Q5619070,C
Q5626644,Göran Montan,Moderaterna,http://www.wikidata.org/entity/Q5626644,M
Q5714625,Dag Ericson,Socialdemokraterna,http://www.wikidata.org/entity/Q5714625,S
Q5715293,Kjell Ericsson,Centerpartiet,http://www.wikidata.org/entity/Q5715293,C
Q5716610,Henrik von Sydow,Moderaterna,http://www.wikidata.org/entity/Q5716610,M
Q5717076,Olle Eriksson,Centerpartiet,http://www.wikidata.org/entity/Q5717076,C
Q5718312,Gudmund Ernulf,Liberalerna,http://www.wikidata.org/entity/Q5718312,L
Q5718617,Jan Ertsborn,Liberalerna,http://www.wikidata.org/entity/Q5718617,L
Q5722759,Bengt Fagerlund,Socialdemokraterna,http://www.wikidata.org/entity/Q5722759,S
Q5740624,Jan Fransson,Socialdemokraterna,http://www.wikidata.org/entity/Q5740624,S
Q5740653,Josef Fransson,Sverigedemokraterna,http://www.wikidata.org/entity/Q5740653,SD
Q5743643,Egon Frid,Vänsterpartiet,http://www.wikidata.org/entity/Q5743643,V
Q5777671,Gunnar Gustafsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5777671,S
Q5778494,Åke Gustavsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5778494,S
Q5782422,Stefan Hagfeldt,Moderaterna,http://www.wikidata.org/entity/Q5782422,M
Q5785730,Arhe Hamednaca,Socialdemokraterna,http://www.wikidata.org/entity/Q5785730,S
Q5786666,Krister Hammarbergh,Moderaterna,http://www.wikidata.org/entity/Q5786666,M
Q5798912,Owe Hellberg,Vänsterpartiet,http://www.wikidata.org/entity/Q5798912,V
Q5803123,Richard Herrey,Moderaterna,http://www.wikidata.org/entity/Q5803123,M
Q5810917,Håkan Holmberg,Liberalerna,http://www.wikidata.org/entity/Q5810917,L
Q4963832,Ingrid Ludvigsson,Socialdemokraterna,http://www.wikidata.org/entity/Q4963832,S
Q4963957,Inger Lundberg,Socialdemokraterna,http://www.wikidata.org/entity/Q4963957,S
Q4971355,Ulla Orring,Liberalerna,http://www.wikidata.org/entity/Q4971355,L
