wiki_id,name,party,district,chamber,end,start,url,party_abbrev
Q5716147,Carl Eriksson i Ljusdal,,Gävleborgs läns valkrets,Första kammaren,1952-01-01,1922-01-01,http://www.wikidata.org/entity/Q5716147,
Q5716251,Einar Eriksson,,Stockholms läns och Uppsala läns valkrets,Första kammaren,1970-01-01,1947-01-01,http://www.wikidata.org/entity/Q5716251,
Q5719666,Reinhold von Essen,,Skaraborgs läns valkrets,Första kammaren,1891-01-01,1890-01-01,http://www.wikidata.org/entity/Q5719666,
Q5719666,Reinhold von Essen,,Skaraborgs läns valkrets,Första kammaren,1888-01-01,1880-01-01,http://www.wikidata.org/entity/Q5719666,
Q5721383,Oskar Evers,,Örebro läns valkrets,Första kammaren,1887-01-01,1879-01-01,http://www.wikidata.org/entity/Q5721383,
Q5721383,Oskar Evers,,Västra Götalands läns västra valkrets,Första kammaren,1894-01-01,1889-01-01,http://www.wikidata.org/entity/Q5721383,
Q5724200,Karl Falk,,Östergötlands läns valkrets,Första kammaren,1956-01-01,1951-01-01,http://www.wikidata.org/entity/Q5724200,
Q5724207,Knut Falk,,Dalarnas läns valkrets,Första kammaren,1905-01-01,1899-01-01,http://www.wikidata.org/entity/Q5724207,
Q5725116,Fredrik Fant,,Stockholms läns valkrets,Första kammaren,1919-01-01,1916-01-01,http://www.wikidata.org/entity/Q5725116,
Q5733141,Herman Fleming,,Östergötlands läns valkrets,Första kammaren,1924-01-01,1908-01-01,http://www.wikidata.org/entity/Q5733141,
Q5738342,Niklas Fosser,,Östergötlands läns valkrets,Första kammaren,1887-01-01,1882-01-01,http://www.wikidata.org/entity/Q5738342,
Q5738342,Niklas Fosser,,Östergötlands läns valkrets,Första kammaren,1907-01-01,1892-01-01,http://www.wikidata.org/entity/Q5738342,
Q5744409,Sixten von Friesen,,Stockholms kommuns valkrets,Första kammaren,1915-01-01,1905-01-01,http://www.wikidata.org/entity/Q5744409,
Q5745045,Edvard Frisk,,Gävleborgs läns valkrets,Första kammaren,1877-01-01,1867-01-01,http://www.wikidata.org/entity/Q5745045,
Q5748259,Olof Fåhræus,,Västra Götalands läns västra valkrets,Första kammaren,1878-01-01,1867-01-01,http://www.wikidata.org/entity/Q5748259,
Q5754375,Herman von Gegerfelt,,Jönköpings läns valkrets,Första kammaren,1879-01-01,1867-01-01,http://www.wikidata.org/entity/Q5754375,
Q5759661,Anselm Gillström,,Västernorrlands läns och Jämtlands läns valkrets,Första kammaren,1968-01-01,1941-01-01,http://www.wikidata.org/entity/Q5759661,
Q5773997,Jakob Grym,,Västerbottens läns och Norrbottens läns valkrets,Första kammaren,1961-01-01,1945-01-01,http://www.wikidata.org/entity/Q5773997,
Q5782807,Leonard Hagström,,Västernorrlands läns och Jämtlands läns valkrets,Första kammaren,1940-01-01,1934-01-01,http://www.wikidata.org/entity/Q5782807,
Q5785420,Hjalmar Halvarsson,,Gävleborgs läns valkrets,Första kammaren,1933-01-01,1931-01-01,http://www.wikidata.org/entity/Q5785420,
Q5786333,Raoul Hamilton,,Skåne läns norra och östra valkrets,Första kammaren,1908-01-01,1892-01-01,http://www.wikidata.org/entity/Q5786333,
Q5788852,Per-Olof Hanson,,Stockholms kommuns valkrets,Första kammaren,1964-01-01,1958-01-01,http://www.wikidata.org/entity/Q5788852,
Q5796614,Uno Hedström,,Västerbottens läns och Norrbottens läns valkrets,Första kammaren,1970-01-01,1956-01-01,http://www.wikidata.org/entity/Q5796614,
Q5798617,Ragnar Helgesson,,Stockholms kommuns valkrets,Första kammaren,1945-01-01,1942-01-01,http://www.wikidata.org/entity/Q5798617,
Q5802252,Jonas Herlenius,,Värmlands läns valkrets,Första kammaren,1867-01-01,1867-01-01,http://www.wikidata.org/entity/Q5802252,
Q5805514,Per Hilding,,Gävleborgs läns valkrets,Första kammaren,1968-01-01,1961-01-01,http://www.wikidata.org/entity/Q5805514,
Q5807811,Nils Hjorth,,Stockholms läns och Uppsala läns valkrets,Första kammaren,1970-01-01,1962-01-01,http://www.wikidata.org/entity/Q5807811,
Q5810812,Carl Holmberg,,Kronobergs läns valkrets,Första kammaren,1868-01-01,1867-01-01,http://www.wikidata.org/entity/Q5810812,
Q5810812,Carl Holmberg,,Kronobergs läns valkrets,Första kammaren,1878-01-01,1873-01-01,http://www.wikidata.org/entity/Q5810812,
Q5813816,Rudolf Horn,,Gotlands läns valkrets,Första kammaren,1878-01-01,1875-01-01,http://www.wikidata.org/entity/Q5813816,
Q5816360,Carl Gustaf Hult,,Kalmar läns södra valkrets,Första kammaren,1911-01-01,1907-01-01,http://www.wikidata.org/entity/Q5816360,
Q5817766,Karl Husberg,,Västerbottens läns valkrets,Första kammaren,1906-01-01,1905-01-01,http://www.wikidata.org/entity/Q5817766,
Q5817766,Karl Husberg,,Västerbottens läns valkrets,Första kammaren,1893-01-01,1891-01-01,http://www.wikidata.org/entity/Q5817766,
Q5817928,Ragnar Huss,,Malmöhus läns valkrets,Första kammaren,1957-01-01,1953-01-01,http://www.wikidata.org/entity/Q5817928,
Q5819424,Erik Häggström,,Västerbottens läns valkrets,Första kammaren,1874-01-01,1870-01-01,http://www.wikidata.org/entity/Q5819424,
Q5882474,John Jeppsson,,Skåne läns norra och östra valkrets,Första kammaren,1907-01-01,1902-01-01,http://www.wikidata.org/entity/Q5882474,
Q5885056,Emil Johanson,,Stockholms läns och Uppsala läns valkrets,Första kammaren,1930-01-01,1929-05-15,http://www.wikidata.org/entity/Q5885056,
Q5886293,Henry Johansson,,Göteborgs kommuns valkrets,Första kammaren,1950-01-01,1943-01-01,http://www.wikidata.org/entity/Q5886293,
Q5886385,Ivar Johansson,,Östergötlands läns valkrets,Första kammaren,1970-01-01,1957-01-01,http://www.wikidata.org/entity/Q5886385,
Q5891697,John Jonsson,,Kalmar läns och Gotlands läns valkrets,Första kammaren,1957-01-01,1948-01-01,http://www.wikidata.org/entity/Q5891697,
Q5901397,Gustaf Karlsson,,Västra Götalands läns västra valkrets,Första kammaren,1957-01-01,1942-01-01,http://www.wikidata.org/entity/Q5901397,
Q5901468,Helge Karlsson,,Blekinge läns och Kristianstads läns valkrets,Första kammaren,1970-01-01,1964-01-01,http://www.wikidata.org/entity/Q5901468,
Q5911900,August Kjellberg,,Göteborgs kommuns valkrets,Första kammaren,1911-01-01,1910-01-01,http://www.wikidata.org/entity/Q5911900,
Q5916602,Nils Samuel von Koch,,Blekinge läns valkrets,Första kammaren,1881-01-01,1867-01-01,http://www.wikidata.org/entity/Q5916602,
Q5917649,Gustaf Kolare,,Örebro läns valkrets,Första kammaren,1964-01-01,1964-01-01,http://www.wikidata.org/entity/Q5917649,
Q5920197,Anders Koskull,,Kronobergs läns valkrets,Första kammaren,1881-01-01,1867-01-01,http://www.wikidata.org/entity/Q5920197,
Q5923374,Svante Kristiansson,,Blekinge läns och Kristianstads läns valkrets,Första kammaren,1970-01-01,1956-01-01,http://www.wikidata.org/entity/Q5923374,
Q5924277,Martin Kropp,,Blekinge läns och Kristianstads läns valkrets,Första kammaren,1931-01-01,1926-01-01,http://www.wikidata.org/entity/Q5924277,
Q5930999,Gustaf Lagercrantz,,Jämtlands läns valkrets,Första kammaren,1867-01-01,1867-01-01,http://www.wikidata.org/entity/Q5930999,
Q5938123,Liss Olof Larsson,,Kronobergs läns valkrets,Första kammaren,1896-01-01,1891-01-01,http://www.wikidata.org/entity/Q5938123,
Q5938450,Oscar Larsson,,Stockholms kommuns valkrets,Första kammaren,1920-01-01,1919-01-01,http://www.wikidata.org/entity/Q5938450,
Q5939077,Åke Larsson,,Örebro läns valkrets,Första kammaren,1970-01-01,1959-01-01,http://www.wikidata.org/entity/Q5939077,
Q5945805,Philip Leman,,Göteborgs kommuns valkrets,Första kammaren,1905-01-01,1896-01-01,http://www.wikidata.org/entity/Q5945805,
Q5946416,John Lenningd,,Norrköpings valkrets,Första kammaren,1879-01-01,1873-01-01,http://www.wikidata.org/entity/Q5946416,
Q5950822,Per Liedberg,,Malmöhus läns valkrets,Första kammaren,1910-01-01,1903-01-01,http://www.wikidata.org/entity/Q5950822,
Q5952967,Olof Lind,,Dalarnas läns valkrets,Första kammaren,1921-01-01,1919-01-01,http://www.wikidata.org/entity/Q5952967,
Q5953741,Lars Lindberg,,Västmanlands läns valkrets,Första kammaren,1875-01-01,1874-01-01,http://www.wikidata.org/entity/Q5953741,
Q5956347,August Lindh i Kil,,Värmlands läns valkrets,Första kammaren,1914-01-01,1912-01-01,http://www.wikidata.org/entity/Q5956347,
Q5966350,Ernst Lundell,,Skaraborgs läns valkrets,Första kammaren,1932-01-01,1922-01-01,http://www.wikidata.org/entity/Q5966350,
Q5966350,Ernst Lundell,,Skaraborgs läns valkrets,Första kammaren,1919-01-01,1919-01-01,http://www.wikidata.org/entity/Q5966350,
Q5966350,Ernst Lundell,,Skaraborgs läns valkrets,Första kammaren,1918-01-01,1918-01-01,http://www.wikidata.org/entity/Q5966350,
Q5968584,Ernst Lyberg,,Dalarnas läns valkrets,Första kammaren,1928-01-01,1921-01-01,http://www.wikidata.org/entity/Q5968584,
Q5972104,Nils Magnusson,,Västra Götalands läns västra valkrets,Första kammaren,1970-01-01,1958-01-01,http://www.wikidata.org/entity/Q5972104,
Q5973668,Gustaf Malmberg,,Kalmar läns södra valkrets,Första kammaren,1921-01-01,1919-01-01,http://www.wikidata.org/entity/Q5973668,
Q5973668,Gustaf Malmberg,,Kalmar läns och Gotlands läns valkrets,Första kammaren,1923-01-01,1922-01-01,http://www.wikidata.org/entity/Q5973668,
Q5974292,Thure Alfred Malmström,,Kalmar läns södra valkrets,Första kammaren,1886-01-01,1884-01-01,http://www.wikidata.org/entity/Q5974292,
Q5995172,Eric Mossberger,,Hallands läns valkrets,Första kammaren,1970-01-01,1951-01-01,http://www.wikidata.org/entity/Q5995172,
Q5997281,Gustaf Munthe,,Kronobergs läns valkrets,Första kammaren,1875-01-01,1867-01-01,http://www.wikidata.org/entity/Q5997281,
Q6001655,Julius Oscar Mörner,,Östergötlands läns valkrets,Första kammaren,1884-01-01,1867-01-01,http://www.wikidata.org/entity/Q6001655,
Q6009516,Alexander Nilsson,,Blekinge läns och Kristianstads läns valkrets,Första kammaren,1939-01-01,1924-01-01,http://www.wikidata.org/entity/Q6009516,
Q6012727,Martin Nisser,,Dalarnas läns valkrets,Första kammaren,1907-01-01,1892-01-01,http://www.wikidata.org/entity/Q6012727,
Q6012762,Samy Nisser,,Dalarnas läns valkrets,Första kammaren,1887-01-01,1883-01-01,http://www.wikidata.org/entity/Q6012762,
Q6014382,Oskar Anshelm Nordborg,,Göteborgs kommuns valkrets,Första kammaren,1940-01-01,1929-01-01,http://www.wikidata.org/entity/Q6014382,
Q6018174,Torsten Nothin,,Södermanlands läns och Västmanlands läns valkrets,Första kammaren,1928-01-01,1922-01-01,http://www.wikidata.org/entity/Q6018174,
Q6022275,Wilhelm Odelberg,,Stockholms läns valkrets,Första kammaren,1910-01-01,1885-01-01,http://www.wikidata.org/entity/Q6022275,
Q6023561,Ebbe Ohlsson,,Kronobergs läns och Hallands läns valkrets,Första kammaren,1970-01-01,1951-01-01,http://www.wikidata.org/entity/Q6023561,
Q6025980,Carl Olsén,,Västernorrlands läns och Jämtlands läns valkrets,Första kammaren,1964-01-01,1952-01-01,http://www.wikidata.org/entity/Q6025980,
Q6026814,Erik Olsson i Krokom,,Västernorrlands läns och Jämtlands läns valkrets,Första kammaren,1970-01-01,1954-01-01,http://www.wikidata.org/entity/Q6026814,
Q6027369,Lars Olsson i Vallsta,,Gävleborgs läns valkrets,Första kammaren,1918-01-01,1912-01-01,http://www.wikidata.org/entity/Q6027369,
Q6027578,Nils Olsson i Rödningsberg,,Västernorrlands läns och Jämtlands läns valkrets,Första kammaren,1948-01-01,1941-01-01,http://www.wikidata.org/entity/Q6027578,
Q6037657,Ivan Pauli,,Jönköpings läns valkrets,Första kammaren,1949-01-01,1922-01-01,http://www.wikidata.org/entity/Q6037657,
Q6042371,Anders Pers,,Dalarnas läns valkrets,Första kammaren,1927-01-01,1911-01-01,http://www.wikidata.org/entity/Q6042371,
Q6043923,Yngve Persson,,Stockholms kommuns valkrets,Första kammaren,1970-01-01,1964-01-01,http://www.wikidata.org/entity/Q6043923,
Q6044875,Gustaf af Petersens,,Kronobergs läns valkrets,Första kammaren,1911-01-01,1910-01-01,http://www.wikidata.org/entity/Q6044875,
Q6045540,Peter Petersson,,Västmanlands läns valkrets,Första kammaren,1906-01-01,1905-01-01,http://www.wikidata.org/entity/Q6045540,
Q6045870,Bror Petrén,,Skåne läns norra och östra valkrets,Första kammaren,1913-01-01,1912-01-01,http://www.wikidata.org/entity/Q6045870,
Q6045870,Bror Petrén,,Blekinge läns och Kristianstads läns valkrets,Första kammaren,1925-01-01,1922-01-01,http://www.wikidata.org/entity/Q6045870,
Q6045870,Bror Petrén,,Malmöhus läns valkrets,Första kammaren,1920-01-01,1918-01-01,http://www.wikidata.org/entity/Q6045870,
Q6046007,Axel Petri,,Jönköpings läns valkrets,Första kammaren,1906-01-01,1903-01-01,http://www.wikidata.org/entity/Q6046007,
Q6047693,Adolph Peyron,,Stockholms kommuns valkrets,Första kammaren,1888-01-01,1870-01-01,http://www.wikidata.org/entity/Q6047693,
Q6063599,Adolf Rappe,,Blekinge läns valkrets,Första kammaren,1886-01-01,1877-01-01,http://www.wikidata.org/entity/Q6063599,
Q6068957,Carl Axel Reuterskiöld,,Stockholms läns och Uppsala läns valkrets,Första kammaren,1938-01-01,1922-01-01,http://www.wikidata.org/entity/Q6068957,
Q18244622,Christer Nilsson,Socialdemokraterna,Östergötlands läns valkrets,Enkammarriksdagen,1976-10-04,1974-01-10,http://www.wikidata.org/entity/Q18244622,S
Q18244622,Christer Nilsson,Socialdemokraterna,Östergötlands läns valkrets,Enkammarriksdagen,1982-10-04,1979-10-01,http://www.wikidata.org/entity/Q18244622,S
Q18244622,Christer Nilsson,Socialdemokraterna,Östergötlands läns valkrets,Enkammarriksdagen,1988-10-03,1985-09-30,http://www.wikidata.org/entity/Q18244622,S
Q18244622,Christer Nilsson,Socialdemokraterna,Östergötlands läns valkrets,Enkammarriksdagen,1979-10-01,1976-10-04,http://www.wikidata.org/entity/Q18244622,S
Q18244622,Christer Nilsson,Socialdemokraterna,Östergötlands läns valkrets,Enkammarriksdagen,1988-10-03,1988-10-03,http://www.wikidata.org/entity/Q18244622,S
Q18244622,Christer Nilsson,Socialdemokraterna,Östergötlands läns valkrets,Enkammarriksdagen,1982-10-14,1982-10-04,http://www.wikidata.org/entity/Q18244622,S
Q18649252,Mikael Dahlqvist,Socialdemokraterna,Värmlands läns valkrets,Enkammarriksdagen,,2018-09-24,http://www.wikidata.org/entity/Q18649252,S
Q18649252,Mikael Dahlqvist,Socialdemokraterna,Värmlands läns valkrets,Enkammarriksdagen,2018-09-24,2014-09-29,http://www.wikidata.org/entity/Q18649252,S
Q19977128,Erik Ottoson,Moderaterna,Stockholms läns valkrets,Enkammarriksdagen,,2021-02-01,http://www.wikidata.org/entity/Q19977128,M
Q19977128,Erik Ottoson,Moderaterna,Stockholms läns valkrets,Enkammarriksdagen,2018-09-24,2015-01-20,http://www.wikidata.org/entity/Q19977128,M
Q19977128,Erik Ottoson,Moderaterna,,Enkammarriksdagen,2014-10-03,2014-09-29,http://www.wikidata.org/entity/Q19977128,M
Q19977128,Erik Ottoson,Moderaterna,Stockholms läns valkrets,Enkammarriksdagen,2020-12-07,2018-09-24,http://www.wikidata.org/entity/Q19977128,M
Q20156222,Björn Wiechel,Socialdemokraterna,Västerbottens läns valkrets,Enkammarriksdagen,2018-11-30,2018-09-24,http://www.wikidata.org/entity/Q20156222,S
Q20156222,Björn Wiechel,Socialdemokraterna,Västerbottens läns valkrets,Enkammarriksdagen,2016-09-30,2014-09-29,http://www.wikidata.org/entity/Q20156222,S
Q20156222,Björn Wiechel,Socialdemokraterna,Västerbottens läns valkrets,Enkammarriksdagen,2019-12-19,2019-01-02,http://www.wikidata.org/entity/Q20156222,S
Q20156222,Björn Wiechel,Socialdemokraterna,Västerbottens läns valkrets,Enkammarriksdagen,2018-09-24,2017-04-02,http://www.wikidata.org/entity/Q20156222,S
Q20156222,Björn Wiechel,Socialdemokraterna,Västerbottens läns valkrets,Enkammarriksdagen,,2020-08-10,http://www.wikidata.org/entity/Q20156222,S
Q20652878,Leif Nysmed,Socialdemokraterna,Stockholms läns valkrets,Enkammarriksdagen,,2018-09-24,http://www.wikidata.org/entity/Q20652878,S
Q20652878,Leif Nysmed,Socialdemokraterna,Stockholms läns valkrets,Enkammarriksdagen,2018-09-24,2017-07-01,http://www.wikidata.org/entity/Q20652878,S
Q20652878,Leif Nysmed,Socialdemokraterna,Stockholms läns valkrets,Enkammarriksdagen,2017-01-08,2014-09-29,http://www.wikidata.org/entity/Q20652878,S
Q20906993,Ingegerd Anderlund,Socialdemokraterna,Fyrstadskretsen,Enkammarriksdagen,1991-09-30,1988-10-03,http://www.wikidata.org/entity/Q20906993,S
Q20906993,Ingegerd Anderlund,Socialdemokraterna,Fyrstadskretsen,Enkammarriksdagen,1988-10-03,1985-09-30,http://www.wikidata.org/entity/Q20906993,S
Q21544243,Eivor Husing,Socialdemokraterna,Västerbottens läns valkrets,Enkammarriksdagen,1991-10-07,1991-09-30,http://www.wikidata.org/entity/Q21544243,S
Q21544243,Eivor Husing,Socialdemokraterna,,Enkammarriksdagen,1993-05-31,1993-03-08,http://www.wikidata.org/entity/Q21544243,S
Q21558213,Helge Klöver,Socialdemokraterna,Jönköpings läns valkrets,Enkammarriksdagen,1982-10-04,1979-10-01,http://www.wikidata.org/entity/Q21558213,S
Q21558213,Helge Klöver,Socialdemokraterna,Jönköpings läns valkrets,Enkammarriksdagen,1979-10-01,1976-10-04,http://www.wikidata.org/entity/Q21558213,S
Q21558213,Helge Klöver,Socialdemokraterna,Jönköpings läns valkrets,Enkammarriksdagen,1988-10-03,1985-09-30,http://www.wikidata.org/entity/Q21558213,S
Q21558213,Helge Klöver,Socialdemokraterna,Jönköpings läns valkrets,Enkammarriksdagen,1985-09-30,1982-10-04,http://www.wikidata.org/entity/Q21558213,S
Q21567803,Marita Bengtsson,Socialdemokraterna,Södermanlands läns valkrets,Enkammarriksdagen,1988-10-03,1985-09-30,http://www.wikidata.org/entity/Q21567803,S
Q21567803,Marita Bengtsson,Socialdemokraterna,Södermanlands läns valkrets,Enkammarriksdagen,1991-09-30,1988-10-03,http://www.wikidata.org/entity/Q21567803,S
Q21567811,Ulla Johansson,Socialdemokraterna,Kronobergs läns valkrets,Enkammarriksdagen,1985-09-30,1982-10-04,http://www.wikidata.org/entity/Q21567811,S
Q21567811,Ulla Johansson,Socialdemokraterna,Kronobergs läns valkrets,Enkammarriksdagen,1981-03-10,1979-10-01,http://www.wikidata.org/entity/Q21567811,S
Q21567811,Ulla Johansson,Socialdemokraterna,Kronobergs läns valkrets,Enkammarriksdagen,1991-09-30,1988-10-03,http://www.wikidata.org/entity/Q21567811,S
Q21567811,Ulla Johansson,Socialdemokraterna,Kronobergs läns valkrets,Enkammarriksdagen,1988-10-03,1985-09-30,http://www.wikidata.org/entity/Q21567811,S
Q21567815,Arne Svensson,Moderaterna,Västra Götalands läns södra valkrets,Enkammarriksdagen,1985-09-30,1982-10-04,http://www.wikidata.org/entity/Q21567815,M
Q21567815,Arne Svensson,Moderaterna,Västra Götalands läns södra valkrets,Enkammarriksdagen,1988-10-03,1985-09-30,http://www.wikidata.org/entity/Q21567815,M
Q21567815,Arne Svensson,Moderaterna,Västra Götalands läns södra valkrets,Enkammarriksdagen,1982-10-04,1979-10-01,http://www.wikidata.org/entity/Q21567815,M
Q21567818,Torsten Karlsson,Socialdemokraterna,Östergötlands läns valkrets,Enkammarriksdagen,1991-09-30,1988-10-03,http://www.wikidata.org/entity/Q21567818,S
Q21567818,Torsten Karlsson,Socialdemokraterna,Östergötlands läns valkrets,Enkammarriksdagen,1985-09-30,1982-10-04,http://www.wikidata.org/entity/Q21567818,S
Q21567818,Torsten Karlsson,Socialdemokraterna,Östergötlands läns valkrets,Enkammarriksdagen,1979-10-01,1976-10-04,http://www.wikidata.org/entity/Q21567818,S
Q21567818,Torsten Karlsson,Socialdemokraterna,Östergötlands läns valkrets,Enkammarriksdagen,1982-10-04,1979-10-01,http://www.wikidata.org/entity/Q21567818,S
Q21567818,Torsten Karlsson,Socialdemokraterna,Östergötlands läns valkrets,Enkammarriksdagen,1988-10-03,1985-09-30,http://www.wikidata.org/entity/Q21567818,S
Q21567827,Kerstin Göthberg,Centerpartiet,Västmanlands läns valkrets,Enkammarriksdagen,1985-09-30,1982-10-04,http://www.wikidata.org/entity/Q21567827,C
Q21567827,Kerstin Göthberg,Centerpartiet,Västmanlands läns valkrets,Enkammarriksdagen,1979-10-01,1976-10-04,http://www.wikidata.org/entity/Q21567827,C
Q21567827,Kerstin Göthberg,Centerpartiet,Västmanlands läns valkrets,Enkammarriksdagen,1988-10-03,1985-09-30,http://www.wikidata.org/entity/Q21567827,C
Q21567827,Kerstin Göthberg,Centerpartiet,Västmanlands läns valkrets,Enkammarriksdagen,1976-10-04,1974-01-10,http://www.wikidata.org/entity/Q21567827,C
Q21567827,Kerstin Göthberg,Centerpartiet,Västmanlands läns valkrets,Enkammarriksdagen,1982-10-04,1979-10-01,http://www.wikidata.org/entity/Q21567827,C
Q21570566,Jan Strömdahl,Vänsterpartiet,Stockholms läns valkrets,Enkammarriksdagen,1991-09-30,1991-01-01,http://www.wikidata.org/entity/Q21570566,V
Q21570566,Jan Strömdahl,Vänsterpartiet,Stockholms läns valkrets,Enkammarriksdagen,1990-10-01,1988-10-03,http://www.wikidata.org/entity/Q21570566,V
Q21694216,Anna Corshammar-Bojerud,Centerpartiet,,Enkammarriksdagen,1998-10-05,1998-09-01,http://www.wikidata.org/entity/Q21694216,C
Q21694216,Anna Corshammar-Bojerud,Centerpartiet,,Enkammarriksdagen,1993-04-30,1993-02-23,http://www.wikidata.org/entity/Q21694216,C
Q21694216,Anna Corshammar-Bojerud,Centerpartiet,,Enkammarriksdagen,1997-05-31,1997-04-21,http://www.wikidata.org/entity/Q21694216,C
Q21694216,Anna Corshammar-Bojerud,Centerpartiet,,Enkammarriksdagen,1996-05-31,1996-03-11,http://www.wikidata.org/entity/Q21694216,C
Q21694216,Anna Corshammar-Bojerud,Centerpartiet,,Enkammarriksdagen,1991-11-30,1991-09-30,http://www.wikidata.org/entity/Q21694216,C
Q21694229,Eva Rydén,Centerpartiet,,Enkammarriksdagen,1988-10-03,1987-11-01,http://www.wikidata.org/entity/Q21694229,C
Q21795365,Marianne Andersson,Socialdemokraterna,Jönköpings läns valkrets,Enkammarriksdagen,1991-09-30,1990-02-20,http://www.wikidata.org/entity/Q21795365,S
Q26710616,Serkan Köse,Socialdemokraterna,Stockholms läns valkrets,Enkammarriksdagen,,2018-09-24,http://www.wikidata.org/entity/Q26710616,S
Q26710616,Serkan Köse,Socialdemokraterna,Stockholms läns valkrets,Enkammarriksdagen,2017-03-31,2014-10-03,http://www.wikidata.org/entity/Q26710616,S
Q26710616,Serkan Köse,Socialdemokraterna,Stockholms läns valkrets,Enkammarriksdagen,2018-09-24,2017-09-01,http://www.wikidata.org/entity/Q26710616,S
Q30035705,Gustaf Lantz,Socialdemokraterna,Uppsala läns valkrets,Enkammarriksdagen,,2020-12-16,http://www.wikidata.org/entity/Q30035705,S
Q30035705,Gustaf Lantz,Socialdemokraterna,Uppsala läns valkrets,Enkammarriksdagen,2017-12-31,2017-04-24,http://www.wikidata.org/entity/Q30035705,S
Q30035705,Gustaf Lantz,Socialdemokraterna,Uppsala läns valkrets,Enkammarriksdagen,2020-08-23,2018-09-24,http://www.wikidata.org/entity/Q30035705,S
Q37013194,Momodou Jallow,Vänsterpartiet,Malmö kommuns valkrets,Enkammarriksdagen,2018-09-24,2017-08-31,http://www.wikidata.org/entity/Q37013194,V
Q37013194,Momodou Jallow,Vänsterpartiet,Malmö kommuns valkrets,Enkammarriksdagen,,2018-09-24,http://www.wikidata.org/entity/Q37013194,V
Q42369058,Marlene Burwick,Socialdemokraterna,Uppsala läns valkrets,Enkammarriksdagen,,2018-09-24,http://www.wikidata.org/entity/Q42369058,S
Q50353151,Amne Ali,Socialdemokraterna,Stockholms kommuns valkrets,Enkammarriksdagen,2018-05-31,2018-03-01,http://www.wikidata.org/entity/Q50353151,S
Q56164156,Henrik Vinge,Sverigedemokraterna,Stockholms kommuns valkrets,Enkammarriksdagen,,2018-09-24,http://www.wikidata.org/entity/Q56164156,SD
Q56660151,John Weinerhall,Moderaterna,Östergötlands läns valkrets,Enkammarriksdagen,,2018-09-24,http://www.wikidata.org/entity/Q56660151,M
Q57168691,Elisabeth Falkhaven,Miljöpartiet,Hallands läns valkrets,Enkammarriksdagen,,2018-09-24,http://www.wikidata.org/entity/Q57168691,MP
Q57168821,Jörgen Berglund,Moderaterna,Västernorrlands läns valkrets,Enkammarriksdagen,,2018-09-24,http://www.wikidata.org/entity/Q57168821,M
Q58769193,Magdalena Schröder,Moderaterna,Stockholms läns valkrets,Enkammarriksdagen,2021-12-10,2018-11-12,http://www.wikidata.org/entity/Q58769193,M
Q58837098,Jonas Andersson,Sverigedemokraterna,Östergötlands läns valkrets,Enkammarriksdagen,,2018-09-24,http://www.wikidata.org/entity/Q58837098,SD
Q70574439,David Josefsson,Moderaterna,Göteborgs kommuns valkrets,Enkammarriksdagen,2021-08-31,2018-09-24,http://www.wikidata.org/entity/Q70574439,M
Q71054855,Mats Nordberg,Sverigedemokraterna,Dalarnas läns valkrets,Enkammarriksdagen,,2018-09-24,http://www.wikidata.org/entity/Q71054855,SD
Q71455806,Charlotte Quensel,Sverigedemokraterna,Västra Götalands läns västra valkrets,Enkammarriksdagen,,2018-09-24,http://www.wikidata.org/entity/Q71455806,SD
Q96323955,Montaser Eneim,Moderaterna,Malmö kommuns valkrets,Enkammarriksdagen,2012-06-30,2011-12-13,http://www.wikidata.org/entity/Q96323955,M
Q96323955,Montaser Eneim,Moderaterna,,Enkammarriksdagen,2014-09-28,2014-02-24,http://www.wikidata.org/entity/Q96323955,M
Q96323973,Conny Fogelström,Socialdemokraterna,Stockholms läns valkrets,Enkammarriksdagen,2005-03-24,2005-02-24,http://www.wikidata.org/entity/Q96323973,S
Q96324213,Annica Hjerling,Miljöpartiet,Stockholms läns valkrets,Enkammarriksdagen,2019-01-21,2018-09-24,http://www.wikidata.org/entity/Q96324213,MP
Q96678443,Johanna Öfverbeck,Miljöpartiet,Malmö kommuns valkrets,Enkammarriksdagen,2020-12-31,2020-05-04,http://www.wikidata.org/entity/Q96678443,MP
Q96981306,Per Israelsson,Vänsterpartiet,Örebro läns valkrets,Enkammarriksdagen,1985-09-30,1982-10-04,http://www.wikidata.org/entity/Q96981306,V
Q96981306,Per Israelsson,Vänsterpartiet,Örebro läns valkrets,Enkammarriksdagen,1976-10-04,1974-01-10,http://www.wikidata.org/entity/Q96981306,V
Q96981306,Per Israelsson,Vänsterpartiet,Örebro läns valkrets,Enkammarriksdagen,1982-10-04,1979-10-01,http://www.wikidata.org/entity/Q96981306,V
Q96981306,Per Israelsson,Vänsterpartiet,Örebro läns valkrets,Enkammarriksdagen,1974-01-10,1971-01-11,http://www.wikidata.org/entity/Q96981306,V
Q96981405,Ivar Hermansson,Vänsterpartiet,Norrbottens läns valkrets,Enkammarriksdagen,1972-01-10,1971-01-11,http://www.wikidata.org/entity/Q96981405,V
Q96983205,Anton Fågelsbo,Centerpartiet,Västmanlands läns valkrets,Enkammarriksdagen,1974-01-10,1971-01-11,http://www.wikidata.org/entity/Q96983205,C
Q96983205,Anton Fågelsbo,Centerpartiet,Västmanlands läns valkrets,Enkammarriksdagen,1976-10-04,1974-01-10,http://www.wikidata.org/entity/Q96983205,C
