wiki_id,name
Q6068957,Carl Axel Reuterskiöld
Q6071567,Fredrik Ridderbjelke
Q6078720,Gustaf Rosander
Q6080404,Karl Rosling
Q6085702,Carl Rydqvist
Q6086334,Bengt Rääf
Q6092428,John Sandén
Q6092860,Johan Sandler
Q6093360,Pontus Sandström
Q6149374,Lars Lindén (socialdemokrat)
Q6157121,Ernst Nisser
Q6170590,Henrik Schönbeck
Q6175646,Nils Sigfrid
Q6182662,Gustaf Snygg
Q6186446,Samuel Stadener
Q6186506,Fabian Wilhelm Staël von Holstein
Q6192949,Gustaf Holdo Stråle af Ekna
Q6193364,Otto Strömberg
Q6196226,Sven Sundin
Q6197962,Ragnar Sveningsson
Q6198282,Axel E. Svensson
Q6202203,Martin Söderquist
Q6203642,Claës Gustaf Adolf Tamm
Q6203659,Gösta Tamm
Q6205893,Knut Tengdahl
Q6206558,Erik Testrup
Q6208999,William Thorburn
Q6209752,Edvin Thun
Q6218813,Gustaf Uggla
Q6219205,Gustaf Ulfsparre
Q6228042,Henning Wachtmeister
Q6229764,Gustaf Walin
Q6230402,Wilhelm Walldén
Q6230970,Janne Walles
Q6240391,Gustaf Widner
Q6241097,Uno Wijkström
Q6247175,Casimir Wrede
Q6255057,Harald Åkerberg
Q6257444,John Örwall
Q6257757,Sven-Otto Österdahl
Q6258065,John Östling
Q18238280,Erik Dalberg
Q455088,Rudolf Kjellén
Q1360952,Ernst von Vegesack
Q3087232,Fredrik Afzelius
Q4971459,Ingrid Osvald
Q4981510,Gärda Svensson
Q4989373,Margareta Nordström
Q4990136,Annie Wallentheim
Q5504808,Fritjof Lager
Q5540544,Ragnar Aaby-Ericsson
Q5547436,John Almkvist
Q5552279,Edvard Alkman
Q5553954,Anders Andersson i Markaryd
Q5554779,Henrik Andersson i Boda
Q5555799,Per Andersson i Koldemo
Q5556596,Torsten Andrée
Q5566039,Fredrik Barnekow
Q6090670,Björn Samuelson
Q6202236,Bo Södersten
Q6043976,Mats Pertoft
Q6063807,Ola Rask
Q6073114,Jonas Ringqvist
Q6079824,Per Rosengren
Q6189358,Börje Stensson
Q6189743,Gösta Sterne
Q6190751,Michael Stjernström
Q6192550,Per-Olof Strindberg
Q6199088,Per-Olof Svensson
Q6202605,Lars-Ingvar Sörenson
Q6219711,Hans Unander
Q6228063,Peder Wachtmeister
Q6241320,Daniel Wiklund i Bromma
Q6244005,Christer Windén
Q6248285,Olle Wästberg
Q6248447,Nils Erik Wååg
Q6250434,Claus Zaar
Q6252074,Leif Zetterberg
Q6254697,Rolf Åbjörnsson
Q6254778,Jan Erik Ågren
Q6255733,Ture Ångqvist
Q6255956,Per Åsling
Q6930975,Anna Hagwall
Q10678024,Stefan Käll
Q16595341,Nina Jarlbäck
Q17080318,Lars Adaktusson
Q18237118,Jeff Ahl
Q18238811,Olle Felten
Q4989351,Kerstin Nilsson
Q5554833,Jan Andersson
Q5563036,Lennart Axelsson
Q4989481,Marina Pettersson
Q5109735,Christian Holm
Q5554046,Axel Andersson
Q5555097,Jörgen Andersson
Q4981523,Kristina Svensson
Q4981874,Elvy Söderström
Q4982620,Karin Thorborg
Q4983517,Vasiliki Tsouplaki
Q4989365,Gudrun Norberg
Q4990227,Marianne Watz
Q4990369,Majléne Westerlund Panke
Q4990475,Monica Widnemark
Q4991079,Ann-Britt Åsebol
Q4991064,Yvonne Ångström
Q4994151,Jan Björkman
Q5388602,Erik Grebäck
Q5389786,Erling Bager
Q5546036,Stig Alemyr
Q5571477,Leif Bergdahl
Q5572465,Rune Berglund
Q5572663,Håkan Bergman
Q5573003,Holger Bergqvist
Q110034198,John Johansson
Q109971901,Staffan Vallin
Q110056640,Carl-Olof Bengtsson
Q110070382,Cecilia Jensfelt
Q110070765,Bibi Rosengren
Q21567811,Ulla Johansson
Q21567803,Marita Bengtsson
Q109971639,Lars Andersson
Q110057464,Lennart Nilsson
Q70574439,David Josefsson
Q71054855,Mats Nordberg
Q71455806,Charlotte Quensel
Q21795365,Marianne Andersson
Q96323955,Montaser Eneim
Q96323973,Conny Fogelström
Q96324213,Annica Hjerling
Q96678443,Johanna Öfverbeck
Q96981306,Per Israelsson
Q96981405,Ivar Hermansson
Q96983205,Anton Fågelsbo
Q97013187,Ingemar Hallenius
Q97028791,Svea Wiklund
Q97065459,Egon Jacobsson
Q97065480,Maja Ohlin
Q97155947,Inger Wickzén
Q97251912,Inger Josefsson
Q18244622,Christer Nilsson
Q21567815,Arne Svensson
Q58837098,Jonas Andersson
Q21694229,Eva Rydén
Q18649252,Mikael Dahlqvist
Q19977128,Erik Ottoson
Q20156222,Björn Wiechel
Q20652878,Leif Nysmed
Q20906993,Ingegerd Anderlund
Q21544243,Eivor Husing
Q21558213,Helge Klöver
Q21567827,Kerstin Göthberg
Q21567818,Torsten Karlsson
Q21570566,Jan Strömdahl
Q21694216,Anna Corshammar-Bojerud
Q26710616,Serkan Köse
Q30035705,Gustaf Lantz
Q42369058,Marlene Burwick
Q37013194,Momodou Jallow
Q50353151,Amne Ali
Q56164156,Henrik Vinge
Q56660151,John Weinerhall
Q57168691,Elisabeth Falkhaven
Q57168821,Jörgen Berglund
Q58769193,Magdalena Schröder
Q6236518,Alfred Werner
Q5570109,Bengt Bengtsson
Q5553846,Alfred Andersson
Q6218380,Peter Törnqvist
Q562127,Gerard De Geer
Q98266297,Henrik Selfrid Kinmanson
Q104868355,Pehr Lithner
Q104869831,Carl Ocklind
Q104923362,Per Westman
Q105162147,Arnold Celsing
Q6217831,Magnus Täcklind
Q39921126,Nils Larsson
Q330545,Erik Edlund
Q6213805,Ludvig Torpadie
Q6217739,Per Tysk
Q6218627,Edvard Uddenberg
Q6230500,Otto Wallén
Q6232377,Karl Ward
Q6237662,Rikard Westerdahl
Q6239641,Åke Wiberg
Q6244378,Nils Winkler
Q6255608,Jöns Åkesson
Q4802427,Arvid Jonsson
Q4895524,Bertha Wellin
Q4935917,Rosa Andersson
Q4947351,Elsa Ewerlöf
Q4951481,Ruth Gustafson
Q4956953,Elsa Johansson
Q4957618,Annie Jäderberg
Q4962931,Elsa Lindskog
Q4970006,Olivia Nordgren
Q4975451,Göta Rosén
Q4976961,Ragnhild Sandström
Q4992875,Karl Warburg
Q5545831,Olle Aldén
Q5553524,Gustaf Anderson i Himmelsby
Q5553830,Alf Andersson
Q5553903,Anders Andersson i Backgården
Q5553911,Anders Andersson i Hakarp
Q5554287,Carl Andersson i Vallby
Q5554851,Jan Andersson i Jönvik
Q5555065,Jonas Andersson i Häckenäs
Q5555145,Karl Magnus Andersson
Q5555267,Lars Andersson i Halmstad
Q5561242,Einar Asp
Q5561545,Christen Assarsson
Q5563376,Emil Baaz
Q5570050,Per Bengtson
Q23989278,Carl Wahren
Q30064227,Alfred Fornander
Q105063875,Gustaf Ljunggren
Q104918428,Sven Andreasson
Q5977741,Bernhard Martin
Q6046613,Anders Pettersson
Q6026229,Erik Olson
Q6010796,Jöns Nilsson
Q6198510,Gustaf Svensson
Q6179276,Hjalmar Sjövall
Q5971704,Carl Magni
Q5973654,Frans Malmberg
Q6000547,Edvard Mårtensson
Q6003479,Axel Wilhelm Magnus Natt och Dag
Q6025741,Olaus Olofsson
Q6026482,Anders Olsson i Mårdäng
Q6029305,Per Orgård
Q6037794,Anders Paulsen
Q6041862,Olof Perman
Q6042628,August Persson
Q6043460,Nils Persson i Vadensjö
Q6073663,Carl Riström
Q6079217,Fredrik von Rosen
Q6080655,Carl Jacob Rossander
Q6157599,Samuel Norrby
Q6157673,Sam B. Norup
Q6173558,Erik Severin
Q6177984,Gustaf Sjöberg i Skövde
Q6180013,Gösta Skoglund
Q6187486,Brynolf Stattin
Q6187601,Ernst Staxäng
Q6189754,Anders Sterner
Q6190941,Patrik Stockman
Q6196280,Axel Sundling
Q6198628,Jakob Magnus Svensson
Q6198648,Jerker Svensson
Q6198687,Johannes Svensson
Q6198949,Nils Svensson i Olseröd
Q6215514,Samuel von Troil
Q6225117,Karl Viklund
Q6230364,Carl Wallbom
Q6231327,Curt Wallis
Q6238086,Erik Westin
Q6240290,Thure Widlund
Q6245517,Carl Wittsell
Q6250579,Mats Zachrison
Q6254790,Johan Ågren
Q6255102,Fredrik Åkerblom
Q6255378,Joachim Åkerman
Q6255943,Alfred Åslin
Q6256634,Laurentius Öhlin
Q6333858,Anders Thylander
Q16649121,Arendt de Jounge
Q16649165,Magnus Ekström
Q45896660,Sonja Branting-Westerståhl
Q105072405,Peter Olsson
Q104839950,Sven Palmgren
Q104845813,Wilhelm Olivecreutz
Q104889258,Alexander Åkerhielm
Q105046913,Peter Gummesson
Q105065199,Abraham Berglund
Q105086267,Peter Germundsson
Q5971983,Erik Magnusson
Q6011309,Nils Nilsson
Q6229126,Sten Wahlund
Q6093486,Jonas Sandwall
Q6025853,Åke Olofsson
Q6184928,Erik Sparre
Q5966776,Theodor Lundgren
Q5958468,Elof Lindström
Q5958560,Helge Lindström
Q5961317,Axel Ljungman
Q5965480,Axel Lund
Q5966421,August Lundén
Q5966562,Ernst Lundgren
Q5967484,Artur Lundqvist
Q5969081,Ivar Lyttkens
Q5969715,Gustaf Lönegren
Q5973416,Lars Mallmin
Q5977935,Karl Martin Johansson
Q5983491,Carl Mejenqvist
Q5984055,Gustaf Mellin
Q5999840,Gustaf Mæchel
Q6000258,Lars Månsson
Q6009712,Arvid Nilsson i Lönsboda
Q6011123,Magnus Nilsson (politiker)
Q6011642,Per Nilsson i Råby
Q6017706,Anders Norsell
Q6019416,Johan Nydahl
Q6020566,Bror Nyström
Q6024736,August Oléhn
Q6026493,Anders Olsson i Tyllered
Q6026566,Bernhard Olsson
Q6026862,Gillis Olsson
Q6028001,Stormats Mathias Olsson
Q6030511,Einar Osterman
Q6043112,Johan Persson i Tidaholm
Q6045499,Nils Petersson i Runtorp
Q6053800,Daniel Poppius
Q6068942,Arvid Reuterskiöld
Q6075847,Edvard Herman Rodhe
Q6082121,Axel Rubbestad
Q6083434,Abraham Rundbäck
Q6083468,Gustaf Adolf Rundgren
Q6085588,Karl Rydin
Q6142364,Nils Kellgren
Q6142936,Knut Killander
Q6156731,Folke Nihlfors
Q6158190,Lars Fredrik Odell
Q6158754,Nils Olsson i Ättersta
Q6171850,Carl Sehlin
Q6178458,Carl Sjögren
Q6180767,Arthur Sköldin
Q6181707,Emil Smith
Q6182451,Axel von Sneidern
Q6190785,Anders Stjärne
Q6196710,Walter Sundström
Q6201132,Ivar Säfstrand
Q6201693,Samuel Söderberg
Q6201799,Frithiof Söderbergh
Q6209073,Edvard Thorell
Q6210181,Johan Thyrén
Q6213484,Niclas Torgén
Q6217636,Janne Tynell
Q6230338,Isak Wallberg
Q6231427,Nils Petter Wallmark
Q5554162,Birger Andersson
Q5596693,Gustaf Berg
Q1712821,Julius Mankell
Q6085372,Gustaf Rydén
Q5605687,Anders Cederström
Q6206825,Sebastian Tham
Q6199126,Rikard Svensson
Q6079224,Fredrik von Rosen
Q4963023,Ulla Lindström
Q6086765,Gunnar Rönnberg
Q6091184,Per Samzelius
Q6096631,Carl Schedin
Q6156866,Bror Nilsson
Q6169762,Carl-Werner von Schultzenheim
Q6171386,Gustaf Sederholm
Q6180594,Bo Skårman
Q6185927,Jakob Wilhelm Sprengtporten
Q6188043,Stig Stefanson
Q6188957,Sten Stendahl
Q6190877,Carl von Stockenström
Q6197685,Lage Svedberg
Q6201981,Verner Söderkvist
Q6213719,Gustaf Tornérhjelm
Q6216064,Axel Träff
Q6232158,Lennart Wanhainen
Q6240664,Sigfrid Wieselgren
Q6244223,Lars Wingqvist
Q6247005,Johan Wolmer Wrangel von Brehmer
Q6320456,Olof Pålsson
Q5603335,Oscar Carlsson
Q364270,Gustaf de Laval
Q1039038,Carl Johan Malmsten
Q1992475,Nils Wohlin
Q3489146,Carl Boberg
Q3784536,Helge Almquist
Q4162652,Karl Hildebrand
Q4894166,Bernhard Ekström
Q4935502,Ruth Amundson
Q4935783,Ebon Andersson
Q4948342,Hulda Flood
Q4969705,Margret Nilsson
Q5477483,Rickard Lindström
Q5542641,Theodor Adelswärd
Q5554059,Axel Andersson i Örnsköldsvik
Q5556188,Verner Andersson
Q5558126,Harry Apelqvist
Q5570120,Carl Bengtsson
Q5571772,Ossian Berger
Q5591686,Helge Bäckström
Q5603231,Johan Carlsson (politiker)
Q5605172,Henrik Cavalli
Q5616432,Karl Damström
Q20727,Einar Dahl
Q5554417,Emil Andersson
Q4969616,Gerda Nilsson
Q5552957,August Ander
Q5553950,Anders Andersson i Intagan
Q5553974,Andreas Andersson
Q5554710,Hans Andersson i Nöbbelöv
Q5554817,Ingemar Andersson
Q5555349,Linus Andersson
Q5555443,Martin Andersson i Igelboda
Q5555679,Olof Andersson i Malmö
Q5556244,Åke Andersson i Mellanköpinge
Q5558249,Fredrik Appelberg
Q5558924,Robert Arfwedson
Q5560626,Bengt Arweson
Q5568860,Edvard Behmer
Q5570240,Johannes Bengtsson i Bjärnalt
Q5570288,Magnus Bengtsson
Q5572477,Sten Berglund i Forsed
Q5577789,Anders Gustaf Björkman
Q5578534,Carl Johan Bladh
Q5579524,Dan Blombäck
Q5580519,Simon Boëthius
Q5580635,Oscar Bogren
Q5588938,Johan Brädefors
Q5591245,Christian Bülow
Q5599215,Hans Broberg
Q5603007,Axel Carlsson i Carlsro
Q5603080,Eric Carlsson
Q5603467,Lars Johan Carlsson-Frosterud
Q5615889,Mårten Dahn
Q5616069,Lars Dalgren
Q5617240,Gösta Darlin
Q5623312,Jonas Domeij
Q5629963,Rudolf Ekholm
Q5701778,August Danielsson i Mörlanda
Q5708904,Rolf Eliasson
Q5709269,Helmer Johansson
Q5711342,Mauritz Enderstedt
Q5712783,Johan Engqvist
Q5715925,Albin Eriksson
Q5717854,John Erlansson
Q5718494,Back Per Ersson
Q5722612,Charley Fager
Q5723085,Leonard Fahlander
Q5724702,Gunnar Falla
Q5748097,Axel Fält
Q5760576,Carl Albert Giöbel
Q5775166,Anders Magnus Gudmundson
Q5570095,Bengt Bengtsson
Q5554430,Eric Andersson i Basterås
Q5555684,Olof Andersson i Lyckorna
Q5573548,Per Bergström
Q5574697,Gustaf Emanuel Beskow
Q5581049,August Bokström
Q5583166,Per Bosson
Q6026660,Carl Petrus Olsson
Q6256250,Johan August Öberg
Q5568976,Gottfried Beijer
Q6201579,Johan Söderberg
Q5964257,Christian Lovén
Q5559814,Sven Arnoldsson
Q5563944,Johan Peter Bager
Q5570077,Anders Bengtsson (1824-1891)
Q5572576,Carl Johan Bergman
Q5590456,Oskar Burman
Q6172756,Leonard Senell
Q6198243,Anders Svensson i Lösen
Q6227559,Henrik Vult von Steyern
Q6020685,Martin Nyström
Q5555276,Lars Andersson i Nora
Q5569835,Bernhard Benedicks
Q5571913,Erik Berggren i Sundsvall
Q5581074,Alfred Bolander
Q5581360,Claes Erik Boman
Q5587179,Johan Gustaf Brolin
Q5708322,Theodor Elfstedt
Q5997630,Per Murén
Q6071609,Carl Fredrik Ridderstad
Q99292766,Carl Vilhelm Carlsson
Q764239,August Blanche
Q110617192,Oscar Lundquist
Q5555392,Magnus Andersson i Gripenberg
Q5577394,Frans Björck
Q5577470,Arvid Björk
Q5582374,Johan Borg
Q5583930,Johan Anton Bovin
Q5797802,Wilhelm Heimer
Q5810880,Gustav Holmberg
Q5951035,Anders Lif i Hofors
Q5553949,Anders Andersson i Greby
Q5788840,Nils Hanson i Berga
Q5973411,Johan Mallmin
Q6009427,Wilhelm Nilson
Q6039625,Fritz Pegelow
Q6201849,Julius Söderbom
Q5555795,Per Erik Andersson
Q5557028,Anton Angel
Q5582355,Fredrik Theodor Borg
Q5708812,Johan Elof Eliasson
Q5789179,Hans Hansson i Kullen
Q5885983,Erik Gustaf Johansson
Q6232255,Ivan Warberg
Q6241036,Theodor Wijkander
Q110278693,Johan Billqvist
Q110436946,August Månsson
Q110541107,Thure Ekelund
Q110620158,Carl Knutsson
Q110621758,Martin Holmström
Q110654970,Carl-Eric Johansson
Q5555861,Petter Andersson i Säby
Q5558321,Carl Fredrik Appeltofft
Q5891463,Carl Jonsson i Skog
Q6011398,Nils Nilsson i Asarum
Q6027664,Olof Olsson i Kullenbergstorp
Q5575098,Henrik Bexelius
Q5581616,Olof Bondeson
Q5605713,Carl Cederström i Fredrikslund
Q5902186,Johan Karlsson i Nynäshamn
Q5965896,Johan Petter Lundberg
Q110611538,Anders Isaksson
Q110607272,Carl Sjöberg
Q5937351,Erik Larsson (socialdemokrat)
Q5937861,Jonas Larsson i Nordmarkshyttan
Q5937984,Lars Gustaf Larsson
Q5938434,Olof Larsson i Bratteberg
Q5950810,Gösta Liedberg
Q5951819,Georg Liljenroth
Q5952082,Fabian Lilliecreutz
Q5954075,William Lindberg
Q5955747,Oscar Lindewall
Q5955846,Anders Lindgren
Q5955969,Gustaf Lindgren
Q5960837,Axel Ljungberg
Q5965637,Jacob Lundahl
Q5966400,Per Olof Lundell
Q5967169,Wilhelm Lundin
Q5967999,Vilhelm Lundström
Q5990912,Helmer Molander
Q5990940,Seth Molander
Q5994972,Gustav Mosesson
Q5997101,Henrik Munktell den yngre
Q6000296,Nils Månsson i Erlandsro
Q6010461,Henning Nilsson
Q6010704,Johan Nilsson i Skravelsjö
Q6011480,Olof Nilsson i Brattby
Q6011501,Olof Nilsson i Örebro
Q6011556,Pehr Nilsson i Vittjärv
Q6013531,Oscar Nolin
Q6013906,Per Norberg i Funäsdalen
Q6016293,Sten Nordström
Q6016437,Adolf Norell
Q6016509,Fredrik Norén
Q6016940,Johan Norlén
Q6017044,Herman Norling
Q6017135,Erik Norman
Q6019306,Georg Nyblom
Q6020589,Erik Nyström
Q6020993,Per Gustaf Näslund
Q6021033,Petter Näsman
Q6025646,Gustaf Olofsson i Åvik
Q6026405,Allvar Olsson
Q6027585,Nils Olsson i Rösta
Q6029940,Oscar Osberg
Q6030905,Gustaf Otterborg
Q6039789,Pehr Pehrsson i Barkö
Q6042697,Carl Persson i Stallerhult
Q6043528,Olof Persson i Killebäckstorp
Q6043605,Per Persson i Norrby
Q6043613,Per Persson i Trången
Q6043627,Per Johan Persson
Q6045254,Axel Petersson
Q6045269,Birger Petersson
Q6046755,Fredric Pettersson i Tjärsta
Q6047030,John Pettersson
Q6062836,Viktor Ramstedt
Q1037831,Carl Frans Lundström
Q1675523,Ivan Bratt
Q5553942,Anders Andersson
Q4939247,Blenda Björck
Q4946541,Brita Elmén
Q4953880,Dagmar Heurlin
Q4954629,Britta Holmström
Q4971133,Gunnel Olsson
Q4984496,Signe Vessman
Q4984930,Disa Västberg
Q5340170,Edoff Andersson
Q5349634,Einar Gustafsson
Q5371288,Emil Hultman
Q5541307,Wilhelm Abenius
Q5543988,Fredrik Elias Ahlfvengren
Q5544237,Albin Ahlstrand
Q5544520,Henrik Ahrenberg
Q5547542,Gustaf Almquist
Q5553580,Johan Anderson i Tenhult
Q5553863,Allan Andersson
Q5554025,Arvid Andersson
Q5554384,Einar Andersson
Q5554970,Johannes Andersson i Baltorp
Q5554987,Johannes Andersson i Ryssby
Q5554984,Johannes Andersson i Lysvik
Q5555087,Jöns Andersson i Fränninge
Q5556529,Olof Andreasson
Q5556551,Pehr Andreasson
Q5557460,Erik Anners
Q5560646,Hugo Arwidsson
Q5568440,Karl Beckman
Q5570127,Carl Isak Bengtsson
Q5570504,Pehr Benjaminsson
Q5571158,Carl Berg
Q5572503,Valdemar Berglund
Q6255431,Richard Åkerman
Q105714624,Gustaf Carlsson
Q16008322,Torsten Andersson
Q110528102,Patrick Nilsson
Q19976882,Ernst Olsson
Q110439181,Johan Lantto
Q110440831,Johan Permansson
Q110440981,Ulrik Holm
Q110442451,Gösta Andersson i Kolstad
Q110467944,Fredrik Julin
Q110530109,Hjalmar Hulting
Q110544246,Anna Rosvall
Q110651954,Wilhelm Broman
Q110811413,Widar Stener
Q5897311,Fritz Kaijser
Q6240343,Henrik Adolf Widmark
Q6246072,Tor Wolgast
Q6246999,Helmuth Wrangel von Brehmer
Q6255597,Johannes Åkesson
Q6255649,Sten Åkesson
Q6257291,Anders Örne
Q6257773,August Östergren
Q5621600,James Dickson
Q5573455,Karl Bergström
Q5715031,Carl Ericsson
Q5590421,Fredrik Burman
Q5573465,Kristoffer Bergström
Q5574107,Erik Bernström
Q5586932,Lars Brock
Q5589026,Nils Brännström
Q5594513,Gustaf Arnemark
Q5600385,Axel Bökelund
Q5600469,August Börjesson
Q5601391,Ewert Camitz
Q5602213,Erland Carbell
Q5603137,Henning Carlsson
Q5606084,August Cervin
Q5608541,Adolf Christiernson
Q5616520,Otto Dandenell
Q5629588,Christian Ekeborgh
Q5630514,Carl Josef Ekman
Q5708890,Reinhold Eliasson
Q5714541,Adolf Ericson
Q5715242,Johan Ericsson i Norrby
Q5716432,Gunnar Eriksson i Mörviken
Q5716688,Jonas Eriksson i Lindehult
Q5717143,Per Olof Eriksson i Fanbyn
Q5720571,Erik Eurén
Q5722697,Per-Hjalmar Fagerholm
Q5734660,Carl Fock
Q5745534,Gideon From
Q5751815,Theodor Gardell
Q5752978,Anders Kristian Gasslander
Q5768483,Johan Gustaf Granlund
Q5777585,Carl Gustafsson i Mjölby
Q5780663,Anders Henrik Göthberg
Q5784455,Henrik Halldin
Q5785833,Fredrik-Adolf Hamilton af Hageby
Q5786648,Peter Hammarberg
Q5789080,Eskils Hans Hansson
Q5789652,Stig F. Hansson
Q5807410,Johan Hjelmérus
Q5810003,Anders Gustaf Hollander
Q5877107,Martin Huss
Q5879719,Lars Johan Jansson
Q5885419,August Johansson i Trollhättan
Q5885782,Carl-Erik Johansson
Q5889533,Jonas Johnsson
Q5890333,Jonas Jonasson i Rasslebygd
Q5895745,Anders Gustaf Jönsson
Q5895755,Arvid Jönsson
Q5901315,Erik Karlsson (politiker)
Q5967755,Carl Lundström
Q5887828,Sven Johansson
Q6000319,Ola Månsson
Q5918002,Gustaf Kolmodin
Q5946756,Henning Leo
Q5885765,Carl Oscar Johansson
Q5954133,Anders Lindblad
Q5936890,Albert Larsson
Q6161169,Hjalmar Petre
Q6010824,Karl Nilsson
Q6043680,Ragnar Persson
Q5983870,Olof Melin
Q5885317,Anders Peter Johansson
Q5885736,Carl Johansson i Avlösa
Q5889449,Hans Johnsson
Q5889507,Johan Johnsson i Norrahammar
Q5895737,Anders Jönsson i Yngsjö
Q5900117,Sven Kardell
Q5901347,Franz Otto Karlsson
Q5902324,Verner Karlsson
Q5920219,Ivar Koskull
Q5927887,Folke Kyling
Q5928335,Sten Källenius
Q5929077,Emil Königsfeldt
Q5933362,Ehrenfried von der Lancken
Q5937245,David Larsson i Sätila
Q5937709,Jacob Larsson
Q5938020,Lars Petter Larsson
Q5938852,Svening Alfred Larsson
Q5940304,Erik Laurén
Q5948542,Hans Levin
Q5955739,Leonard Lindewall
Q5956828,Sigurd Lindholm
Q5958632,Julius Lindström
Q5960947,Martin Ljungberg
Q5961229,Sigge Ljunggren
Q5966845,Herbert Lundh
Q5969026,Anton Julius Lyth
Q5970114,Gunnar Löwegren
Q5974194,Alfred Malmström
Q5985507,Charodotes Meurling
Q5985831,Alf Meyerhöffer
Q6000653,Wiktor Mårtensson
Q6009329,Johan Nilson
Q6010769,Jonas Petter Nilsson
Q6011353,Nils Erik Nilsson
Q6011649,Per Nilsson i Tönnersa
Q6015492,Sigfrid Nordkvist
Q6016133,Herman Nordström
Q6020295,Johannes Nyqvist
Q6020985,Pelle Näslund
Q6027162,Johan Erik Olsson i Skiftinge
Q6044908,August Peterson i Hasselstad
Q6045329,Emil Petersson i Karlskrona
Q6050309,Charles Piper
Q6051853,Edvard Ploman
Q6066535,Johan Rehn
Q6078649,Axel Ros
Q6078656,Carl Ros
Q6082184,Moritz Rubenson
Q6085756,Erik Rydström
Q6086241,Erik Räf
Q6086540,Anders Råstock
Q6086670,Erik Röing
Q6151403,John Löfroth
Q6158791,Smeds Lars Olsson
Q1383695,Nils Persson
Q1388588,Gunnar Wennerberg
Q1037569,Carl Edvard Ekman
Q96210772,Olof Tonning
Q6070147,Sigurd Ribbing
Q104836509,Henric Tham
Q6190719,Henrik Stjernspetz
Q5571900,Emil Berggren
Q6256726,Ivar Öhman
Q522153,André Oscar Wallenberg
Q6185494,Jacob Spens
Q16945523,Anton Svensson
Q5573026,Olof Bergqvist
Q6054523,Knut Knutsson Posse
Q6061452,Gösta Rahmn
Q6062153,Albert Ramberg
Q6070044,Carl Ribbing
Q6070963,Johan Gustaf Richert
Q6078640,Anders Ros
Q6079586,Ragnar Rosenberg
Q6150973,Per Lundgren
Q6169069,Gustaf Victor Schotte
Q6175889,Carl Otto Silfverschiöld
Q6178244,Per Henning Sjöblom
Q6198520,Gustaf Svensson i Tomelilla
Q6198619,Ivan Svensson
Q6200318,Carl Fredric von Sydow
Q6202629,Thore Sörlin
Q6206835,Volrath Tham
Q6213407,Gustaf Torelius
Q6218856,Ludvig af Ugglas
Q6219963,Magnus Unger
Q6223367,Gustaf Velander
Q6227324,Erik Vrang
Q6228533,Ruben Wagnsson
Q6232151,Otto Wangson
Q6243983,Gustaf Windahl
Q6244837,Fridolf Wirmark
Q6245538,Hugo Witzell
Q6254167,Otto von Zweigbergk
Q6256529,Petrus Ödström
Q6257002,Herman Ölander
Q6299729,Birger Jönsson
Q6331605,Theodor Svedberg (politiker)
Q6338918,Hjalmar Weiland
Q1528357,Petter Olsson
Q2485795,Oscar Alin
Q4069879,Johan Arrhenius
Q4730705,Allan Holstensson
Q4802448,Arvid Thorberg
Q4830232,Axel Andersson i Österfärnebo
Q4964018,Margit Lundblad
Q5341399,Edvin Karlsson
Q5504803,Fritiof Karlsson
Q5546274,Nils Alexanderson
Q5547532,Erik Viktor Almquist
Q5552429,Gustaf Fridolf Almquist
Q5552501,Jonas Alströmer d.y.
Q5553550,Iwar Anderson
Q5554399,Elof Andersson
Q5554960,Johan Andersson i Sjöberg
Q5555069,Jonas Andersson i Trossnäs
Q5555135,Karl Andersson i Rixö
Q5558134,Anders Apelstam
Q5559022,Magnus Arhusiander
Q5560552,John-Arvid Arvidson
Q5562915,Johan Severin Axell
Q5568192,Corfitz Beck-Friis
Q5571682,Anders Berger
Q5573088,Carl Bergstedt
Q5574139,Olof Berntson
Q5575104,Alfred Bexell
Q5577366,Carl Björck
Q5581611,Nils Anton Bondeson
Q5582439,Oscar Borge
Q5585390,Gustaf von Braun
Q19977230,Gunnar Weibull
Q97971270,Lars Petersson
Q97971240,Marianne Löfstedt
Q109942678,Göran Dahlstrand
Q97772277,Ziita Eriksson
Q97961984,Hanna Broberg
Q97971279,Christina Linderholm
Q97971259,Mikael Janson
Q97971276,Märtha Gårdestig
Q97971232,Tage Påhlsson
Q97971236,Thommy Ohlsson
Q98538782,Carl-Eric Lundgren
Q98744563,Erica Nådin
Q104214611,Tomas Avenborg
Q104215635,Nils Brown
Q104215786,Tomas Agenberg
Q21585329,Ulla Berg
Q106602523,Axel Wennerholm
Q107378685,Kerstin Fredriksson
Q108059200,Jakob Olofsgård
Q108765984,Aphram Melki
Q109352589,Kristoffer Lindberg
Q109500713,Per-Anders Johansson
Q109500985,Siv Ramsell
Q109747746,Ulf Lönnberg
Q109830262,Ulrik Bergman
Q109882267,Emmanuel Morfiadakis
Q109928721,Anders Frimert
Q109937599,Inga Sandberg
Q109943905,Peggy Lagerström
Q109969433,Inga Davidsson
Q109501708,Karin Nilsson
Q98556174,Rune Svensson
Q108986522,Christina Nilsson
Q97971278,Gunilla Andersson
Q5956054,Johan Lindgren
Q5882154,Martin Jensen
Q5886601,Johan Johansson
Q6010583,Jacob Nilsson
Q5891791,Lars Jonsson
Q5778040,Richard Gustafsson
Q5781989,Rikard Hagberg
Q5784915,Hjalmar Hallin
Q5795804,Berndt Hedgren
Q5796046,Henrik Hedlund
Q5796603,Per-Erik Hedström
