year,protocol,N
198283,corpus/protocols/198283/prot-198283--134.xml,98
198283,corpus/protocols/198283/prot-198283--135.xml,69
198283,corpus/protocols/198283/prot-198283--136.xml,50
198283,corpus/protocols/198283/prot-198283--137.xml,89
198283,corpus/protocols/198283/prot-198283--138.xml,46
198283,corpus/protocols/198283/prot-198283--139.xml,113
198283,corpus/protocols/198283/prot-198283--14.xml,74
198283,corpus/protocols/198283/prot-198283--140.xml,48
198283,corpus/protocols/198283/prot-198283--141.xml,52
198283,corpus/protocols/198283/prot-198283--142.xml,29
198283,corpus/protocols/198283/prot-198283--143.xml,105
198283,corpus/protocols/198283/prot-198283--144.xml,51
198283,corpus/protocols/198283/prot-198283--145.xml,75
198283,corpus/protocols/198283/prot-198283--146.xml,109
198283,corpus/protocols/198283/prot-198283--147.xml,89
198283,corpus/protocols/198283/prot-198283--148.xml,106
198283,corpus/protocols/198283/prot-198283--149.xml,61
198283,corpus/protocols/198283/prot-198283--15.xml,62
198283,corpus/protocols/198283/prot-198283--150.xml,104
198283,corpus/protocols/198283/prot-198283--151.xml,87
198283,corpus/protocols/198283/prot-198283--152.xml,113
198283,corpus/protocols/198283/prot-198283--153.xml,110
198283,corpus/protocols/198283/prot-198283--154.xml,175
198283,corpus/protocols/198283/prot-198283--155.xml,63
198283,corpus/protocols/198283/prot-198283--156.xml,94
198283,corpus/protocols/198283/prot-198283--157.xml,240
198283,corpus/protocols/198283/prot-198283--158.xml,99
198283,corpus/protocols/198283/prot-198283--159.xml,92
198283,corpus/protocols/198283/prot-198283--16.xml,60
198283,corpus/protocols/198283/prot-198283--160.xml,95
198283,corpus/protocols/198283/prot-198283--161.xml,128
198283,corpus/protocols/198283/prot-198283--162.xml,65
198283,corpus/protocols/198283/prot-198283--163.xml,53
198283,corpus/protocols/198283/prot-198283--164.xml,46
198283,corpus/protocols/198283/prot-198283--165.xml,73
198283,corpus/protocols/198283/prot-198283--166.xml,4
198283,corpus/protocols/198283/prot-198283--167.xml,0
198283,corpus/protocols/198283/prot-198283--17.xml,31
198283,corpus/protocols/198283/prot-198283--18.xml,106
198283,corpus/protocols/198283/prot-198283--19.xml,28
198283,corpus/protocols/198283/prot-198283--2.xml,3
198283,corpus/protocols/198283/prot-198283--20.xml,14
198283,corpus/protocols/198283/prot-198283--21.xml,77
198283,corpus/protocols/198283/prot-198283--22.xml,67
198283,corpus/protocols/198283/prot-198283--23.xml,61
198283,corpus/protocols/198283/prot-198283--24.xml,61
198283,corpus/protocols/198283/prot-198283--25.xml,9
198283,corpus/protocols/198283/prot-198283--26.xml,89
198283,corpus/protocols/198283/prot-198283--27.xml,12
198283,corpus/protocols/198283/prot-198283--28.xml,47
198283,corpus/protocols/198283/prot-198283--29.xml,99
198283,corpus/protocols/198283/prot-198283--3.xml,2
198283,corpus/protocols/198283/prot-198283--30.xml,4
198283,corpus/protocols/198283/prot-198283--31.xml,66
198283,corpus/protocols/198283/prot-198283--32.xml,73
198283,corpus/protocols/198283/prot-198283--33.xml,134
198283,corpus/protocols/198283/prot-198283--34.xml,70
198283,corpus/protocols/198283/prot-198283--35.xml,25
198283,corpus/protocols/198283/prot-198283--36.xml,8
198283,corpus/protocols/198283/prot-198283--37.xml,41
198283,corpus/protocols/198283/prot-198283--38.xml,126
198283,corpus/protocols/198283/prot-198283--39.xml,100
198283,corpus/protocols/198283/prot-198283--4.xml,0
198283,corpus/protocols/198283/prot-198283--40.xml,23
198283,corpus/protocols/198283/prot-198283--41.xml,28
198283,corpus/protocols/198283/prot-198283--42.xml,83
198283,corpus/protocols/198283/prot-198283--43.xml,119
198283,corpus/protocols/198283/prot-198283--44.xml,59
198283,corpus/protocols/198283/prot-198283--45.xml,135
198283,corpus/protocols/198283/prot-198283--46.xml,68
198283,corpus/protocols/198283/prot-198283--47.xml,8
198283,corpus/protocols/198283/prot-198283--48.xml,69
198283,corpus/protocols/198283/prot-198283--49.xml,135
198283,corpus/protocols/198283/prot-198283--5.xml,5
198283,corpus/protocols/198283/prot-198283--50.xml,72
198283,corpus/protocols/198283/prot-198283--51.xml,55
198283,corpus/protocols/198283/prot-198283--52.xml,103
198283,corpus/protocols/198283/prot-198283--53.xml,63
198283,corpus/protocols/198283/prot-198283--54.xml,130
198283,corpus/protocols/198283/prot-198283--55.xml,8
198283,corpus/protocols/198283/prot-198283--56.xml,10
198283,corpus/protocols/198283/prot-198283--57.xml,15
198283,corpus/protocols/198283/prot-198283--58.xml,35
198283,corpus/protocols/198283/prot-198283--59.xml,56
198283,corpus/protocols/198283/prot-198283--6.xml,5
198283,corpus/protocols/198283/prot-198283--60.xml,21
198283,corpus/protocols/198283/prot-198283--61.xml,73
198283,corpus/protocols/198283/prot-198283--62.xml,45
198283,corpus/protocols/198283/prot-198283--63.xml,35
198283,corpus/protocols/198283/prot-198283--64.xml,84
198283,corpus/protocols/198283/prot-198283--65.xml,35
198283,corpus/protocols/198283/prot-198283--66.xml,43
198283,corpus/protocols/198283/prot-198283--67.xml,0
198283,corpus/protocols/198283/prot-198283--68.xml,1
198283,corpus/protocols/198283/prot-198283--69.xml,58
198283,corpus/protocols/198283/prot-198283--7.xml,18
198283,corpus/protocols/198283/prot-198283--70.xml,103
198283,corpus/protocols/198283/prot-198283--71.xml,50
198283,corpus/protocols/198283/prot-198283--72.xml,43
198283,corpus/protocols/198283/prot-198283--73.xml,101
198283,corpus/protocols/198283/prot-198283--74.xml,9
198283,corpus/protocols/198283/prot-198283--75.xml,10
198283,corpus/protocols/198283/prot-198283--76.xml,22
198283,corpus/protocols/198283/prot-198283--77.xml,15
198283,corpus/protocols/198283/prot-198283--78.xml,11
198283,corpus/protocols/198283/prot-198283--79.xml,65
198283,corpus/protocols/198283/prot-198283--8.xml,15
198283,corpus/protocols/198283/prot-198283--80.xml,7
198283,corpus/protocols/198283/prot-198283--81.xml,17
198283,corpus/protocols/198283/prot-198283--82.xml,31
198283,corpus/protocols/198283/prot-198283--83.xml,52
198283,corpus/protocols/198283/prot-198283--84.xml,44
198283,corpus/protocols/198283/prot-198283--85.xml,20
198283,corpus/protocols/198283/prot-198283--86.xml,61
198283,corpus/protocols/198283/prot-198283--87.xml,59
198283,corpus/protocols/198283/prot-198283--88.xml,79
198283,corpus/protocols/198283/prot-198283--89.xml,33
198283,corpus/protocols/198283/prot-198283--9.xml,21
198283,corpus/protocols/198283/prot-198283--90.xml,58
198283,corpus/protocols/198283/prot-198283--91.xml,28
198283,corpus/protocols/198283/prot-198283--92.xml,15
198283,corpus/protocols/198283/prot-198283--93.xml,141
198283,corpus/protocols/198283/prot-198283--94.xml,99
198283,corpus/protocols/198283/prot-198283--95.xml,8
198283,corpus/protocols/198283/prot-198283--96.xml,61
198283,corpus/protocols/198283/prot-198283--97.xml,14
198283,corpus/protocols/198283/prot-198283--98.xml,58
198283,corpus/protocols/198283/prot-198283--99.xml,42
198384,corpus/protocols/198384/prot-198384--1.xml,53
198384,corpus/protocols/198384/prot-198384--10.xml,30
198384,corpus/protocols/198384/prot-198384--100.xml,57
198384,corpus/protocols/198384/prot-198384--101.xml,17
198384,corpus/protocols/198384/prot-198384--102.xml,50
198384,corpus/protocols/198384/prot-198384--103.xml,59
198384,corpus/protocols/198384/prot-198384--104.xml,65
198384,corpus/protocols/198384/prot-198384--105.xml,120
198384,corpus/protocols/198384/prot-198384--106.xml,50
198384,corpus/protocols/198384/prot-198384--107.xml,39
198384,corpus/protocols/198384/prot-198384--108.xml,21
198384,corpus/protocols/198384/prot-198384--109.xml,59
198384,corpus/protocols/198384/prot-198384--11.xml,113
198384,corpus/protocols/198384/prot-198384--110.xml,136
198384,corpus/protocols/198384/prot-198384--111.xml,50
198384,corpus/protocols/198384/prot-198384--112.xml,94
198384,corpus/protocols/198384/prot-198384--113.xml,2
198384,corpus/protocols/198384/prot-198384--114.xml,29
198384,corpus/protocols/198384/prot-198384--115.xml,71
198384,corpus/protocols/198384/prot-198384--116.xml,98
198384,corpus/protocols/198384/prot-198384--117.xml,48
198384,corpus/protocols/198384/prot-198384--118.xml,96
198384,corpus/protocols/198384/prot-198384--119.xml,74
198384,corpus/protocols/198384/prot-198384--12.xml,11
198384,corpus/protocols/198384/prot-198384--120.xml,37
198384,corpus/protocols/198384/prot-198384--121.xml,45
198384,corpus/protocols/198384/prot-198384--122.xml,80
198384,corpus/protocols/198384/prot-198384--123.xml,67
198384,corpus/protocols/198384/prot-198384--124.xml,116
198384,corpus/protocols/198384/prot-198384--125.xml,56
198384,corpus/protocols/198384/prot-198384--126.xml,145
198384,corpus/protocols/198384/prot-198384--127.xml,26
198384,corpus/protocols/198384/prot-198384--128.xml,102
198384,corpus/protocols/198384/prot-198384--129.xml,54
198384,corpus/protocols/198384/prot-198384--13.xml,12
198384,corpus/protocols/198384/prot-198384--130.xml,73
198384,corpus/protocols/198384/prot-198384--131.xml,71
198384,corpus/protocols/198384/prot-198384--132.xml,76
198384,corpus/protocols/198384/prot-198384--133.xml,112
198384,corpus/protocols/198384/prot-198384--134.xml,78
198384,corpus/protocols/198384/prot-198384--135.xml,89
198384,corpus/protocols/198384/prot-198384--136.xml,56
198384,corpus/protocols/198384/prot-198384--137.xml,12
198384,corpus/protocols/198384/prot-198384--138.xml,86
198384,corpus/protocols/198384/prot-198384--139.xml,128
198384,corpus/protocols/198384/prot-198384--14.xml,30
198384,corpus/protocols/198384/prot-198384--140.xml,83
198384,corpus/protocols/198384/prot-198384--141.xml,19
198384,corpus/protocols/198384/prot-198384--142.xml,25
198384,corpus/protocols/198384/prot-198384--143.xml,49
198384,corpus/protocols/198384/prot-198384--144.xml,103
198384,corpus/protocols/198384/prot-198384--145.xml,76
198384,corpus/protocols/198384/prot-198384--146.xml,129
198384,corpus/protocols/198384/prot-198384--147.xml,44
198384,corpus/protocols/198384/prot-198384--148.xml,84
198384,corpus/protocols/198384/prot-198384--149.xml,32
198384,corpus/protocols/198384/prot-198384--15.xml,48
198384,corpus/protocols/198384/prot-198384--150.xml,55
198384,corpus/protocols/198384/prot-198384--151.xml,151
198384,corpus/protocols/198384/prot-198384--152.xml,55
198384,corpus/protocols/198384/prot-198384--153.xml,90
198384,corpus/protocols/198384/prot-198384--154.xml,67
198384,corpus/protocols/198384/prot-198384--155.xml,119
198384,corpus/protocols/198384/prot-198384--156.xml,174
198384,corpus/protocols/198384/prot-198384--157.xml,100
198384,corpus/protocols/198384/prot-198384--158.xml,56
198384,corpus/protocols/198384/prot-198384--159.xml,155
198384,corpus/protocols/198384/prot-198384--16.xml,160
198384,corpus/protocols/198384/prot-198384--160.xml,68
198384,corpus/protocols/198384/prot-198384--161.xml,116
198384,corpus/protocols/198384/prot-198384--162.xml,29
198384,corpus/protocols/198384/prot-198384--163.xml,86
198384,corpus/protocols/198384/prot-198384--164.xml,52
198384,corpus/protocols/198384/prot-198384--165.xml,119
198384,corpus/protocols/198384/prot-198384--166.xml,98
198384,corpus/protocols/198384/prot-198384--167.xml,68
198384,corpus/protocols/198384/prot-198384--168.xml,57
198384,corpus/protocols/198384/prot-198384--169.xml,4
198384,corpus/protocols/198384/prot-198384--17.xml,31
198384,corpus/protocols/198384/prot-198384--170.xml,0
198384,corpus/protocols/198384/prot-198384--18.xml,84
198384,corpus/protocols/198384/prot-198384--19.xml,90
198384,corpus/protocols/198384/prot-198384--2.xml,5
198384,corpus/protocols/198384/prot-198384--20.xml,129
198384,corpus/protocols/198384/prot-198384--21.xml,128
198384,corpus/protocols/198384/prot-198384--22.xml,55
198384,corpus/protocols/198384/prot-198384--23.xml,20
198384,corpus/protocols/198384/prot-198384--24.xml,32
198384,corpus/protocols/198384/prot-198384--25.xml,32
198384,corpus/protocols/198384/prot-198384--26.xml,54
198384,corpus/protocols/198384/prot-198384--27.xml,40
198384,corpus/protocols/198384/prot-198384--28.xml,30
198384,corpus/protocols/198384/prot-198384--29.xml,60
198384,corpus/protocols/198384/prot-198384--3.xml,26
198384,corpus/protocols/198384/prot-198384--30.xml,138
198384,corpus/protocols/198384/prot-198384--31.xml,81
198384,corpus/protocols/198384/prot-198384--32.xml,99
198384,corpus/protocols/198384/prot-198384--33.xml,22
198384,corpus/protocols/198384/prot-198384--34.xml,17
198384,corpus/protocols/198384/prot-198384--35.xml,74
198384,corpus/protocols/198384/prot-198384--36.xml,115
198384,corpus/protocols/198384/prot-198384--37.xml,86
198384,corpus/protocols/198384/prot-198384--38.xml,38
198384,corpus/protocols/198384/prot-198384--39.xml,49
198384,corpus/protocols/198384/prot-198384--4.xml,11
198384,corpus/protocols/198384/prot-198384--40.xml,75
198384,corpus/protocols/198384/prot-198384--41.xml,114
198384,corpus/protocols/198384/prot-198384--42.xml,86
198384,corpus/protocols/198384/prot-198384--43.xml,100
198384,corpus/protocols/198384/prot-198384--44.xml,192
198384,corpus/protocols/198384/prot-198384--45.xml,97
198384,corpus/protocols/198384/prot-198384--46.xml,103
198384,corpus/protocols/198384/prot-198384--47.xml,73
198384,corpus/protocols/198384/prot-198384--48.xml,127
198384,corpus/protocols/198384/prot-198384--49.xml,65
198384,corpus/protocols/198384/prot-198384--5.xml,58
198384,corpus/protocols/198384/prot-198384--50.xml,114
198384,corpus/protocols/198384/prot-198384--51.xml,119
198384,corpus/protocols/198384/prot-198384--52.xml,85
198384,corpus/protocols/198384/prot-198384--53.xml,63
198384,corpus/protocols/198384/prot-198384--54.xml,36
198384,corpus/protocols/198384/prot-198384--55.xml,119
198384,corpus/protocols/198384/prot-198384--56.xml,21
198384,corpus/protocols/198384/prot-198384--57.xml,109
198384,corpus/protocols/198384/prot-198384--58.xml,100
198384,corpus/protocols/198384/prot-198384--59.xml,2
198384,corpus/protocols/198384/prot-198384--6.xml,114
198384,corpus/protocols/198384/prot-198384--60.xml,30
198384,corpus/protocols/198384/prot-198384--61.xml,73
198384,corpus/protocols/198384/prot-198384--62.xml,6
198384,corpus/protocols/198384/prot-198384--63.xml,91
198384,corpus/protocols/198384/prot-198384--64.xml,15
198384,corpus/protocols/198384/prot-198384--65.xml,36
198384,corpus/protocols/198384/prot-198384--66.xml,42
198384,corpus/protocols/198384/prot-198384--67.xml,5
198384,corpus/protocols/198384/prot-198384--68.xml,62
198384,corpus/protocols/198384/prot-198384--69.xml,73
198384,corpus/protocols/198384/prot-198384--7.xml,17
198384,corpus/protocols/198384/prot-198384--70.xml,60
198384,corpus/protocols/198384/prot-198384--71.xml,43
198384,corpus/protocols/198384/prot-198384--72.xml,96
198384,corpus/protocols/198384/prot-198384--73.xml,19
198384,corpus/protocols/198384/prot-198384--74.xml,7
198384,corpus/protocols/198384/prot-198384--75.xml,8
198384,corpus/protocols/198384/prot-198384--76.xml,34
198384,corpus/protocols/198384/prot-198384--77.xml,72
198384,corpus/protocols/198384/prot-198384--78.xml,39
198384,corpus/protocols/198384/prot-198384--79.xml,40
198384,corpus/protocols/198384/prot-198384--8.xml,60
198384,corpus/protocols/198384/prot-198384--80.xml,19
198384,corpus/protocols/198384/prot-198384--81.xml,21
198384,corpus/protocols/198384/prot-198384--82.xml,3
198384,corpus/protocols/198384/prot-198384--83.xml,62
198384,corpus/protocols/198384/prot-198384--84.xml,8
198384,corpus/protocols/198384/prot-198384--85.xml,13
198384,corpus/protocols/198384/prot-198384--86.xml,51
198384,corpus/protocols/198384/prot-198384--87.xml,1
198384,corpus/protocols/198384/prot-198384--88.xml,67
198384,corpus/protocols/198384/prot-198384--89.xml,71
198384,corpus/protocols/198384/prot-198384--9.xml,70
198384,corpus/protocols/198384/prot-198384--90.xml,18
198384,corpus/protocols/198384/prot-198384--91.xml,76
198384,corpus/protocols/198384/prot-198384--92.xml,75
198384,corpus/protocols/198384/prot-198384--93.xml,19
198384,corpus/protocols/198384/prot-198384--94.xml,89
198384,corpus/protocols/198384/prot-198384--95.xml,38
198384,corpus/protocols/198384/prot-198384--96.xml,19
198384,corpus/protocols/198384/prot-198384--97.xml,10
198384,corpus/protocols/198384/prot-198384--98.xml,127
198384,corpus/protocols/198384/prot-198384--99.xml,57
198485,corpus/protocols/198485/prot-198485--1.xml,50
198485,corpus/protocols/198485/prot-198485--10.xml,143
198485,corpus/protocols/198485/prot-198485--100.xml,32
198485,corpus/protocols/198485/prot-198485--101.xml,136
198485,corpus/protocols/198485/prot-198485--102.xml,45
198485,corpus/protocols/198485/prot-198485--103.xml,96
198485,corpus/protocols/198485/prot-198485--104.xml,28
198485,corpus/protocols/198485/prot-198485--105.xml,57
198485,corpus/protocols/198485/prot-198485--106.xml,63
198485,corpus/protocols/198485/prot-198485--107.xml,57
198485,corpus/protocols/198485/prot-198485--108.xml,50
198485,corpus/protocols/198485/prot-198485--109.xml,82
198485,corpus/protocols/198485/prot-198485--11.xml,77
198485,corpus/protocols/198485/prot-198485--110.xml,41
198485,corpus/protocols/198485/prot-198485--111.xml,79
198485,corpus/protocols/198485/prot-198485--112.xml,50
198485,corpus/protocols/198485/prot-198485--113.xml,148
198485,corpus/protocols/198485/prot-198485--114.xml,69
198485,corpus/protocols/198485/prot-198485--115.xml,121
198485,corpus/protocols/198485/prot-198485--116.xml,73
198485,corpus/protocols/198485/prot-198485--117.xml,55
198485,corpus/protocols/198485/prot-198485--118.xml,28
198485,corpus/protocols/198485/prot-198485--119.xml,89
198485,corpus/protocols/198485/prot-198485--12.xml,35
198485,corpus/protocols/198485/prot-198485--120.xml,84
198485,corpus/protocols/198485/prot-198485--121.xml,56
198485,corpus/protocols/198485/prot-198485--122.xml,6
198485,corpus/protocols/198485/prot-198485--123.xml,61
198485,corpus/protocols/198485/prot-198485--124.xml,1
198485,corpus/protocols/198485/prot-198485--125.xml,18
198485,corpus/protocols/198485/prot-198485--126.xml,104
198485,corpus/protocols/198485/prot-198485--127.xml,56
198485,corpus/protocols/198485/prot-198485--128.xml,113
198485,corpus/protocols/198485/prot-198485--129.xml,54
198485,corpus/protocols/198485/prot-198485--13.xml,20
198485,corpus/protocols/198485/prot-198485--130.xml,43
198485,corpus/protocols/198485/prot-198485--131.xml,86
198485,corpus/protocols/198485/prot-198485--132.xml,9
198485,corpus/protocols/198485/prot-198485--133.xml,103
198485,corpus/protocols/198485/prot-198485--134.xml,56
198485,corpus/protocols/198485/prot-198485--135.xml,74
198485,corpus/protocols/198485/prot-198485--136.xml,11
198485,corpus/protocols/198485/prot-198485--137.xml,34
198485,corpus/protocols/198485/prot-198485--138.xml,120
198485,corpus/protocols/198485/prot-198485--139.xml,61
198485,corpus/protocols/198485/prot-198485--14.xml,79
198485,corpus/protocols/198485/prot-198485--140.xml,119
198485,corpus/protocols/198485/prot-198485--141.xml,30
198485,corpus/protocols/198485/prot-198485--142.xml,25
198485,corpus/protocols/198485/prot-198485--143.xml,36
198485,corpus/protocols/198485/prot-198485--144.xml,0
198485,corpus/protocols/198485/prot-198485--145.xml,138
198485,corpus/protocols/198485/prot-198485--146.xml,59
198485,corpus/protocols/198485/prot-198485--147.xml,92
198485,corpus/protocols/198485/prot-198485--148.xml,162
198485,corpus/protocols/198485/prot-198485--149.xml,69
198485,corpus/protocols/198485/prot-198485--15.xml,63
198485,corpus/protocols/198485/prot-198485--150.xml,122
198485,corpus/protocols/198485/prot-198485--151.xml,124
198485,corpus/protocols/198485/prot-198485--152.xml,44
198485,corpus/protocols/198485/prot-198485--153.xml,81
198485,corpus/protocols/198485/prot-198485--154.xml,51
198485,corpus/protocols/198485/prot-198485--155.xml,94
198485,corpus/protocols/198485/prot-198485--156.xml,39
198485,corpus/protocols/198485/prot-198485--157.xml,139
198485,corpus/protocols/198485/prot-198485--158.xml,65
198485,corpus/protocols/198485/prot-198485--159.xml,56
198485,corpus/protocols/198485/prot-198485--16.xml,36
198485,corpus/protocols/198485/prot-198485--160.xml,108
198485,corpus/protocols/198485/prot-198485--161.xml,61
198485,corpus/protocols/198485/prot-198485--162.xml,87
198485,corpus/protocols/198485/prot-198485--163.xml,91
198485,corpus/protocols/198485/prot-198485--164.xml,65
198485,corpus/protocols/198485/prot-198485--165.xml,76
198485,corpus/protocols/198485/prot-198485--166.xml,59
198485,corpus/protocols/198485/prot-198485--167.xml,59
198485,corpus/protocols/198485/prot-198485--168.xml,4
198485,corpus/protocols/198485/prot-198485--169.xml,0
198485,corpus/protocols/198485/prot-198485--17.xml,113
198485,corpus/protocols/198485/prot-198485--18.xml,14
198485,corpus/protocols/198485/prot-198485--19.xml,91
198485,corpus/protocols/198485/prot-198485--2.xml,4
198485,corpus/protocols/198485/prot-198485--20.xml,30
198485,corpus/protocols/198485/prot-198485--21.xml,19
198485,corpus/protocols/198485/prot-198485--22.xml,142
198485,corpus/protocols/198485/prot-198485--23.xml,152
198485,corpus/protocols/198485/prot-198485--24.xml,42
198485,corpus/protocols/198485/prot-198485--25.xml,22
198485,corpus/protocols/198485/prot-198485--26.xml,140
198485,corpus/protocols/198485/prot-198485--27.xml,122
198485,corpus/protocols/198485/prot-198485--28.xml,63
198485,corpus/protocols/198485/prot-198485--29.xml,63
198485,corpus/protocols/198485/prot-198485--3.xml,48
198485,corpus/protocols/198485/prot-198485--30.xml,57
198485,corpus/protocols/198485/prot-198485--31.xml,21
198485,corpus/protocols/198485/prot-198485--32.xml,125
198485,corpus/protocols/198485/prot-198485--33.xml,33
198485,corpus/protocols/198485/prot-198485--34.xml,125
198485,corpus/protocols/198485/prot-198485--35.xml,17
198485,corpus/protocols/198485/prot-198485--36.xml,55
198485,corpus/protocols/198485/prot-198485--37.xml,76
198485,corpus/protocols/198485/prot-198485--38.xml,100
198485,corpus/protocols/198485/prot-198485--39.xml,67
198485,corpus/protocols/198485/prot-198485--4.xml,22
198485,corpus/protocols/198485/prot-198485--40.xml,124
198485,corpus/protocols/198485/prot-198485--41.xml,8
198485,corpus/protocols/198485/prot-198485--42.xml,20
198485,corpus/protocols/198485/prot-198485--43.xml,63
198485,corpus/protocols/198485/prot-198485--44.xml,135
198485,corpus/protocols/198485/prot-198485--45.xml,71
198485,corpus/protocols/198485/prot-198485--46.xml,59
198485,corpus/protocols/198485/prot-198485--47.xml,93
198485,corpus/protocols/198485/prot-198485--48.xml,107
198485,corpus/protocols/198485/prot-198485--49.xml,100
198485,corpus/protocols/198485/prot-198485--5.xml,23
198485,corpus/protocols/198485/prot-198485--50.xml,57
198485,corpus/protocols/198485/prot-198485--51.xml,174
198485,corpus/protocols/198485/prot-198485--52.xml,49
198485,corpus/protocols/198485/prot-198485--53.xml,144
198485,corpus/protocols/198485/prot-198485--54.xml,75
198485,corpus/protocols/198485/prot-198485--55.xml,57
198485,corpus/protocols/198485/prot-198485--56.xml,100
198485,corpus/protocols/198485/prot-198485--57.xml,53
198485,corpus/protocols/198485/prot-198485--58.xml,24
198485,corpus/protocols/198485/prot-198485--59.xml,134
198485,corpus/protocols/198485/prot-198485--6.xml,42
198485,corpus/protocols/198485/prot-198485--60.xml,31
198485,corpus/protocols/198485/prot-198485--61.xml,70
198485,corpus/protocols/198485/prot-198485--62.xml,104
198485,corpus/protocols/198485/prot-198485--63.xml,72
198485,corpus/protocols/198485/prot-198485--64.xml,22
198485,corpus/protocols/198485/prot-198485--65.xml,9
198485,corpus/protocols/198485/prot-198485--66.xml,44
198485,corpus/protocols/198485/prot-198485--67.xml,0
198485,corpus/protocols/198485/prot-198485--68.xml,74
198485,corpus/protocols/198485/prot-198485--69.xml,5
198485,corpus/protocols/198485/prot-198485--7.xml,136
198485,corpus/protocols/198485/prot-198485--70.xml,10
198485,corpus/protocols/198485/prot-198485--71.xml,79
198485,corpus/protocols/198485/prot-198485--72.xml,66
198485,corpus/protocols/198485/prot-198485--73.xml,37
198485,corpus/protocols/198485/prot-198485--74.xml,56
198485,corpus/protocols/198485/prot-198485--75.xml,38
198485,corpus/protocols/198485/prot-198485--76.xml,120
198485,corpus/protocols/198485/prot-198485--77.xml,32
198485,corpus/protocols/198485/prot-198485--78.xml,17
198485,corpus/protocols/198485/prot-198485--79.xml,8
198485,corpus/protocols/198485/prot-198485--8.xml,19
198485,corpus/protocols/198485/prot-198485--80.xml,14
198485,corpus/protocols/198485/prot-198485--81.xml,62
198485,corpus/protocols/198485/prot-198485--82.xml,49
198485,corpus/protocols/198485/prot-198485--83.xml,12
198485,corpus/protocols/198485/prot-198485--84.xml,16
198485,corpus/protocols/198485/prot-198485--85.xml,28
198485,corpus/protocols/198485/prot-198485--86.xml,76
198485,corpus/protocols/198485/prot-198485--87.xml,76
198485,corpus/protocols/198485/prot-198485--88.xml,26
198485,corpus/protocols/198485/prot-198485--89.xml,16
198485,corpus/protocols/198485/prot-198485--9.xml,91
198485,corpus/protocols/198485/prot-198485--90.xml,15
198485,corpus/protocols/198485/prot-198485--91.xml,77
198485,corpus/protocols/198485/prot-198485--92.xml,72
198485,corpus/protocols/198485/prot-198485--93.xml,24
198485,corpus/protocols/198485/prot-198485--94.xml,51
198485,corpus/protocols/198485/prot-198485--95.xml,33
198485,corpus/protocols/198485/prot-198485--96.xml,118
198485,corpus/protocols/198485/prot-198485--97.xml,73
198485,corpus/protocols/198485/prot-198485--98.xml,42
198485,corpus/protocols/198485/prot-198485--99.xml,10
198586,corpus/protocols/198586/prot-198586--1.xml,29
198586,corpus/protocols/198586/prot-198586--10.xml,28
198586,corpus/protocols/198586/prot-198586--100.xml,90
198586,corpus/protocols/198586/prot-198586--101.xml,62
198586,corpus/protocols/198586/prot-198586--102.xml,2
198586,corpus/protocols/198586/prot-198586--103.xml,97
198586,corpus/protocols/198586/prot-198586--104.xml,56
198586,corpus/protocols/198586/prot-198586--105.xml,114
198586,corpus/protocols/198586/prot-198586--106.xml,72
198586,corpus/protocols/198586/prot-198586--107.xml,153
198586,corpus/protocols/198586/prot-198586--108.xml,41
198586,corpus/protocols/198586/prot-198586--109.xml,49
198586,corpus/protocols/198586/prot-198586--11.xml,79
198586,corpus/protocols/198586/prot-198586--110.xml,35
198586,corpus/protocols/198586/prot-198586--111.xml,43
198586,corpus/protocols/198586/prot-198586--112.xml,106
198586,corpus/protocols/198586/prot-198586--113.xml,82
198586,corpus/protocols/198586/prot-198586--114.xml,23
198586,corpus/protocols/198586/prot-198586--115.xml,10
198586,corpus/protocols/198586/prot-198586--116.xml,58
198586,corpus/protocols/198586/prot-198586--117.xml,82
198586,corpus/protocols/198586/prot-198586--118.xml,44
198586,corpus/protocols/198586/prot-198586--119.xml,112
198586,corpus/protocols/198586/prot-198586--12.xml,16
198586,corpus/protocols/198586/prot-198586--120.xml,54
198586,corpus/protocols/198586/prot-198586--121.xml,7
198586,corpus/protocols/198586/prot-198586--122.xml,9
198586,corpus/protocols/198586/prot-198586--123.xml,52
198586,corpus/protocols/198586/prot-198586--124.xml,84
198586,corpus/protocols/198586/prot-198586--125.xml,54
198586,corpus/protocols/198586/prot-198586--126.xml,129
198586,corpus/protocols/198586/prot-198586--127.xml,73
198586,corpus/protocols/198586/prot-198586--128.xml,74
198586,corpus/protocols/198586/prot-198586--129.xml,38
198586,corpus/protocols/198586/prot-198586--13.xml,104
198586,corpus/protocols/198586/prot-198586--130.xml,103
198586,corpus/protocols/198586/prot-198586--131.xml,42
198586,corpus/protocols/198586/prot-198586--132.xml,99
198586,corpus/protocols/198586/prot-198586--133.xml,13
198586,corpus/protocols/198586/prot-198586--134.xml,86
198586,corpus/protocols/198586/prot-198586--135.xml,58
198586,corpus/protocols/198586/prot-198586--136.xml,86
198586,corpus/protocols/198586/prot-198586--137.xml,74
198586,corpus/protocols/198586/prot-198586--138.xml,11
198586,corpus/protocols/198586/prot-198586--139.xml,98
198586,corpus/protocols/198586/prot-198586--14.xml,1
198586,corpus/protocols/198586/prot-198586--140.xml,174
198586,corpus/protocols/198586/prot-198586--141.xml,68
198586,corpus/protocols/198586/prot-198586--142.xml,189
198586,corpus/protocols/198586/prot-198586--143.xml,58
198586,corpus/protocols/198586/prot-198586--144.xml,111
