wiki_id,party
Q5943948,Moderaterna
Q5958475,Moderaterna
Q5960947,Moderaterna
Q5966845,Moderaterna
Q5967602,Moderaterna
Q5971939,Moderaterna
Q5984018,Moderaterna
Q5985831,Moderaterna
Q6009800,Moderaterna
Q6014827,Moderaterna
Q6019836,Moderaterna
Q6037950,Moderaterna
Q6060314,Moderaterna
Q6068620,Moderaterna
Q6188698,Moderaterna
Q6191918,Moderaterna
Q6195597,Moderaterna
Q6200366,Moderaterna
Q6207127,Moderaterna
Q6215643,Moderaterna
Q6218073,Moderaterna
Q5937799,Centerpartiet
Q6034123,Nya lantmannapartiet
Q6192466,Första kammarens protektionistiska parti
Q6203708,Första kammarens protektionistiska parti
Q6078330,Liberala samlingspartiet
Q6078330,Första kammarens nationella parti
Q5985831,Sveriges nationella förbund
Q5936661,Liberalerna
Q5954341,Liberalerna
Q6005752,Liberalerna
Q6009329,Liberalerna
Q6020187,Liberalerna
Q6025835,Liberalerna
Q6058750,Liberalerna
Q6196822,Liberalerna
Q6238601,Liberalerna
Q5885765,Socialdemokraterna
Q5885765,Vänsterpartiet
Q5889507,Socialdemokraterna
Q5902324,Socialdemokraterna
Q5902324,Vänsterpartiet
Q5924912,Socialdemokraterna
Q5942265,Socialdemokraterna
Q5948542,Socialdemokraterna
Q5953157,Socialdemokraterna
Q5956828,Socialdemokraterna
Q5970114,Socialdemokraterna
Q5972055,Socialdemokraterna
Q6000653,Socialdemokraterna
Q6016809,Socialdemokraterna
Q6045861,Socialdemokraterna
Q6077630,Socialdemokraterna
Q6092251,Socialdemokraterna
Q6193200,Socialdemokraterna
Q6195465,Socialdemokraterna
Q6209652,Socialdemokraterna
Q5938020,Gamla lantmannapartiet
Q5938020,Folkpartiet (1895–1900)
Q4802442,Socialistiska partiet
Q6085536,Moderaterna
Q6175872,Moderaterna
Q6197814,Moderaterna
Q6198941,Moderaterna
Q6199190,Moderaterna
Q6210134,Moderaterna
Q6244843,Moderaterna
Q6258118,Moderaterna
Q6306988,Moderaterna
Q6084977,Centerpartiet
Q6196632,Centerpartiet
Q6198588,Centerpartiet
Q6213695,Centerpartiet
Q6224947,Centerpartiet
Q1333150,Folkpartiet
Q1528357,Första kammarens protektionistiska parti
Q4981979,Frisinnade landsföreningen
Q6318945,Lantmanna- och borgarpartiet
Q19365487,Moderaterna
Q517947,Liberalerna
Q4981979,Frisinnad vilde
Q2744062,Liberalerna
Q6240968,Liberala samlingspartiet
Q4934282,Liberalerna
Q4962152,Liberalerna
Q196860,Socialdemokraterna
Q196860,Vänsterpartiet
Q6085353,Liberalerna
Q6091726,Liberalerna
Q6192045,Liberalerna
Q6194224,Liberalerna
Q442028,Vänsterpartiet
Q6205950,Liberalerna
Q6220738,Liberalerna
Q4573469,Socialdemokraterna
Q4691677,Socialdemokraterna
Q4802442,Socialdemokraterna
Q4946028,Socialdemokraterna
Q4946953,Socialdemokraterna
Q4947005,Socialdemokraterna
Q4947009,Socialdemokraterna
Q4954500,Socialdemokraterna
Q4962663,Vänsterpartiet
Q4979018,Socialdemokraterna
Q4990153,Socialdemokraterna
Q6241396,Socialdemokraterna
Q10540434,Socialdemokraterna
Q18237084,Socialdemokraterna
Q4730705,Centerpartiet
Q4830232,Centerpartiet
Q5558134,Moderaterna
Q5560552,Moderaterna
Q5571900,Moderaterna
Q5573026,Moderaterna
Q5341399,Centerpartiet
Q5504803,Centerpartiet
Q6061452,Moderaterna
Q6070963,Moderaterna
Q6150973,Moderaterna
Q6185494,Moderaterna
Q6198619,Moderaterna
Q6206835,Moderaterna
Q6223367,Moderaterna
Q6256726,Moderaterna
Q6299729,Moderaterna
Q5552501,Första kammarens protektionistiska parti
Q5571900,Första kammarens protektionistiska parti
Q16945523,Centerpartiet
Q6213407,Första kammarens protektionistiska parti
Q6219963,Första kammarens protektionistiska parti
Q19977230,Moderaterna
Q5581611,Sveriges liberala parti
Q522153,Första kammarens ministeriella grupp
Q5581611,Liberala samlingspartiet
Q5573026,Första kammarens nationella parti
Q5554399,Liberalerna
Q5917908,Liberalerna
Q5929112,Liberalerna
Q6338918,Liberalerna
Q4802448,Socialdemokraterna
Q4964018,Socialdemokraterna
Q5553550,Socialdemokraterna
Q5555135,Socialdemokraterna
Q5574139,Socialdemokraterna
Q5582439,Socialdemokraterna
Q5933698,Socialdemokraterna
Q6062153,Socialdemokraterna
Q6079586,Socialdemokraterna
Q6178244,Socialdemokraterna
Q6202629,Socialdemokraterna
Q6228533,Socialdemokraterna
Q6232151,Socialdemokraterna
Q6244837,Socialdemokraterna
Q6245538,Socialdemokraterna
Q6070963,Frisinnade försvarsvänner
Q4953880,Moderaterna
Q5557460,Moderaterna
Q5340170,Socialistiska partiet
Q5349634,Centerpartiet
Q5371288,Centerpartiet
Q5885103,Moderaterna
Q5897311,Moderaterna
Q5954175,Moderaterna
Q5960142,Moderaterna
Q5973785,Moderaterna
Q6001713,Moderaterna
Q6203671,Moderaterna
Q5887257,Centerpartiet
Q5902419,Centerpartiet
Q5980086,Centerpartiet
Q5544237,Liberala samlingspartiet
Q4946541,Liberalerna
Q4954629,Liberalerna
Q5885103,Liberalerna
Q5950466,Liberalerna
Q5956462,Liberalerna
Q6009553,Liberalerna
Q4939247,Socialdemokraterna
Q4971133,Socialdemokraterna
Q4984496,Socialdemokraterna
Q4984930,Socialdemokraterna
Q5340170,Socialdemokraterna
Q5553863,Socialdemokraterna
Q5553942,Socialdemokraterna
Q5554025,Socialdemokraterna
Q5554384,Socialdemokraterna
Q5556529,Socialdemokraterna
Q5572503,Socialdemokraterna
Q5826508,Socialdemokraterna
Q5882154,Socialdemokraterna
Q5891714,Socialdemokraterna
Q5891791,Socialdemokraterna
Q5895976,Socialdemokraterna
Q5909112,Socialdemokraterna
Q5928617,Socialdemokraterna
Q5953441,Socialdemokraterna
Q5953475,Socialdemokraterna
Q5957397,Socialdemokraterna
Q5967294,Socialdemokraterna
Q5990557,Socialdemokraterna
Q5991033,Socialdemokraterna
Q5953475,Socialdemokratiska vänstergruppen
Q4709637,Centerpartiet
Q5543827,Moderaterna
Q5547407,Moderaterna
Q5553542,Moderaterna
Q5554604,Moderaterna
Q5568838,Moderaterna
Q5571424,Moderaterna
Q5573237,Moderaterna
Q5576607,Moderaterna
Q5582292,Moderaterna
Q5603503,Moderaterna
Q5610761,Moderaterna
Q5614917,Moderaterna
Q6011353,Moderaterna
Q6078656,Moderaterna
Q6086241,Moderaterna
Q5580347,Centerpartiet
Q5618613,Centerpartiet
Q6204633,Moderaterna
Q6237414,Moderaterna
Q6240962,Moderaterna
Q6241003,Moderaterna
Q6255630,Moderaterna
Q6257562,Moderaterna
Q6212098,Centerpartiet
Q6236669,Centerpartiet
Q6241165,Centerpartiet
Q5499548,Första kammarens protektionistiska parti
Q5547372,Första kammarens protektionistiska parti
Q5568838,Första kammarens protektionistiska parti
Q5571424,Första kammarens protektionistiska parti
Q5573237,Första kammarens protektionistiska parti
Q6204633,Första kammarens protektionistiska parti
Q6227924,Första kammarens protektionistiska parti
Q6237414,Första kammarens protektionistiska parti
Q5614917,Första kammarens nationella parti
Q5544228,Liberalerna
Q5546257,Liberalerna
Q5591731,Liberalerna
Q6015492,Liberalerna
Q6151403,Liberalerna
Q6202601,Liberalerna
Q6211635,Liberalerna
Q6240086,Liberalerna
Q1145662,Socialdemokraterna
Q1353856,Socialdemokraterna
Q1555424,Socialdemokraterna
Q4969697,Socialdemokraterna
Q5410165,Vänsterpartiet
Q5553446,Socialdemokraterna
Q5881641,Vänsterpartiet
Q6010824,Socialdemokraterna
Q6016133,Socialdemokraterna
Q6086540,Socialdemokraterna
Q6201541,Socialdemokraterna
Q6201867,Socialdemokraterna
Q6209757,Socialdemokraterna
Q5901914,Moderaterna
Q5918403,Moderaterna
Q5965375,Moderaterna
Q6011228,Moderaterna
Q6014428,Kristdemokraterna
Q5886707,Centerpartiet
Q5892602,Centerpartiet
Q5953373,Centerpartiet
Q6010633,Centerpartiet
Q5886806,Liberalerna
Q5953246,Liberalerna
Q6027374,Liberalerna
Q5886445,Socialdemokraterna
Q5939379,Socialdemokraterna
Q5966052,Socialdemokraterna
Q5969972,Vänsterpartiet
Q6009809,Socialdemokraterna
Q6010550,Socialdemokraterna
Q6011182,Socialdemokraterna
Q6043221,Vänsterpartiet
Q1797996,Moderaterna
Q4980249,Moderaterna
Q5040976,Socialistiska partiet
Q5555060,Moderaterna
Q5564148,Moderaterna
Q5579614,Moderaterna
Q5580341,Moderaterna
Q5580827,Moderaterna
Q5581603,Moderaterna
Q5582990,Moderaterna
Q5609612,Moderaterna
Q5568216,partilös
Q5765303,Moderaterna
Q5394979,Centerpartiet
Q5714844,Centerpartiet
Q6240025,Moderaterna
Q6255268,Moderaterna
Q6257063,Moderaterna
Q5580827,Första kammarens protektionistiska parti
Q5583226,Första kammarens protektionistiska parti
Q5568434,Frisinnade landsföreningen
Q18237396,Moderaterna
Q18245538,Moderaterna
Q6043976,Miljöpartiet
Q5583226,Första kammarens moderata parti
Q5712545,Liberalerna
Q5768642,Liberalerna
Q5040976,Socialdemokraterna
Q5040976,Vänsterpartiet
Q5553053,Socialdemokraterna
Q5554157,Socialdemokraterna
Q5554616,Socialdemokraterna
Q5555633,Socialdemokraterna
Q5571206,Socialdemokraterna
Q5577444,Socialdemokraterna
Q5577778,Socialdemokraterna
Q5591837,Socialdemokraterna
Q5602997,Socialdemokraterna
Q5603332,Socialdemokraterna
Q5627221,Socialdemokraterna
Q5630009,Socialdemokraterna
Q5712558,Socialdemokraterna
Q6063807,Socialdemokraterna
Q6073114,Socialdemokraterna
Q6079824,Vänsterpartiet
Q6090670,Vänsterpartiet
Q6241339,Socialdemokraterna
Q6256046,Socialdemokraterna
Q6256046,Vänsterpartiet
Q6256712,Vänsterpartiet
Q18237937,Socialdemokraterna
Q364270,Moderaterna
Q3489146,Moderaterna
Q3784536,Moderaterna
Q4162652,Moderaterna
Q4935502,Moderaterna
Q4935783,Moderaterna
Q4894166,Centerpartiet
Q4969705,Centerpartiet
Q5570120,Moderaterna
Q5577862,Moderaterna
Q5603231,Moderaterna
Q5605172,Moderaterna
Q6010796,Moderaterna
Q5556188,Centerpartiet
Q6188957,Moderaterna
Q6192550,Moderaterna
Q6190751,Kristdemokraterna
Q6096631,Centerpartiet
Q6156866,Centerpartiet
Q6197480,Centerpartiet
Q6229126,Centerpartiet
Q6320456,Centerpartiet
Q5571210,Första kammarens protektionistiska parti
Q5573300,Frisinnade landsföreningen
Q6230338,Första kammarens protektionistiska parti
Q6083434,Lantmannapartiet
Q5573300,Liberala samlingspartiet
Q6182451,Liberala samlingspartiet
Q5571772,Första kammarens moderata parti
Q5554059,Liberalerna
Q5566043,Liberalerna
Q5603039,Liberalerna
Q6000547,Liberalerna
Q6180594,Liberalerna
Q6188043,Liberalerna
Q6189743,Liberalerna
Q4948342,Socialdemokraterna
Q4963023,Socialdemokraterna
Q5477483,Socialdemokraterna
Q5554162,Socialdemokraterna
Q5558126,Socialdemokraterna
Q5591686,Socialdemokraterna
Q5603335,Socialdemokraterna
Q5616432,Socialdemokraterna
Q6086765,Socialdemokraterna
Q6197685,Socialdemokraterna
Q6199088,Socialdemokraterna
Q6199126,Socialdemokraterna
Q6201981,Socialdemokraterna
Q6202605,Socialdemokraterna
Q6216064,Socialdemokraterna
Q6232158,Socialdemokraterna
Q20727,Socialdemokraterna
Q5553974,Moderaterna
Q5554710,Moderaterna
Q5555349,Moderaterna
Q5579524,Moderaterna
Q5617240,Moderaterna
Q5708904,Moderaterna
Q5722612,Moderaterna
Q5724702,Moderaterna
Q5945931,Moderaterna
Q5966042,Moderaterna
Q5966088,Moderaterna
Q6019506,Moderaterna
Q6019845,Moderaterna
Q5709269,Centerpartiet
Q5715925,Centerpartiet
Q5937365,Centerpartiet
Q6026716,Lantmannapartiet
Q5629963,Liberala samlingspartiet
Q5599215,Liberalerna
Q5701778,Liberalerna
Q5923219,Liberalerna
Q6019228,Liberalerna
Q6025555,Liberalerna
Q4969616,Vänsterpartiet
Q5554417,Socialdemokraterna
Q5554817,Socialdemokraterna
Q5555443,Socialdemokraterna
Q5555679,Socialdemokraterna
Q5560626,Socialdemokraterna
Q5570288,Socialdemokraterna
Q5572477,Vänsterpartiet
Q5588938,Vänsterpartiet
Q5603080,Socialdemokraterna
Q5603467,Socialdemokraterna
Q5616069,Socialdemokraterna
Q5748097,Socialdemokraterna
Q5901315,Vänsterpartiet
Q5914552,Socialdemokraterna
Q5961282,Socialdemokraterna
Q5964250,Socialdemokraterna
Q5966166,Socialdemokraterna
Q6025864,Socialdemokraterna
Q6228063,Moderaterna
Q6254697,Kristdemokraterna
Q6254778,Kristdemokraterna
Q6244005,Ny demokrati
Q6250434,Ny demokrati
Q6252074,Centerpartiet
Q6255956,Centerpartiet
Q110621758,Socialdemokraterna
Q17080318,Kristdemokraterna
Q18238811,Moderaterna
Q6250434,Sverigedemokraterna
Q6930975,Sverigedemokraterna
Q18237118,Sverigedemokraterna
Q18238811,Sverigedemokraterna
Q6241320,Liberalerna
Q10678024,Liberalerna
Q6219711,Socialdemokraterna
Q6248447,Socialdemokraterna
Q6250434,Socialdemokraterna
Q6255733,Socialdemokraterna
Q18237118,Alternativ för Sverige
Q18238811,Alternativ för Sverige
Q5627271,Moderaterna
Q5629861,Moderaterna
Q5716681,Moderaterna
Q5718128,Moderaterna
Q5737534,Moderaterna
Q5746318,Moderaterna
Q5746460,Moderaterna
Q5811219,Moderaterna
Q5960749,Moderaterna
Q5967804,Moderaterna
Q6078530,Moderaterna
Q6093290,Moderaterna
Q5621134,Centerpartiet
Q5626919,Centerpartiet
Q6178481,Moderaterna
Q6199516,Moderaterna
Q6203654,Moderaterna
Q6209055,Moderaterna
Q6220222,Moderaterna
Q5710101,Centerpartiet
Q6228048,Moderaterna
Q5886654,Centerpartiet
Q6197680,Centerpartiet
Q6198270,Centerpartiet
Q6198525,Centerpartiet
Q6199074,Centerpartiet
Q6200478,Centerpartiet
Q5937823,Liberala samlingspartiet
Q5937320,Första kammarens minoritetsparti
Q5708836,Liberalerna
Q5805501,Liberalerna
Q6188713,Liberalerna
Q5626942,Socialdemokraterna
Q5707649,Socialdemokraterna
Q5713029,Socialdemokraterna
Q5716335,Socialdemokraterna
Q5726007,Socialdemokraterna
Q5736508,Socialdemokraterna
Q5788959,Socialdemokraterna
Q5795077,Vänsterpartiet
Q5796416,Socialdemokraterna
Q5798582,Socialdemokraterna
Q5828576,Vänsterpartiet
Q5879556,Socialdemokraterna
Q5879850,Socialdemokraterna
Q5885758,Socialdemokraterna
Q5901293,Socialdemokraterna
Q5924265,Socialdemokraterna
Q5967741,Socialdemokraterna
Q6148363,Socialdemokraterna
Q6189739,Socialdemokraterna
Q6195368,Socialdemokraterna
Q6197989,Socialdemokraterna
Q6221089,Socialdemokraterna
Q6227721,Socialdemokraterna
Q6228578,Socialdemokraterna
Q6228959,Socialdemokraterna
Q6230782,Socialdemokraterna
Q6230797,Moderaterna
Q6241288,Moderaterna
Q6246072,Centerpartiet
Q16008322,Centerpartiet
Q19976882,Centerpartiet
Q20786765,Lantmanna- och borgarpartiet
Q6244898,Liberalerna
Q6255649,Liberalerna
Q6233433,Socialdemokraterna
Q6252318,Socialdemokraterna
Q6254570,Socialdemokraterna
Q6257291,Socialdemokraterna
Q6258258,Socialdemokraterna
Q16084072,Vänsterpartiet
Q16649189,Socialdemokraterna
Q16649279,Socialdemokraterna
Q19976514,Socialdemokraterna
Q110401403,Moderaterna
Q5959461,Moderaterna
Q5971983,Moderaterna
Q6209073,Moderaterna
Q6008439,Centerpartiet
Q6026862,Centerpartiet
Q6082121,Centerpartiet
Q5958468,Lantmanna- och borgarpartiet
Q6019416,Lantmanna- och borgarpartiet
Q6019416,Lantmannapartiet
Q5966421,Liberalerna
Q5977935,Liberalerna
Q6009712,Liberalerna
Q6030511,Liberalerna
Q6156731,Liberalerna
Q6190785,Liberalerna
Q6201132,Liberalerna
Q5958560,Socialdemokraterna
Q5967484,Socialdemokraterna
Q6011123,Socialdemokraterna
Q6017706,Socialdemokraterna
Q6020566,Socialdemokraterna
Q6025853,Socialdemokraterna
Q6043112,Socialdemokraterna
Q6043480,Vänsterpartiet
Q6083468,Socialdemokraterna
Q6142364,Socialdemokraterna
Q6178458,Socialdemokraterna
Q6180767,Socialdemokraterna
Q6196710,Socialdemokraterna
Q6019416,Gamla lantmannapartiet
Q6019416,Folkpartiet (1895–1900)
Q727985,partilös
Q1347810,Socialistiska partiet
Q4795536,Centerpartiet
Q6140353,Moderaterna
Q6156904,Moderaterna
Q6179436,Moderaterna
Q6197962,Moderaterna
Q6199292,Moderaterna
Q6200331,Moderaterna
Q6230402,Moderaterna
Q6230894,Moderaterna
Q6045471,Centerpartiet
Q6046742,Centerpartiet
Q6082237,Centerpartiet
Q6026716,Lantmanna- och borgarpartiet
Q6043830,Lantmanna- och borgarpartiet
Q6203659,Lantmanna- och borgarpartiet
Q6045471,Bondeförbundet
Q6046940,Sveriges liberala parti
Q4346188,Liberala samlingspartiet
Q6046940,Liberala samlingspartiet
Q6203659,Liberala samlingspartiet
Q6203642,Första kammarens moderata parti
Q6026932,Liberalerna
Q6045870,Liberalerna
Q6072689,Liberalerna
Q6079195,Liberalerna
Q6179354,Liberalerna
Q6190438,Liberalerna
Q6199259,Liberalerna
Q6199894,Liberalerna
Q1347810,Socialdemokraterna
Q1347810,Vänsterpartiet
Q1448829,Vänsterpartiet
Q2254365,Socialdemokraterna
Q2254365,Vänsterpartiet
Q4574312,Vänsterpartiet
Q6078720,Socialdemokraterna
Q6091061,Vänsterpartiet
Q6140360,Socialdemokraterna
Q6149374,Socialdemokraterna
Q6178786,Socialdemokraterna
Q6179105,Socialdemokraterna
Q6179501,Socialdemokraterna
Q6180672,Socialdemokraterna
Q6205893,Socialdemokraterna
Q6214703,Socialdemokraterna
Q6218303,Socialdemokraterna
Q6241371,Socialdemokraterna
Q6252124,Socialdemokraterna
Q6326219,Socialdemokraterna
Q3510888,Folkpartiet (1895–1900)
Q455088,Moderaterna
Q543409,Socialistiska partiet
Q4953847,partilös
Q4753719,Centerpartiet
Q4753813,Centerpartiet
Q5608556,Moderaterna
Q5411103,Centerpartiet
Q5554779,Centerpartiet
Q6012314,Centerpartiet
Q6020901,Centerpartiet
Q1368035,Folkpartiet
Q4953847,Folkpartiet
Q5231532,Bondeförbundet
Q5591682,Lantmannapartiet
Q4953847,Liberala samlingspartiet
Q5591682,Liberala samlingspartiet
Q6001508,Liberala samlingspartiet
Q3379728,Liberalerna
Q4952454,Liberalerna
Q4958735,Liberalerna
Q4978983,Liberalerna
Q5555696,Liberalerna
Q5563858,Liberalerna
Q349359,Socialdemokraterna
Q538109,Socialdemokraterna
Q543409,Vänsterpartiet
Q6343614,Liberalerna
Q1368035,Socialdemokraterna
Q4941887,Socialdemokraterna
Q4946074,Socialdemokraterna
Q4950085,Socialdemokraterna
Q4981537,Socialdemokraterna
Q5504808,Vänsterpartiet
Q5540672,Socialdemokraterna
Q5554683,Socialdemokraterna
Q5563536,Socialdemokraterna
Q5579605,Socialdemokraterna
Q5626921,Socialdemokraterna
Q6020634,Socialdemokraterna
Q16945247,Liberalerna
Q15845397,Vänsterpartiet
Q55955,Socialdemokraterna
Q55955,Vänsterpartiet
Q5968560,Moderaterna
Q6010093,Moderaterna
Q6195378,Moderaterna
Q6199767,Moderaterna
Q6027664,Centerpartiet
Q6027782,Centerpartiet
Q6083634,Centerpartiet
Q6147314,Centerpartiet
Q6042602,Lantmannapartiet
Q6009745,Liberalerna
Q6025668,Liberalerna
Q6028022,Liberalerna
Q6042682,Liberalerna
Q6043453,Liberalerna
Q6150099,Liberalerna
Q6156371,Liberalerna
Q6172142,Liberalerna
Q6178806,Liberalerna
Q5991050,Socialdemokraterna
Q5993615,Socialdemokraterna
Q5999973,Socialdemokraterna
Q6011486,Socialdemokraterna
Q6021073,Socialdemokraterna
Q6042858,Socialdemokraterna
Q6043423,Socialdemokraterna
Q6043535,Socialdemokraterna
Q6046640,Socialdemokraterna
Q6172705,Vänsterpartiet
Q6189442,Socialdemokraterna
Q6192432,Socialdemokraterna
Q6193298,Socialdemokraterna
Q6196594,Socialdemokraterna
Q6198337,Socialdemokraterna
Q6208845,Socialdemokraterna
Q6042602,Gamla lantmannapartiet
Q5621707,Moderaterna
Q5629799,Moderaterna
Q5721610,Moderaterna
Q5754671,Moderaterna
Q5804665,Moderaterna
Q5809244,Moderaterna
Q5812181,Moderaterna
Q5819272,Moderaterna
Q5821422,Moderaterna
Q5891896,Moderaterna
Q5897318,Moderaterna
Q5901593,Moderaterna
Q5912152,Moderaterna
Q6026229,Moderaterna
Q6045461,Moderaterna
Q6187486,Moderaterna
Q6187601,Moderaterna
Q5709034,Centerpartiet
Q6255378,Moderaterna
Q5961036,Centerpartiet
Q6046613,Centerpartiet
Q6157673,Centerpartiet
Q5629799,Första kammarens protektionistiska parti
Q5735299,Första kammarens protektionistiska parti
Q5759618,Första kammarens protektionistiska parti
Q5785251,Första kammarens protektionistiska parti
Q5819272,Första kammarens protektionistiska parti
Q5820161,Första kammarens protektionistiska parti
Q5913839,Första kammarens protektionistiska parti
Q6026026,Första kammarens protektionistiska parti
Q6045461,Första kammarens protektionistiska parti
Q6026482,Lantmannapartiet
Q6026482,Liberala samlingspartiet
Q6231327,Liberala samlingspartiet
Q5930919,Första kammarens moderata parti
Q5885446,Liberalerna
Q6045901,Liberalerna
Q6046823,Liberalerna
Q6157599,Liberalerna
Q6254790,Liberalerna
Q6255943,Liberalerna
Q5708424,Socialdemokraterna
Q5782446,Socialdemokraterna
Q5802433,Socialdemokraterna
Q5885088,Socialdemokraterna
Q5913901,Socialdemokraterna
Q5936294,Socialdemokraterna
Q5972125,Socialdemokraterna
Q6010532,Socialdemokraterna
Q6017122,Socialdemokraterna
Q6029305,Socialdemokraterna
Q6173558,Socialdemokraterna
Q6180013,Socialdemokraterna
Q6198648,Socialdemokraterna
Q6225117,Socialdemokraterna
Q6240290,Socialdemokraterna
Q6026482,Gamla lantmannapartiet
Q6231327,Folkpartiet (1895–1900)
Q45896660,Socialdemokraterna
Q19977128,Moderaterna
Q21567815,Moderaterna
Q21567827,Centerpartiet
Q21694216,Centerpartiet
Q21694229,Centerpartiet
Q6047023,Socialdemokraterna
Q56660151,Moderaterna
Q57168821,Moderaterna
Q18649252,Socialdemokraterna
Q58769193,Moderaterna
Q20156222,Socialdemokraterna
Q20652878,Socialdemokraterna
Q20906993,Socialdemokraterna
Q21558213,Socialdemokraterna
Q21567818,Socialdemokraterna
Q21570566,Vänsterpartiet
Q26710616,Socialdemokraterna
Q30035705,Socialdemokraterna
Q56164156,Sverigedemokraterna
Q37013194,Vänsterpartiet
Q57168691,Miljöpartiet
Q58837098,Sverigedemokraterna
Q42369058,Socialdemokraterna
Q50353151,Socialdemokraterna
Q71054855,Sverigedemokraterna
Q71455806,Sverigedemokraterna
Q96323955,Moderaterna
Q97155947,Moderaterna
Q96983205,Centerpartiet
Q97013187,Centerpartiet
Q97028791,Centerpartiet
Q96324213,Miljöpartiet
Q96678443,Miljöpartiet
Q96323973,Socialdemokraterna
Q96981306,Vänsterpartiet
Q96981405,Vänsterpartiet
Q5612133,Moderaterna
Q5627474,Moderaterna
Q5630174,Moderaterna
Q5716447,Centerpartiet
Q5751782,Centerpartiet
Q5781683,Lantmannapartiet
Q5630490,Liberala samlingspartiet
Q5596960,Liberalerna
Q5608369,Liberalerna
Q5615346,Liberalerna
Q5570422,Socialdemokraterna
Q5571231,Socialdemokraterna
Q5621108,Socialdemokraterna
Q5629550,Socialdemokraterna
Q5714600,Socialdemokraterna
Q5714600,Vänsterpartiet
Q5716350,Socialdemokraterna
Q5812224,Socialdemokraterna
Q5826435,Socialdemokraterna
Q5868653,Socialdemokraterna
Q5781683,Nya centern (partigrupp 1883-1887)
Q1554742,Moderaterna
Q3162739,Moderaterna
Q4895524,Moderaterna
Q4939940,Moderaterna
Q4947351,Moderaterna
Q4990401,Moderaterna
Q4820820,Socialistiska partiet
Q4802427,Centerpartiet
Q5543430,Moderaterna
Q5570109,Moderaterna
Q6237662,Moderaterna
Q6239641,Moderaterna
Q6244378,Moderaterna
Q6256023,Moderaterna
Q6230500,Centerpartiet
Q5554945,Frisinnade landsföreningen
Q5570050,Liberala samlingspartiet
Q4953596,Liberalerna
Q4976961,Liberalerna
Q4990681,Liberalerna
Q5553616,Liberalerna
Q4820820,Socialdemokraterna
Q4820820,Vänsterpartiet
Q4935917,Socialdemokraterna
Q4951481,Socialdemokraterna
Q4955074,Socialdemokraterna
Q4956953,Socialdemokraterna
Q4957038,Socialdemokraterna
Q4957618,Socialdemokraterna
Q4962931,Socialdemokraterna
Q4970006,Socialdemokraterna
Q4974518,Socialdemokraterna
Q4975451,Socialdemokraterna
Q5341366,Socialdemokraterna
Q5543777,Socialdemokraterna
Q5545831,Socialdemokraterna
Q5553830,Socialdemokraterna
Q5554686,Vänsterpartiet
Q5561242,Socialdemokraterna
Q6217739,Socialdemokraterna
Q6218627,Socialdemokraterna
Q6232377,Socialdemokraterna
Q6236518,Socialdemokraterna
Q6236518,Vänsterpartiet
Q4958136,Moderaterna
Q4962025,Moderaterna
Q4712369,Centerpartiet
Q5547719,Moderaterna
Q5040240,Centerpartiet
Q5559921,Moderaterna
Q5566549,Moderaterna
Q5568428,Moderaterna
Q5569486,Moderaterna
Q5571280,Moderaterna
Q5572108,Moderaterna
Q5577378,Moderaterna
Q5581369,Moderaterna
Q5586815,Moderaterna
Q5535667,Centerpartiet
Q5554956,Centerpartiet
Q5602596,Folkpartiet
Q5547719,Första kammarens protektionistiska parti
Q5569486,Första kammarens protektionistiska parti
Q5571280,Första kammarens protektionistiska parti
Q5556217,Lantmanna- och borgarpartiet
Q5556217,Lantmannapartiet
Q5571323,Liberala samlingspartiet
Q4936029,Liberalerna
Q4964665,Liberalerna
Q5545566,Liberalerna
Q5557228,Liberalerna
Q5572436,Liberalerna
Q5577306,Liberalerna
Q5577424,Liberalerna
Q5603051,Liberalerna
Q940865,Vänsterpartiet
Q1253889,Socialdemokraterna
Q1253889,Vänsterpartiet
Q4935327,Socialdemokraterna
Q4938559,Socialdemokraterna
Q4946184,Socialdemokraterna
Q4962561,Socialdemokraterna
Q4964561,Socialdemokraterna
Q4974051,Socialdemokraterna
Q4979011,Socialdemokraterna
Q4983117,Socialdemokraterna
Q4991099,Socialdemokraterna
Q4994566,Socialdemokraterna
Q5544085,Socialdemokraterna
Q5553840,Socialdemokraterna
Q5555007,Socialdemokraterna
Q5556133,Socialdemokraterna
Q5561482,Socialdemokraterna
Q5572363,Socialdemokraterna
Q5573244,Socialdemokraterna
Q5573792,Socialdemokraterna
Q5577534,Socialdemokraterna
Q5588970,Socialdemokraterna
Q5603110,Socialdemokraterna
Q5627064,Socialdemokraterna
Q5732323,Moderaterna
Q5768933,Moderaterna
Q5777511,Moderaterna
Q5777686,Moderaterna
Q5781669,Moderaterna
Q5782910,Moderaterna
Q5885427,Moderaterna
Q5895466,Moderaterna
Q6054541,Moderaterna
Q6078242,Moderaterna
Q5650123,Centerpartiet
Q5653837,Centerpartiet
Q6195389,Moderaterna
Q6222931,Moderaterna
Q6228037,Moderaterna
Q6234316,Moderaterna
Q5885029,Centerpartiet
Q5891726,Centerpartiet
Q5895705,Centerpartiet
Q6085938,Första kammarens protektionistiska parti
Q6228037,Första kammarens protektionistiska parti
Q5741346,Liberalerna
Q5743300,Liberalerna
Q5746404,Liberalerna
Q5776789,Liberalerna
Q5786592,Liberalerna
Q5889581,Liberalerna
Q5715124,Socialdemokraterna
Q5718333,Socialdemokraterna
Q5719184,Socialdemokraterna
Q5737631,Socialdemokraterna
Q5753607,Socialdemokraterna
