decade,name,born,municipality,district,chamber,year,id
ea_2077_62800_1_1920,Erik Räf,1858,,,,1920,raf_erik_e07189
ea_2077_62800_1_1920,Johan Erik Gereon Fast,1883,,,,1920,fast_johan_erik_gereon_d88b4d
ea_2077_62800_1_1920,Carl Oskar Johanson,1870,,,,1920,johanson_carl_oskar_153b21
ea_2077_62800_1_1920,Per Bernhard Nilsson,1874,,Kronobergs län,,1920,nilsson_per_bernhard_3f00f8
ea_2077_62800_1_1920,Johan Gustaf Svensson,1864,,,,1920,svensson_johan_gustaf_d04b19
ea_2077_62800_1_1920,Axel Albert Lindqvist,1878,,,,1920,lindqvist_axel_albert_c0da4b
ea_2077_62800_1_1920,Frans Berggren,1863,,,,1920,berggren_frans_34a312
ea_2077_62800_1_1920,Nils Johan Martin Svensson,1871,,,,1920,svensson_nils_johan_martin_5bf171
ea_2077_62800_1_1920,Ernst Otto Magnusson,1864,,,,1920,magnusson_ernst_otto_55ca70
ea_2077_62800_1_1920,Karl Sigurd Anders Carlsson,1870,,,,1920,carlsson_karl_sigurd_anders_73be17
ea_2077_62800_1_1920,Alfred Werner,1885,,,,1920,werner_alfred_da7d2c
ea_2077_62800_1_1920,Anders Viktor Isaksson,1855,,,,1920,isaksson_anders_viktor_83a88a
ea_2077_62800_1_1920,Emil August Gustafsson,1887,,,,1920,gustafsson_emil_august_5cbe2a
ea_2077_62800_1_1920,Johannes David Norman,1879,,,,1920,norman_johannes_david_9e1be6
ea_2077_62800_1_1920,Enok Amandus Runefors,1878,,,,1920,runefors_enok_amandus_675812
ea_2077_62800_1_1920,Karl Ernst Magnusson,1873,,,,1920,magnusson_karl_ernst_11695d
ea_2077_62800_1_1920,Axel Casimir Bökelund,1859,,,,1920,bokelund_axel_casimir_a9dd0c
ea_2077_62800_1_1920,Pehr August Andersson,1863,,,,1920,andersson_pehr_august_833619
ea_2077_62800_1_1920,Karl Johan Laurentius Larsson,1854,,,,1920,larsson_karl_johan_laurentius_28863e
ea_2077_62800_1_1920,Elias Viktor Moberger,1880,,,,1920,moberger_elias_viktor_ddc448
ea_2077_62800_1_1920,Karl Reinhold Kahlström,1862,,,,1920,kahlstrom_karl_reinhold_773874
ea_2077_62800_1_1920,John Jönsson,1862,,,,1920,jonsson_john_b745c1
ea_2077_62800_1_1920,Ulrik Leander,1858,,,,1920,leander_ulrik_844d36
ea_2077_62800_1_1920,Axel Hugo Hansson,1879,,,,1920,hansson_axel_hugo_c2925e
ea_2077_62800_1_1920,Ola Jeppsson,1887,,,,1920,jeppsson_ola_f33640
ea_2077_62800_1_1920,Axel Edvard Lindvall,1852,,,,1920,lindvall_axel_edvard_a2a492
ea_2077_62800_1_1920,Per Nilsson,1865,,,,1920,nilsson_per_e28b0f
ea_2077_62800_1_1920,Lars Borggren,1876,,,,1920,borggren_lars_e2058a
ea_2077_62800_1_1920,Sven Bengtsson,1866,,,,1920,bengtsson_sven_3ced5a
ea_2077_62800_1_1920,John Erlansson,1863,,,,1920,erlansson_john_ffd448
ea_2077_62800_1_1920,Vagnsreparatör Anton,1881,,,,1920,anton_vagnsreparator_7c068c
ea_2077_62800_1_1920,Raoul Gustaf Hamilton,1855,,,,1920,hamilton_raoul_gustaf_e91c29
ea_2077_62800_1_1920,Swen Jönsson,1877,Fridhill,,,1920,jonsson_swen_b6ac9c
ea_2077_62800_1_1920,Nils Björk,1866,,,,1920,bjork_nils_e2419f
ea_2077_62800_1_1920,Tomelilla Tryde,1875,,Malmöhus län,,1920,tryde_tomelilla_42a72d
ea_2077_62800_1_1920,Olof Nilsson,1874,,,,1920,nilsson_olof_f6f01f
ea_2077_62800_1_1920,Martin Vilhelm Holmström,1867,,,,1920,holmstrom_martin_vilhelm_414ccf
ea_2077_62800_1_1920,Johan Jönsson,1875,,,,1920,jonsson_johan_bcf8c0
ea_2077_62800_1_1920,Olof Andersson,1875,,,,1920,andersson_olof_94fef2
ea_2077_62800_1_1920,Fredrik Vilhelm Thorsson,1865,,,,1920,thorsson_fredrik_vilhelm_42c7f3
ea_2077_62800_1_1920,Fil Edvin,1891,,,,1920,edvin_fil_4f6a39
ea_2077_62800_1_1920,Axel Alarik Pehrsson,1883,,,,1920,pehrsson_axel_alarik_cc7673
ea_2077_62800_1_1920,Nils Månsson,1869,,,,1920,mansson_nils_a70812
ea_2077_62800_1_1920,Malte Sommelius,1851,,,,1920,sommelius_malte_bea76e
ea_2077_62800_1_1920,Martin Christian Jensen,1881,,,,1920,jensen_martin_christian_23d679
ea_2077_62800_1_1920,Nils Winkler,1870,,,,1920,winkler_nils_5a876c
ea_2077_62800_1_1920,Anders Ericsson,1871,,,,1920,ericsson_anders_9738cd
ea_2077_62800_1_1920,August Edvin Åkesson,1889,,Hallands län,,1920,akesson_august_edvin_7ef41a
ea_2077_62800_1_1920,Anders Henrikson,1869,,,,1920,henrikson_anders_13538b
ea_2077_62800_1_1920,Per Johan Persson,1867,,,,1920,persson_per_johan_5dac4f
ea_2077_62800_1_1920,Carl Fredrik Wilhelm Hederstierna,1861,,,,1920,hederstierna_carl_fredrik_wilhelm_8f395c
ea_2077_62800_1_1920,Anders Johansson,1869,,,,1920,johansson_anders_654c85
ea_2077_62800_1_1920,Nils Johansson,1864,,,,1920,johansson_nils_6ecf4a
ea_2077_62800_1_1920,Anders Birger Andersson,1878,,Göteborgs och Bohus län,,1920,andersson_anders_birger_febed2
ea_2077_62800_1_1920,Bernhard Olsson,1857,,,,1920,olsson_bernhard_05aed5
ea_2077_62800_1_1920,Herman Andersson,1869,,,,1920,andersson_herman_76a68b
ea_2077_62800_1_1920,Gustav Wilhelm Hansson,1878,,,,1920,hansson_gustav_wilhelm_f99142
ea_2077_62800_1_1920,Cornelius Olsson,1857,,,,1920,olsson_cornelius_31fccd
ea_2077_62800_1_1920,Adolf Edvin Alexandersson,1875,,,,1920,alexandersson_adolf_edvin_4831d9
ea_2077_62800_1_1920,Oscar Nathanael Olsson,1856,,,,1920,olsson_oscar_nathanael_09db83
ea_2077_62800_1_1920,Oscar Osberg,1872,,,,1920,osberg_oscar_489455
ea_2077_62800_1_1920,Axel Emil Ljungberg,1882,,,,1920,ljungberg_axel_emil_bd3fab
ea_2077_62800_1_1920,Bernhard Corneliusson,1866,,,,1920,corneliusson_bernhard_f7f4d0
ea_2077_62800_1_1920,Emil Kristensson,1879,,,,1920,kristensson_emil_6ad796
ea_2077_62800_1_1920,Olof Axel Edvard Lithander,1870,,,,1920,lithander_olof_axel_edvard_fc36e8
ea_2077_62800_1_1920,Erik Petter Waldemar Röing,1866,,,,1920,roing_erik_petter_waldemar_8448ab
ea_2077_62800_1_1920,Karl Anders Wilhelm Pjörek,1888,,,,1920,pjorek_karl_anders_wilhelm_b41942
ea_2077_62800_1_1920,Alexander Thore,1866,,,,1920,thore_alexander_751639
ea_2077_62800_1_1920,Algot Nathanael Sjöström,1879,,,,1920,sjostrom_algot_nathanael_ad726e
ea_2077_62800_1_1920,Jakob Julius Hedvall,1886,,Älvsborgs län,,1920,hedvall_jakob_julius_a849fc
ea_2077_62800_1_1920,Axel Wilhelm Teodor Sneidern,1875,,,,1920,sneidern_axel_wilhelm_teodor_9cb597
ea_2077_62800_1_1920,Johan August Erikson,1862,,,,1920,erikson_johan_august_cdc1df
ea_2077_62800_1_1920,Karl Sanfrid Viktor Welin,1855,,,,1920,welin_karl_sanfrid_viktor_f0e574
ea_2077_62800_1_1920,August Danielsson,1876,,,,1920,danielsson_august_3f91e3
ea_2077_62800_1_1920,Anders Karlsson,1862,,,,1920,karlsson_anders_c82531
ea_2077_62800_1_1920,Karl Theodor Edsbäcker,1883,,,,1920,edsbacker_karl_theodor_9af1a8
ea_2077_62800_1_1920,Axel Fredrik Vennersten,1863,,,,1920,vennersten_axel_fredrik_7f1dbd
ea_2077_62800_1_1920,Carl Edor Anderson,1859,,,,1920,anderson_carl_edor_e651c9
ea_2077_62800_1_1920,Karl Arthur Ryberg,1882,,,,1920,ryberg_karl_arthur_7971a6
ea_2077_62800_1_1920,Svening Alfred Larsson,1856,,,,1920,larsson_svening_alfred_d4b292
ea_2077_62800_1_1920,Karl Hilding Magnusson,1877,,,,1920,magnusson_karl_hilding_c7ef1b
ea_2077_62800_1_1920,Johan Vilhelm Billqvist,1867,,,,1920,billqvist_johan_vilhelm_65e7ca
ea_2077_62800_1_1920,Carl Johanson,1851,,,,1920,johanson_carl_c86338
ea_2077_62800_1_1920,Per August Månsson,1857,,,,1920,mansson_per_august_51abcb
ea_2077_62800_1_1920,Edvard Jansson Uddenberg,1870,,,,1920,uddenberg_edvard_jansson_d56fc2
ea_2077_62800_1_1920,Carl Otto Vahlstedt,1874,,,,1920,vahlstedt_carl_otto_cdcce7
ea_2077_62800_1_1920,Petrus Ödström,1868,,,,1920,odstrom_petrus_dbee7b
ea_2077_62800_1_1920,Karl Magnus Andersson,1853,,,,1920,andersson_karl_magnus_d1da1f
ea_2077_62800_1_1920,Carl August Molin,1875,,,,1920,molin_carl_august_5b3233
ea_2077_62800_1_1920,Gustav Albert Johanson,1887,,,,1920,johanson_gustav_albert_cc4c2f
ea_2077_62800_1_1920,Helge Karl Vilhelm Bäcklund,1880,,Västmanlands län,,1920,backlund_helge_karl_vilhelm_a328f3
ea_2077_62800_1_1920,Carl Emil Bengtsson,1875,Kullen,,,1920,bengtsson_carl_emil_653411
ea_2077_62800_1_1920,Viktor Larsson,1869,,,,1920,larsson_viktor_720de9
ea_2077_62800_1_1920,Johan August Ander,1869,,,,1920,ander_johan_august_be221d
ea_2077_62800_1_1920,Alfred Persson,1862,,,,1920,persson_alfred_db2142
ea_2077_62800_1_1920,Johan Albert Zander,1873,,,,1920,zander_johan_albert_48dcd2
ea_2077_62800_1_1920,Emil Andersson,1876,,,,1920,andersson_emil_8fc96d
ea_2077_62800_1_1920,Carl Johan Eriesson,1868,,,,1920,eriesson_carl_johan_db91d6
ea_2077_62800_1_1920,Harald Elldin,1892,,,,1920,elldin_harald_47e869
ea_2077_62800_1_1920,Lars Gustaf Larsson,1854,,,,1920,larsson_lars_gustaf_a66bfa
ea_2077_62800_1_1920,Carl Robert Jansson,1868,,,,1920,jansson_carl_robert_27ff31
ea_2077_62800_1_1920,Lars Johan Carlsson,1863,,,,1920,carlsson_lars_johan_1ba550
ea_2077_62800_1_1920,Axel Edvard Gylte,1883,,,,1920,gylte_axel_edvard_92b721
ea_2077_62800_1_1920,Ernst August Lantz,1874,,,,1920,lantz_ernst_august_3bc950
ea_2077_62800_1_1920,Carl Gustaf Olsson,1885,,,,1920,olsson_carl_gustaf_2a7551
ea_2077_62800_1_1920,Järnarbetare Bernhard,1878,,,,1920,bernhard_jarnarbetare_31d917
ea_2077_62800_1_1920,Gustaf Flognfält,1872,,,,1920,flognfalt_gustaf_6ed346
ea_2077_62800_1_1920,Albert Mossberg,1863,,,,1920,mossberg_albert_7f620b
ea_2077_62800_1_1920,Nils Svensson,1861,,,,1920,svensson_nils_657ca2
ea_2077_62800_1_1920,Hans Hansson,1889,,,,1920,hansson_hans_e4ef72
ea_2077_62800_1_1920,Anders Anderson,1874,,,,1920,anderson_anders_ea859f
ea_2077_62800_1_1920,Anders Olsson,1885,,,,1920,olsson_anders_626fc6
ea_2077_62800_1_1920,Erik Agabus Nilson,1862,,,,1920,nilson_erik_agabus_c23d82
ea_2077_62800_1_1920,Lars Alvin,1876,,,,1920,alvin_lars_633725
ea_2077_62800_1_1920,Anders Petter Gustafsson,1852,,Gävleborgs län,,1920,gustafsson_anders_petter_1aa34a
ea_2077_62800_1_1920,Karl August Sandberg,1862,,,,1920,sandberg_karl_august_e986c5
ea_2077_62800_1_1920,Karl Fabian Månsson,1872,,,,1920,mansson_karl_fabian_e1fc0c
ea_2077_62800_1_1920,Anders Johan Andersson,1875,,,,1920,andersson_anders_johan_0c42f3
ea_2077_62800_1_1920,Karl Johan Karlsson,1887,,,,1920,karlsson_karl_johan_e0b58c
ea_2077_62800_1_1920,August Vilhelm Sävström,1879,,,,1920,savstrom_august_vilhelm_a8dd6f
ea_2077_62800_1_1920,Ernst Isidor Lindley,1878,,,,1920,lindley_ernst_isidor_928369
ea_2077_62800_1_1920,Olof Wilhelm Edbom,1875,,,,1920,edbom_olof_wilhelm_f99ace
ea_2077_62800_1_1920,Jon Jonsson,1867,,,,1920,jonsson_jon_cb0b95
ea_2077_62800_1_1920,Postiljon Per,1882,,,,1920,per_postiljon_2c10c9
ea_2077_62800_1_1920,Karl Robert Karlsson,1869,Gasabäck,,,1920,karlsson_karl_robert_76284a
ea_2077_62800_1_1920,Per Jonas Edberg,1878,,,,1920,edberg_per_jonas_4ee669
ea_2077_62800_1_1920,Frans Sigurd Helmer Lagerkvist,1887,,,,1920,lagerkvist_frans_sigurd_helmer_ddfd49
ea_2077_62800_1_1920,Ivar Teodor Vennerström,1881,,,,1920,vennerstrom_ivar_teodor_0f0cf1
ea_2077_62800_1_1920,Carl Oscar Johansson,1875,,,,1920,johansson_carl_oscar_d14a95
ea_2077_62800_1_1920,Sten Verner Villy Berglund,1889,,,,1920,berglund_sten_verner_villy_69c22b
ea_2077_62800_1_1920,Per Emil Molin,1882,,,,1920,molin_per_emil_983a04
ea_2077_62800_1_1920,Carl Jonas Öberg,1859,,,,1920,oberg_carl_jonas_6239a8
ea_2077_62800_1_1920,Petrus Bergström,1881,,,,1920,bergstrom_petrus_c5f38b
ea_2077_62800_1_1920,Christian Erleson,1868,,,,1920,erleson_christian_4d4bcb
ea_2077_62800_1_1920,Ingebrikt Bergman,1864,,,,1920,bergman_ingebrikt_e92acc
ea_2077_62800_1_1920,Paulus Samuel Hedlund,1878,,,,1920,hedlund_paulus_samuel_753f42
ea_2077_62800_1_1920,Nils Olof Olsson,1868,,,,1920,olsson_nils_olof_74035d
ea_2077_62800_1_1920,Johan Vilhelm Daniel Viklund,1877,,,,1920,viklund_johan_vilhelm_daniel_6988e5
ea_2077_62800_1_1920,Johan Rehn,1865,,,,1920,rehn_johan_2f944a
ea_2077_62800_1_1920,Werner Bäckström,1866,,,,1920,backstrom_werner_1fa8b1
ea_2077_62800_1_1920,Adolf Wiklund,1859,,,,1920,wiklund_adolf_6a155c
ea_2077_62800_1_1920,Fredrik Emanuel Holmner,1872,,,,1920,holmner_fredrik_emanuel_4c099b
ea_2077_62800_1_1920,Anton Wikström,1876,,,,1920,wikstrom_anton_be01a6
ea_2077_62800_1_1920,Olof Jonsson,1858,,,,1920,jonsson_olof_b066fc
ea_2077_62800_1_1920,Jonas Ludvig Brännström,1876,,Norrbottens län,,1920,brannstrom_jonas_ludvig_9e5899
ea_2077_62800_1_1920,Ernst August Hage,1876,,,,1920,hage_ernst_august_d7c0b0
ea_2077_62800_1_1920,Nils Erik Nilsson,1866,,,,1920,nilsson_nils_erik_4c9424
ea_2077_62800_1_1920,Adolf Linus Lundström,1870,,,,1920,lundstrom_adolf_linus_9ac2d2
ea_2077_62800_1_1920,Oscar Wilbelm Lövgren,1888,,,,1920,lovgren_oscar_wilbelm_b2d301
ea_2077_62800_1_1920,Per Albert Bäckman,1871,,,,1920,backman_per_albert_23b867
ea_2077_62800_1_1920,Kristoffer Borgström,1880,,,,1920,borgstrom_kristoffer_66a791
ea_2077_62829_1_1923,Ernst Alarik Klefbeck,1866,,,,1923,klefbeck_ernst_alarik_ae1c70
ea_2077_62829_1_1923,Ernst Trygger,1857,,,,1923,trygger_ernst_aea140
ea_2077_62829_1_1923,Charles Gustaf Lindley,1865,,,,1923,lindley_charles_gustaf_7ab7a4
ea_2077_62829_1_1923,Samuel Clason,1867,,,,1923,clason_samuel_bd2a8f
ea_2077_62829_1_1923,Jan Erik Berglund,1864,,,,1923,berglund_jan_erik_57504f
ea_2077_62829_1_1923,Johan Arvid Justinus Thorberg,1877,,,,1923,thorberg_johan_arvid_justinus_43cd29
ea_2077_62829_1_1923,Carl Fredrik Wilhelm Hederstierna,1861,,,,1923,hederstierna_carl_fredrik_wilhelm_df3307
ea_2077_62829_1_1923,Gustaf Adolf Wahl,1878,,,,1923,wahl_gustaf_adolf_86cea5
ea_2077_62829_1_1923,Herman Fredrik Lamm,1853,,,,1923,lamm_herman_fredrik_638d4c
ea_2077_62829_1_1923,Adolf Hjalmar Sydow,1862,,,,1923,sydow_adolf_hjalmar_b7685a
ea_2077_62829_1_1923,Martin Nikolaus Fehr,1885,,Stockholms län och Uppsala län,,1923,fehr_martin_nikolaus_07bb9e
ea_2077_62829_1_1923,Fritz Gustav Möller,1884,,,,1923,moller_fritz_gustav_0da59d
ea_2077_62829_1_1923,Byråchef Greve,1860,,,,1923,greve_byrachef_a60a40
ea_2077_62829_1_1923,Nils Adolf Berge,1869,,,,1923,berge_nils_adolf_11fdd4
ea_2077_62829_1_1923,Pro- Axel,1870,,,,1923,axel_pro-_ac81fb
ea_2077_62829_1_1923,Carl Gustaf Ekman,1872,,,,1923,ekman_carl_gustaf_1e5394
ea_2077_62829_1_1923,Carl Primus Vahlmark,1883,,,,1923,vahlmark_carl_primus_bb5f9c
ea_2077_62829_1_1923,Knut Hjalmar Leonard Hammarskjöld,1862,,,,1923,hammarskjold_knut_hjalmar_leonard_4cd184
ea_2077_62829_1_1923,Johan Hjalmar Teodor Julin,1880,,,,1923,julin_johan_hjalmar_teodor_a2272b
ea_2077_62829_1_1923,Hhövd Theodor,1869,,,,1923,theodor_hhovd_34e128
ea_2077_62829_1_1923,Adam Hult,1870,,,,1923,hult_adam_a47889
ea_2077_62829_1_1923,Nils Anton Bondeson,1872,,,,1923,bondeson_nils_anton_df533f
ea_2077_62829_1_1923,Nils Johan Martin Svensson,1871,,,,1923,svensson_nils_johan_martin_002b77
ea_2077_62829_1_1923,Frans Oskar Strutz,1864,,,,1923,strutz_frans_oskar_9b5e14
ea_2077_62829_1_1923,Anton Pettersson,1879,,,,1923,pettersson_anton_259636
ea_2077_62829_1_1923,Fil Henrik,1887,,,,1923,henrik_fil_c01a54
ea_2077_62829_1_1923,John Jeansson,1865,,Östergötlands län,,1923,jeansson_john_595c5a
ea_2077_62829_1_1923,Carl Petrus Valdemar Nilsson,1881,,,,1923,nilsson_carl_petrus_valdemar_820844
ea_2077_62829_1_1923,Karl Gustaf Westman,1876,,,,1923,westman_karl_gustaf_6d3510
ea_2077_62829_1_1923,Axel Olof Rune,1866,,,,1923,rune_axel_olof_b357eb
ea_2077_62829_1_1923,Lantbrukare Gunnar,1872,,,,1923,gunnar_lantbrukare_c37f46
ea_2077_62829_1_1923,Carl Gustaf Boberg,1859,,,,1923,boberg_carl_gustaf_3fd530
ea_2077_62829_1_1923,Mönsterås Bistingsmåla,1859,,,,1923,bistingsmala_monsteras_858ec8
ea_2077_62829_1_1923,Karl Emil Andersson,1869,,,,1923,andersson_karl_emil_49da59
ea_2077_62829_1_1923,Carl Oscar Erieson,1866,,,,1923,erieson_carl_oscar_bac39f
ea_2077_62829_1_1923,Johan Gustaf Carlsson,1861,,,,1923,carlsson_johan_gustaf_e69eca
ea_2077_62829_1_1923,Elof Bernhard Andersson,1885,,,,1923,andersson_elof_bernhard_0b2ff6
ea_2077_62829_1_1923,Fredrik William Linder,1876,,,,1923,linder_fredrik_william_aefa3b
ea_2077_62829_1_1923,Karl Johan Ekman,1863,,,,1923,ekman_karl_johan_54643a
ea_2077_62829_1_1923,Lantbrukare Olof,1880,,,,1923,olof_lantbrukare_d65a08
ea_2077_62829_1_1923,Lösen Öljersjö,1855,,Kronobergs län,,1923,oljersjo_losen_a04c07
ea_2077_62829_1_1923,Ulrik Leander,1858,,Hallands län,,1923,leander_ulrik_b09f63
ea_2077_62829_1_1923,Olof Carlsson,1872,,,,1923,carlsson_olof_52a7fb
ea_2077_62829_1_1923,Nils Persson,1865,,,,1923,persson_nils_04f15b
ea_2077_62829_1_1923,Knut Ebbe Geijer,1864,,,,1923,geijer_knut_ebbe_f96927
ea_2077_62829_1_1923,Jacob Timoteus Larsson,1851,,,,1923,larsson_jacob_timoteus_2bf72a
ea_2077_62829_1_1923,Nils August Nilsson,1867,,,,1923,nilsson_nils_august_41f71d
ea_2077_62829_1_1923,Nils Richard Wohlin,1881,,,,1923,wohlin_nils_richard_6aec35
ea_2077_62829_1_1923,Olof Olsson,1859,,,,1923,olsson_olof_0725bb
ea_2077_62829_1_1923,Anders Antonsson,1856,,,,1923,antonsson_anders_d4f98f
ea_2077_62829_1_1923,Carl Johansson,1856,,,,1923,johansson_carl_65b404
ea_2077_62829_1_1923,Jöns Jönsson,1867,,,,1923,jonsson_jons_82b29a
ea_2077_62829_1_1923,Göteborg Gårda,1872,,Göteborgs och Bohus län,,1923,garda_goteborg_ee3171
ea_2077_62829_1_1923,Eric Adolf Hallin,1870,,,,1923,hallin_eric_adolf_1acc2b
ea_2077_62829_1_1923,Karl Andreas Andersson,1875,,,,1923,andersson_karl_andreas_2be595
ea_2077_62829_1_1923,Jakob Ludvig Widell,1870,,,,1923,widell_jakob_ludvig_32fff1
ea_2077_62829_1_1923,Isak Svensson,1864,,,,1923,svensson_isak_8ce328
ea_2077_62829_1_1923,Albin Andersson,1873,,,,1923,andersson_albin_0637bd
ea_2077_62829_1_1923,Hugo Erik Gustaf Hamilton,1849,,Ålvsborgs län,,1923,hamilton_hugo_erik_gustaf_42a6e4
ea_2077_62829_1_1923,Lantbrukare Olaus,1859,,,,1923,olaus_lantbrukare_c59502
ea_2077_62829_1_1923,Karl Johan Sandegård,1880,,,,1923,sandegard_karl_johan_1e8bee
ea_2077_62829_1_1923,Knut Aron Heyman,1870,,,,1923,heyman_knut_aron_12f2e1
ea_2077_62829_1_1923,Axel Wilhelm Teodor Sneidern,1875,,,,1923,sneidern_axel_wilhelm_teodor_feb04d
ea_2077_62829_1_1923,Axel Frednk Vennersten,1878,,Skaraborgs län,,1923,vennersten_axel_frednk_23ca44
ea_2077_62829_1_1923,Viktor Edward Larson,1867,,,,1923,larson_viktor_edward_3c0ac4
ea_2077_62829_1_1923,Ernst Wilhelm Svensson,1880,,,,1923,svensson_ernst_wilhelm_c1bb61
ea_2077_62829_1_1923,Torsten Emanuel Ström,1885,,,,1923,strom_torsten_emanuel_4d0480
ea_2077_62829_1_1923,Erik Persson Vrang,1870,,,,1923,vrang_erik_persson_5549c7
ea_2077_62829_1_1923,Lantbrukare Vilhelm,1864,,,,1923,vilhelm_lantbrukare_d28581
ea_2077_62829_1_1923,Ernst August Lundell,1857,,,,1923,lundell_ernst_august_f052d5
ea_2077_62829_1_1923,Karl Knut Abel Hellberg,1867,,,,1923,hellberg_karl_knut_abel_f931e4
ea_2077_62829_1_1923,Fil Bernhard,1859,,,,1923,bernhard_fil_96d72a
ea_2077_62829_1_1923,Gustaf Alfred Strömberg,1880,,,,1923,stromberg_gustaf_alfred_a05b2e
ea_2077_62829_1_1923,Lektor Johan,1864,,,,1923,johan_lektor_19c490
ea_2077_62829_1_1923,Oscar Ulrik Bernhardin Olsson,1877,,,,1923,olsson_oscar_ulrik_bernhardin_fe3943
ea_2077_62829_1_1923,Richert Gerard Halfred Koch,1872,,,,1923,koch_richert_gerard_halfred_3a6fbe
ea_2077_62829_1_1923,Adolf Lindgren,1864,,Örebro län,,1923,lindgren_adolf_c3aaec
ea_2077_62829_1_1923,Statsråd Emanuel,1881,,,,1923,emanuel_statsrad_67cd56
ea_2077_62829_1_1923,Axel Vindahl,1866,,Kopparbergs län,,1923,vindahl_axel_74d766
ea_2077_62829_1_1923,Carl Gustaf Schedin,1868,,,,1923,schedin_carl_gustaf_099980
ea_2077_62829_1_1923,Erik Dalberg,1869,,,,1923,dalberg_erik_7ffa3e
ea_2077_62829_1_1923,Rickard Johannes Sandler,1884,,,,1923,sandler_rickard_johannes_3b6719
ea_2077_62829_1_1923,Per Andersson,1876,,,,1923,andersson_per_72d7a1
ea_2077_62829_1_1923,Per Norin,1863,,,,1923,norin_per_73c306
ea_2077_62829_1_1923,Carl Edmund Eriksson,1881,,,,1923,eriksson_carl_edmund_7c0b28
ea_2077_62829_1_1923,Jonas Andersson,1873,,,,1923,andersson_jonas_578429
ea_2077_62829_1_1923,Carl August Carlsson,1873,,Västernorrlands län och Yämtlands län,,1923,carlsson_carl_august_1a71e3
ea_2077_62829_1_1923,Svante Herman Kvarnzelius,1864,,,,1923,kvarnzelius_svante_herman_cf125f
ea_2077_62829_1_1923,Janne Gustaf Walles,1871,,,,1923,walles_janne_gustaf_52ad2d
ea_2077_62829_1_1923,Erik August Enhörning,1860,,,,1923,enhorning_erik_august_401e16
ea_2077_62829_1_1923,Johan Peter Johansson,1874,,,,1923,johansson_johan_peter_da8f31
ea_2077_62829_1_1923,Carl Albert Lindhagen,1860,,,,1923,lindhagen_carl_albert_2270a3
ea_2077_62829_1_1923,Olof Leonard Tjällgren,1878,,,,1923,tjallgren_olof_leonard_7c2cd8
ea_2077_62829_1_1923,Henrik Gustaf Paulus Öhngren,1853,,,,1923,ohngren_henrik_gustaf_paulus_71f19e
ea_2077_62829_1_1923,Föreståndare Leander,1865,,,,1923,leander_forestandare_5ed647
ea_2077_62829_1_1923,Ingebrikt Bergman,1864,,,,1923,bergman_ingebrikt_8dc63c
ea_2077_62829_1_1923,Olof Bergqvist,1862,,,,1923,bergqvist_olof_bcb535
ea_2077_62829_1_1923,Paul Hellström,1866,,,,1923,hellstrom_paul_27209c
ea_2077_62829_1_1923,Carl Winberg,1867,,,,1923,winberg_carl_b147e5
ea_2077_62829_1_1923,Nils Johan Fredrik Almkvist,1875,,,,1923,almkvist_nils_johan_fredrik_d69828
ea_2077_62829_1_1923,Per Evert Arnliot Jonsson,1869,,,,1923,jonsson_per_evert_arnliot_77473c
ea_2077_62829_1_1923,Carl Immanuel Asplund,1872,,,,1923,asplund_carl_immanuel_2de91c
ea_2077_62829_1_1923,Salomon Arvid Achates Lindman,1862,,,,1923,lindman_salomon_arvid_achates_41b3bd
ea_2077_62829_1_1923,Per Albin Hansson,1885,,,,1923,hansson_per_albin_bbe223
ea_2077_62829_1_1923,Sven Edvard Julius Liibeck,1877,,,,1923,liibeck_sven_edvard_julius_295e13
ea_2077_62829_1_1923,Emil Oskar Hagman,1880,,,,1923,hagman_emil_oskar_6ca958
ea_2077_62829_1_1923,Karl Starbäck,1863,,,,1923,starback_karl_0a8b6a
ea_2077_62829_1_1923,Karl Edvard Johanson,1882,,,,1923,johanson_karl_edvard_6245e2
ea_2077_62829_1_1923,Oscar Erik Nylander,1885,,,,1923,nylander_oscar_erik_6ceaf1
ea_2077_62829_1_1923,Ernst Gustaf Eugen Eriksson,1881,,,,1923,eriksson_ernst_gustaf_eugen_55de04
ea_2077_62829_1_1923,Bertha Wellin,1870,,,,1923,wellin_bertha_067a0b
ea_2077_62829_1_1923,Karl Kilbom,1885,,,,1923,kilbom_karl_9459c5
ea_2077_62829_1_1923,Karl Wiktor Holmström,1868,,,,1923,holmstrom_karl_wiktor_fbd952
ea_2077_62829_1_1923,Henrik Selfrid Kinmanson,1874,,,,1923,kinmanson_henrik_selfrid_a1bc80
ea_2077_62829_1_1923,Per Henning Sjöblom,1875,,,,1923,sjoblom_per_henning_9c4dd2
ea_2077_62829_1_1923,Karl Johan Söderberg,1877,,,,1923,soderberg_karl_johan_bf714f
ea_2077_62829_1_1923,Carl Axel Sundling,1871,,,,1923,sundling_carl_axel_fdb918
ea_2077_62829_1_1923,Carl Walter Martin Andersson,1886,,,,1923,andersson_carl_walter_martin_dc83db
ea_2077_62829_1_1923,Sven Johan Karlsson,1874,,,,1923,karlsson_sven_johan_edba6e
ea_2077_62829_1_1923,Erik Gabriel Henrik Åkerlund,1853,,Stockholms län,,1923,akerlund_erik_gabriel_henrik_77251d
ea_2077_62829_1_1923,Karl August Olsson Borg,1866,,,,1923,borg_karl_august_olsson_556d26
