swerik_id,portrait
i-Seb7Ma39qeGVnfKpbb1HKQ,http://commons.wikimedia.org/wiki/Special:FilePath/Nils%20Olsson%20i%20%C3%84ttersta%20SPA%20%28cropped%29.jpg
i-SefoHBfj1LYxndXCtgBZ5N,http://commons.wikimedia.org/wiki/Special:FilePath/John%20J%C3%B6nsson%201862%20SPA%20%28cropped%29.jpg
i-SfDZtdC5fgukcXJsiu8J9U,http://commons.wikimedia.org/wiki/Special:FilePath/Ivar%20Anderson%201959.JPG
i-SfLBYFycLvbfGx9i7chta5,http://commons.wikimedia.org/wiki/Special:FilePath/Fredrik%20C%C3%B6ster%20SPA%20%28cropped%29.jpg
i-SfeBzc1yg5q127ADMVhPJu,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Wachtmeister%20ciLMGSqrYjAAAAAAAAAJwQ%20%28cropped%29.jpg
i-SfiURaPHeMX8krVz378cGg,http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20Leijonhufvud%20SPA12.jpg
i-SfnrsjEZBg9vdQjkU5VSZ2,http://commons.wikimedia.org/wiki/Special:FilePath/Ian%20Wachtmeister%202014-03-27%20001.jpg
i-SgDQWpwtGGYUWQfKENDRYv,http://commons.wikimedia.org/wiki/Special:FilePath/Edgar%20Rosander%202.jpg
i-SgLSQ3phK7HUZecEbLumwe,http://commons.wikimedia.org/wiki/Special:FilePath/Ingemar-Kihlstr%C3%B6m-240918-0409%20%282%29.jpg
i-SgcVmfCiEC8hgdaC8RWikG,http://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm%20Heimer%201857%20SPA%20%28cropped%29.jpg
i-Shx8s54ySb2pPVzcDRXmxN,http://commons.wikimedia.org/wiki/Special:FilePath/Adolf%20Johansson%20SPA5%20%28cropped%29.jpg
i-Si8rApVLkHjESceLe7GG8E,http://commons.wikimedia.org/wiki/Special:FilePath/Teodor%20Julin%201880%20SPA%20%28cropped%29.jpg
i-SicxZPkDU6dXEkxiV9R1zY,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Pettersson%20SPA%20%28cropped%29.jpg
i-SkXNHqRn2DrGAVbow1YqN7,http://commons.wikimedia.org/wiki/Special:FilePath/Otto%20Salomon%20Mannheimer%201937.JPG
i-SkzLVUHgWJtmJHnJRa4rH1,http://commons.wikimedia.org/wiki/Special:FilePath/Gustaf%20Vilhelm%20Gumaelius.jpg
i-SmANBDpEMp49AgxGMgLJX,http://commons.wikimedia.org/wiki/Special:FilePath/Ernst%20Beckman.%20Kihlberg%20I.JPG
i-SmonGw3sJUAmDrU7PPrmf7,http://commons.wikimedia.org/wiki/Special:FilePath/Nils%20Rosengren%201853-1904.jpg
i-SmpfCkPSfSW5WkFVc9ZfNH,http://commons.wikimedia.org/wiki/Special:FilePath/Widar%20Stener%20SPA2%20%28cropped%29.jpg
i-SnW9TwRwSRopKvaUfURXvo,http://commons.wikimedia.org/wiki/Special:FilePath/Axel%20Swartling%20black%20and%20white%20painting.jpg
i-Snmo5qUtqba1J4NZAGdLtv,http://commons.wikimedia.org/wiki/Special:FilePath/Portr%C3%A4tt%20av%20G%C3%B6ran%20Albin%20Ahlstrand%20%281860-1925%29%2C%20liberal%20politiker%20och%20borgm%C3%A4stare%20i%20Ume%C3%A5.%20Visitkort%20-%20Nordiska%20Museet%20-%20NMA.0057442.jpg
i-Snz4JyGqut3x8YoNGkcqwt,http://commons.wikimedia.org/wiki/Special:FilePath/Magnus%20S%C3%B6derberg.png
i-So4KR9J8xjJMj7ZqwEy7xp,http://commons.wikimedia.org/wiki/Special:FilePath/Janne%20Walles%20SPA%20%28cropped%29.jpg
i-So9wC4TTQKv5y5xeguwfcC,http://commons.wikimedia.org/wiki/Special:FilePath/Ernst%20Blomgren%20p%C3%A5%20Hvar%208%20dag%201911%20liten.jpg
i-SoPKUW6bamDYhSJ8r5kbfm,http://commons.wikimedia.org/wiki/Special:FilePath/Sigurd%20Ribbing%201879%20SPA%20%28cropped%29.jpg
i-SohYLAuWsbMU8CyYucDha1,http://commons.wikimedia.org/wiki/Special:FilePath/Balticfreedom%201c558%206352.Hakan%20Holmberg.jpg
i-Sov3qVGpNxDDTnN6woghFD,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Dahl%201821%20SPA%20%28cropped%29.jpg
i-SpE4p6y5t2Rpicx6uK8qTp,http://commons.wikimedia.org/wiki/Special:FilePath/Fredrik%20Andersson%201832%20SPA%20%28cropped%29.jpg
i-Spsbo7A5zikEeUY3JEYcNV,http://commons.wikimedia.org/wiki/Special:FilePath/Socialdemokrat.Mikael%20Damberg%201c301%205899.jpg
i-SqEGFiSn58Wg6DaG93asRs,http://commons.wikimedia.org/wiki/Special:FilePath/Gottfrid%20Roman%201863%20SPA%20%28cropped%29.jpg
i-Sr2bJAh51DSrP8NvznLwb3,http://commons.wikimedia.org/wiki/Special:FilePath/Nordin%20sten.jpg
i-SrBAa2d3LWrMGJXvTgBhLV,http://commons.wikimedia.org/wiki/Special:FilePath/Jeff%20Ahl%20speaks%20in%20G%C3%A4vle%20on%2017%20August%202018.jpg
i-SrFNqYAeBNxo9vL3u7HVch,http://commons.wikimedia.org/wiki/Special:FilePath/Olof%20Nordenfeldt%20x%20Johan%20Cardon%20KB.jpg
i-SrGKYCGrj78BberAVVVxbt,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A5ns%20Hansson%20SPA%20%28cropped%29.jpg
i-Srv2XCR7hGVyZ66wLkW6ad,http://commons.wikimedia.org/wiki/Special:FilePath/Lorena%20Delgado%20Varas.jpg
i-SsDpF4UKsu862YMrq789mf,http://commons.wikimedia.org/wiki/Special:FilePath/Israel%20Holmgren%20SPA.jpg
i-SsT9AYD4o3NoypyMB2EmtZ,http://commons.wikimedia.org/wiki/Special:FilePath/Olof%20Larsson%20SPA111%20%28cropped%29.jpg
i-SsTURovZCn2oxRREqzvGkT,http://commons.wikimedia.org/wiki/Special:FilePath/Olof%20Persson%201891%20SPA%20%28cropped%29.jpg
i-StcdoMF83DoLAmRXc6CbB4,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Johansson%20SPA%202%20%28cropped%29.jpg
i-StedJdxnLqw4NbNmZQ7ibE,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Persson%201959.JPG
i-Su8JNrXZBPGgAmPdgaPkQF,http://commons.wikimedia.org/wiki/Special:FilePath/NALIN%20PEKGUL%202.jpg
i-SuBtdXciX6FHNe1ctVkGSc,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Grundell.png
i-SuHCmQ4AaWv74Bs3AnqqKF,http://commons.wikimedia.org/wiki/Special:FilePath/Anders%20Robert%20von%20Kr%C3%A6mer%20-%20from%20Svenskt%20Portr%C3%A4ttgalleri%20II.png
i-SuRNGcRwvJ2XwdRi9n3doA,http://commons.wikimedia.org/wiki/Special:FilePath/Herman%20Falk%20SPA.jpg
i-SvMHLyZPvreCGKnj63vgkc,http://commons.wikimedia.org/wiki/Special:FilePath/Erik%20Slottner%202014.jpg
i-SvS8rTwUeKpVtp5mrPNCaP,http://commons.wikimedia.org/wiki/Special:FilePath/Leif%20Pettersson%20%28politiker%29.jpg
i-SvdQ9XfnG5yZsMsCuCfWst,http://commons.wikimedia.org/wiki/Special:FilePath/Roger%20Richthoff%202022.jpg
i-Svtq8XeMeQSg7jx5cENPng,http://commons.wikimedia.org/wiki/Special:FilePath/JuliusMankell1.jpeg
i-SwCG7qehtiZEoxQcEgSRCW,http://commons.wikimedia.org/wiki/Special:FilePath/Suzanne%20Svensson%20%28cropped%29.jpg
i-SwXs79jqfzFQYGcMEuMGPF,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Albert%20Eriksson%201857%20SPA%20%28cropped%29.jpg
i-Swns2VJiq8mNPgw8cBRfJ9,http://commons.wikimedia.org/wiki/Special:FilePath/Jamal%20El-Haj%202021.jpg
i-SxMRyNpuf1AM958dzVwm5b,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Bergqvist%201939%20SPA%20%28cropped%29.jpg
i-Sy81b3ig3xaNxXhrHU6mdJ,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Anton%20Lundstr%C3%B6m%20SPA%20%28cropped%29.jpg
i-SyUR1hcCs9SKm9Jd4RDsrB,http://commons.wikimedia.org/wiki/Special:FilePath/Oscar%20Sundstr%C3%B6m%20SPA%20%28cropped%29.jpg
i-SyekRMFmoGRYJtekBBsvoc,http://commons.wikimedia.org/wiki/Special:FilePath/Sven%20Karlsson%20SPA%20%28cropped%29.jpg
i-SypgN7C1SdELHJYN5APLye,http://commons.wikimedia.org/wiki/Special:FilePath/Adolf%20Helander%201820%20SPA%20%28cropped%29.jpg
i-SzGpydBwUGiTw3GWcPrafZ,http://commons.wikimedia.org/wiki/Special:FilePath/Lars%20Arnold%20Celsing%20-%20from%20Svenskt%20Portr%C3%A4ttgalleri%20II.png
i-SzWUcaJbqm7c2ePDUDjYCA,http://commons.wikimedia.org/wiki/Special:FilePath/Hjalmar%20Nilson%20SPA%20%28cropped%29.jpg
i-SzdiyKSunUgvLkKChTLAAH,http://commons.wikimedia.org/wiki/Special:FilePath/Lars%20Norin%201812%20SPA%20%28cropped%29.jpg
i-SzgTuuF6xsP3YYFjuHyjQ1,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Ulrik%20Wilhelm%20Croneborg%20-%20from%20Svenskt%20Portr%C3%A4ttgalleri%20II.png
i-T1HsKQRqdqJM3u8MkBZV3f,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Sandstedt-1.jpg
i-T1N6sKNpePNbDTu7HWaHbd,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Kornevik-Jakobsson.jpg
i-T1ap33uiCrZLbphnHq6h6H,http://commons.wikimedia.org/wiki/Special:FilePath/Bengt%20Bengtson%20SPA%20%28cropped%29.jpg
i-T2MQwweEV4czixyLDV86HQ,http://commons.wikimedia.org/wiki/Special:FilePath/Ulla%20Lindstr%C3%B6m%20i%20talarstolen%20f%C3%B6rsta%20maj%201955%20226420%20%28cropped%29.tif
i-T2ePUp7uVeKir5yx9GStFh,http://commons.wikimedia.org/wiki/Special:FilePath/Conrad%20Vahlquist%20SPA7%20%28cropped%29.jpg
i-T2qfd2gPbbrGjdUfD6ENGo,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Vilhelm%20Beckman.png
i-T2zoKSjQ4xPQ7xSU1J4Axv,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Schori%202007-08-31%20001.jpg
i-T33Na3brmtboXa1NjvckiT,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Henriksson%20SPA2%20%28cropped%29.jpg
i-T3gdjsEDM8Rwzy9YJpgufQ,http://commons.wikimedia.org/wiki/Special:FilePath/Inger%20Sch%C3%B6rling%2C%20Milj%C3%B6partiet.jpg
i-T3xpbCDaT4vV9rmWsrv9n9,http://commons.wikimedia.org/wiki/Special:FilePath/J%20Nyberg%20SPA.jpg
i-T46we9HrmDZ6vgL7r3swGe,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Edward%20Laurell.jpg
i-T4AZxB62vyEftFtuUdrbyD,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Hansson%20SPA.jpg
i-T4PCemjgWrppB1oqqmKKFp,http://commons.wikimedia.org/wiki/Special:FilePath/Jonas%20Jonasson%201821%20SPA%20%28cropped%29.jpg
i-T4Uv8ggqh9EWe5z7TWaUq3,http://commons.wikimedia.org/wiki/Special:FilePath/HG%20Wessberg%2C%20f%C3%B6rhandlingsperson%20%2829501975203%29.jpg
i-T4wy2Pjh3LX6SoxPxVykXf,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Ander%201869%20SPA.jpg
i-T5TQTo1x9KZiCNRXHysUZG,http://commons.wikimedia.org/wiki/Special:FilePath/Eduard%20Fr%C3%A4nckel.jpg
i-T5Ww6yfZo991o2Kbs4tsCF,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Crafoord%201824%20SPA%20%28cropped%29.jpg
i-T5XxKVtZLFo1dsDRTvxJiN,http://commons.wikimedia.org/wiki/Special:FilePath/Ragnar%20Lassinanti%20SPA%20%28cropped%29.jpg
i-T5fFgQ73BhXWChgostnu9w,http://commons.wikimedia.org/wiki/Special:FilePath/Melcher%20Ekstr%C3%B6mer%201835%20SPA%20%28cropped%29.jpg
i-T6dd3fn3avyoiNYJk3XNTR,http://commons.wikimedia.org/wiki/Special:FilePath/Nils%20Hansson%201902%20SPA%20%28cropped%29.jpg
i-T7LZjxwtDMK7XwZHieRaQ1,http://commons.wikimedia.org/wiki/Special:FilePath/Sven%20Littorin%20SPA%20%28cropped%29.jpg
i-T7hu1JgBezor1oXi7Z3qnA,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Eliasson%20at%20T%C3%A4llberg%20Forum%202009%20cropped.jpg
i-T7x5MaYWAj63jUhWq1ps6v,http://commons.wikimedia.org/wiki/Special:FilePath/Flickr%20-%20europeanpeoplesparty%20-%20EPP%20Congress%20Bonn%20%28635%29.jpg
i-T8Rg3jWpwbaD2AL9KBwWw3,http://commons.wikimedia.org/wiki/Special:FilePath/Magnus%20Sj%C3%B6dahl%2001.JPG
i-T8YPM8wxmnK6C9rAWyXSDW,http://commons.wikimedia.org/wiki/Special:FilePath/Rolf%20Edberg%20i%20Jotunheimens%20nationalpark.jpg
i-T8owFktXUZKmmAJA32jnUj,http://commons.wikimedia.org/wiki/Special:FilePath/Elmquist%2C%20Henning%20i%20Hvar%208%20dag%202%201906.jpg
i-T95KB1Tm5Bbn1uz8sFc7Na,http://commons.wikimedia.org/wiki/Special:FilePath/Sven%20Ljungkvist%201880%20SPA%20%28cropped%29.jpg
i-T9ebxLt4zxBYuV5MRmidj2,http://commons.wikimedia.org/wiki/Special:FilePath/Olof%20Andersson%201875%20SPA%20%28cropped%29.jpg
i-TAQ95hRXzNuydoAADkaDJJ,http://commons.wikimedia.org/wiki/Special:FilePath/Ingrid%20Diesen-Westerberg%20SPA%20%28cropped%29.jpg
i-TAQJZsUKgZSk6i1rQDsYUU,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Forssell%2C%201855-1914.jpg
i-TBny2AJAhwymSdpQJk8Tvz,http://commons.wikimedia.org/wiki/Special:FilePath/Axel%20Nylander%20SPA3%20%28cropped%29.jpg
i-TBvLfHyT7W2PmRrrNsbW6r,http://commons.wikimedia.org/wiki/Special:FilePath/Julius%20Lindstr%C3%B6m.jpg
i-TCwnE27NUm8kYmKSTCsdvV,http://commons.wikimedia.org/wiki/Special:FilePath/Leonard%20Wistelius%20SPA%20%28cropped%29.jpg
i-TDTef8XwnVjrhMNZDnRgsZ,http://commons.wikimedia.org/wiki/Special:FilePath/Nils%20J%C3%B6nsson%201855%20SPA.jpg
i-TDcqGyzXni7Trv4F5XQtYf,http://commons.wikimedia.org/wiki/Special:FilePath/Gustaf%20Eriksson%20SPA%20%28cropped%29.jpg
i-TECanR77Prb79DHwPvLitN,http://commons.wikimedia.org/wiki/Special:FilePath/Annelie%20Enochson.jpg
i-TEGAHLmzxudZmyJfcbFBM7,http://commons.wikimedia.org/wiki/Special:FilePath/Jonas%20Samuelsson%20SPA%20%28cropped%29.jpg
i-TEqtqTkMJpM51S7SQEkfep,http://commons.wikimedia.org/wiki/Special:FilePath/Lars%20Olof%20Carlsson%201838%20SPA%20%28cropped%29.jpg
i-TF2nMgsgs9UxhzkCePtBJo,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Ifvarsson%20SPA3.jpg
i-TFANmsL4hdvC2ChJP3hmyH,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Erik%20Johansson%201825%20SPA%20%28cropped%29.jpg
i-TFNgUjb63vNqa2tQLkSo2a,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Johansson%20SPA%2007%20%28cropped%29.jpg
i-TFTCQ3KuQMj6whm8qBPj3S,http://commons.wikimedia.org/wiki/Special:FilePath/Torsten%20Henriksson%20SPA.jpg
i-TFZQYjpx1wcSHA6fwttW17,http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%B6ns%20Persson%201822%20SPA%20%28cropped%29.jpg
i-TG4E2mMyEjAwsk5JKoM6iy,http://commons.wikimedia.org/wiki/Special:FilePath/Hjalmar%20Westring%20SPA%20%28cropped%29.jpg
i-TG7FNMEqNgriHtpUnpX6DL,http://commons.wikimedia.org/wiki/Special:FilePath/Anders%20Trybom%20SPA4%20%28cropped%29.jpg
i-TGAeNgQV9rZoovTn5C8JAd,http://commons.wikimedia.org/wiki/Special:FilePath/Modegalan2011%201c554%205259.Lena%20Adelsohn%20Liljeroth.jpg
i-TGQAAcWV8MQTMWbmXQXiUd,http://commons.wikimedia.org/wiki/Special:FilePath/Ewerl%C3%B6f.jpg
i-THw9pKzV2yEXewVmJfXFkS,http://commons.wikimedia.org/wiki/Special:FilePath/Nils%20Andersson%201847%20SPA5%20%28cropped%29.jpg
i-TJSpNmLYhQihMvutxe7KHo,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20%C3%85gren%201910%20SPA.jpg
i-TJUAnvTvoNJL7Xs36mcHa,http://commons.wikimedia.org/wiki/Special:FilePath/Marianne%20Fundahn%202021.jpg
i-TJXJRG7PGZM8NUN9QQ1EdE,http://commons.wikimedia.org/wiki/Special:FilePath/Margareta%20Larsson.jpg
i-TKwDinNn4twnLieK52EXRu,http://commons.wikimedia.org/wiki/Special:FilePath/Bj%C3%B6rn%20S%C3%B6der.jpg
i-TLSPKBnjbeXmcGaYHwU9T2,http://commons.wikimedia.org/wiki/Special:FilePath/Jakob%20Wedberg%20SPA2%20%28cropped%29.jpg
i-TMBKCxFj2h6LkEEpYodyut,http://commons.wikimedia.org/wiki/Special:FilePath/Jessika%20Roswall%20in%202022.jpg
i-TMPJHckxbgCushBBp7C3Aa,http://commons.wikimedia.org/wiki/Special:FilePath/Anders%20Olof%20Fr%C3%A4nd%C3%A9n%20SPA%20%28cropped%29.jpg
i-TMwpsik9bguNXgjB4GcxTS,http://commons.wikimedia.org/wiki/Special:FilePath/Jessica%20Stegrud.jpg
i-TPFPkNeAnPLVG6gbmTwyFe,http://commons.wikimedia.org/wiki/Special:FilePath/Gunnar%20Oscarson%20SPA%20%28cropped%29.jpg
i-TQSxR67px2sbgihmAZE4q7,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Hagnell.jpg
i-TQpKzRtTSVD5vxcwQhuewR,http://commons.wikimedia.org/wiki/Special:FilePath/Arvid%20Anderson%201875%20SPA%20%28cropped%29.jpg
i-TRtwcDZhoeGsEkBiHGxg9c,http://commons.wikimedia.org/wiki/Special:FilePath/Knut%20Posse%20SPA2%20%28cropped%29.jpg
i-TToCemxT7DietQoQzAE1oh,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Olauson.jpg
i-TTvPdN45ray9bRz4GEiZ8A,http://commons.wikimedia.org/wiki/Special:FilePath/Bergqvist%2C%20Bengt%20%28ur%20Kristianstads%20nation%201911-1930%29.jpg
i-TUcdPVCwA1wo5kK1FA9kqs,http://commons.wikimedia.org/wiki/Special:FilePath/Axel%20Dickson.jpg
i-TUdAuBRD2QT6aWjwbkNrNd,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Fredrik%20Appeltofft%201810%20SPA%20%28cropped%29.jpg
i-TUo8XdDHL6Q5hUgyWW5MGk,http://commons.wikimedia.org/wiki/Special:FilePath/Dan%20Brostrom.JPG
i-TUvkLNfgGDFH5c5z5RL7Kw,http://commons.wikimedia.org/wiki/Special:FilePath/Christer%20Eirefelt%20SPA%20%28cropped%29.jpg
i-TUwQBiGjxBFZspzw9pRSbP,http://commons.wikimedia.org/wiki/Special:FilePath/Erik%20Andersson%201903%20SPA.jpg
i-TVhe1CTwJ8r6t8pEqUNsdT,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Fleetwood%20SPA.jpg
i-TW2v8kvC9bB35Jx86j8aCC,http://commons.wikimedia.org/wiki/Special:FilePath/Olof%20Andersson%201887%20SPA%20%28cropped%29.jpg
i-TW6NiVapuUhV3BiB59YUR8,http://commons.wikimedia.org/wiki/Special:FilePath/Otto%20Svensson%20SPA%20%28cropped%29.jpg
i-TW6ybehKqFC1J5DZgRYDFC,http://commons.wikimedia.org/wiki/Special:FilePath/Gunnar%20Ljungqvist%20SPA2%20%28cropped%29.jpg
i-TWpuz5Z8AYuiMvzxvaKbWd,http://commons.wikimedia.org/wiki/Special:FilePath/Christofer%20Geijer%20SPA%20%28cropped%29.jpg
i-TX4XbGiaRx4H4u3YMo1twT,http://commons.wikimedia.org/wiki/Special:FilePath/EPP%20Live%20Chat%20with%20Christian%20Holm%20%281%29.jpg
i-TX8UjKrUpUeZgE2dqKJCFc,http://commons.wikimedia.org/wiki/Special:FilePath/Valaffisch%20f%C3%B6r%20Centerpartiet%20med%20G%C3%B6rel%20Thurdin.jpg
i-TXCGsP5J8DXNwzQrSLDjG,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Ferdinand%20Meyer.png
i-TXPzWzXmKZn2Hqj1fe66h6,http://commons.wikimedia.org/wiki/Special:FilePath/Reinhold%20Eliasson%20SPA%20%28cropped%29.jpg
i-TXTMjmW8M6sutYxwmKpuaD,http://commons.wikimedia.org/wiki/Special:FilePath/Olof%20Bj%C3%B6rklund%201849%20SPA.jpg
i-TXWjMfPNdu6NddKf5hSeRx,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Christiansson.png
i-TXgjPkpyG5XW2kxCc1jF94,http://commons.wikimedia.org/wiki/Special:FilePath/Erik%20Magnus%20Grenholm%201818%20SPA4%20%28cropped%29.jpg
i-TYFyG6a1gaj39msboFvwTz,http://commons.wikimedia.org/wiki/Special:FilePath/Axel%20Roos%20SPA%2011%20%28cropped%29.jpg
i-TYTRLcvnTBCfR2iBbM2cHU,http://commons.wikimedia.org/wiki/Special:FilePath/Anton%20Hellgr%C3%A9n%201828%20SPA%20%28cropped%29.jpg
i-TYpddiX12HJSyT4ZVp2VpB,http://commons.wikimedia.org/wiki/Special:FilePath/Petrus%20Lidstr%C3%B6m%201888%20SPA2%20%28cropped%29.jpg
i-TZikyr5QETx1Srqmhk827L,http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%B6te%20Jonsson%2C%20moderat%20tidigare%20riksdagsman.jpg
i-TaW174KWoVEkH4KpnMRVNc,http://commons.wikimedia.org/wiki/Special:FilePath/Bernhard%20N%C3%A4sg%C3%A5rd%201891%20SPA%20%28cropped%29.jpg
i-TacmzADgTQdMWZvbdHxmSf,http://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm%20Lundgren%20SPA%20%28cropped%29.jpg
i-TakuMptA3j5ia3fgxc7a7j,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Alfred%20Petersson%201850%20SPA%20%28cropped%29.jpg
i-Tb3QUhGvYi4j7F3VwMLWH7,http://commons.wikimedia.org/wiki/Special:FilePath/Arvid%20Gum%C3%A6lius-1908.jpg
i-TbZpAkyrRZN7NqQBMxmYt5,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Lars%20Wilhelm%20Stjernstedt%20sj9PGLAlnmUAAAAAABHgWg%20%28cropped%29.jpg
i-Tc8VMuJnL4XJ63fbqea4qU,http://commons.wikimedia.org/wiki/Special:FilePath/Fabian%20Lilliecreutz%20SPA%20%28cropped%29.jpg
i-Td2yJfZ5Qefi6A4TjBimJr,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20M%C3%B6rtsell%20SPA%20%28cropped%29.jpg
i-TdpVeCUGB6W7zBhUjFMgi1,http://commons.wikimedia.org/wiki/Special:FilePath/Lars%20Stendahl%20SPA%20%28cropped%29.jpg
i-TeDJE4iwbmVwANHpPtKXj6,http://commons.wikimedia.org/wiki/Special:FilePath/Fredrik%20Carlborg%20SPA%20%28cropped%29.jpg
i-TetqqngpveTfXZ2QJT2S6o,http://commons.wikimedia.org/wiki/Special:FilePath/Gunnar%20Andersson%20SPA%20%28cropped%29.jpg
i-TgGh4sLEipttrpG4XAgn6h,http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Skoglund%201959.JPG
i-TgKU3mVVQLPLhPjqaqreFk,http://commons.wikimedia.org/wiki/Special:FilePath/Col%20Ernst%20Von%20Vegeseck.jpg
i-TggwsU9wo9LaUaC7sc8JdB,http://commons.wikimedia.org/wiki/Special:FilePath/Harald%20Laurin%201875%20SPA%20%28cropped%29.jpg
i-ThVPmg6PwxL4WvXey5u76X,http://commons.wikimedia.org/wiki/Special:FilePath/Victoria%20Tiblom.jpg
i-TiJSzsxjSquBDjfUxZVUo4,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Hugo%20Wickstr%C3%B6m%20SPA%20%28cropped%29.jpg
i-TigPaPfe7eBTgfMXr1phgo,http://commons.wikimedia.org/wiki/Special:FilePath/Mats%20Green%20Moderaterna.jpg
i-TinjVHybdUQSFE1ugBX4dP,http://commons.wikimedia.org/wiki/Special:FilePath/Werner%20B%C3%A4ckstr%C3%B6m%201866%20SPA%20%28cropped%29.jpg
i-TjTXd1BhNmQYR6chLowerA,http://commons.wikimedia.org/wiki/Special:FilePath/Rudolf%20Ekholm%20SPA%20%28cropped%29.jpg
i-TjuPSYKkx95qCszBSy7x54,http://commons.wikimedia.org/wiki/Special:FilePath/Ernst%20Liljedahl%20h%C3%A5gkomster.JPG
i-Tk5ZqjAMkvG5bSgEwmT1i1,http://commons.wikimedia.org/wiki/Special:FilePath/Anders%20T%C3%B6rnfelt%20SPA.jpg
i-TmLYgRSM5JFBMdRVjsJ2q4,http://commons.wikimedia.org/wiki/Special:FilePath/Johanna%20J%C3%B6nsson%205%20%2819169551429%29.jpg
i-TncDq3VGtFk7ED2g9USGLs,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Johnsson%20SPA%20%28cropped%29.jpg
i-ToAVEvauML3yGimoMtwivk,http://commons.wikimedia.org/wiki/Special:FilePath/Leijonacker%201860.jpg
i-TodycJLEopZCV6uNkQANDV,http://commons.wikimedia.org/wiki/Special:FilePath/Jakob%20Forssmed.jpg
i-Tp1jKTFhFzA8shVD7JggNL,http://commons.wikimedia.org/wiki/Special:FilePath/Smeds%20Lars%20Olsson.jpg
i-TpUWybAvp4PkceWHHU1puq,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Olsson.jpg
i-TpbmXU1qADouQvh7zWwskC,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Walfrid%20Carlsson%201901%20SPA3%20%28cropped%29.jpg
i-TpcaF4RFviyytGA8rW5Jer,http://commons.wikimedia.org/wiki/Special:FilePath/Samuel%20Gonzalez%20Westling.JPG
i-TqEShkcphgcjdjEhQLUZjC,http://commons.wikimedia.org/wiki/Special:FilePath/Otto%20August%20Bruhn.png
i-TqU9iySHRMzanDjsiXFm6E,http://commons.wikimedia.org/wiki/Special:FilePath/Nils%20H%C3%A5kansson%20SPA%20%28cropped%29.jpg
i-TqkCALix3mzcE3yNqV7Nee,http://commons.wikimedia.org/wiki/Special:FilePath/Martina%20Johansson%20Centerpartiet.jpg
i-TrKVNd3hzoj23WRsWUBdzy,http://commons.wikimedia.org/wiki/Special:FilePath/Gustaf%20Larsson%201872%20SPA4%20%28cropped%29.jpg
i-TrXGyxsScvTSQxnJXvtZZW,http://commons.wikimedia.org/wiki/Special:FilePath/Sven-Olof%20S%C3%A4llstr%C3%B6m.jpg
i-TrnujynLnxKJkT74XKpMFH,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Norman%20SPA%20%28cropped%29.jpg
