swerik_id,link,place
i-SmpfCkPSfSW5WkFVc9ZfNH,http://www.wikidata.org/entity/Q10677263,Stafsinge församling
i-SnW9TwRwSRopKvaUfURXvo,http://www.wikidata.org/entity/Q10602802,Norrköpings Matteus församling
i-Snmo5qUtqba1J4NZAGdLtv,http://www.wikidata.org/entity/Q10500869,Färlövs församling
i-Snz4JyGqut3x8YoNGkcqwt,http://www.wikidata.org/entity/Q10516102,Hakarps församling
i-So4KR9J8xjJMj7ZqwEy7xp,http://www.wikidata.org/entity/Q10671268,Sköns församling
i-So9wC4TTQKv5y5xeguwfcC,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-Sov3qVGpNxDDTnN6woghFD,http://www.wikidata.org/entity/Q10512824,Göteborgs Kristine församling
i-SpE4p6y5t2Rpicx6uK8qTp,http://www.wikidata.org/entity/Q10671870,Slöta församling
i-SqEGFiSn58Wg6DaG93asRs,http://www.wikidata.org/entity/Q10728127,Östersunds församling
i-SrFNqYAeBNxo9vL3u7HVch,http://www.wikidata.org/entity/Q10716146,Visnums församling
i-SrGKYCGrj78BberAVVVxbt,http://www.wikidata.org/entity/Q10495951,Fjelie församling
i-SsDpF4UKsu862YMrq789mf,http://www.wikidata.org/entity/Q10480598,Ekerö församling
i-SsT9AYD4o3NoypyMB2EmtZ,http://www.wikidata.org/entity/Q10655528,Rinkaby församling
i-SsTURovZCn2oxRREqzvGkT,http://www.wikidata.org/entity/Q10665071,Segersta församling
i-StcdoMF83DoLAmRXc6CbB4,http://www.wikidata.org/entity/Q10475816,Domkyrkoförsamlingen i Göteborg
i-StedJdxnLqw4NbNmZQ7ibE,http://www.wikidata.org/entity/Q10548177,Korsberga församling
i-SuBtdXciX6FHNe1ctVkGSc,http://www.wikidata.org/entity/Q18333658,Säve församling
i-SuHCmQ4AaWv74Bs3AnqqKF,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-SuRNGcRwvJ2XwdRi9n3doA,http://www.wikidata.org/entity/Q10543924,Karlstads domkyrkoförsamling
i-Svtq8XeMeQSg7jx5cENPng,http://www.wikidata.org/entity/Q54006791,Jakob och Johannes församling
i-SwXs79jqfzFQYGcMEuMGPF,http://www.wikidata.org/entity/Q10484135,Engelbrekts församling
i-SxMRyNpuf1AM958dzVwm5b,http://www.wikidata.org/entity/Q10532357,Högsbo församling
i-Sy81b3ig3xaNxXhrHU6mdJ,http://www.wikidata.org/entity/Q10603015,Norsjö församling
i-SyUR1hcCs9SKm9Jd4RDsrB,http://www.wikidata.org/entity/Q748559,Strömstad
i-SyekRMFmoGRYJtekBBsvoc,http://www.wikidata.org/entity/Q10604872,Nynäshamns församling
i-SypgN7C1SdELHJYN5APLye,http://www.wikidata.org/entity/Q10604764,Nyköpings västra församling
i-Sz7rcff6EWj8nfiGkZgE7m,http://www.wikidata.org/entity/Q1754,Stockholm
i-SzGpydBwUGiTw3GWcPrafZ,http://www.wikidata.org/entity/Q10426701,Barva församling
i-SzQTDR2U7WoWopbnmhzpRi,http://www.wikidata.org/entity/Q10541757,Järeda församling
i-SzWUcaJbqm7c2ePDUDjYCA,http://www.wikidata.org/entity/Q10484431,Enslövs församling
i-SzdiyKSunUgvLkKChTLAAH,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-SzgTuuF6xsP3YYFjuHyjQ1,http://www.wikidata.org/entity/Q58674640,Skövde stadsförsamling
i-T1HsKQRqdqJM3u8MkBZV3f,http://www.wikidata.org/entity/Q2095935,Norsholm
i-T1ap33uiCrZLbphnHq6h6H,http://www.wikidata.org/entity/Q10673304,Solna församling
i-T2MQwweEV4czixyLDV86HQ,http://www.wikidata.org/entity/Q3438599,Enskede-Årsta församling
i-T2ePUp7uVeKir5yx9GStFh,http://www.wikidata.org/entity/Q10711974,Vadstena församling
i-T2qfd2gPbbrGjdUfD6ENGo,http://www.wikidata.org/entity/Q10562793,Linköpings domkyrkoförsamling
i-T33Na3brmtboXa1NjvckiT,http://www.wikidata.org/entity/Q10659082,Röra församling
i-T3xpbCDaT4vV9rmWsrv9n9,http://www.wikidata.org/entity/Q10503759,Genarps församling
i-T3zCzvNQPV4UWoYeoSQzvf,http://www.wikidata.org/entity/Q10718075,Västerås Lundby församling
i-T46we9HrmDZ6vgL7r3swGe,http://www.wikidata.org/entity/Q26476,Sundsvall
i-T4AZxB62vyEftFtuUdrbyD,http://www.wikidata.org/entity/Q10658553,Rättviks församling
i-T4PCemjgWrppB1oqqmKKFp,http://www.wikidata.org/entity/Q10405166,Algutsboda församling
i-T4wy2Pjh3LX6SoxPxVykXf,http://www.wikidata.org/entity/Q10717981,Västerlövsta församling
i-T5TQTo1x9KZiCNRXHysUZG,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-T5Ww6yfZo991o2Kbs4tsCF,http://www.wikidata.org/entity/Q25789,Karlskrona
i-T5XxKVtZLFo1dsDRTvxJiN,http://www.wikidata.org/entity/Q10570636,Luleå domkyrkoförsamling
i-T5fFgQ73BhXWChgostnu9w,http://www.wikidata.org/entity/Q10500922,Fågelfors församling
i-T6dd3fn3avyoiNYJk3XNTR,http://www.wikidata.org/entity/Q10669943,Skegrie församling
i-T7LZjxwtDMK7XwZHieRaQ1,http://www.wikidata.org/entity/Q10500649,Fyrunga församling
i-T8YPM8wxmnK6C9rAWyXSDW,http://www.wikidata.org/entity/Q25457,Karlstad
i-T8owFktXUZKmmAJA32jnUj,http://www.wikidata.org/entity/Q43549106,Storkyrkoförsamlingen
i-T95KB1Tm5Bbn1uz8sFc7Na,http://www.wikidata.org/entity/Q10433387,Borås Gustav Adolfs församling
i-T9ebxLt4zxBYuV5MRmidj2,http://www.wikidata.org/entity/Q18290868,Höörs församling
i-TAQ95hRXzNuydoAADkaDJJ,http://www.wikidata.org/entity/Q10717966,Västerleds församling
i-TAQJZsUKgZSk6i1rQDsYUU,http://www.wikidata.org/entity/Q10516434,Hallstahammars församling
i-TBeYdAMPijtGj4SCVwE8Gn,http://www.wikidata.org/entity/Q10493760,Falköpings församling
i-TBny2AJAhwymSdpQJk8Tvz,http://www.wikidata.org/entity/Q10701265,Tranemo församling
i-TBvLfHyT7W2PmRrrNsbW6r,http://www.wikidata.org/entity/Q10475816,Domkyrkoförsamlingen i Göteborg
i-TCwnE27NUm8kYmKSTCsdvV,http://www.wikidata.org/entity/Q10727452,Örebro Nikolai församling
i-TDRZedtxwSUsCqxKHfb7My,http://www.wikidata.org/entity/Q111588647,Folkärna kyrkoboksföringsdistrikt
i-TDTef8XwnVjrhMNZDnRgsZ,http://www.wikidata.org/entity/Q10726096,Äspinge församling
i-TDcqGyzXni7Trv4F5XQtYf,http://www.wikidata.org/entity/Q10499564,Frykeruds församling
i-TEGAHLmzxudZmyJfcbFBM7,http://www.wikidata.org/entity/Q10478554,Dädesjö församling
i-TEXdMFr5R5hvaQAhJoGaid,http://www.wikidata.org/entity/Q10570482,Ludvika församling
i-TEqtqTkMJpM51S7SQEkfep,http://www.wikidata.org/entity/Q10595631,Nederkalix församling
i-TF2nMgsgs9UxhzkCePtBJo,http://www.wikidata.org/entity/Q10658458,Ränneslövs församling
i-TFANmsL4hdvC2ChJP3hmyH,http://www.wikidata.org/entity/Q10593495,Möklinta församling
i-TFNgUjb63vNqa2tQLkSo2a,http://www.wikidata.org/entity/Q3433770,Adolf Fredriks församling
i-TFTCQ3KuQMj6whm8qBPj3S,http://www.wikidata.org/entity/Q1754,Stockholm
i-TFZQYjpx1wcSHA6fwttW17,http://www.wikidata.org/entity/Q10516348,Hallaryds församling
i-TG7FNMEqNgriHtpUnpX6DL,http://www.wikidata.org/entity/Q10669768,Skara stadsförsamling
i-TGQAAcWV8MQTMWbmXQXiUd,http://www.wikidata.org/entity/Q10673010,Sofia församling
i-THw9pKzV2yEXewVmJfXFkS,http://www.wikidata.org/entity/Q10701736,Trelleborgs församling
i-TJSpNmLYhQihMvutxe7KHo,http://www.wikidata.org/entity/Q10576232,Malungs församling
i-TLSPKBnjbeXmcGaYHwU9T2,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-TLnEcKgBYha1pdFTVEbAvk,http://www.wikidata.org/entity/Q10601901,Nora församling
i-TMPJHckxbgCushBBp7C3Aa,http://www.wikidata.org/entity/Q10531390,Hällesjö församling
i-TPFPkNeAnPLVG6gbmTwyFe,http://www.wikidata.org/entity/Q10659418,S:t Nikolai församling
i-TQSxR67px2sbgihmAZE4q7,http://www.wikidata.org/entity/Q10484135,Engelbrekts församling
i-TQpKzRtTSVD5vxcwQhuewR,http://www.wikidata.org/entity/Q10706201,Tumbergs församling
i-TRtwcDZhoeGsEkBiHGxg9c,http://www.wikidata.org/entity/Q26152,Växjö
i-TRwqmRRb2L7vgDjft4i5Z,http://www.wikidata.org/entity/Q14544612,Sollentuna
i-TS1cfMCbC2M6YMwsFAgdXD,http://www.wikidata.org/entity/Q972028,Ösmo
i-TToCemxT7DietQoQzAE1oh,http://www.wikidata.org/entity/Q10718088,Västerås domkyrkoförsamling
i-TTvPdN45ray9bRz4GEiZ8A,http://www.wikidata.org/entity/Q4973721,Bromma församling
i-TUcdPVCwA1wo5kK1FA9kqs,http://www.wikidata.org/entity/Q10512578,Gåsinge församling
i-TUdAuBRD2QT6aWjwbkNrNd,http://www.wikidata.org/entity/Q10708421,Uddevalla församling
i-TUo8XdDHL6Q5hUgyWW5MGk,http://www.wikidata.org/entity/Q10705682,Trönninge församling
i-TUwQBiGjxBFZspzw9pRSbP,http://www.wikidata.org/entity/Q10430686,Björna församling
i-TVhe1CTwJ8r6t8pEqUNsdT,http://www.wikidata.org/entity/Q10606825,Odensvi församling
i-TW2v8kvC9bB35Jx86j8aCC,http://www.wikidata.org/entity/Q10593520,Möllevångens församling
i-TW6NiVapuUhV3BiB59YUR8,http://www.wikidata.org/entity/Q10607153,Ods församling
i-TW6ybehKqFC1J5DZgRYDFC,http://www.wikidata.org/entity/Q10717966,Västerleds församling
i-TW8WmQsY98uSVdhpY1vvem,http://www.wikidata.org/entity/Q1754,Stockholm
i-TWpuz5Z8AYuiMvzxvaKbWd,http://www.wikidata.org/entity/Q10543924,Karlstads domkyrkoförsamling
i-TXCGsP5J8DXNwzQrSLDjG,http://www.wikidata.org/entity/Q1754,Stockholm
i-TXPzWzXmKZn2Hqj1fe66h6,http://www.wikidata.org/entity/Q10577528,Markaryds församling
i-TXTMjmW8M6sutYxwmKpuaD,http://www.wikidata.org/entity/Q10613614,Ovikens församling
i-TXgjPkpyG5XW2kxCc1jF94,http://www.wikidata.org/entity/Q54006791,Jakob och Johannes församling
i-TYBtSHJZtd4hmjSgW4AXun,http://www.wikidata.org/entity/Q10501931,Gagnefs församling
i-TYFyG6a1gaj39msboFvwTz,http://www.wikidata.org/entity/Q10671657,Slottsstadens församling
i-TYTRLcvnTBCfR2iBbM2cHU,http://www.wikidata.org/entity/Q10715396,Vilhelmina församling
i-TYpddiX12HJSyT4ZVp2VpB,http://www.wikidata.org/entity/Q10726203,Ådals-Lidens församling
i-TaW174KWoVEkH4KpnMRVNc,http://www.wikidata.org/entity/Q10673304,Solna församling
i-TacmzADgTQdMWZvbdHxmSf,http://www.wikidata.org/entity/Q84,London
i-TakuMptA3j5ia3fgxc7a7j,http://www.wikidata.org/entity/Q10711974,Vadstena församling
i-Tb3QUhGvYi4j7F3VwMLWH7,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-TbZpAkyrRZN7NqQBMxmYt5,http://www.wikidata.org/entity/Q10728526,Östuna församling
i-Tbb55VoAsrPRVQ2nkWybs6,http://www.wikidata.org/entity/Q10500877,Färnebo församling
i-Tc3dkWwXjoydd5s4hd3WJw,http://www.wikidata.org/entity/Q10726523,Åmåls församling
i-Tc8VMuJnL4XJ63fbqea4qU,http://www.wikidata.org/entity/Q10658837,Röda Korsets sjukhus
i-Td2yJfZ5Qefi6A4TjBimJr,http://www.wikidata.org/entity/Q25286,Uppsala
i-TdDp8Rr8zkiE5zKKR8Ty37,http://www.wikidata.org/entity/Q26345,Kalmar
i-TdPhJqrQ1oodwU213ggkBF,http://www.wikidata.org/entity/Q10659387,S:t Görans församling
i-TdpVeCUGB6W7zBhUjFMgi1,http://www.wikidata.org/entity/Q10481143,Eldsberga församling
i-TeDJE4iwbmVwANHpPtKXj6,http://www.wikidata.org/entity/Q10682248,Strömstads församling
i-TetqqngpveTfXZ2QJT2S6o,http://www.wikidata.org/entity/Q11055858,Gustavsbergs församling
i-TgGh4sLEipttrpG4XAgn6h,http://www.wikidata.org/entity/Q25724,Norrköping
i-TgKU3mVVQLPLhPjqaqreFk,http://www.wikidata.org/entity/Q1754,Stockholm
i-TggwsU9wo9LaUaC7sc8JdB,http://www.wikidata.org/entity/Q10659410,Sankt Matteus församling
i-TiJSzsxjSquBDjfUxZVUo4,http://www.wikidata.org/entity/Q10728127,Östersunds församling
i-TinjVHybdUQSFE1ugBX4dP,http://www.wikidata.org/entity/Q10546040,Klara församling
i-TjTXd1BhNmQYR6chLowerA,http://www.wikidata.org/entity/Q26476,Sundsvall
i-TjuPSYKkx95qCszBSy7x54,http://www.wikidata.org/entity/Q10430783,Björsäters församling
i-Tk5ZqjAMkvG5bSgEwmT1i1,http://www.wikidata.org/entity/Q10509671,Gryts församling
i-Tmfx86oAStfDWBgUhA8QEU,http://www.wikidata.org/entity/Q10487774,Eringsboda församling
i-TnLNafCjX1sS3yQQ9x635t,http://www.wikidata.org/entity/Q10586397,Misterhults församling
i-TncDq3VGtFk7ED2g9USGLs,http://www.wikidata.org/entity/Q10728255,Östra Broby församling
i-ToAVEvauML3yGimoMtwivk,http://www.wikidata.org/entity/Q54006791,Jakob och Johannes församling
i-Tp1jKTFhFzA8shVD7JggNL,http://www.wikidata.org/entity/Q10725685,Älvdalens församling
i-TpUWybAvp4PkceWHHU1puq,http://www.wikidata.org/entity/Q2599513,Asmundtorp
i-TpbmXU1qADouQvh7zWwskC,http://www.wikidata.org/entity/Q10659399,S:t Johannes församling
i-TqEShkcphgcjdjEhQLUZjC,http://www.wikidata.org/entity/Q10670031,Skepparslövs församling
i-TqU9iySHRMzanDjsiXFm6E,http://www.wikidata.org/entity/Q10716456,Vittsjö församling
i-TrKVNd3hzoj23WRsWUBdzy,http://www.wikidata.org/entity/Q10551097,Kville församling
i-TrnujynLnxKJkT74XKpMFH,http://www.wikidata.org/entity/Q10501385,Förlösa församling
i-Trs3gMCufNPP2ADRtgrdza,http://www.wikidata.org/entity/Q10542111,Jönköpings Sofia församling
i-TsMqhfCPmjcfSTFKWTpnLg,http://www.wikidata.org/entity/Q10546040,Klara församling
i-TsRdC5Bztsh21iab4tVHM8,http://www.wikidata.org/entity/Q10480772,Eksjö landsförsamling
i-TszN7oLAQKXvuRBmFA9m4t,http://www.wikidata.org/entity/Q10551107,Kvillinge församling
i-TtDNMwJmsoWwQw6nZYWkLc,http://www.wikidata.org/entity/Q10568302,Ljungarums församling
i-TuUeRRRStfRtd42Mi2VQ3H,http://www.wikidata.org/entity/Q10495513,Finnekumla församling
i-TuXRkkJz8KDyn9s8aegmKF,http://www.wikidata.org/entity/Q10688983,Södra Sallerups församling
i-TvwitzakExjxmx7pkJknnU,http://www.wikidata.org/entity/Q10551959,Kävlinge församling
i-TwG6YXDCMv7yrq5VmXTgb9,http://www.wikidata.org/entity/Q10505246,Glanshammars församling
i-TwHRimW4qHP6qKGd2peE57,http://www.wikidata.org/entity/Q26521,Halmstad
i-TxRCzzgetP7718TE7usGwh,http://www.wikidata.org/entity/Q1754,Stockholm
i-TxcRm9FeRsY9aHRjmbJL5q,http://www.wikidata.org/entity/Q1754,Stockholm
i-TyDbLDwsT2Ssr6vdh266Gr,http://www.wikidata.org/entity/Q10419122,Asarums församling
i-TyWB8HEMuNKq7gySiAqigx,http://www.wikidata.org/entity/Q25412,Västerås
i-Tym6Aw1gBuoRJqfGXa3Wdy,http://www.wikidata.org/entity/Q18292494,Nacka församling
i-TzfMXAqa83AtmHgTB5ceQm,http://www.wikidata.org/entity/Q10680648,Stockholms stad
i-U1HgHsSCQwRnuUvdRGojU4,http://www.wikidata.org/entity/Q10512983,Götlunda församling
i-U1JCp3mPzxkXNkunZRtrZS,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-U1NfXLExmstEEYumsy2WHu,http://www.wikidata.org/entity/Q935973,Läckö slott
i-U1oHFkh9zjnxGszDAxGhfk,http://www.wikidata.org/entity/Q10542836,Kalmar domkyrkoförsamling
i-U1zHdm2W2Np9V2M5yk9dTg,http://www.wikidata.org/entity/Q10717828,Västanfors församling
i-U22vAKBq8RA2Ji6KCU4j6Z,http://www.wikidata.org/entity/Q10576133,Malmö S:t Petri församling
i-U2s5QMwToNT7S33ddGUSKZ,http://www.wikidata.org/entity/Q10475816,Domkyrkoförsamlingen i Göteborg
i-U3HsRyfngh8oXY3i9QSaL5,http://www.wikidata.org/entity/Q10669991,Skellefteå landsförsamling
i-U3uxfpGj7WXeyymxLwvsKw,http://www.wikidata.org/entity/Q2914305,Finnerödja
i-U4FA2v5wnx3QwGnwp78tj,http://www.wikidata.org/entity/Q10650560,Regna församling
i-U4anBoFerU2gKE6hcB3GXc,http://www.wikidata.org/entity/Q3438210,Maria Magdalena församling
i-U4dDzMjHHxyFXmmvH17Uz8,http://www.wikidata.org/entity/Q1159414,Danderyd
i-U57LLQoLV5JcGhmPdVR5qx,http://www.wikidata.org/entity/Q10712517,Vamlingbo församling
i-U5ChmN2x67WJwGfkM4hVSD,http://www.wikidata.org/entity/Q1001905,Eksjö
i-U5jAbsuy2Q4pBtMcKSGCs8,http://www.wikidata.org/entity/Q10684729,Sveneby församling
i-U5pMcGxFvHJ3XJFgnzRtUo,http://www.wikidata.org/entity/Q2995125,Junsele
i-U6ifRiR8jKa4cStAnitbxA,http://www.wikidata.org/entity/Q10697668,Tidaholms församling
i-U7p8oKpgei5gPacWh9BM6T,http://www.wikidata.org/entity/Q11057477,Lidingö församling
i-UA5ckFSjhrYHm2TBQW4PDR,http://www.wikidata.org/entity/Q26521,Halmstad
i-UA8QjszavpQnNcqKo12DY2,http://www.wikidata.org/entity/Q4973721,Bromma församling
i-UAGJdGQwTr2ZTbgDhxZRQM,http://www.wikidata.org/entity/Q10673304,Solna församling
i-UAK3AB1CjWSo8XH9S5ZhDk,http://www.wikidata.org/entity/Q10669651,Skallsjö församling
i-UAXjqY4e5qZHij5yLfdnMh,http://www.wikidata.org/entity/Q10484135,Engelbrekts församling
i-UAyJ3L5corJ6gacMStrnvf,http://www.wikidata.org/entity/Q10717783,Väsby församling
i-UB5CgJ71awVRrzmsnvYCfD,http://www.wikidata.org/entity/Q10698166,Timmele församling
i-UB6tzZLvjH1LGZxk45Pj6K,http://www.wikidata.org/entity/Q10545803,Kirsebergs församling
i-UBWmmXVvBp1oN8YVWqhAZB,http://www.wikidata.org/entity/Q10577363,Mariestads församling
i-UBaGUPGVrgUb3mpWvw6aqo,http://www.wikidata.org/entity/Q10403622,Agunnaryds församling
i-UBxbtWcFAZrNbZYbHDtKtN,http://www.wikidata.org/entity/Q10432594,Bollnäs församling
i-UCYvi6iBMAeLh1SyARGC1i,http://www.wikidata.org/entity/Q10430660,Björlanda församling
i-UDh9LhPS6Vd6F6rXG4Ub8N,http://www.wikidata.org/entity/Q10512805,Göteborgs Carl Johans församling
i-UDziRjgcxgNjFct4MavzVQ,http://www.wikidata.org/entity/Q3433770,Adolf Fredriks församling
i-UEUWoCh2SPr4UTMWyDHVXA,http://www.wikidata.org/entity/Q10659387,S:t Görans församling
i-UEXiHG8yJw3xSwZJj9nrYw,http://www.wikidata.org/entity/Q10484135,Engelbrekts församling
i-UFUisxxPnKCE3asVJtR1C6,http://www.wikidata.org/entity/Q1754,Stockholm
i-UFp5wj75QCGQqxu6EKMEYp,http://www.wikidata.org/entity/Q1754,Stockholm
i-UFtNk5zN9VFPzvspVutha2,http://www.wikidata.org/entity/Q990771,Saltsjöbaden
i-UG1t6nqWVSEF4oaAqgwrC1,http://www.wikidata.org/entity/Q10708421,Uddevalla församling
i-UGGkuAbPr5c4Dj8X56ZhT2,http://www.wikidata.org/entity/Q10405175,Algutstorps församling
i-UGQ9eCvtTzQGC1RtgNwuky,http://www.wikidata.org/entity/Q18289737,Farsta församling
i-UGT1WkPGZFzUHVV3cC2DEj,http://www.wikidata.org/entity/Q2268842,Selångers församling
i-UHMkG3ScZLGLfbQuS9nry8,http://www.wikidata.org/entity/Q10593574,Mönsterås församling
i-UKN14qkeNNkW3DNEKGfGbE,http://www.wikidata.org/entity/Q1754,Stockholm
i-UKeq6sadnYjRiFDYtsxLLW,http://www.wikidata.org/entity/Q10550317,Kungsholms församling
i-ULRNtLXGX4tsvSm3vfuhaF,http://www.wikidata.org/entity/Q10546040,Klara församling
i-ULyugLSiyH9RV7AFPTo8oN,http://www.wikidata.org/entity/Q10516102,Hakarps församling
i-UM8fdU1UJVJ23DcbWqVD9z,http://www.wikidata.org/entity/Q10716141,Visnums-Kils församling
i-UMAUxXB5h12rzDJduJ9eMT,http://www.wikidata.org/entity/Q10546040,Klara församling
i-UMjx5pCen2CPzJ4LdvtsMB,http://www.wikidata.org/entity/Q953769,Bollnäs
i-UMqPuWxBqEKey6yYZjGaJn,http://www.wikidata.org/entity/Q10718088,Västerås domkyrkoförsamling
i-UPDaxumzyj6fDnRGwFj5nF,http://www.wikidata.org/entity/Q10725772,Älvsereds församling
i-UQb1WPSaU3ohorTovz3X3c,http://www.wikidata.org/entity/Q10488437,Erska församling
i-UQqGFoa8dKdxwwNw6kCAkL,http://www.wikidata.org/entity/Q10489189,Essinge församling
i-UTFVswsEHPRC3kbCD8asox,http://www.wikidata.org/entity/Q10412414,Annedals församling
i-UTkFEqq8kFk7VxutXv65nG,http://www.wikidata.org/entity/Q10706545,Turinge församling
i-UTp2h4U19YnGkWT1oeLekG,http://www.wikidata.org/entity/Q18291461,Kungsbacka-Hanhals församling
i-UTrfAgi22ghfsPezLcB8vV,http://www.wikidata.org/entity/Q10710237,Uppsala domkyrkoförsamling
i-UUw7afQCqPUFVbPewWF9Bj,http://www.wikidata.org/entity/Q10543880,Karlskrona stadsförsamling
i-UVT7t3f1BfJjJjfpRFHj6k,http://www.wikidata.org/entity/Q10659410,Sankt Matteus församling
i-UVmEkRLtur2TYHixo3YS36,http://www.wikidata.org/entity/Q10466776,Danviks hospital och Sicklaö församling
i-UWbwyiTbcod71vBzVcEZ7c,http://www.wikidata.org/entity/Q10673801,Sophiahemmet
i-UX6px4kAE7e8He2TJTTzaX,http://www.wikidata.org/entity/Q10701271,Trankils församling
i-UXRUTZDfYdtzvHei35SC2n,http://www.wikidata.org/entity/Q10570636,Luleå domkyrkoförsamling
i-UXeBANYbkPP6cUhTQjZXBP,http://www.wikidata.org/entity/Q10570808,Lunds Allhelgonaförsamling
i-UYbXcHDA5VJokmeb9XaR37,http://www.wikidata.org/entity/Q10520535,Helsingborgs Maria församling
i-UZpAniCE42cpZge5cS4HJ3,http://www.wikidata.org/entity/Q10716051,Visby domkyrkoförsamling
i-Ua6jBZgmBCS3WRXmBi5hK9,http://www.wikidata.org/entity/Q10466522,Danderyds församling
i-UaNDTqsb6i5X3f2KAfgWMU,http://www.wikidata.org/entity/Q1754,Stockholm
i-UaQLwU2GmKxfUY7Hx9Ps5D,http://www.wikidata.org/entity/Q10543859,Karlskoga församling
i-UbXixv6dLiNoAQbkiewisQ,http://www.wikidata.org/entity/Q10576132,Malmö S:t Pauli församling
i-UbdkaWThBLeb83tF5THaPC,http://www.wikidata.org/entity/Q10494284,Fasterna församling
i-UbnnZ7kVjVhJrHrUCyEV9K,http://www.wikidata.org/entity/Q1754,Stockholm
i-UdMTB3XcTo7EfJoec6jQJk,http://www.wikidata.org/entity/Q10511165,Gustav Vasa församling
i-UeJRNggJuEPWXugGprtkrP,http://www.wikidata.org/entity/Q10510630,Gullabo församling
i-UfN46EEC6tYZmH67LbdqG8,http://www.wikidata.org/entity/Q10728243,Östmarks församling
i-Ufknq4rc7s6czPFqkd6RXu,http://www.wikidata.org/entity/Q10718570,Växjö församling
i-Ugd7sic1f6itLTPLMEnL2S,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-UgwyXZW5Y9UVnaeQC5yZU8,http://www.wikidata.org/entity/Q1519013,Hammerdal
i-Ugyyk5F5ZmyFpPrA8GW8Nt,http://www.wikidata.org/entity/Q18289737,Farsta församling
i-Uh4cCK1LpYUrgkGNfFiCKh,http://www.wikidata.org/entity/Q10612973,Oscars församling
i-UhB1gDKkgGxWyzaT1HmDUZ,http://www.wikidata.org/entity/Q3427889,Katarina församling
i-UhLRgE1tWfgSFkzw3urKGo,http://www.wikidata.org/entity/Q7102931,Vallentuna församling
i-UhzCkFKqHHheZQRgcWU185,http://www.wikidata.org/entity/Q10550065,Kumla församling
i-Ui4MNjsjiePyrsfZ1FnUm7,http://www.wikidata.org/entity/Q26040,Borås
i-Ui4aVXmZ8SEfZUfZeRcDt,http://www.wikidata.org/entity/Q10632414,Piteå landsförsamling
i-Ui6ZmE3VXDMzehm1yskZhN,http://www.wikidata.org/entity/Q10718016,Västerstads församling
i-Ui91Fmc584Lk2HZp1ajoDa,http://www.wikidata.org/entity/Q10427530,Beatebergs församling
i-Uj22QnkjXuuZW9QBjQV6YN,http://www.wikidata.org/entity/Q10433171,Borgholms församling
i-UjegcaJBjmjg2aszVMRfAm,http://www.wikidata.org/entity/Q26345,Kalmar
i-UkPu6xRQoyHrcwsU2NXATa,http://www.wikidata.org/entity/Q10709189,Umeå landsförsamling
i-UknG16aY6qkkjCqmhYdq9j,http://www.wikidata.org/entity/Q10716051,Visby domkyrkoförsamling
i-UmGHrbipY4e5SAGvddBkzr,http://www.wikidata.org/entity/Q25412,Västerås
i-UmKXGvmQNTuK6rYTVnxC6c,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-Un2MPRTWRPWQ7aGPA42b56,http://www.wikidata.org/entity/Q10433387,Borås Gustav Adolfs församling
i-UnNSATNMZzocKpwqSbyLL9,http://www.wikidata.org/entity/Q26345,Kalmar
i-UncEf2a9cKFt97yd2TjwNq,http://www.wikidata.org/entity/Q10708393,Ucklums församling
i-UoT7tDJiDZGv2bnee2eeYm,http://www.wikidata.org/entity/Q10688496,Söderby-Karls församling
i-UoV3vX6cKBePnhvLmRZwB,http://www.wikidata.org/entity/Q10728290,Östra Grevie församling
i-Uor6aEDsmrKc11vdciV6Xq,http://www.wikidata.org/entity/Q1754,Stockholm
i-UorJwn2scwABTf47APC1S2,http://www.wikidata.org/entity/Q10671252,Skönberga församling
i-Up1YbZAD1m2spR51D47co6,http://www.wikidata.org/entity/Q10683835,Sundsvalls församling
i-UpAEyZaZCWs3BDdn8hsXfo,http://www.wikidata.org/entity/Q10713238,Vasa församling
i-UpUHKhS8j8HT7wLKYCdq9d,http://www.wikidata.org/entity/Q10718358,Västra Skrävlinge församling
i-UpY7my6TxLhYjcwRW7yL1s,http://www.wikidata.org/entity/Q10484135,Engelbrekts församling
i-UqzvPHFEErHnSFsyUmhr5K,http://www.wikidata.org/entity/Q10669803,Skarpnäcks församling
i-Urn3dDSQ84XbgH2ZTS3jgv,http://www.wikidata.org/entity/Q10543880,Karlskrona stadsförsamling
i-UtfnBCgkCG8PMs7QCCsMXj,http://www.wikidata.org/entity/Q54349,Lidingö
i-UtoorFSj87hqotkRD83X3n,http://www.wikidata.org/entity/Q1001183,Hedemora
i-UtrdG3TunFF2Q5dXbR45yN,http://www.wikidata.org/entity/Q10671829,Slätthög-Mistelås församling
i-Uu3ii7QQsF5DRLG8s64oZ8,http://www.wikidata.org/entity/Q2604885,Alvesta
