swerik_id,authority,identifier
i-XLHgMviLWvZePVW618wm98,SwePaPeGUID,0db8710b-fb8c-4e23-9f9e-e9fa7486ef15
i-Lsama5JTvdn261QAH3LWnS,WiDaID,Q108713160
i-Lsama5JTvdn261QAH3LWnS,RiPeID,0503363679811
i-Lsama5JTvdn261QAH3LWnS,SwePaPeGUID,a03c0e2e-1bdb-4f90-97ea-3d8de9adebe7
i-C3pbJfgMjJipDqWLJcuDvz,WiDaID,Q108765984
i-C3pbJfgMjJipDqWLJcuDvz,RiPeID,0576619284416
i-C3pbJfgMjJipDqWLJcuDvz,SwePaPeGUID,474786eb-b958-46d1-9966-cc545749d362
i-AC9Jzb7rGfAoZhrWbv9Veg,WiDaID,Q108986522
i-AC9Jzb7rGfAoZhrWbv9Veg,RiPeID,012547905113
i-AC9Jzb7rGfAoZhrWbv9Veg,SwePaPeGUID,3c4bc558-e433-4a72-a08b-c8d6a40c5ef8
i-D2BSEzHjiKvYCd8UmLJW4F,WiDaID,Q109352589
i-D2BSEzHjiKvYCd8UmLJW4F,RiPeID,0433422973328
i-D2BSEzHjiKvYCd8UmLJW4F,SwePaPeGUID,9842d41a-513d-4030-9799-7a44b6d775ce
i-TP9DL4gGfy5TRGpk5c91g5,WiDaID,Q109500713
i-DdXWx7Nj5d7XYS8hEPL4Ro,WiDaID,Q109500985
i-DdXWx7Nj5d7XYS8hEPL4Ro,RiPeID,0337174358806
i-DdXWx7Nj5d7XYS8hEPL4Ro,SwePaPeGUID,50f34d26-9fe9-441d-8892-0ee0ac04a7ae
i-JACQZPuwLjBPYAxhYUVNEd,WiDaID,Q109501708
i-GxMiFHDpF85hpJgrkap3bS,WiDaID,Q109747746
i-GxMiFHDpF85hpJgrkap3bS,RiPeID,0630993685307
i-GxMiFHDpF85hpJgrkap3bS,SwePaPeGUID,86eb5e42-4363-46ab-9242-fb5db16b0e0d
i-EDao2Bn1aKSyrw9vFDbxpE,WiDaID,Q109828321
i-EDao2Bn1aKSyrw9vFDbxpE,RiPeID,0321691108412
i-EDao2Bn1aKSyrw9vFDbxpE,SwePaPeGUID,db385c2c-efba-4ab2-a77b-176efc45d8b3
i-XBxAbUXD6Qpc9KmdA853AP,WiDaID,Q109830262
i-XBxAbUXD6Qpc9KmdA853AP,RiPeID,0426843954410
i-XBxAbUXD6Qpc9KmdA853AP,SwePaPeGUID,de557acb-f1bb-43e9-912d-525382af0a7d
i-UJzgRSAzJy5gFUvqpeS8af,WiDaID,Q109882267
i-UJzgRSAzJy5gFUvqpeS8af,RiPeID,0504070018507
i-UJzgRSAzJy5gFUvqpeS8af,SwePaPeGUID,dc959d9b-edc2-41c4-a382-7f4c5533ccf7
i-RkfdbGDcbnSRE47SduhSYG,WiDaID,Q109928721
i-RkfdbGDcbnSRE47SduhSYG,RiPeID,0395154929710
i-RkfdbGDcbnSRE47SduhSYG,SwePaPeGUID,e1aece83-3de4-43b1-8869-15c9c23551e5
i-TrbyrYRFEtiK91fw1RRBRW,WiDaID,Q109937599
i-RbtSoUitf1N6bnxzVaQ3Yu,WiDaID,Q109942678
i-RbtSoUitf1N6bnxzVaQ3Yu,RiPeID,0123965657818
i-RbtSoUitf1N6bnxzVaQ3Yu,SwePaPeGUID,95ff105f-e219-4050-b951-d2606a26ca96
i-TtDNMwJmsoWwQw6nZYWkLc,WiDaID,Q109943335
i-TtDNMwJmsoWwQw6nZYWkLc,SwePoArID,TR3yO_GV8eAAAAAAAAAC7g
i-7wqx4soaZg9KrFtEwMrTis,WiDaID,Q109943905
i-y2eNwNFWfFBQ9YmPuab6e,WiDaID,Q109969433
i-y2eNwNFWfFBQ9YmPuab6e,SwePaPeGUID,365ec6ba-fa32-4d0a-aeee-286898b8d796
i-Rxa5TPjMBxaWxXdk3wbctW,WiDaID,Q109971639
i-8PNfvDfYzAiJnAcuKMUBvy,WiDaID,Q109971901
i-27g3f2ySACnQtgfDwBTkDs,WiDaID,Q110034198
i-27g3f2ySACnQtgfDwBTkDs,RiPeID,http://www.wikidata.org/.well-known/genid/6063499cd9eaf8cc51f7658a36889044
i-AjqE7JdXtdUoEcWCcLuYLG,WiDaID,Q110056640
i-KnuCtpPGRtWgqXUcSy1G3A,WiDaID,Q110057464
i-TaWvRtkjoxfukkGjACaCsY,WiDaID,Q110070382
i-TaWvRtkjoxfukkGjACaCsY,RiPeID,0137222911406
i-TaWvRtkjoxfukkGjACaCsY,SwePaPeGUID,e714c351-32ef-4523-9440-0c422dce0fe6
i-3o32ZJhmfP3Noe84n3fadn,WiDaID,Q110070765
i-754rttyqytrA6fe8P1kNFP,WiDaID,Q110089098
i-VbXecEYSco6RcERW6PCcbP,WiDaID,Q110096942
i-VbXecEYSco6RcERW6PCcbP,SwePoArID,YB0QHyfj0hAAAAAAAAA5nw
i-VbXecEYSco6RcERW6PCcbP,SwePoArID,sj9PGLAlnmUAAAAAABgbAw
i-RdtwPwmDryD4dZ2sTKd25K,WiDaID,Q110129747
i-X982PMBvCx7RnTdjatyHBH,WiDaID,Q110278693
i-X982PMBvCx7RnTdjatyHBH,SwePoArID,WQknIBFpuuAAAAAAAAN7Lg
i-X982PMBvCx7RnTdjatyHBH,SwePoArID,sj9PGLAlnmUAAAAAABgeSg
i-V9fAuVT5MgHSrH4XvinFXL,WiDaID,Q110278976
i-V9fAuVT5MgHSrH4XvinFXL,SwePoArID,sj9PGLAlnmUAAAAAABTfjA
i-V9fAuVT5MgHSrH4XvinFXL,UpUnAlID,alvin-person:8003
i-V9fAuVT5MgHSrH4XvinFXL,SwePoArID,sj9PGLAlnmUAAAAAABfElw
i-HVhaNEtXJXmmASotZiesG5,WiDaID,Q110279970
i-HVhaNEtXJXmmASotZiesG5,SwePoArID,0piq-fX0h5AAAAAAAAApfg
i-HVhaNEtXJXmmASotZiesG5,SwePoArID,sj9PGLAlnmUAAAAAABfONA
i-AWLNBm49upAvWc2G2jYeiD,WiDaID,Q110321926
i-AWLNBm49upAvWc2G2jYeiD,SwePoArID,sj9PGLAlnmUAAAAAABgOyg
i-D2K9Zxad4hQHpZ82uBcBqg,WiDaID,Q110401403
i-D2K9Zxad4hQHpZ82uBcBqg,SwePoArID,sj9PGLAlnmUAAAAAABfM8w
i-LvxhV2hEp19eoVYqVm1KL6,WiDaID,Q110426890
i-LvxhV2hEp19eoVYqVm1KL6,SwePoArID,sj9PGLAlnmUAAAAAABfRxA
i-NTo46aEAeCUp4wSLczy4Dd,WiDaID,Q110436560
i-NTo46aEAeCUp4wSLczy4Dd,SwePoArID,sj9PGLAlnmUAAAAAABgblg
i-oYuqYjo8tNrGqVFyzz3Ep,WiDaID,Q110436946
i-oYuqYjo8tNrGqVFyzz3Ep,SwePoArID,WQknIBFpuuAAAAAAAAN7LQ
i-oYuqYjo8tNrGqVFyzz3Ep,SwePoArID,sj9PGLAlnmUAAAAAABgeIA
i-SRJgVxhr9nFj9gAS7cdhbj,WiDaID,Q110439181
i-SRJgVxhr9nFj9gAS7cdhbj,SwePoArID,sj9PGLAlnmUAAAAAABgb7w
i-NSwU5FAq5WTyjfKcM5YMe,WiDaID,Q110440831
i-NSwU5FAq5WTyjfKcM5YMe,SwePoArID,sj9PGLAlnmUAAAAAABgfSQ
i-6T6ooPkmsuHqmxXqUw3Rxq,WiDaID,Q110440981
i-6T6ooPkmsuHqmxXqUw3Rxq,SwePoArID,sj9PGLAlnmUAAAAAABfRDA
i-G3LJegyEUATYSx1EYywRfd,WiDaID,Q110442451
i-G3LJegyEUATYSx1EYywRfd,SwePoArID,sj9PGLAlnmUAAAAAABgaCw
i-R7xvpipqB8Hc2m24jeTVyQ,WiDaID,Q110467944
i-R7xvpipqB8Hc2m24jeTVyQ,SwePoArID,sj9PGLAlnmUAAAAAABgcIw
i-EvfrJDfNX48Xm79gzDBSsB,WiDaID,Q110528102
i-EvfrJDfNX48Xm79gzDBSsB,SwePoArID,sj9PGLAlnmUAAAAAABfmpQ
i-CfaW8X7Nnsttq21KhW52MH,WiDaID,Q110530109
i-CfaW8X7Nnsttq21KhW52MH,SwePoArID,sj9PGLAlnmUAAAAAABgZag
i-DNeLvjYn7kX5YstpJdB4h5,WiDaID,Q110540198
i-DNeLvjYn7kX5YstpJdB4h5,RiPeID,0389795960120
i-DNeLvjYn7kX5YstpJdB4h5,SwePaPeGUID,bbae3c94-0baa-41c3-afac-0f0cc3d713d3
i-2yc9m3kiBMJuGQ8cRJzAWw,WiDaID,Q110541107
i-2yc9m3kiBMJuGQ8cRJzAWw,SwePoArID,sj9PGLAlnmUAAAAAABgRPA
i-Vd6kBCxYFZMdnMn56ixMd4,WiDaID,Q110544246
i-Vd6kBCxYFZMdnMn56ixMd4,SwePoArID,sj9PGLAlnmUAAAAAABgRtg
i-Yc8EiMXk97GxiiFsfV5tQt,WiDaID,Q110607272
i-Yc8EiMXk97GxiiFsfV5tQt,SwePoArID,sj9PGLAlnmUAAAAAABgbNw
i-XZz1jQQH9xhGkKqAmy5px3,WiDaID,Q110611538
i-XZz1jQQH9xhGkKqAmy5px3,SwePoArID,sj9PGLAlnmUAAAAAABgc0Q
i-AQM8mzde8ixYG8gZEV93F4,WiDaID,Q110617192
i-AQM8mzde8ixYG8gZEV93F4,SwePoArID,sj9PGLAlnmUAAAAAABfOCg
i-NzZ2Ac6u7JyPToGuko7BuS,WiDaID,Q110617328
i-NzZ2Ac6u7JyPToGuko7BuS,SwePoArID,sj9PGLAlnmUAAAAAABfPmg
i-UKeq6sadnYjRiFDYtsxLLW,WiDaID,Q110620158
i-UKeq6sadnYjRiFDYtsxLLW,SwePoArID,sj9PGLAlnmUAAAAAABgaZQ
i-F9ewtPwkU2RmcUUoQ6XRXa,WiDaID,Q110621758
i-F9ewtPwkU2RmcUUoQ6XRXa,SwePoArID,sj9PGLAlnmUAAAAAABgRRw
i-VzvxsE3P19Hvn4eXo7FDph,WiDaID,Q110623938
i-VzvxsE3P19Hvn4eXo7FDph,SwePoArID,sj9PGLAlnmUAAAAAABgRdg
i-ViJ12QcECKp5J4sEBkw5a2,WiDaID,Q110635584
i-ViJ12QcECKp5J4sEBkw5a2,RiPeID,023732429721
i-ViJ12QcECKp5J4sEBkw5a2,SwePaPeGUID,939a9917-d0d3-40cc-bef4-96d29d140fdf
i-4Wq9YLSiAZTMFYiYA7MnR9,WiDaID,Q110642946
i-4Wq9YLSiAZTMFYiYA7MnR9,RiPeID,0803790353229
i-4Wq9YLSiAZTMFYiYA7MnR9,SwePaPeGUID,77b55dda-a56c-4e88-b6a8-a6255ff783fb
i-UAXjqY4e5qZHij5yLfdnMh,WiDaID,Q110651954
i-UAXjqY4e5qZHij5yLfdnMh,SwePoArID,sj9PGLAlnmUAAAAAABfMiA
i-Lr4VmeTHmBWhvNvNsyVT3r,WiDaID,Q110654970
i-Lr4VmeTHmBWhvNvNsyVT3r,SwePoArID,sj9PGLAlnmUAAAAAABfPPQ
i-GAMxNriJFxoi8diZPM78s6,WiDaID,Q110656367
i-GAMxNriJFxoi8diZPM78s6,RiPeID,099099202224
i-GAMxNriJFxoi8diZPM78s6,SwePaPeGUID,1be10c09-868c-4198-93bf-676b10f5b41a
i-K9n68dBnLCt3xWtXN75tzY,WiDaID,Q110765107
i-K9n68dBnLCt3xWtXN75tzY,SwePoArID,sj9PGLAlnmUAAAAAABgehg
i-5kbYDATVZmFtpQgkvh7TQt,WiDaID,Q110776549
i-5kbYDATVZmFtpQgkvh7TQt,RiPeID,0751280022025
i-5kbYDATVZmFtpQgkvh7TQt,SwePaPeGUID,dc23cb1d-396b-4731-ac78-2a9351606962
i-AkuwGcT8kWAThsQcz1BS1e,WiDaID,Q110793990
i-AkuwGcT8kWAThsQcz1BS1e,RiPeID,0845133742919
i-AkuwGcT8kWAThsQcz1BS1e,SwePaPeGUID,8bcaa801-9273-4771-a048-4427477353c6
i-2dwC5U2RuvHwfhzcwB91oo,WiDaID,Q110793999
i-2dwC5U2RuvHwfhzcwB91oo,RiPeID,0671571847522
i-2dwC5U2RuvHwfhzcwB91oo,SwePaPeGUID,fc08ef89-9166-4a91-bf69-0bfb4effae05
i-SmpfCkPSfSW5WkFVc9ZfNH,WiDaID,Q110811413
i-SmpfCkPSfSW5WkFVc9ZfNH,SwePoArID,sj9PGLAlnmUAAAAAABfmqA
i-QspcF1D4Yk64p7fTvD7ekx,WiDaID,Q110872788
i-QspcF1D4Yk64p7fTvD7ekx,SwePoArID,sj9PGLAlnmUAAAAAABgbAQ
i-81nJZ9adiSkpQWjb3dwe3v,WiDaID,Q110877099
i-81nJZ9adiSkpQWjb3dwe3v,SwePoArID,sj9PGLAlnmUAAAAAABfEhw
i-B8y96mdDcSM76tgEwwEPsz,WiDaID,Q110877303
i-B8y96mdDcSM76tgEwwEPsz,SwePoArID,sj9PGLAlnmUAAAAAABgdKA
i-2Mga29XFzf3fN7ZpqSSPDr,WiDaID,Q110877467
i-2Mga29XFzf3fN7ZpqSSPDr,SwePoArID,sj9PGLAlnmUAAAAAABfPrg
i-5GK4H1j9rrxtR4J8CTxEKx,WiDaID,Q110909540
i-5GK4H1j9rrxtR4J8CTxEKx,SwePoArID,sj9PGLAlnmUAAAAAABgcbA
i-JG9LpccgwGQ9LXpFETwuWh,WiDaID,Q110964594
i-JG9LpccgwGQ9LXpFETwuWh,SwePoArID,ciLMGSqrYjAAAAAAAAAkEA
i-JG9LpccgwGQ9LXpFETwuWh,SwePoArID,sj9PGLAlnmUAAAAAABgbHg
i-1xpn4vGAnPTUV3FuyR27z,WiDaID,Q110986185
i-1xpn4vGAnPTUV3FuyR27z,SwePoArID,sj9PGLAlnmUAAAAAABfPTA
i-WawMHzJoPkRr1QFEsF3nFQ,WiDaID,Q110987813
i-WawMHzJoPkRr1QFEsF3nFQ,SwePoArID,sj9PGLAlnmUAAAAAABfsDg
i-Nrcr4pASLC3oMH343ZCQcV,WiDaID,Q111043917
i-Nrcr4pASLC3oMH343ZCQcV,SwePoArID,sj9PGLAlnmUAAAAAABgZoQ
i-PW7wDZSF49parkwQxjWKeN,WiDaID,Q111133690
i-PW7wDZSF49parkwQxjWKeN,SwePoArID,sj9PGLAlnmUAAAAAABgaqw
i-HsozqwVS7coNRbJC75AikC,WiDaID,Q111135069
i-HsozqwVS7coNRbJC75AikC,SwePoArID,sj9PGLAlnmUAAAAAABgabw
i-F6cbUKxaDsHRKogUdrL9Vr,WiDaID,Q111142109
i-F6cbUKxaDsHRKogUdrL9Vr,SwePoArID,sj9PGLAlnmUAAAAAABgaYA
i-VERe5A9b1TFJrDcWXgFBCj,WiDaID,Q111311453
i-VERe5A9b1TFJrDcWXgFBCj,SwePoArID,sj9PGLAlnmUAAAAAABfN7w
i-WwbKzXb3rxgk1GSCLbKfGv,WiDaID,Q111341522
i-WwbKzXb3rxgk1GSCLbKfGv,SwePoArID,sj9PGLAlnmUAAAAAABgOvQ
i-J1dwBvvYtX1oavBKDBxXch,WiDaID,Q111342604
i-J1dwBvvYtX1oavBKDBxXch,RiPeID,0833552896828
i-J1dwBvvYtX1oavBKDBxXch,SwePaPeGUID,38c1274b-b3d9-470e-b324-89f229e8e931
i-5wD8EdZ4sLvqB5vyke4mP6,WiDaID,Q111353500
i-S5b1F55J4cZQfRYmvdgJPs,WiDaID,Q111353557
i-S5b1F55J4cZQfRYmvdgJPs,SwePoArID,sj9PGLAlnmUAAAAAABfQGQ
i-ETEkSVpR9UzmnQi4tLS2zA,WiDaID,Q111356417
i-ETEkSVpR9UzmnQi4tLS2zA,SwePoArID,sj9PGLAlnmUAAAAAABgSIg
i-ANAEMQsmJiYPJ3EqincHey,WiDaID,Q111369618
i-ANAEMQsmJiYPJ3EqincHey,SwePoArID,sj9PGLAlnmUAAAAAABgbEQ
i-D3YRCFLkUTakYBacGs93SC,WiDaID,Q111371044
i-D3YRCFLkUTakYBacGs93SC,SwePoArID,sj9PGLAlnmUAAAAAABgfPQ
i-9idAyFKDmaYR8KCqbRYowd,WiDaID,Q111371219
i-9idAyFKDmaYR8KCqbRYowd,SwePoArID,sj9PGLAlnmUAAAAAABgfOw
i-TrKVNd3hzoj23WRsWUBdzy,WiDaID,Q111372255
i-TrKVNd3hzoj23WRsWUBdzy,SwePoArID,sj9PGLAlnmUAAAAAABfTVQ
i-3DWSnpybmuEV7TrhwjK4Sm,WiDaID,Q111378200
i-3DWSnpybmuEV7TrhwjK4Sm,SwePoArID,sj9PGLAlnmUAAAAAABgbIg
i-7JtvJZTLGCNmexuwkZ8o93,WiDaID,Q111380003
i-7JtvJZTLGCNmexuwkZ8o93,SwePoArID,sj9PGLAlnmUAAAAAABfieg
i-GL3JTttgTxq2EV1j2intyf,WiDaID,Q111438695
i-GL3JTttgTxq2EV1j2intyf,SwePoArID,sj9PGLAlnmUAAAAAABgaCQ
i-N9nLJpQ9eHQNFu593JtF3,WiDaID,Q111440067
i-N9nLJpQ9eHQNFu593JtF3,SwePoArID,sj9PGLAlnmUAAAAAABfEkw
i-5j5P5qVfgLM7nuLPKKTwTE,WiDaID,Q111448420
i-8fxf9AH1EPkLcr1KXLyP6o,WiDaID,Q111450565
i-8fxf9AH1EPkLcr1KXLyP6o,SwePoArID,sj9PGLAlnmUAAAAAABfijA
i-2VaWfDfYCxUNRSZbTF7vcy,WiDaID,Q111462343
i-2VaWfDfYCxUNRSZbTF7vcy,SwePoArID,sj9PGLAlnmUAAAAAABgeDg
i-Hpb6fUmHKN5zhjt8QwPwaM,WiDaID,Q111488695
i-Hpb6fUmHKN5zhjt8QwPwaM,SwePoArID,sj9PGLAlnmUAAAAAABgfLw
i-31zN39xumu2faEuBMxwB3B,WiDaID,Q111493015
i-31zN39xumu2faEuBMxwB3B,SwePoArID,sj9PGLAlnmUAAAAAABgeHw
i-CArzepfsAJyeAEb6ZwQ2sy,WiDaID,Q111493137
i-CArzepfsAJyeAEb6ZwQ2sy,SwePoArID,sj9PGLAlnmUAAAAAABgfXg
i-N5YkLzCrZQG9BDuRnb7biZ,WiDaID,Q111493181
i-N5YkLzCrZQG9BDuRnb7biZ,SwePoArID,sj9PGLAlnmUAAAAAABfRUQ
i-UnNSATNMZzocKpwqSbyLL9,WiDaID,Q111543297
i-UnNSATNMZzocKpwqSbyLL9,SwePoArID,sj9PGLAlnmUAAAAAABgc9A
i-EK6Ekrx6gXjweeFGx5Siz,WiDaID,Q111551656
i-EK6Ekrx6gXjweeFGx5Siz,SwePoArID,sj9PGLAlnmUAAAAAABgbtA
i-9YHBfyjymitTPr4vy99fRs,WiDaID,Q111592730
i-9YHBfyjymitTPr4vy99fRs,SwePoArID,sj9PGLAlnmUAAAAAABfr-g
i-JZ5iPMkMe6sm73EKDXdNWU,WiDaID,Q111602939
i-JZ5iPMkMe6sm73EKDXdNWU,SwePoArID,sj9PGLAlnmUAAAAAABgZkA
i-2iv2nn2jyQ2zuGPcP4w62p,WiDaID,Q111610510
i-2iv2nn2jyQ2zuGPcP4w62p,SwePoArID,sj9PGLAlnmUAAAAAABfUmg
i-K9S9BveqUzcHaccHcxektG,WiDaID,Q111631886
i-K9S9BveqUzcHaccHcxektG,SwePoArID,sj9PGLAlnmUAAAAAABgZMA
i-WtGqPEB6HFcwThC62uUkYN,WiDaID,Q111633012
i-WtGqPEB6HFcwThC62uUkYN,SwePoArID,sj9PGLAlnmUAAAAAABgd6g
i-DX1CPUDypMGHkS1bH65PfG,WiDaID,Q111633477
i-DX1CPUDypMGHkS1bH65PfG,SwePoArID,sj9PGLAlnmUAAAAAABgbkA
i-Fhk3PyhUu1U7pERFL41uYn,WiDaID,Q111645980
i-Fhk3PyhUu1U7pERFL41uYn,SwePoArID,sj9PGLAlnmUAAAAAABgcCQ
i-Nx7tJo5sSnFH8Zn6RCKVmm,WiDaID,Q111647422
i-Nx7tJo5sSnFH8Zn6RCKVmm,SwePoArID,sj9PGLAlnmUAAAAAABga_Q
i-WmHF7E9mhedttkdSdpuyJb,WiDaID,Q111648829
i-WmHF7E9mhedttkdSdpuyJb,SwePoArID,sj9PGLAlnmUAAAAAABfSAg
i-En3CE6QoStF8T5JvdqYiDW,WiDaID,Q111655286
i-En3CE6QoStF8T5JvdqYiDW,RiPeID,0940558892720
i-En3CE6QoStF8T5JvdqYiDW,SwePaPeGUID,de59fcb5-51a2-48ea-aa8d-7a828d1ea7c2
i-4kU5YzjqnQadjquDxvadgY,WiDaID,Q111655821
i-4kU5YzjqnQadjquDxvadgY,SwePoArID,sj9PGLAlnmUAAAAAABgbmA
i-5NNnxLi1LYz6JMeJfggjhM,WiDaID,Q111658849
i-5NNnxLi1LYz6JMeJfggjhM,SwePoArID,sj9PGLAlnmUAAAAAABgbow
i-B23GjshyfGkPGKgYN7xpVQ,WiDaID,Q111659395
i-B23GjshyfGkPGKgYN7xpVQ,SwePoArID,sj9PGLAlnmUAAAAAABgZ1g
i-8926PWBczZCP1mfTq1Xj7j,WiDaID,Q111660706
i-8926PWBczZCP1mfTq1Xj7j,SwePoArID,sj9PGLAlnmUAAAAAABgeAg
i-TQpKzRtTSVD5vxcwQhuewR,WiDaID,Q111664215
i-TQpKzRtTSVD5vxcwQhuewR,SwePoArID,sj9PGLAlnmUAAAAAABgZKg
i-4QfyCDnkQC2ymGgn7VCEBm,WiDaID,Q111665128
i-4QfyCDnkQC2ymGgn7VCEBm,SwePoArID,sj9PGLAlnmUAAAAAABgZQw
i-KEdq6yVXrLdahHdSbVheQv,WiDaID,Q111665305
i-KEdq6yVXrLdahHdSbVheQv,SwePoArID,sj9PGLAlnmUAAAAAABgcfQ
i-Kt5jXNgPHrNXaZpEyBixrL,WiDaID,Q111665806
i-Kt5jXNgPHrNXaZpEyBixrL,SwePoArID,sj9PGLAlnmUAAAAAABgOzw
i-TEXdMFr5R5hvaQAhJoGaid,WiDaID,Q111665825
i-TEXdMFr5R5hvaQAhJoGaid,SwePoArID,sj9PGLAlnmUAAAAAABfUlA
i-KH95N7MQWjJmhPFwfuwd9L,WiDaID,Q111665991
i-KH95N7MQWjJmhPFwfuwd9L,SwePoArID,sj9PGLAlnmUAAAAAABgbsw
i-SALGmqBpqCfRnNe51fhQg,WiDaID,Q111667664
i-SALGmqBpqCfRnNe51fhQg,SwePoArID,sj9PGLAlnmUAAAAAABgfmA
i-NQX3X3edpeqDbQG4eYhZLk,WiDaID,Q111668422
i-NQX3X3edpeqDbQG4eYhZLk,SwePoArID,sj9PGLAlnmUAAAAAABgdQg
i-Eebhs7hcsBzFVpf2qd3NeW,WiDaID,Q111672359
i-WtyFGwYzR93sLjMdhFD6qZ,WiDaID,Q111672483
i-WtyFGwYzR93sLjMdhFD6qZ,SwePoArID,sj9PGLAlnmUAAAAAABfUlQ
i-J5MB5NGKmeLBE8vxTX95ug,WiDaID,Q111678652
i-J5MB5NGKmeLBE8vxTX95ug,SwePoArID,sj9PGLAlnmUAAAAAABgZLg
i-GhQReVwv9ZB6vkKJp4vXH2,WiDaID,Q111692389
i-GhQReVwv9ZB6vkKJp4vXH2,SwePoArID,sj9PGLAlnmUAAAAAABgcgw
i-RpQdmfcZBYyiMZdCdTYrto,WiDaID,Q111692454
i-RpQdmfcZBYyiMZdCdTYrto,SwePoArID,sj9PGLAlnmUAAAAAABfEjA
i-Ffeyu3W1u9rCYut1yN4GxR,WiDaID,Q111696386
i-Ffeyu3W1u9rCYut1yN4GxR,SwePoArID,sj9PGLAlnmUAAAAAABgboQ
i-9YdjuCLZM3rAee4wYQN5wp,WiDaID,Q111701888
i-9YdjuCLZM3rAee4wYQN5wp,SwePoArID,sj9PGLAlnmUAAAAAABgZZg
i-2ajxL1uZzxQsvJXngW96hD,WiDaID,Q111709613
i-2ajxL1uZzxQsvJXngW96hD,SwePoArID,sj9PGLAlnmUAAAAAABfSGg
i-GK4vDqJ8FmihhqPyBuLgWs,WiDaID,Q111721267
i-GK4vDqJ8FmihhqPyBuLgWs,SwePoArID,sj9PGLAlnmUAAAAAABfQOQ
i-RtNqcAJAow1PenLbSx2ofB,WiDaID,Q111722133
i-RtNqcAJAow1PenLbSx2ofB,SwePoArID,sj9PGLAlnmUAAAAAABfQEw
i-SZzXscFnNwKdCaVKm1W5au,WiDaID,Q111722285
i-SZzXscFnNwKdCaVKm1W5au,SwePoArID,sj9PGLAlnmUAAAAAABgdCw
i-LgTbwEgY9QEgaWJtG8yc7G,WiDaID,Q111722319
i-LgTbwEgY9QEgaWJtG8yc7G,SwePoArID,sj9PGLAlnmUAAAAAABga9w
i-VENfM3q4bHioaeyrNfV9F4,WiDaID,Q111722516
i-A8LJ4FrqJ35S8tKsgfukzY,WiDaID,Q111745575
i-A8LJ4FrqJ35S8tKsgfukzY,SwePoArID,sj9PGLAlnmUAAAAAABfTPQ
i-C7UubUEibHL8dkQPBcYG1M,WiDaID,Q111745711
i-C7UubUEibHL8dkQPBcYG1M,SwePoArID,sj9PGLAlnmUAAAAAABfkTQ
i-CkeNQcvMptDHBoMgPq2bfa,WiDaID,Q111748866
i-CkeNQcvMptDHBoMgPq2bfa,SwePoArID,sj9PGLAlnmUAAAAAABfQFA
i-6HcN2Xpkh4VyUKdNEBeDYf,WiDaID,Q111792528
i-YFciZfLqJSJXGKuTo1Jdbw,WiDaID,Q111793135
i-YFciZfLqJSJXGKuTo1Jdbw,SwePoArID,sj9PGLAlnmUAAAAAABgRxA
i-GpXkEt2ecEVcnzCeKdhmaZ,WiDaID,Q111795764
i-GpXkEt2ecEVcnzCeKdhmaZ,SwePoArID,sj9PGLAlnmUAAAAAABgR-w
i-GHbfNbfakc6VkKiTN2aC3c,WiDaID,Q111795971
i-GHbfNbfakc6VkKiTN2aC3c,SwePoArID,sj9PGLAlnmUAAAAAABfPQw
i-Hq12Y8GxxYHFvhmxNi8UxR,WiDaID,Q111796971
i-Hq12Y8GxxYHFvhmxNi8UxR,SwePoArID,sj9PGLAlnmUAAAAAABfR_g
i-8gzBExXmQ6zL4aUsbZEEE8,WiDaID,Q111797206
i-8gzBExXmQ6zL4aUsbZEEE8,SwePoArID,sj9PGLAlnmUAAAAAABfR_w
i-KYXivvcBdXYFvocfPhZ1MH,WiDaID,Q111802611
i-KYXivvcBdXYFvocfPhZ1MH,SwePoArID,sj9PGLAlnmUAAAAAABfSKA
i-98YmR9vAxCy513DNUvVDH5,WiDaID,Q111802667
i-98YmR9vAxCy513DNUvVDH5,SwePoArID,sj9PGLAlnmUAAAAAABgb8w
i-VacBUiqCgNFdBxDjAQggNV,WiDaID,Q111804160
i-VacBUiqCgNFdBxDjAQggNV,SwePoArID,sj9PGLAlnmUAAAAAABgc-A
i-FXrhyHf2ZVdxnRyHs6A8Zn,WiDaID,Q111805044
i-FXrhyHf2ZVdxnRyHs6A8Zn,SwePoArID,sj9PGLAlnmUAAAAAABfSkw
i-VrWi7C8rFyQBe6dEMsPdso,WiDaID,Q111817832
i-VrWi7C8rFyQBe6dEMsPdso,SwePoArID,sj9PGLAlnmUAAAAAABfsEw
i-Wa6tXQoYPHW3BFdTF6DyUu,WiDaID,Q111844383
i-Wa6tXQoYPHW3BFdTF6DyUu,SwePoArID,sj9PGLAlnmUAAAAAABgagQ
i-EW22J8NsmjzxgXApBF1vYu,WiDaID,Q111866181
i-EW22J8NsmjzxgXApBF1vYu,SwePoArID,sj9PGLAlnmUAAAAAABfQGg
i-Urn3dDSQ84XbgH2ZTS3jgv,WiDaID,Q111866962
i-Urn3dDSQ84XbgH2ZTS3jgv,SwePoArID,sj9PGLAlnmUAAAAAABfQEQ
i-EBumKGJYNTwywfCXk5HpcS,WiDaID,Q111916168
i-EBumKGJYNTwywfCXk5HpcS,SwePoArID,sj9PGLAlnmUAAAAAABgRXg
i-N2madsDSJqjZTCevBNKUwb,WiDaID,Q111978155
i-N2madsDSJqjZTCevBNKUwb,SwePoArID,sj9PGLAlnmUAAAAAABfQ7w
