wiki_id,start,end,party,party_id
Q5888467,1998-01-01,1998-10-05,Liberalerna,Q110857
Q5888881,2006-10-02,2010-10-04,Vänsterpartiet,Q110837
Q5888881,2010-10-04,2012-01-17,Vänsterpartiet,Q110837
Q5888881,2012-04-10,2014-06-30,Vänsterpartiet,Q110837
Q5889482,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q5889482,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q5889482,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q5889482,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q5889482,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q5889482,1998-10-05,2002-09-30,Socialdemokraterna,Q105112
Q5889493,1994-10-03,1998-10-05,Moderaterna,Q110843
Q5889493,1998-10-05,2002-09-30,Moderaterna,Q110843
Q5889493,2002-09-30,2006-10-02,Moderaterna,Q110843
Q5889493,2006-10-02,2009-08-15,Moderaterna,Q110843
Q5889525,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5889525,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q5889525,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q5889525,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q5889525,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q5889525,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q5889601,2010-10-04,2014-09-29,Centerpartiet,Q110832
Q5889601,2014-09-29,2018-09-24,Centerpartiet,Q110832
Q5890031,2010-10-04,2014-09-29,Sverigedemokraterna,Q504069
Q5890031,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q5890031,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q5890031,2022-09-26,,Sverigedemokraterna,Q504069
Q5890277,1971-01-11,1974-01-10,Centerpartiet,Q110832
Q5890277,1974-01-10,1976-10-04,Centerpartiet,Q110832
Q5890277,1976-10-04,1979-10-01,Centerpartiet,Q110832
Q5890277,1979-10-01,1982-10-04,Centerpartiet,Q110832
Q5890277,1982-10-04,1982-12-29,Centerpartiet,Q110832
Q5890277,1983-02-11,1985-09-30,Centerpartiet,Q110832
Q5890277,1985-09-30,1988-10-03,Centerpartiet,Q110832
Q5891144,1974-01-10,1976-10-04,Centerpartiet,Q110832
Q5891385,1971-01-11,1974-01-10,Liberalerna,Q110857
Q5891385,1974-01-10,1976-10-04,Liberalerna,Q110857
Q5891398,2010-10-04,2014-09-29,Centerpartiet,Q110832
Q5891398,2014-09-29,2018-09-24,Centerpartiet,Q110832
Q5891398,2018-09-24,2022-09-26,Centerpartiet,Q110832
Q5891398,2022-09-26,,Centerpartiet,Q110832
Q5891526,1971-01-11,1974-01-10,Liberalerna,Q110857
Q5891526,1974-01-10,1976-10-04,Liberalerna,Q110857
Q5891526,1976-10-04,1979-10-01,Liberalerna,Q110857
Q5891526,1979-10-01,1982-10-04,Liberalerna,Q110857
Q5891526,1982-10-04,1985-09-30,Liberalerna,Q110857
Q5891526,1985-09-30,1988-10-03,Liberalerna,Q110857
Q5891526,1988-10-03,1991-09-30,Liberalerna,Q110857
Q5891526,1991-09-30,1992-11-14,Liberalerna,Q110857
Q5891526,1992-12-15,1994-10-03,Liberalerna,Q110857
Q5891526,1994-10-03,1998-10-05,Liberalerna,Q110857
Q5891526,1998-10-05,2002-09-30,Liberalerna,Q110857
Q5891616,1979-10-01,1982-10-04,Moderaterna,Q110843
Q5891616,1982-10-04,1985-09-30,Moderaterna,Q110843
Q5891616,1985-09-30,1988-10-03,Moderaterna,Q110843
Q5891616,1991-09-30,1994-10-03,Moderaterna,Q110843
Q5891616,1994-10-03,1998-10-05,Moderaterna,Q110843
Q5891616,1998-10-05,2000-09-04,Moderaterna,Q110843
Q5891616,2000-12-02,2002-09-30,Moderaterna,Q110843
Q5891875,2010-10-04,2014-09-29,Socialdemokraterna,Q105112
Q5891875,2014-09-29,2018-09-24,Socialdemokraterna,Q105112
Q5891875,2018-09-24,2022-09-26,Socialdemokraterna,Q105112
Q5891875,2022-09-26,,Socialdemokraterna,Q105112
Q5891935,2002-09-30,2006-10-02,Socialdemokraterna,Q105112
Q5891935,2006-10-02,2010-10-04,Socialdemokraterna,Q105112
Q5891935,2010-10-04,2014-09-29,Socialdemokraterna,Q105112
Q5891935,2014-09-29,2015-10-28,Socialdemokraterna,Q105112
Q5891935,2015-12-08,2018-09-24,Socialdemokraterna,Q105112
Q5891990,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5891990,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q5891990,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q5891990,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q5891990,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q5891990,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q5892602,1971-01-11,1974-01-10,Centerpartiet,Q110832
Q5892602,1974-01-10,1976-10-04,Centerpartiet,Q110832
Q5892602,1976-10-04,1979-10-01,Centerpartiet,Q110832
Q5892602,1979-10-01,1982-10-04,Centerpartiet,Q110832
Q5892602,1982-10-04,1985-09-30,Centerpartiet,Q110832
Q5892602,1985-09-30,1988-10-03,Centerpartiet,Q110832
Q5892646,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5892661,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q5892661,1998-10-05,2002-09-30,Socialdemokraterna,Q105112
Q5893076,1991-09-30,1994-10-03,Ny demokrati,Q967278
Q5893947,1994-10-03,1995-10-09,Miljöpartiet,Q213451
Q5893947,1995-11-16,1998-10-05,Miljöpartiet,Q213451
Q5893947,1998-10-05,2000-11-23,Miljöpartiet,Q213451
Q5893947,2000-12-19,2001-03-27,Miljöpartiet,Q213451
Q5893947,2001-04-27,2001-09-11,Miljöpartiet,Q213451
Q5893947,2002-05-21,2002-09-30,Miljöpartiet,Q213451
Q5895318,2011-02-07,2011-06-03,Moderaterna,Q110843
Q5895841,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5895841,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q5895841,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q5895841,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q5895841,1982-10-04,1985-03-29,Socialdemokraterna,Q105112
Q5895894,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5895894,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q5895894,1976-10-04,1978-04-06,Socialdemokraterna,Q105112
Q5896499,1988-05-04,1988-06-03,Socialdemokraterna,Q105112
Q5896499,1989-10-04,1991-09-30,Socialdemokraterna,Q105112
Q5896499,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q5896499,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q5896499,1998-10-05,2002-09-30,Socialdemokraterna,Q105112
Q5898640,2010-10-04,2014-09-29,Liberalerna,Q110857
Q5901060,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q5901060,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q5901060,1998-10-05,2000-09-19,Socialdemokraterna,Q105112
Q5901468,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5901468,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q5901468,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q5901468,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q5901520,1982-10-04,1985-09-30,Centerpartiet,Q110832
Q5901520,1985-09-30,1988-10-03,Centerpartiet,Q110832
Q5901520,1988-10-03,1991-09-30,Centerpartiet,Q110832
Q5901725,1998-10-05,2002-09-30,Vänsterpartiet,Q110837
Q5901725,2002-09-30,2006-10-02,Vänsterpartiet,Q110837
Q5901848,2010-10-04,2014-09-29,Sverigedemokraterna,Q504069
Q5901848,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q5901848,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q5901848,2022-09-26,,Sverigedemokraterna,Q504069
Q5901914,1993-10-06,1994-10-03,Moderaterna,Q110843
Q5901914,1994-10-03,1998-10-05,Moderaterna,Q110843
Q5901914,1998-10-05,2002-01-20,Moderaterna,Q110843
Q5901914,2002-02-23,2002-09-30,Moderaterna,Q110843
Q5901935,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5901935,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q5901935,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q5901935,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q5901935,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q5901935,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q5901935,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q5902036,1986-10-01,1988-10-03,Socialdemokraterna,Q105112
Q5902036,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q5902036,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q5902036,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q5902036,1998-10-05,2002-03-28,Socialdemokraterna,Q105112
Q5902061,1991-11-09,1991-12-09,Liberalerna,Q110857
Q5906383,1985-09-30,1988-10-03,Centerpartiet,Q110832
Q5906383,1988-10-03,1991-09-30,Centerpartiet,Q110832
Q5906383,1994-10-03,1998-10-05,Centerpartiet,Q110832
Q5906383,1998-10-05,2002-09-30,Centerpartiet,Q110832
Q5906758,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q5907951,2006-10-06,2006-11-15,Moderaterna,Q110843
Q5907951,2006-11-16,2007-09-17,Moderaterna,Q110843
Q5907951,2007-09-18,2008-05-07,Moderaterna,Q110843
Q5907951,2008-05-08,2010-10-04,Moderaterna,Q110843
Q5908653,1991-09-30,1994-10-03,Ny demokrati,Q967278
Q5909746,1975-01-10,1976-10-04,Centerpartiet,Q110832
Q5909746,1976-10-04,1979-03-04,Centerpartiet,Q110832
Q5909746,1979-04-08,1979-10-01,Centerpartiet,Q110832
Q5909746,1979-10-01,1982-10-04,Centerpartiet,Q110832
Q5909746,1982-10-04,1985-09-30,Centerpartiet,Q110832
Q5909746,1985-09-30,1988-10-03,Centerpartiet,Q110832
Q5909746,1988-10-03,1991-09-30,Centerpartiet,Q110832
Q5909746,1991-09-30,1994-10-03,Centerpartiet,Q110832
Q5910434,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q5910434,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q5910434,2022-09-26,,Sverigedemokraterna,Q504069
Q5912635,2014-09-29,2014-10-03,Moderaterna,Q110843
Q5912635,2015-01-01,2018-09-24,Moderaterna,Q110843
Q5912705,1988-01-11,1988-03-13,Liberalerna,Q110857
Q5913938,1991-09-30,1994-10-03,Ny demokrati,Q967278
Q5914483,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q5914483,1998-10-05,2002-09-30,Socialdemokraterna,Q105112
Q5914483,2002-09-30,2006-10-02,Socialdemokraterna,Q105112
Q5915963,1976-10-04,1979-10-01,Moderaterna,Q110843
Q5915963,1979-10-01,1982-10-04,Moderaterna,Q110843
Q5915963,1982-10-04,1985-09-30,Moderaterna,Q110843
Q5915963,1985-09-30,1988-10-03,Moderaterna,Q110843
Q5915963,1988-10-03,1991-09-30,Moderaterna,Q110843
Q5915963,1991-09-30,1994-10-03,Moderaterna,Q110843
Q5915963,1994-10-03,1998-10-05,Moderaterna,Q110843
Q5917980,1998-10-05,2002-09-30,Liberalerna,Q110857
Q5917980,2002-09-30,2006-10-02,Liberalerna,Q110857
Q5918403,1971-01-11,1974-01-10,Moderaterna,Q110843
Q5918403,1974-01-10,1976-10-04,Moderaterna,Q110843
Q5918403,1976-10-04,1979-10-01,Moderaterna,Q110843
Q5918403,1979-10-01,1982-10-04,Moderaterna,Q110843
Q5918403,1982-10-04,1985-09-30,Moderaterna,Q110843
Q5918403,1985-09-30,1988-10-03,Moderaterna,Q110843
Q5918403,1988-10-03,1991-09-30,Moderaterna,Q110843
Q5918403,1991-09-30,1994-10-03,Moderaterna,Q110843
Q5918403,1994-10-03,1995-10-03,Moderaterna,Q110843
Q5919846,1994-10-03,1998-10-05,Miljöpartiet,Q213451
Q5923238,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5923238,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q5923238,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q5923238,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q5923238,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q5923374,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5923998,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q5923998,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q5923998,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q5923998,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q5923998,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q59243589,2018-12-01,2019-01-01,Socialdemokraterna,Q105112
Q59243589,2019-12-20,2020-08-09,Socialdemokraterna,Q105112
Q59243593,2018-12-13,2019-01-13,Socialdemokraterna,Q105112
Q5925133,1971-01-11,1974-01-10,Moderaterna,Q110843
Q5925133,1974-01-10,1976-10-04,Moderaterna,Q110843
Q5925133,1976-10-04,1976-10-10,Moderaterna,Q110843
Q5925133,1979-10-01,1981,Moderaterna,Q110843
Q59269310,2018-09-24,2022-09-26,Moderaterna,Q110843
Q59269310,2022-09-26,,Moderaterna,Q110843
Q5927536,1994-10-03,1998-10-05,Vänsterpartiet,Q110837
Q5927536,1998-10-05,2002-09-30,Vänsterpartiet,Q110837
Q5927536,2006-03-10,2006-04-19,Vänsterpartiet,Q110837
Q5928428,1971-01-11,1974-01-10,Liberalerna,Q110857
Q5928457,2010-10-04,2014-09-29,Centerpartiet,Q110832
Q5928457,2014-09-29,2018-09-24,Centerpartiet,Q110832
Q5928457,2018-09-24,2020-09-21,Centerpartiet,Q110832
Q5928457,2021-04-01,2021-09-13,Centerpartiet,Q110832
Q5929222,1976-10-11,1978-10-17,Moderaterna,Q110843
Q5929222,1979-10-01,1982-10-04,Moderaterna,Q110843
Q5929222,1982-10-04,1985-09-30,Moderaterna,Q110843
Q5929222,1985-09-30,1988-10-03,Moderaterna,Q110843
Q5929222,1988-10-03,1989-09-30,Moderaterna,Q110843
Q5930707,1994-10-03,1998-10-05,Miljöpartiet,Q213451
Q5930707,1998-10-05,2002-09-30,Miljöpartiet,Q213451
Q5933636,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q5933636,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q5933636,1991-10-01,1994-10-03,Socialdemokraterna,Q105112
Q5933636,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q5933636,1998-10-05,2002-09-30,Socialdemokraterna,Q105112
Q5933636,2002-09-30,2006-10-02,Socialdemokraterna,Q105112
Q5935536,1991-09-30,1994-10-03,Kristdemokraterna,Q213654
Q5935536,1998-10-05,2002-09-30,Kristdemokraterna,Q213654
Q5935536,2002-09-30,2006-10-02,Kristdemokraterna,Q213654
Q5935863,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5935863,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q5937190,2018-09-24,2022-06-07,Socialdemokraterna,Q105112
Q5937280,1971-01-11,1974-01-10,Centerpartiet,Q110832
Q5937280,1974-01-10,1976-10-04,Centerpartiet,Q110832
Q5937280,1976-10-04,1979-10-01,Centerpartiet,Q110832
Q5937280,1979-10-01,1982-10-04,Centerpartiet,Q110832
Q5937280,1982-10-04,1985-09-30,Centerpartiet,Q110832
Q5937667,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5937692,2002-09-30,2006-10-02,Centerpartiet,Q110832
Q5937869,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q5937869,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q5937869,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q5937869,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q5937869,1998-10-05,2002-09-30,Socialdemokraterna,Q105112
Q5937876,1998-10-05,2002-09-30,Vänsterpartiet,Q110837
Q5937876,2002-09-30,2006-10-02,Vänsterpartiet,Q110837
Q5937876,2006-10-02,2010-10-04,Vänsterpartiet,Q110837
Q5937997,1971-01-11,1971-04-30,Socialdemokraterna,Q105112
Q5938586,2014-09-29,2018-09-24,Socialdemokraterna,Q105112
Q5938586,2018-09-24,2022-09-26,Socialdemokraterna,Q105112
Q5938604,1998-10-05,1999-02-02,Socialdemokraterna,Q105112
Q5938612,1988-10-03,1991-09-30,Centerpartiet,Q110832
Q5938612,1991-09-30,1994-10-03,Centerpartiet,Q110832
Q5938612,1994-10-03,1998-10-05,Centerpartiet,Q110832
Q5938690,1971-01-11,1974-01-10,Liberalerna,Q110857
Q59387749,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q5938913,1971-01-11,1974-01-10,Centerpartiet,Q110832
Q5938913,1974-01-10,1976-10-04,Centerpartiet,Q110832
Q5938913,1976-10-04,1979-10-01,Centerpartiet,Q110832
Q5938913,1979-10-01,1982-10-04,Centerpartiet,Q110832
Q5938964,1984-11-19,1984-12-19,Socialdemokraterna,Q105112
Q5938964,1984-12-20,1985-09-30,Socialdemokraterna,Q105112
Q5938964,1985-09-30,1987-10-06,Socialdemokraterna,Q105112
Q5938964,1987-10-06,1988-10-03,Socialdemokraterna,Q105112
Q5938964,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q5938964,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q5939077,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5939077,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q5939379,1995-10-03,1996-06-30,Socialdemokraterna,Q105112
Q5939379,1996-11-09,1998-10-05,Socialdemokraterna,Q105112
Q59418273,2018-09-24,2022-09-26,Liberalerna,Q110857
Q5942309,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5942309,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q5942309,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q5942609,1991-09-30,1994-10-03,Kristdemokraterna,Q213654
Q5943051,1979-10-01,1979-10-14,Liberalerna,Q110857
Q5944151,1988-10-03,1991-09-30,Miljöpartiet,Q213451
Q5945618,1976-10-04,1976-10-07,Socialdemokraterna,Q105112
Q5945618,1982-10-08,1983-02-28,Socialdemokraterna,Q105112
Q5945618,1983-03-01,1985-09-30,Socialdemokraterna,Q105112
Q5945618,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q5945618,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q5945618,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q5945618,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q5945618,1998-10-05,2002-09-30,Socialdemokraterna,Q105112
Q5947788,1982-10-04,1985-09-30,Vänsterpartiet,Q110837
Q5947788,1985-09-30,1988-01-31,Vänsterpartiet,Q110837
Q5947788,1988-03-01,1988-10-03,Vänsterpartiet,Q110837
Q5947788,1988-10-03,1989-01-26,Vänsterpartiet,Q110837
Q5947788,1989-02-26,1989-09-30,Vänsterpartiet,Q110837
Q5948421,2006-10-02,2010-10-04,Centerpartiet,Q110832
Q5948576,1971-01-11,1974-01-10,Liberalerna,Q110857
Q5950208,1974-01-10,1974-01-10,Socialdemokraterna,Q105112
Q5950208,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q5950208,1979-10-01,1982-04-30,Socialdemokraterna,Q105112
Q5950329,1971-01-11,1974-01-10,Moderaterna,Q110843
Q5950329,1974-01-10,1976-10-04,Moderaterna,Q110843
Q5950329,1976-10-04,1979-10-01,Moderaterna,Q110843
Q5950329,1979-10-01,1982-10-04,Moderaterna,Q110843
Q5950329,1982-10-04,1982-11-16,Moderaterna,Q110843
Q5950329,1982-12-25,1984-12-26,Moderaterna,Q110843
Q5950878,1994-10-20,1994-12-16,Moderaterna,Q110843
Q5951320,1991-12-02,1992-01-07,Ny demokrati,Q967278
Q5951320,1992-11-23,1993-05-03,Ny demokrati,Q967278
Q5951320,1993-10-06,1994-10-03,Ny demokrati,Q967278
Q5952656,2002-09-30,2005-10-16,Centerpartiet,Q110832
Q5952656,2005-12-24,2006-10-02,Centerpartiet,Q110832
Q5952656,2006-10-02,2007-01-25,Centerpartiet,Q110832
Q5952656,2007-05-14,2008-02-03,Centerpartiet,Q110832
Q5952656,2008-06-28,2010-10-04,Centerpartiet,Q110832
Q5952656,2010-10-04,2014-09-29,Centerpartiet,Q110832
Q5953083,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5953083,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q5953083,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q5953083,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q5953246,1974-01-10,1976-10-04,Liberalerna,Q110857
Q5953246,1976-10-04,1979-10-01,Liberalerna,Q110857
Q5953246,1979-10-01,1982-10-04,Liberalerna,Q110857
Q5953373,1979-10-01,1982-10-04,Centerpartiet,Q110832
Q5953825,2002-09-30,2002-10-09,Socialdemokraterna,Q105112
Q5953825,2002-10-10,2002-10-20,Socialdemokraterna,Q105112
Q5953825,2002-10-21,2004-06-14,Socialdemokraterna,Q105112
Q5953825,2004-06-15,2004-12-31,Socialdemokraterna,Q105112
Q5954016,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5954016,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q5954016,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q5954016,1979-10-01,1981-10-05,Socialdemokraterna,Q105112
Q5954195,1976-10-04,1979-10-01,Liberalerna,Q110857
Q5954195,1979-10-01,1982-10-04,Liberalerna,Q110857
Q5954195,1985-09-30,1988-10-03,Liberalerna,Q110857
Q5954195,1988-10-03,1991-09-30,Liberalerna,Q110857
Q5954195,1991-09-30,1993-01-11,Liberalerna,Q110857
Q5954253,1998-10-05,2002-09-30,Moderaterna,Q110843
Q5954253,2002-09-30,2006-10-02,Moderaterna,Q110843
Q5954253,2006-10-02,2008-01-06,Moderaterna,Q110843
Q5954253,2008-03-15,2010-10-04,Moderaterna,Q110843
Q5954333,1991-09-30,1994-10-03,Liberalerna,Q110857
Q5954984,2011-09-30,2014-09-29,Centerpartiet,Q110832
Q5954984,2014-09-29,2014-10-03,Centerpartiet,Q110832
Q5954984,2015-09-11,2016-03-31,Centerpartiet,Q110832
Q5954984,2019-12-13,2020-08-31,Centerpartiet,Q110832
Q5955199,2002-09-30,2006-10-02,Kristdemokraterna,Q213654
Q5955199,2006-10-02,2009-01-14,Kristdemokraterna,Q213654
Q5955244,2002-09-30,2006-10-02,Socialdemokraterna,Q105112
Q5955244,2006-10-02,2006-10-02,Socialdemokraterna,Q105112
Q5955416,1995-01-10,1995-10-09,Socialdemokraterna,Q105112
Q5956278,2002-09-30,2006-10-02,Kristdemokraterna,Q213654
Q5956750,1998-01-23,1998-02-22,Miljöpartiet,Q213451
Q5956750,2004-08-16,2004-11-14,Miljöpartiet,Q213451
Q5956750,2004-11-15,2006-10-02,Miljöpartiet,Q213451
Q5956750,2006-10-02,2010-10-04,Miljöpartiet,Q213451
Q5956750,2010-10-04,2014-09-29,Miljöpartiet,Q213451
Q5956750,2014-09-29,2018-09-24,Miljöpartiet,Q213451
Q5956968,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5956968,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q5956968,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q5956968,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q5956968,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q5956968,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q5956968,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q5956968,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q5957403,1982-10-11,1983-01-12,Socialdemokraterna,Q105112
Q5957403,1983-01-13,1985-09-30,Socialdemokraterna,Q105112
Q5957403,1985-09-30,1985-10-20,Socialdemokraterna,Q105112
Q5957403,1988-10-03,1988-10-03,Socialdemokraterna,Q105112
Q5957403,1992-11-01,1992-11-27,Socialdemokraterna,Q105112
Q5957403,1993-03-15,1993-04-30,Socialdemokraterna,Q105112
Q5957403,1993-05-01,1993-05-31,Socialdemokraterna,Q105112
Q5957403,1993-10-06,1994-10-03,Socialdemokraterna,Q105112
Q5957403,1994-10-03,1995-12-31,Socialdemokraterna,Q105112
Q5958748,1991-09-30,1994-10-03,Moderaterna,Q110843
Q5958748,1994-10-03,1998-10-05,Moderaterna,Q110843
Q5958748,1998-10-05,2002-09-30,Moderaterna,Q110843
Q5958869,2002-09-30,2006-10-02,Kristdemokraterna,Q213654
Q5962258,2006-10-02,2010-10-04,Centerpartiet,Q110832
Q5962258,2010-10-04,2014-09-29,Centerpartiet,Q110832
Q5962258,2014-09-29,2018-09-24,Centerpartiet,Q110832
Q5962258,2018-09-24,2021-09-30,Centerpartiet,Q110832
Q5963514,1971-01-11,1974-01-10,Vänsterpartiet,Q110837
Q5963514,1974-01-10,1976-10-04,Vänsterpartiet,Q110837
Q5963514,1976-10-04,1979-10-01,Vänsterpartiet,Q110837
Q5963543,1976-10-04,1979-10-01,Moderaterna,Q110843
Q5963543,1979-10-01,1982-10-04,Moderaterna,Q110843
Q5963543,1982-10-04,1985-09-30,Moderaterna,Q110843
Q5963543,1985-09-30,1988-10-03,Moderaterna,Q110843
Q5963543,1988-10-03,1991-09-30,Moderaterna,Q110843
Q5963832,1971-01-11,1974-01-10,Moderaterna,Q110843
Q5963832,1974-01-10,1976-10-04,Moderaterna,Q110843
Q5963832,1976-10-04,1979-10-01,Moderaterna,Q110843
Q5965375,1991-10-05,1994-10-03,Moderaterna,Q110843
Q5965375,1994-10-03,1994-10-07,Moderaterna,Q110843
Q5965908,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5966052,1983-03-23,1985-09-30,Socialdemokraterna,Q105112
Q5966052,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q5966052,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q5966052,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q5966052,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q5966830,2006-10-02,2007-08-19,Socialdemokraterna,Q105112
Q5966830,2008-04-01,2010-10-04,Socialdemokraterna,Q105112
Q5966830,2010-10-04,2011-11-22,Socialdemokraterna,Q105112
Q5966830,2012-05-02,2013-08-14,Socialdemokraterna,Q105112
Q5966830,2014-02-16,2014-09-29,Socialdemokraterna,Q105112
Q5966830,2014-09-29,2018-09-24,Socialdemokraterna,Q105112
Q5966830,2018-09-24,2022-09-26,Socialdemokraterna,Q105112
Q5966830,2022-09-26,,Socialdemokraterna,Q105112
Q5966845,1942,1944,Moderaterna,Q110843
Q5967249,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q5967249,1974-01-10,1974-01-10,Socialdemokraterna,Q105112
Q5967249,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
