swerik_id,bibtex_key,wiki_id,page
i-AuM8Jq8UoCNghqcoEjsqU9,NorbergTjerneld1985v2,Q110346241,313
i-AUmBd8T8oEP8tVpZMy3qz4,NorbergTjerneld1985v2,Q110346241,264
i-AUocZy5YDqXmCwrRq6eGaW,AskerNorberg1996v1,Q111443541,487
i-AUocZy5YDqXmCwrRq6eGaW,NorbergEA1986v3,Q110346241,288
i-AUS3xJ5viRWXYnDpt66BXU,NorbergAsker1996v2,Q111443541,251
i-AUS3xJ5viRWXYnDpt66BXU,NorbergEA1990v4,Q110346241,424
i-AuvNgvupyypcCHtg3MDctG,NorbergEA1986v3,Q110346241,52
i-Av5iFLEVV3RMNr1v9Tf4z8,NorbergEA1986v3,Q110346241,131
i-AvGpsGJvs5PXTcEG4DtbFt,NorbergEA1986v3,Q110346241,121
i-AVRXLvGU2mSVYUvMHYuiQ2,NorbergEA1988v1,Q110346241,66
i-AwanSeTqakekXXjJp2MFbe,NorbergEA1992v5,Q110346241,239
i-AwBs4Cp83TTbZr1ZyVyniN,NorbergEA1986v3,Q110346241,252
i-AwGuLd7wq4gs9EydwvqXdC,NorbergEA1992v5,Q110346241,261
i-AWLNBm49upAvWc2G2jYeiD,NorbergEA1986v3,Q110346241,184
i-AWmb2DrpURM4UqQM5TA3tU,NorbergEA1990v4,Q110346241,469
i-AWmb2DrpURM4UqQM5TA3tU,NorbergTjerneld1985v2,Q110346241,331
i-AWnCXGKxBPDN7gJVRfodvt,NorbergTjerneld1985v2,Q110346241,116
i-AxBTXyeLFsiYLPmK3wvMYX,NorbergAsker1996v2,Q111443541,97
i-Ay6zrjzeNnZpMAPRBGZ8tC,AskerNorberg1996v1,Q111443541,158
i-AY9UmxrTq4s4hcaqyGkSRg,NorbergEA1988v1,Q110346241,121
i-AyHSMtd1f1kVFSaVvtTmaY,NorbergEA1992v5,Q110346241,357
i-AyLtPYUtfuc83nLoJEwQj4,NorbergEA1988v1,Q110346241,85
i-AYNGXU3H8K1ywAMiw61q9Y,NorbergEA1986v3,Q110346241,141
i-AyQ5VXLb2o7kpqffdoV4Wu,NorbergEA1990v4,Q110346241,255
i-AYS9tHbc9NGtqGUYhiGt8Y,NorbergEA1992v5,Q110346241,96
i-AyzArf9ikS7ACDJkk6G8q3,NorbergEA1992v5,Q110346241,349
i-AZnaWEAg22YQ3HzVMfNSHR,AskerNorberg1996v1,Q111443541,59
i-B1CYV55jAsSkBLgG5JFjwZ,AskerNorberg1996v1,Q111443541,77
i-B1jH6xuNdP1VDkcHJM5hF3,AskerNorberg1996v1,Q111443541,189
i-B1QAmZ6hd8iYYbZ4y9ee12,NorbergEA1988v1,Q110346241,276
i-B1QAmZ6hd8iYYbZ4y9ee12,NorbergEA1988v1,Q110346241,194
i-B1SwupwM9QjXTLJUdzWAMP,NorbergEA1992v5,Q110346241,66
i-B1TD61aoCX1X8inXyshE45,NorbergEA1990v4,Q110346241,271
i-B23GjshyfGkPGKgYN7xpVQ,NorbergEA1990v4,Q110346241,212
i-B2pG9UoeZowv3W1y4urFYy,NorbergEA1986v3,Q110346241,195
i-B3z5KLtSxEyGCKFUSRo6dn,AskerNorberg1996v1,Q111443541,467
i-B4nc1rYu6gqhHmUqKRJTib,NorbergEA1990v4,Q110346241,302
i-B4xUKqUrA116s5SyuEVHyM,NorbergTjerneld1985v2,Q110346241,389
i-B5Mnjpt8rqBfGh6JQ4dcyz,NorbergEA1992v5,Q110346241,94
i-B5phFk4C84P3fc5QYREUQN,NorbergEA1990v4,Q110346241,326
i-B5pWFFTpKgTiAMZh5ZK37h,NorbergEA1992v5,Q110346241,133
i-B61H8bVAUjJ6rv3nkF94m,NorbergEA1986v3,Q110346241,231
i-B699wHiwRp6br9TjezHPAV,NorbergEA1990v4,Q110346241,423
i-B6x81JbBG2USKz2585kbnd,NorbergEA1990v4,Q110346241,342
i-B73xzEvLUp5QXKnd7QSJky,NorbergEA1990v4,Q110346241,443
i-B7AMN8Vydck1XmL2LBZZRk,NorbergEA1988v1,Q110346241,154
i-B7hrTkCutn2YGLqw9zbUd2,AskerNorberg1996v1,Q111443541,105
i-B7hrTkCutn2YGLqw9zbUd2,NorbergEA1988v1,Q110346241,170
i-B7LX4Gyyh4tsUX8MWZmh68,NorbergTjerneld1985v2,Q110346241,145
i-B8Ls87opUvuaKByzqXEp1m,NorbergEA1986v3,Q110346241,157
i-B8NxNnu1t7iC4QAwR3ccxG,NorbergTjerneld1985v2,Q110346241,365
i-B8rKtGL4c7HssB773AJ52s,NorbergTjerneld1985v2,Q110346241,231
i-B8y96mdDcSM76tgEwwEPsz,NorbergEA1990v4,Q110346241,303
i-B9JE2reNPJuJKbgj8XMNR,NorbergEA1990v4,Q110346241,66
i-B9krH8HXZPSWGdDWnrPma5,NorbergEA1992v5,Q110346241,261
i-Ba5pk2rGL4rDrzoirW3mNb,NorbergAsker1996v2,Q111443541,334
i-Ba5pk2rGL4rDrzoirW3mNb,NorbergEA1992v5,Q110346241,61
i-bAkDtRbC4qwseLUQ1m5S3,NorbergEA1992v5,Q110346241,267
i-BaoTdWzJCCPQoTCPVGY9A7,NorbergEA1992v5,Q110346241,403
i-BAQZQCwvaeCDiXjeD54AnV,AskerNorberg1996v1,Q111443541,173
i-BAQZQCwvaeCDiXjeD54AnV,NorbergEA1988v1,Q110346241,257
i-Bb3a5Tp3o3xtsMykxsBq3X,NorbergTjerneld1985v2,Q110346241,164
i-BBf53T86AcjHGCDvSCt7M2,NorbergEA1988v1,Q110346241,163
i-BbiLJyQjTgGoxdGRDLvnDo,NorbergEA1992v5,Q110346241,399
i-BBK91V3iny7XsSDQzrNv8o,NorbergEA1992v5,Q110346241,436
i-BbKFhjo9kAo4oaRua8qzJo,NorbergAsker1996v2,Q111443541,194
i-BbKFhjo9kAo4oaRua8qzJo,NorbergEA1990v4,Q110346241,263
i-BBUr9QfjeTZnYsBSJ1KaEe,NorbergEA1992v5,Q110346241,377
i-BbWhKN8LYooYPeK77uLHBD,AskerNorberg1996v1,Q111443541,301
i-BCZWbGeLzeuFhF8y3gEaZo,NorbergEA1992v5,Q110346241,346
i-BDdBBhN658SGB6KjQvN8tK,NorbergTjerneld1985v2,Q110346241,106
i-BdGamkrAyFATWurnEU5s3K,NorbergEA1990v4,Q110346241,442
i-BDh5dt6HqKvaYnNWd6Sy8w,AskerNorberg1996v1,Q111443541,284
i-BDh5dt6HqKvaYnNWd6Sy8w,NorbergTjerneld1985v2,Q110346241,81
i-BDUhpvcffbkaomdPDBeK8T,AskerNorberg1996v1,Q111443541,112
i-BE5heMiSWyuLnMtuoSP5Up,NorbergTjerneld1985v2,Q110346241,100
i-BEAJPAXxfUmCrCNzby7gn8,NorbergEA1988v1,Q110346241,404
i-BedoVVUtGhYy2ZeyUHdGDk,NorbergEA1988v1,Q110346241,126
i-BEmKPkc4pYM6CbmnRs8wL1,NorbergEA1986v3,Q110346241,252
i-BFARkU8JBdh3WvC4Snrf4s,AskerNorberg1996v1,Q111443541,478
i-BFGDB1bJnGJ9rKYG9ZeVSr,NorbergAsker1996v2,Q111443541,91
i-BfjBjTNSiDeXTLc1DJWqTQ,NorbergEA1992v5,Q110346241,366
i-BFoXCgys28ckfAVNL5WTAG,NorbergEA1992v5,Q110346241,361
i-BG3ppKEV9tJVCs6dQEWdSL,NorbergEA1988v1,Q110346241,176
i-BGtVauDn38oYmvprWfvpHg,NorbergEA1988v1,Q110346241,390
i-BgyM5Tm3d8PzY9vxrrLcj4,NorbergEA1988v1,Q110346241,382
i-BgYMHuvQnmiXN1vtn6FCfK,NorbergAsker1996v2,Q111443541,366
i-BH3Wicu86qyFpe88FLoM4s,NorbergEA1990v4,Q110346241,212
i-BHdk6r4gSueHaCjF4xQ9BW,NorbergAsker1996v2,Q111443541,216
i-BHdk6r4gSueHaCjF4xQ9BW,NorbergEA1990v4,Q110346241,335
i-BhLT94K3EEgGwh3YGirz9S,NorbergTjerneld1985v2,Q110346241,379
i-Bi2WZvAmtMKg1U6ue53ndW,NorbergEA1988v1,Q110346241,275
i-Bio8tbASRyri8PZeHWMU4D,AskerNorberg1996v1,Q111443541,195
i-BitKAYgYMYZ7bLxJmgvN8s,NorbergEA1986v3,Q110346241,144
i-BiXbgRR8YzdywCma6BzTez,NorbergAsker1996v2,Q111443541,277
i-BJBzNB9LAGC3qSskPaTy4G,NorbergEA1990v4,Q110346241,270
i-BjeM1Hsbrf8mM7JBLXtGFk,NorbergEA1990v4,Q110346241,153
i-BjNiod8wotUabh41ByfhRU,NorbergAsker1996v2,Q111443541,348
i-BjNiod8wotUabh41ByfhRU,NorbergEA1992v5,Q110346241,97
i-Bk5ay6tFvBHcejdonHYHfa,NorbergEA1990v4,Q110346241,54
i-BKaeof17U4zVqCVaBSDwyd,NorbergEA1990v4,Q110346241,161
i-BKajFCFhE63eQ7v5oSGuCX,NorbergEA1990v4,Q110346241,346
i-BkQoi6KA1EKK9EEJhT16Cz,AskerNorberg1996v1,Q111443541,230
i-BKYGEujCYuPaSbrCKLjRLu,NorbergEA1990v4,Q110346241,156
i-BL8VPjM82tkSPDaKjC7Tc2,NorbergEA1992v5,Q110346241,158
i-BmmCknnFJ7aPP89K4ZvaFq,NorbergTjerneld1985v2,Q110346241,375
i-BmrZd3Rg3Z2t3PAsyemrvL,NorbergEA1988v1,Q110346241,425
i-BmST5ytpGNmM91VrrrMoRF,NorbergEA1992v5,Q110346241,220
i-BMTxaGNqCLRjPTZWStMh8F,NorbergEA1992v5,Q110346241,51
i-BMvvzzThcsBmaQw4xDgX15,NorbergEA1990v4,Q110346241,448
i-Bmxu9K3yS89dSP1etG4TRJ,AskerNorberg1996v1,Q111443541,297
i-BMYEUF5ZqkJVawjRJ2AGUT,AskerNorberg1996v1,Q111443541,405
i-BN7hrp3MWW7LxGbB8eqBPh,NorbergEA1988v1,Q110346241,87
i-BnHiBgFtncWWuL2vqzgWzD,NorbergEA1986v3,Q110346241,116
i-Bno3sd3Zxxh3J4z8T4TyrT,AskerNorberg1996v1,Q111443541,483
i-BNopNRTJ6yxtE9N9JcRvtW,NorbergEA1992v5,Q110346241,125
i-BNPchMuaTAad4g7pbxM8XC,NorbergEA1992v5,Q110346241,242
i-Bnz3CtyDuUKaUuyY26aPwP,NorbergEA1988v1,Q110346241,139
i-BoL9XYAnLchxuCqnC95mXX,NorbergEA1988v1,Q110346241,48
i-Bowmcp4zrGYoCCMUkWNi8J,NorbergEA1992v5,Q110346241,57
i-BpbhXD9KYF8b5MTBrbGPWZ,NorbergEA1990v4,Q110346241,390
i-BPGYb4sQuEg2EmBWT8DkA2,NorbergEA1990v4,Q110346241,199
i-BPGYb4sQuEg2EmBWT8DkA2,NorbergEA1990v4,Q110346241,199
i-BpjQbCyD87dfhoTPHChrGZ,NorbergEA1988v1,Q110346241,307
i-BPkBsgah8x1Nd1AqvUafxw,NorbergEA1990v4,Q110346241,478
i-BPs8bXZi1zN1z1pikPgMYP,AskerNorberg1996v1,Q111443541,444
i-BPs8bXZi1zN1z1pikPgMYP,NorbergEA1986v3,Q110346241,156
i-BPyL9xrSiFW1DR7Gx5wkdi,NorbergAsker1996v2,Q111443541,270
i-Bq5kFbphhtQdaR5oJhBA64,NorbergEA1988v1,Q110346241,143
i-BqDGKscaLhUZHhaFFmx5pf,NorbergEA1988v1,Q110346241,155
i-BQk38xZFxNDqnNmPFzbAHx,NorbergEA1990v4,Q110346241,132
i-BqQH9ezwWaYDdL68ucmJxi,NorbergEA1988v1,Q110346241,161
i-BQScTYw9e9X1t9N4oRxmpj,NorbergEA1990v4,Q110346241,342
i-BQSn1kKDYkBawniKGBqERh,NorbergEA1986v3,Q110346241,125
i-BqTEGFHCkiyw2BHdEDbheb,NorbergEA1986v3,Q110346241,141
i-BqxiGcrvRSyw7vSVD9ghzT,NorbergEA1986v3,Q110346241,141
i-BrAo3z7vsfe5g7Q6iWvhFL,NorbergTjerneld1985v2,Q110346241,397
i-BRbSgB6kTjTGkYknyWRHHb,NorbergAsker1996v2,Q111443541,406
i-BrefwLmQyv9KychpNsEvVG,NorbergEA1988v1,Q110346241,433
i-BrjASYwo9T62jMPhtH59Zh,NorbergTjerneld1985v2,Q110346241,284
i-BRM4AiymSvYJ8CY7PeMc6F,NorbergEA1986v3,Q110346241,201
i-BRmUZfMLduEncvKwzTHutV,NorbergEA1986v3,Q110346241,79
i-BrQ1B3ieN9yhKMjGAKHuqE,NorbergTjerneld1985v2,Q110346241,242
i-BRuzd8mx5ZrcGFkpRPTNji,NorbergEA1990v4,Q110346241,316
i-BRVDAnCnib83pYossDYwRa,NorbergEA1990v4,Q110346241,357
i-bRyJHEKb5DCkicXkuZwMY,AskerNorberg1996v1,Q111443541,90
i-BS6ps5HhwmHVnkWMJgVqae,NorbergEA1986v3,Q110346241,197
i-BSEtbZG4ePv3rfebXQWRkd,AskerNorberg1996v1,Q111443541,97
i-BSEtbZG4ePv3rfebXQWRkd,NorbergEA1988v1,Q110346241,149
i-BT47MSwG1gLkUPj7t1NX3R,NorbergEA1992v5,Q110346241,174
i-BtEDDc8ZkodPivwnvjZCKA,NorbergEA1992v5,Q110346241,232
i-BTGqBdsxNPf1pwvV721ciW,NorbergAsker1996v2,Q111443541,330
i-BtQ4ubBXfEg4xPiwpPM4Vt,AskerNorberg1996v1,Q111443541,335
i-BtQ4ubBXfEg4xPiwpPM4Vt,NorbergTjerneld1985v2,Q110346241,191
i-BTQHo9TKPt4psovBo1HK4X,NorbergAsker1996v2,Q111443541,373
i-BTQHo9TKPt4psovBo1HK4X,NorbergEA1992v5,Q110346241,157
i-BtszRKWKgFfiTcr2r2Ek6j,AskerNorberg1996v1,Q111443541,401
i-BtszRKWKgFfiTcr2r2Ek6j,AskerNorberg1996v1,Q111443541,263
i-BtvLLTdEWsPLoULTnmNQvo,NorbergEA1990v4,Q110346241,331
i-BTYdghU4EMq5Q5aBuDLzBK,AskerNorberg1996v1,Q111443541,278
i-BuoQWnUhmgcCdqGHDfNkww,NorbergEA1988v1,Q110346241,99
i-Bv85PfPyP6Kza9FMou862E,NorbergEA1990v4,Q110346241,396
i-BVCep6Z6PDPz44gLEcbB89,AskerNorberg1996v1,Q111443541,292
i-bvK2bTT41cp1JwsNkqEDL,NorbergEA1992v5,Q110346241,313
i-BvW79W4WsVDaDHA2t5P9cQ,NorbergEA1988v1,Q110346241,358
i-Bw3CRjjRDucPSzgj8LJkE4,NorbergEA1988v1,Q110346241,457
i-BWMiK93wmWx3GZyLYTeCYV,NorbergEA1990v4,Q110346241,501
i-Bwox3EjKfvDRkzWdd46vzA,NorbergTjerneld1985v2,Q110346241,181
i-BWRJYa7Tr185rgSmDSjQgU,NorbergAsker1996v2,Q111443541,327
i-BWrrLCo5SxLJXHedGLLCjS,NorbergEA1990v4,Q110346241,356
i-BwY2whLwKe1V2Hwha5xS55,NorbergEA1986v3,Q110346241,66
i-Bx9fbNBh4ybH7H2kWavRdb,AskerNorberg1996v1,Q111443541,264
i-Bx9fbNBh4ybH7H2kWavRdb,AskerNorberg1996v1,Q111443541,181
i-BxH3NSJM4BrovQLAHNuY8H,NorbergAsker1996v2,Q111443541,58
i-BxjA8CtLt5WrWsPVvWSLBt,NorbergTjerneld1985v2,Q110346241,393
i-BxQULY1dLx35woPC8vEGQ,NorbergEA1988v1,Q110346241,357
i-BYffGRDNfByecyMpUbbDdF,NorbergEA1990v4,Q110346241,201
i-BYjwZdBZQgLjpVecBi68Gh,NorbergEA1988v1,Q110346241,74
i-BytdFfh3YuhnvkuEUjKtkY,NorbergEA1988v1,Q110346241,251
i-BZbnrNjY9pcUokRtrW7hbm,NorbergEA1992v5,Q110346241,179
i-BZDMLaDZjTMLecbbyhYS3t,AskerNorberg1996v1,Q111443541,81
i-BZDMLaDZjTMLecbbyhYS3t,NorbergEA1988v1,Q110346241,104
i-BZLHYUpd3pecPJhafTWcP,NorbergTjerneld1985v2,Q110346241,398
i-BzYgGpLotxmsWDEnHPnKgu,NorbergAsker1996v2,Q111443541,139
i-BzYgGpLotxmsWDEnHPnKgu,NorbergEA1990v4,Q110346241,124
i-BZYHPV3nNgdZRBW6KgTrPB,NorbergTjerneld1985v2,Q110346241,381
i-C1dumaUjqTgW3QkeLTYGVm,NorbergEA1988v1,Q110346241,387
i-C1fZBCKUGy1gZCDs8Cfrc6,NorbergEA1992v5,Q110346241,207
i-C24azNNi8ERyiqeewBq9vS,NorbergEA1990v4,Q110346241,264
i-C2VM46vRGtzGexbCmpfNpg,NorbergEA1988v1,Q110346241,306
i-C35T2p8YzaajordcxyTv9z,NorbergEA1986v3,Q110346241,276
i-C35yyip4t5V4hBSBwnGD7Z,NorbergEA1986v3,Q110346241,272
i-C3AtGSK2kCCQrcij1zKWxy,NorbergEA1988v1,Q110346241,434
i-C3AtGSK2kCCQrcij1zKWxy,NorbergEA1988v1,Q110346241,434
i-C3g8qo8CaLkaffDmgmdDBY,NorbergEA1986v3,Q110346241,47
i-C3gWg8iCPVzkTtCPyTNWPt,NorbergEA1992v5,Q110346241,248
i-C3ssPUv2X6tsSEWo9qPD5D,NorbergAsker1996v2,Q111443541,300
i-C4QS4gxWUMydutdM42dsft,NorbergTjerneld1985v2,Q110346241,293
i-C51LtkfFfJgLEsjX8iE6cg,NorbergEA1988v1,Q110346241,420
i-C5JetE1KcaA3AEzNVRe5CG,NorbergAsker1996v2,Q111443541,67
i-C5oSgDpxjTK7J31TqsPEwQ,NorbergAsker1996v2,Q111443541,111
i-C6aD4fFdpUi2nPQGB6E1W7,NorbergEA1986v3,Q110346241,203
i-C6AHTsGLfWs8c3HTQyHiro,NorbergTjerneld1985v2,Q110346241,79
i-C6h82v5qVtasAovgeXnC2a,NorbergEA1988v1,Q110346241,102
i-C6h82v5qVtasAovgeXnC2a,NorbergTjerneld1985v2,Q110346241,381
i-C6HNwpn1FYD7iQBA8QzbWE,NorbergEA1990v4,Q110346241,480
i-C6MPg8QS78d6rtHZ6Jc424,NorbergAsker1996v2,Q111443541,361
i-C7DZuYBTYVgDDEa9nQ2V9Z,NorbergEA1992v5,Q110346241,75
i-C7kGGZBVXyqtxAjpTfN3gS,NorbergEA1986v3,Q110346241,145
i-C7UubUEibHL8dkQPBcYG1M,NorbergEA1990v4,Q110346241,143
i-C842r64wWtgCH96JedB7oD,NorbergEA1988v1,Q110346241,380
i-C8AurAmxvP4Mf5VjS5h6ic,NorbergAsker1996v2,Q111443541,141
i-C8AurAmxvP4Mf5VjS5h6ic,NorbergEA1988v1,Q110346241,156
i-C8hXep4VfcFmj8MnNnxvJ6,NorbergEA1986v3,Q110346241,247
i-C8nuwd4NC4PTEGDpr64Cno,NorbergEA1990v4,Q110346241,394
i-C8PkJMK2t4qxHVLF67oQfy,NorbergEA1990v4,Q110346241,121
i-C9K2zQhbi7bGUXtbQLDqku,NorbergEA1992v5,Q110346241,137
i-CA3pFyLdFtkVneaXbdnyV4,AskerNorberg1996v1,Q111443541,295
i-CA3pFyLdFtkVneaXbdnyV4,NorbergTjerneld1985v2,Q110346241,100
i-CACgimSSwyWTa9yioWxPRC,NorbergAsker1996v2,Q111443541,187
i-CAMVj9o4VjUkqFZqH7JTMp,AskerNorberg1996v1,Q111443541,326
i-CaQWC2kZvYP2UJrKQsmAjU,NorbergEA1992v5,Q110346241,238
i-CaReJU7GckAgFwH9eRz9J,NorbergEA1986v3,Q110346241,292
i-CArzepfsAJyeAEb6ZwQ2sy,NorbergEA1992v5,Q110346241,256
i-CavYjhVERLJM4FagRagnHa,NorbergEA1992v5,Q110346241,241
i-Caz7gZ2D5g4ZT1C9y5aErb,NorbergEA1986v3,Q110346241,153
i-CB2z8QUnc7dMfvd8PAWaX6,NorbergEA1988v1,Q110346241,248
i-CbLt4jaPJd5mKjDaGXr293,NorbergEA1990v4,Q110346241,238
i-CBtNTZGJtZPBBSm4FxdhSN,NorbergEA1988v1,Q110346241,113
i-CBuK3dFLMHFNiQVSusHsaD,AskerNorberg1996v1,Q111443541,329
i-CBvEVpUTWYnAYiATHqHqj,NorbergTjerneld1985v2,Q110346241,400
i-CC15Mek2X4Kux8g4DWxYCS,NorbergEA1992v5,Q110346241,171
i-CcBP7WNKRWLHe9TiVYkGbJ,NorbergTjerneld1985v2,Q110346241,69
i-Ccf5co4J8vgacyaAV8GHKW,NorbergEA1990v4,Q110346241,420
i-CcpzmowRD9FCdmx6qJ2zA4,NorbergEA1988v1,Q110346241,368
i-Cdgsqn4Ts9WMwbjXcE4537,AskerNorberg1996v1,Q111443541,321
i-CDjSHpShj8K86Tq8DTYWY1,NorbergEA1988v1,Q110346241,74
i-CDPmVaqqS4kFscPWtDJC7c,NorbergEA1992v5,Q110346241,55
i-CDR3CxvefYeeomKACi2qKN,NorbergEA1992v5,Q110346241,289
i-CDtcRAHWKsFZPBcvtTcbW5,NorbergAsker1996v2,Q111443541,145
i-CeD33j2BoygGUPjxMfLU4K,NorbergTjerneld1985v2,Q110346241,384
i-CEfqbpA8oaZDiGioappJrM,AskerNorberg1996v1,Q111443541,367
i-CEfqbpA8oaZDiGioappJrM,NorbergTjerneld1985v2,Q110346241,259
i-CefVg4hZQCLumkjC463hGu,NorbergEA1988v1,Q110346241,317
i-CeGvv2Aweq3Yr9kqppiSub,NorbergEA1986v3,Q110346241,51
i-CewRmErNoC8h2od6nrV18q,NorbergEA1990v4,Q110346241,387
i-CfaW8X7Nnsttq21KhW52MH,NorbergEA1990v4,Q110346241,235
i-CFBTXiBcPe8NYPXcemieGp,NorbergEA1990v4,Q110346241,477
i-CFgbZeCcJGhC2XsHdc2MkV,NorbergEA1990v4,Q110346241,128
i-CFgTG42GDu6i8infTbEfdz,NorbergEA1986v3,Q110346241,250
i-Cfo63qbe6LVS8fXqBpFrKy,NorbergEA1990v4,Q110346241,443
i-CFrV2TyBYXoaSUjKGX9fA,NorbergEA1990v4,Q110346241,149
i-CGE4bZLZ5QNrC7d32a1snU,NorbergEA1986v3,Q110346241,150
i-Cgjpze7tVXfB3avYEk3Fuj,AskerNorberg1996v1,Q111443541,296
i-Cgjpze7tVXfB3avYEk3Fuj,NorbergTjerneld1985v2,Q110346241,102
i-CGSD9z8yQ5S4qfXaaeczbU,NorbergEA1990v4,Q110346241,416
i-CgxGgDwzyrio5iEmv86u4Y,NorbergEA1986v3,Q110346241,252
i-CGzX4nnnDeAszRpv5wPm83,NorbergEA1988v1,Q110346241,276
i-CHK4pmDUSNrTx9whg8Wpnu,NorbergEA1990v4,Q110346241,329
i-CHK4pmDUSNrTx9whg8Wpnu,NorbergEA1990v4,Q110346241,329
i-chkH67XLutwmCnkuDo8pd,NorbergAsker1996v2,Q111443541,374
i-CHmkTpxgGxyTsWpgrhnXr6,NorbergEA1986v3,Q110346241,224
i-CHrawWriCQrJY5QQztrvv7,NorbergTjerneld1985v2,Q110346241,406
i-CiCVc1arZNK5WGUQmfSttX,NorbergEA1990v4,Q110346241,412
i-CiKCAULSzzNLisTT3igVjU,NorbergEA1992v5,Q110346241,441
i-CiY7VNsAwtDMYeA3zzhgP2,NorbergEA1986v3,Q110346241,217
i-CJ2A9EDvVX5GDYm4ek2CH8,NorbergEA1992v5,Q110346241,381
i-Cj9FYr3Q5sLFjM9zvEVNNE,NorbergAsker1996v2,Q111443541,455
i-CjcAsr6NHted9aqDSy2zYV,NorbergEA1990v4,Q110346241,404
i-CJGH9Zi3QLfkXV98wNJPXh,NorbergEA1992v5,Q110346241,98
i-CJrCTNjx52Xn65aijhiykK,NorbergEA1990v4,Q110346241,98
i-CjSFC5KzVjviPvMWRXCbe6,NorbergEA1990v4,Q110346241,310
i-CKB9zf1Fa9swzv75FZtCFn,NorbergTjerneld1985v2,Q110346241,347
i-CKE7aDduHCi2h4vSdJ8r3f,NorbergEA1992v5,Q110346241,241
i-CKeMdsg9MbymP6ZEKomqw4,NorbergEA1990v4,Q110346241,307
i-CkeNQcvMptDHBoMgPq2bfa,NorbergTjerneld1985v2,Q110346241,222
i-Ckf69izyjKSjoYe237pqQQ,NorbergEA1990v4,Q110346241,59
i-CKNS4ECLHLt8ewceWcsVsp,NorbergEA1986v3,Q110346241,149
i-CkprnrTz3hpNREdKrcoiAi,AskerNorberg1996v1,Q111443541,327
i-CkprnrTz3hpNREdKrcoiAi,NorbergTjerneld1985v2,Q110346241,169
i-CKPxoexCDVwLwSdbnob6s2,NorbergTjerneld1985v2,Q110346241,99
i-CkrjLJdWgd59gs7nnotfwh,NorbergEA1992v5,Q110346241,420
i-CKu9S1kewRGpyfxsYgrR6d,NorbergEA1988v1,Q110346241,367
i-CL9JxBMKYKcePiYAowsQyH,NorbergEA1990v4,Q110346241,381
i-CLumAYb3xrgqPcWz3Gu397,NorbergEA1988v1,Q110346241,383
i-Cm8VfczuffLedifoqtKNyc,NorbergTjerneld1985v2,Q110346241,49
i-CMcCHP4M4fTSvskDVXpQgV,NorbergAsker1996v2,Q111443541,299
i-CMeN1LMPs7fPYY5k3Y79z4,NorbergTjerneld1985v2,Q110346241,345
i-CMGiiZNVocLdbkuKqXgWTG,AskerNorberg1996v1,Q111443541,276
i-CMoRRNd5mmMNzLy51CkWv4,NorbergEA1990v4,Q110346241,506
i-CMoRRNd5mmMNzLy51CkWv4,NorbergEA1990v4,Q110346241,506
i-CMr6GHE5oX3sRg9ewp17rH,NorbergEA1992v5,Q110346241,241
i-CN2UUpRS3AEJJ1wyZ3WtyP,NorbergAsker1996v2,Q111443541,90
i-CN5GcrTCAiACbxzR19qgkc,NorbergEA1990v4,Q110346241,55
i-CN8Ax1AGAeNQfgGEixwxQ7,NorbergAsker1996v2,Q111443541,453
i-cNo6XnCMDc2LkrvXc6U2b,AskerNorberg1996v1,Q111443541,218
i-CnoiM39VKopDWcuG7JuGp7,NorbergEA1990v4,Q110346241,228
i-CnQeUq7JY18PNz1pmhSkpr,NorbergEA1986v3,Q110346241,190
i-CNvLbrNqC9tGtN8NpANMA3,NorbergTjerneld1985v2,Q110346241,394
i-Co7CHUvCQqnWiD6XBtunA3,NorbergEA1992v5,Q110346241,79
i-Co7CHUvCQqnWiD6XBtunA3,NorbergEA1992v5,Q110346241,79
i-CoyS5tz71X62zhGLCLr2Ww,NorbergTjerneld1985v2,Q110346241,63
i-CP1NFcCA4knd73wq3oaYZW,AskerNorberg1996v1,Q111443541,298
i-CPfUdQUFStbLWNfMwcYqBw,NorbergEA1986v3,Q110346241,259
i-CpgswtAFXDTAyYjTrFkW5J,NorbergEA1986v3,Q110346241,264
i-CPtoMWgLrgv4G3RshUo2Y1,NorbergTjerneld1985v2,Q110346241,162
i-CQamupPnhXCRdDFfdWsNoM,NorbergEA1986v3,Q110346241,128
i-CQCbk3hcKEhENmU1urNQYc,NorbergEA1990v4,Q110346241,332
i-CQCbk3hcKEhENmU1urNQYc,NorbergEA1992v5,Q110346241,423
i-CQhB6x9PhEPY4XxhzGDRx9,NorbergEA1992v5,Q110346241,445
i-CQNunnuF81FHJsj8WZxmf8,NorbergEA1988v1,Q110346241,114
i-CQtoxcCx8s7hYkzafGerhR,NorbergEA1986v3,Q110346241,136
i-CQwK55qAkVUZt7PtiHxAxd,AskerNorberg1996v1,Q111443541,299
i-CrC3SmfGqjW34KSMhumUgo,AskerNorberg1996v1,Q111443541,429
i-CRg57QyeX8aiXhez3Dk7Ai,NorbergEA1986v3,Q110346241,268
i-CrKFd8YrUoQVBgUYnwpDY7,AskerNorberg1996v1,Q111443541,89
i-CrKFd8YrUoQVBgUYnwpDY7,NorbergEA1988v1,Q110346241,123
i-CRrQ11jBYKgVxkui4zFH5v,NorbergEA1990v4,Q110346241,278
i-CrsQWgsxp8ZpRgZJubT4Xn,NorbergEA1990v4,Q110346241,127
i-Cs8wfQc9mLw7iJ6FtDeHiC,NorbergEA1988v1,Q110346241,129
