protocol_id,uuid,gender,party,other
prot-198687--111.xml,i-NFzNf3NaARkwR7AgojERuf,,,
prot-198687--111.xml,i-N8No1iqRgou43wpj59u7Ms,,,
prot-198687--112.xml,i-5nCoHiWNtxxMxMSoyWvmLX,,,
prot-198687--112.xml,i-CDkDHNDTRFvPMMBX1U8Hbi,,,
prot-198687--112.xml,i-UcoykCnicmQ7Me4CnAA3qv,,,
prot-198687--113.xml,i-QjcLfNqdQrw6azgWmTTAMg,,,TALMANNEN
prot-198687--113.xml,i-EdAN2ueyMHLBFwAdeLFR3U,,,TALMANNEN
prot-198687--113.xml,i-VbWeQGHCKKwr6cSzQ3ZXzy,,,
prot-198687--113.xml,i-UY6R79NrLS3MkqLQdvuKFy,,(s),
prot-198687--113.xml,i-JsRJjyJAs3r2VAfHqMWgWP,,(s),
prot-198687--113.xml,i-GhmSL8NT4PKSdb9ZjmJosT,,(s),
prot-198687--113.xml,i-HKWfUw7jkHWTcvuvcmqUoo,,,
prot-198687--113.xml,i-HQrY2rQiELCdPKrjpE8s9x,,,
prot-198687--114.xml,i-E26e8rvPNsELWSG7nxVUtN,,,TALMANNEN
prot-198687--114.xml,i-Jy9AfAMQpzfVKuEHTDMKhi,,(fp),
prot-198687--114.xml,i-Fun3ZbUuJWSWzykMAzy8QW,,,
prot-198687--114.xml,i-XkEMa1DV8R6XfGqKnkqoGB,,,
prot-198687--114.xml,i-HJJyTazk3gwAo8j7v3v1CQ,,,
prot-198687--114.xml,i-VCiYKXooUjLBXm4SvCAcNd,,,
prot-198687--114.xml,i-Y4Hp7c1KieSt3pzjW1Cjwc,,,
prot-198687--114.xml,i-Ft1LBs8U1u78AXT9prP2zv,,,
prot-198687--114.xml,i-YRZFsLjoxF4YzMZyG3Yx7X,,,
prot-198687--114.xml,i-3b4GbxMZWTqr6cKhTXWhnY,,,
prot-198687--114.xml,i-TBir9PoHMt6fWc4h2C2aLq,,,
prot-198687--114.xml,i-UnDZY7qQNQ3poomgp1WerH,,,
prot-198687--114.xml,i-VjBVshGNSiuwRk9DuGy4J8,,,
prot-198687--115.xml,i-NnBsR7SVi3enfLz5CpUdaK,,,TALMANNEN
prot-198687--116.xml,i-VFm2rFbmfkTBaCcC7bu9vk,,,
prot-198687--116.xml,i-NGxgSuSUKxPu8mvts7U5CU,,,
prot-198687--116.xml,i-Bx2Ctx1eM6Tq8zdSER1jGB,,,
prot-198687--116.xml,i-Rcyd8ZUYhywtEQy6L3ezz8,,,
prot-198687--116.xml,i-Wjkx9Yiz4vU3rRYgbCPD6B,,,
prot-198687--116.xml,i-VwZ3RUGvwY8aMQ3TsBwZkn,,,
prot-198687--116.xml,i-C4J519yr45rNWiAPpTr8LB,,,
prot-198687--116.xml,i-BLXUiqXqQdi33djL2yhTz4,,,
prot-198687--116.xml,i-GpUUQdDvEQcthorhXpUirC,,,
prot-198687--116.xml,i-D7hh52gyKGPPdkPxS88r2R,,(vpk),
prot-198687--116.xml,i-HEbfB7UZqiXe2FcMoo5PhW,,,
prot-198687--116.xml,i-AmZkGsofzuQ1SrXMj7pamy,,,
prot-198687--116.xml,i-EEBDArw9fc8DUk4jtDgX39,,,
prot-198687--116.xml,i-AKCGNRuwSZa649jLpyQtBY,,,
prot-198687--117.xml,i-6jxBCjp2WgkBMUGoY3bU6h,,,TALMANNEN
prot-198687--117.xml,i-Xpp5rfkGhA9HAQpLpJi7Ho,,(s),
prot-198687--117.xml,i-4PDiM6aUJfrG5NhnUAZNrp,,(s),
prot-198687--117.xml,i-HoyASWfHpcuftEzgcRLqNH,,,TALMANNEN
prot-198687--117.xml,i-C3f1B79eaiqeRWNnjJ3Moh,,,
prot-198687--118.xml,i-AxyZN6U86GhjnN4VomHuPe,,,TALMANNEN
prot-198687--118.xml,i-CLUeuodgW36m2TJUY9NbmU,,,TALMANNEN
prot-198687--118.xml,i-xDJCVVVZJKkYR7NPqatfD,,,TALMANNEN
prot-198687--118.xml,i-2oRP9zqiFdUEfXCEwZPST8,,(vpk),
prot-198687--118.xml,i-7EZEiBWK5pgaTnzgqxpBqE,,(vpk),
prot-198687--118.xml,i-6Lu5wDWEs1gtHTZNU8jFkt,,(vpk),
prot-198687--118.xml,i-TtSmeUmH5fkqeC11n2CVng,,,TALMANNEN
prot-198687--118.xml,i-UrX4aSb9nheZy8tZqogWYs,,,Statsrådet
prot-198687--118.xml,i-GE5xLasbwZbLMFbEf3Jiag,,,Statsrådet
prot-198687--118.xml,i-E4z5PhaXd4zkEV9CMdTNSo,,,Statsrådet
prot-198687--118.xml,i-PvjfRFvJsgYRqjH3ZUntTD,,(fp),talman
prot-198687--118.xml,i-HAEjC6Vz7C1uXArn48eC7K,,,
prot-198687--118.xml,i-XqvanB7PsM5vfgDwYer6Pc,,(fp),talman
prot-198687--118.xml,i-3paqzwVnApsm1Gig2d7y2v,,(fp),talman
prot-198687--118.xml,i-JotUAURRSgTrUJYBZVUXi2,,,
prot-198687--118.xml,i-SCmcfpV4YBxKRZu5AbpZey,,(c),
prot-198687--119.xml,i-5g65rdsG9UbXb5TSu44S6a,,,TALMANNEN
prot-198687--119.xml,i-REfBM8fkrsXh4Xg7gDZGoA,,(vpk),
prot-198687--119.xml,i-3twiygA47rUKa9qhGTLc3h,,(vpk),
prot-198687--119.xml,i-BDM3GaXC8ntap9UWbRKdcC,,(fp),talman
prot-198687--119.xml,i-Cdorqe6chNXWHHczVSBNUm,,(fp),talman
prot-198687--119.xml,i-UNYxMVptQCF2HeGPjnxPio,,(fp),talman
prot-198687--119.xml,i-E4TvD6wSCoMbCXHU6CAs2Q,,,TALMANNEN
prot-198687--119.xml,i-X6RdAhe4nmNHu3hEZdGgRL,,,
prot-198687--119.xml,i-cA4zqCptxJxAB1AeWVGG8,,,
prot-198687--12.xml,i-8Q6EB6soMxpEzR3CAfZAV7,,(vpk),
prot-198687--12.xml,i-28hYcpHbNRJW1CNWu9FwNo,,,Statsrådet
prot-198687--12.xml,i-6wDLbsLqXBpNMocFuAZbxM,,(vpk),
prot-198687--12.xml,i-61sVQA8T9HkhiSYvgQtxMk,,,Statsrådet
prot-198687--12.xml,i-V81YUWKGh62hAkq8Ma9cNa,,(vpk),
prot-198687--12.xml,i-5z49izumgJE1vALGQHbWRN,,,Statsrådet
prot-198687--12.xml,i-T7yY1R3sUimmmAXDZaC9Zx,,,TALMANNEN
prot-198687--12.xml,i-2ogn35jCJDTVdrcmCZKDXd,,,
prot-198687--12.xml,i-WQkCDFypczVrCKpt4jBFem,,,
prot-198687--12.xml,i-Hi9ygWNHK8u2noSaXpN36n,,,
prot-198687--12.xml,i-Ls8kzNrWhTuwsw2Rpj5RJp,,,
prot-198687--121.xml,i-WwDoZ1532h2bVwMjkYRX5g,,,
prot-198687--121.xml,i-RBbfo4zJve2UNdjqBux49J,,,
prot-198687--121.xml,i-WauDh2FQDwWQ86aw7BMn5p,,,
prot-198687--121.xml,i-5qwiS2jik8JoTxTqJz1pho,,,
prot-198687--121.xml,i-KS8e1BsywkBtvBprJFhJgn,,,
prot-198687--121.xml,i-VgundtKTgMXay7z7pKRcX6,,,
prot-198687--121.xml,i-H4JuWnbBwY5VFwnrpjx5t4,,,
prot-198687--121.xml,i-BPDa8YD2EPv5MFfeqSyxoX,,,
prot-198687--121.xml,i-WCAyiGfZT8MGnqoaj6fkf8,,(s),
prot-198687--122.xml,i-6FwEdGd52tAanMH9AV2T3d,,,TALMANNEN
prot-198687--122.xml,i-7cvqkN8Nodddhbhdi13Dbu,,,TALMANNEN
prot-198687--122.xml,i-RAGjDa4TdY83zS2jbcHd3n,,(c),talman
prot-198687--122.xml,i-3YMCZ5oBQtA6LYPcn9JJNv,,(c),talman
prot-198687--122.xml,i-NKtTm1xtoFUvDLabKwabj1,,(c),talman
prot-198687--122.xml,i-N6ejekvXrexVWCDBv5U961,,(c),talman
prot-198687--122.xml,i-W9eKGkQ7FjWNwSJSFLCvtb,,(c),talman
prot-198687--122.xml,i-MRnUyHiAcHuAs7fZdww9tj,,(c),talman
prot-198687--122.xml,i-B4Ky5JA1qGTWLMxYRkEtor,,(c),talman
prot-198687--122.xml,i-CUg6RDovphSc9dYyXNNgAF,,(vpk),
prot-198687--122.xml,i-2extySjQ1LuEbx3ZfAuFJx,,(vpk),
prot-198687--122.xml,i-WRfthxJx1BhwtxGPS38Wy9,,(c),
prot-198687--122.xml,i-3HYj2bS6xT7JVTU9dZRdkb,,,TALMANNEN
prot-198687--122.xml,i-N6NGA2tBRVYrM6KYSFanfT,,,
prot-198687--122.xml,i-MKt9QMJNp9TWY4mqSS3649,,(vpk),
prot-198687--122.xml,i-RXHTFjzCM3XSP7u8qL9rsc,,(vpk),
prot-198687--122.xml,i-TjstSM9gsT5kpH17Khb98,,(vpk),
prot-198687--122.xml,i-KrNrNwYTJgLREWNhDmdezC,,,TALMANNEN
prot-198687--122.xml,i-CMwJgH9XNLRhzdjQPQezqX,,(vpk),
prot-198687--122.xml,i-ENb3AxmprcuFzphEVXBAMu,,(vpk),
prot-198687--122.xml,i-A1S4AhovPfHYprkHth9baZ,,(vpk),
prot-198687--122.xml,i-BU6CVCvcNiCJUYCNp6U9a6,,(vpk),
prot-198687--122.xml,i-J6YcH3Cq7wZAMXRfMDf7Yg,,(vpk),
prot-198687--122.xml,i-RNjaVKowZB7YXW1zUhEF5X,,,
prot-198687--123.xml,i-BuZaUcX89kxJDB6Ky3F8M1,,(c),
prot-198687--123.xml,i-Lrci3PYnMutxnb7dEguYK4,,,TALMANNEN
prot-198687--124.xml,i-XHD8yff3dfcib9Z3v9heTm,,,
prot-198687--124.xml,i-7nQLwCAQWaxSJ3trKVrWHZ,,(fp),
prot-198687--124.xml,i-52hsnPSpzc28B4JYyogVKt,,,TALMANNEN
prot-198687--125.xml,i-6LWJ5KRA76XAXbSVNrzvn1,,,TALMANNEN
prot-198687--125.xml,i-2cgYcc6MkesJ5S2ijvEZLw,,(c),
prot-198687--125.xml,i-6PB2CNFFzZn4NAHmPfNZ6d,,(c),
prot-198687--125.xml,i-EDwq8eXgXgmkCD9q57G1J1,,,
prot-198687--125.xml,i-WQqBprQFfnmXVvEz6JrqRN,,,
prot-198687--125.xml,i-Aufaqmxb6ZkC1APxcHKWT9,,,
prot-198687--126.xml,i-LD9xzvUub1oKEFHU3H9qMi,,,
prot-198687--126.xml,i-P6uMJdCisbJ8EvN58qCoeR,,,
prot-198687--126.xml,i-UesMSoTeYjHBbVnr74eBCL,,,
prot-198687--126.xml,i-WbtNpsgvu9t8W9nXuTLRYu,,,
prot-198687--126.xml,i-CbpcQqfqFhgNHJkW7UStN9,,,
prot-198687--126.xml,i-B2bTJfrXNqcVpQnYisz9LQ,,,
prot-198687--126.xml,i-Mt6yvFh7cixAYHavYbCrJr,,,
prot-198687--126.xml,i-P9igHRdA2UYgPPCZ3UBBnG,,,
prot-198687--126.xml,i-B3VKgG7mTR9f27NVMvJu6m,,,
prot-198687--126.xml,i-MVn3A4enLQUHdkEkvMSMhp,,,
prot-198687--126.xml,i-VfqTd1YQQR8p1htXJiYFo3,,,
prot-198687--126.xml,i-AvyWuFkuTccAbjZnxB7BKF,,,
prot-198687--126.xml,i-QJBh4YxhXU6N1W4Vhm6oxU,,,
prot-198687--126.xml,i-SegLTNutLqbZ9GQ7UWRuWL,,,
prot-198687--126.xml,i-TbKhSeVd6H3P5Wq8tcoBgW,,,
prot-198687--126.xml,i-8RzV3hzr57ZL6R9TqRjBFy,,,
prot-198687--126.xml,i-CASxDHFEtaQXWod1uJV84U,,,
prot-198687--126.xml,i-TjYMg2Dup7oaUr5HkrEnnQ,,,
prot-198687--126.xml,i-MAmLFJ2PtLPosyQEetmWLh,,,
prot-198687--126.xml,i-G8LxEtAzCEiSeg7ZbzdFSw,,,
prot-198687--126.xml,i-A5Yag819r4Ruvmthn93RQS,,,
prot-198687--126.xml,i-7mveWXUw1ouECjeQNQQcYs,,(fp),
prot-198687--127.xml,i-Qk3VtrAm9dnmUURK8je5DL,,,TALMANNEN
prot-198687--127.xml,i-54DeNap2H9hXks7BouRnpE,,(c),talman
prot-198687--127.xml,i-A9JboA1hgyUssc56pCgHKG,,(c),talman
prot-198687--127.xml,i-VqausK6fAaT8vw36gFxfKy,,(c),talman
prot-198687--127.xml,i-VAsQvHJKoSW6aJKQ8Azbtq,,,TALMANNEN
prot-198687--127.xml,i-NN1WdwtBgbpHzLTuGKGzJ7,,(c),talman
prot-198687--127.xml,i-VkPWPQf5rVwiPYyh3uuY1R,,(c),talman
prot-198687--127.xml,i-LQLM6UR35bqA87exjgLEFd,,,TALMANNEN
prot-198687--127.xml,i-H6Kix92DG9KXgvZgKpL1ub,,(c),talman
prot-198687--127.xml,i-6ZWupqSKwbPBnLFZSFYoTd,,(c),talman
prot-198687--127.xml,i-6TeK2D4aSv5CXHNDEeYAYs,,(c),talman
prot-198687--127.xml,i-3MJFPpmAMYEyxQ8RiT14o8,,(c),talman
prot-198687--127.xml,i-8ULkbjhyKs191BCrxxjgxu,,,TALMANNEN
prot-198687--127.xml,i-jMJSegvNwrBxKnuuj21zJ,,,TALMANNEN
prot-198687--127.xml,i-HhKfUMQhtJZBKtyBg8BjoN,,,TALMANNEN
prot-198687--127.xml,i-DRixGpR7uewf6AhrcJtpHU,,,TALMANNEN
prot-198687--127.xml,i-9b5ZDCv5udv33bR54e5fj,,(c),talman
prot-198687--127.xml,i-6WisU9C4MrsHRQNWeyx16m,,(c),talman
prot-198687--127.xml,i-Xevn2p2QYB4WhMu6PhyVov,,,TALMANNEN
prot-198687--127.xml,i-7A2rHA446ao8iGZ2xnd5K7,,,TALMANNEN
prot-198687--127.xml,i-GTnsNo918rCp6AAsmC7yd4,,,TALMANNEN
prot-198687--127.xml,i-DQCptviNCDYDPHf4RBVVSF,,,TALMANNEN
prot-198687--127.xml,i-PaMyrf6kShAqcrtQAPCsCw,,,TALMANNEN
prot-198687--127.xml,i-WRLk5LYMkER9ecDvFDGQve,,,TALMANNEN
prot-198687--127.xml,i-Pq5mAJbqJJk9Mppsg2VUki,,(c),talman
prot-198687--127.xml,i-X5vRxVZwb3Sf3BJnfpwPR5,,,TALMANNEN
prot-198687--127.xml,i-TALAPN612ERkaLDzgywy1N,,(vpk),
prot-198687--127.xml,i-7oevm54zC5kuQk8vNRibTk,,(vpk),
prot-198687--127.xml,i-EBnT8MA4xF5aF12yUkpsAS,,(vpk),
prot-198687--128.xml,i-Ae6YkxxJjPWXrCoYZVXLuQ,,,TALMANNEN
prot-198687--128.xml,i-HMTgoTtkymFoS77dius1jY,,(c),
prot-198687--129.xml,i-RT2KCZ9qFiFZjGF1XufCBs,,,
prot-198687--129.xml,i-KENZCrHsNdR6B43qZU9CAn,,,TALMANNEN
prot-198687--129.xml,i-LAaJTfbsakC8YWuZvfdo2F,,,TALMANNEN
prot-198687--129.xml,i-NAPS1h8n53EfLk1LfVeNHy,,,TALMANNEN
prot-198687--129.xml,i-4X2NYezvG7q5uEWKbNL4jw,,(s),
prot-198687--129.xml,i-A9DwCxmoEbPeNYQwHMXnie,,(s),
prot-198687--129.xml,i-Wdmdu8YkSUEAUzNwViDxJb,,,TALMANNEN
prot-198687--129.xml,i-E8ZRNvTY4yPHPU9ZTAtKvP,,,TALMANNEN
prot-198687--129.xml,i-JiFg9hJnRZQK5TZzWjYPSM,,,
prot-198687--130.xml,i-Tbj1a9vXZKvi83kFakJcLt,,,Statsrådet
prot-198687--130.xml,i-F4rV49s4HhxHiAdF32sb2j,,,Statsrådet
prot-198687--130.xml,i-DYRHQ7iMUXyyhcfM1neDZi,,,Statsrådet
prot-198687--130.xml,i-A8sAawUthKNTRXazabbhxq,,,Statsrådet
prot-198687--130.xml,i-RS9YiaYFiaaJXGxdphmcgV,,,Statsrådet
prot-198687--130.xml,i-RyCbVcRpQ2tje4xf7z14MZ,,,Statsrådet
prot-198687--130.xml,i-PqvYDRSVm51J73tpddWXRR,,,Statsrådet
prot-198687--130.xml,i-2wtFfWdLLa9Tr1fhb9XH9w,,,Statsrådet
prot-198687--130.xml,i-RiHh3RPxNCD2Tuvxo69cST,,,TALMANNEN
prot-198687--130.xml,i-Y69wsByfm8gepdZFW5yosV,,,
prot-198687--130.xml,i-EFyQv7pJXBeNYZmuSRdTXE,,(m),
prot-198687--130.xml,i-o1X4MSqhdpdK6BRST34KZ,,,TALMANNEN
prot-198687--130.xml,i-ELyCxMvZCBfCPPGkBrADb6,,,TALMANNEN
prot-198687--130.xml,i-HXwPQA8aEPipA6vpun2RGp,,(m),
prot-198687--131.xml,i-HBLvnfpJRywBtLmiefcHiY,,,TALMANNEN
prot-198687--131.xml,i-7qK1uVEYACDSpnNx88L9Nn,,(s),
prot-198687--131.xml,i-5myqVUptYDeh3jvQLiZSGh,,(s),
prot-198687--131.xml,i-Mn4dX92tXiB6rsSTaJsPyx,,(s),
prot-198687--131.xml,i-JKi8QakGReYpLHtdJvfGAp,,(fp),
prot-198687--132.xml,i-5bGywkNtCR1rWicR9E8GtV,,,TALMANNEN
prot-198687--132.xml,i-Y2vAS6mokL4TWBDPYh5igR,,(fp),
prot-198687--132.xml,i-CiLPp3qVKwHMWTqoeMVzaU,,(c),
prot-198687--133.xml,i-QRmE9pb32u1FbZdq4SXV8R,,,TALMANNEN
prot-198687--133.xml,i-JU2XX3TLo4nRv9CEpmvGSD,,,
prot-198687--133.xml,i-VqHda2fAzteumHuYiPooed,,,
prot-198687--133.xml,i-ABXZ5uJ9L79zxv45wrysfv,,(s),
prot-198687--133.xml,i-YJUpemnR5eBJDDu4xhSPq2,,,
prot-198687--133.xml,i-ccJJYk12jh4SMYUJo4kDJ,,(fp),
prot-198687--133.xml,i-V8YQUSPJCgJQQsB4EaVTEy,,(fp),
prot-198687--133.xml,i-5DCMbFbHdNAoMUG73EDxJw,,(fp),
prot-198687--134.xml,i-BB8kVUbrY7pKfKdCAtqkUT,,(vpk),
prot-198687--134.xml,i-W4ynSR5xhhLBR6TQjkeJKo,,(fp),
prot-198687--134.xml,i-AiUhr5apNM6F7aERujzz8q,,(vpk),
prot-198687--134.xml,i-5AqvT35H47Xaqt4hgLxBfB,,(s),
prot-198687--135.xml,i-36S3fXR3nXHQvkAuJcowmW,,,TALMANNEN
prot-198687--135.xml,i-27otCAFHk86v34B9JVuCC2,,,TALMANNEN
prot-198687--135.xml,i-HYd6EinbwHiedTWFq6XVdz,,,
prot-198687--135.xml,i-MHSwZMieoDHa9aWNbB7eDF,,,
prot-198687--135.xml,i-HX1kQSAtXGmR9BwHti4qxJ,,(m),talman
prot-198687--135.xml,i-LWbme5GJWvPohSMdAoazjo,,,TALMANNEN
prot-198687--135.xml,i-BEQucTjFBCWcnfXv44PH8u,,(vpk),
prot-198687--135.xml,i-UFqaajaQUV9nyEFBGeRFid,,(s),
prot-198687--135.xml,i-Qp26RLC9WexXP3BM7992fB,,(s),
prot-198687--135.xml,i-3A5mtMa85SKKBjYMAWVRuF,,(s),
prot-198687--135.xml,i-JSUjDn9rgNoSQbsqPP28CU,,(s),
prot-198687--135.xml,i-YW5xCvVmKFpWGrjeAiMnxU,,(s),
prot-198687--135.xml,i-DXvJQQyeazUqFgNsQTF5sy,,,
prot-198687--135.xml,i-G19ECvU3mxiX5sLG8C4zfo,,(c),
prot-198687--136.xml,i-WRAt2iiBSXbp1jMRMdajJW,,,TALMANNEN
prot-198687--136.xml,i-Ub7zASnpwMWb7q5og9VZSE,,(fp),
prot-198687--136.xml,i-JkRaiSqbDnPMBycRJptDZt,,(fp),
prot-198687--136.xml,i-FGUdFApfqFuQXvM1TLMjYw,,(fp),
prot-198687--137.xml,i-6fxz8hbbzF1xzQZRijExv8,,(c),
prot-198687--137.xml,i-M1eqV6Tdh13WG7maxDRumu,,(c),
prot-198687--137.xml,i-BBwSLXHGA3YymoS6TC87FE,,(c),
prot-198687--137.xml,i-WNoh53C5mWGRbQm4E58YfP,,(c),
prot-198687--137.xml,i-L1XMfyf8AW1ZsV725aNj2F,,(c),
prot-198687--138.xml,i-2YUAuWzSNn2fcX7D761qNt,,,TALMANNEN
prot-198687--138.xml,i-SY6t9wBjCGuAdWkp2aSvVs,,,TALMANNEN
prot-198687--14.xml,i-5WyKKdeyzkCADRB4aoLjx7,,,TALMANNEN
prot-198687--14.xml,i-TuFv5A1rg6J9Nmzme46iuY,,(s),
prot-198687--14.xml,i-6p1sf9mE99LPx9NUQ2AH9c,,(c),talman
prot-198687--14.xml,i-Lsn7L8Lusk5VJGb8wBzHNP,,(c),talman
prot-198687--14.xml,i-3R5tUV9SunpPK3MCYBsnR9,,,TALMANNEN
prot-198687--14.xml,i-Jc9JqxRM9xDvCJMBdEjAi8,,,TALMANNEN
prot-198687--14.xml,i-AiH9kzrGHhMaMkBC4gBHSW,,,Statsrådet
prot-198687--14.xml,i-3BLiheGJVu2M6H8UvYDBsM,,,Statsrådet
prot-198687--14.xml,i-7oSzHu5Mibvbb9c8oirsnk,,,TALMANNEN
prot-198687--14.xml,i-W2S9KFPe7XGGE4jLZpThp,,(m),talman
prot-198687--14.xml,i-4QiTWantLcqCEgrSmSwRij,,(m),talman
prot-198687--14.xml,i-RCXU5uQQoheeCeFTE1JEh2,,(m),talman
prot-198687--14.xml,i-E3uqTBffsYnJuMpUZEFmSX,,,
prot-198687--14.xml,i-Tw82o3CjFydnXgNJUsVfwx,,,
prot-198687--14.xml,i-6gLVoq5dvdgcvkZt2y3fZ4,,,
prot-198687--14.xml,i-9zh3m3SN9Y9W3Bda5i9dWH,,,
prot-198687--14.xml,i-EGfhGMGb7ft74V2oqgKurq,,,
prot-198687--15.xml,i-U6M6rGmyisjwR9xHD4bGvq,,,TALMANNEN
prot-198687--15.xml,i-WYy8QTLJTL3Ywv9bxGh9ZK,,(c),talman
prot-198687--15.xml,i-M5zj7G3j9kk8nNYFnFF2Lb,,,TALMANNEN
prot-198687--15.xml,i-DHDQF1jYdozq7JqZQHj9XQ,,,TALMANNEN
prot-198687--16.xml,i-UHB5JDGnvarBsQDGcHVyRp,,,
prot-198687--17.xml,i-R3uWcUhJhPcDD7R9T7cto8,,,TALMANNEN
prot-198687--17.xml,i-SxMVaE8FeEg1hqXWhAcFFu,,(vpk),
prot-198687--17.xml,i-JByAnsPmsaVAVkJweaPHZh,,,TALMANNEN
prot-198687--17.xml,i-3i8ueftcHt1j7izjTFHL8G,,(vpk),
prot-198687--17.xml,i-V9Xe9tesCGUJRSHusT1WWE,,,
prot-198687--17.xml,i-XML2hQTNxWGivcqjje3qiE,,,
prot-198687--17.xml,i-Jt8gZtqx7Lzq8QZb4U8t4P,,,
prot-198687--17.xml,i-2ihYSwWmrP7bSzQf9JwFcd,,,
prot-198687--17.xml,i-kL4acWJmbWACHSHwKTaXx,,,
prot-198687--17.xml,i-w79Yb6BF9nSBdqQzcu3Wj,,,
prot-198687--17.xml,i-JLAaaCpHtuEgnXYA38rK8F,,,
prot-198687--17.xml,i-CfnjXyQfN5X9TKu831hAjr,,,
prot-198687--17.xml,i-Ukhg5zg3zL6eaBZxX6wNEj,,,
prot-198687--17.xml,i-USCYc3eA4J396bFdhsRaLC,,,
prot-198687--17.xml,i-GgKEQc65nX6NLrEFhEofCU,,,
prot-198687--18.xml,i-JGWCnWHFkzscuVaUtq53di,,(s),
prot-198687--18.xml,i-UaMqWDngGAd1xMGJHkwB3o,,(s),
prot-198687--18.xml,i-Ro1bAcNF5bBunTqrLoyXmg,,,
prot-198687--18.xml,i-CnG4KxiM9ykdKRhH4ZqHLy,,,
prot-198687--18.xml,i-RWJq3dzRTreob6MKWFAr1t,,,
prot-198687--18.xml,i-GhZTEXC62Qwhy9SNQVcqEd,,,
prot-198687--18.xml,i-3F9wD4iTbRZFjmaqdoRmDe,,,
prot-198687--18.xml,i-YGrSUf9cAUpoEe4Ec6dCQ9,,,
prot-198687--18.xml,i-3hXPjMXUKyDpRdf6bdjsyX,,,
prot-198687--18.xml,i-8ruPJpF9Aq22fDrQSqrzys,,,
prot-198687--19.xml,i-Q9jiP566dZuVycf2pSGrLr,,,TALMANNEN
prot-198687--19.xml,i-3GdevhXzDsNHwN4CXts7w8,,(c),talman
prot-198687--19.xml,i-WzH2bti4tphswXurPHxh1J,,,TALMANNEN
prot-198687--19.xml,i-VFmu1x12GL6QP6aUujvPi3,,,TALMANNEN
prot-198687--19.xml,i-2jT2yxm9WJsRHkj751Zcqb,,,TALMANNEN
prot-198687--19.xml,i-29ztq7cVcdMHWsNn3ssdpT,,,TALMANNEN
prot-198687--19.xml,i-QhqJzJGM7gYKzmYJYCcr4E,,,TALMANNEN
prot-198687--19.xml,i-Se71pxKkZjtuDEuHggJb1h,,(s),
prot-198687--19.xml,i-Ms6abkdYJqUaJyEeDXktwp,,,TALMANNEN
prot-198687--19.xml,i-R2fSX6BKbMiBZe82q6YDSr,,,TALMANNEN
prot-198687--19.xml,i-X9tomacyD8cMr9t6LgKUfE,,,
prot-198687--2.xml,i-9vXFJzU8VdTskt8tUAJW8r,,,
prot-198687--2.xml,i-9trQVDcXjNtEeKW5MNnRaj,,,
prot-198687--2.xml,i-7Zikk3Qwyi7Tb1z8k6aHUU,,,
prot-198687--20.xml,i-VgVfq4hPnXWgufxfEUk9M5,,,TALMANNEN
prot-198687--20.xml,i-8UWAWaVHaTLa6xoYFx4LxD,,(m),talman
prot-198687--20.xml,i-X4YqZ16JiHjFrU7XRzKitB,,,
prot-198687--20.xml,i-6h5DPyqL4Y7yX4ZsUdUdng,,,
prot-198687--20.xml,i-DwuMVkcf2k9CenEZS28Nyx,,,
prot-198687--20.xml,i-BwsaCgc8GsLYBYj3dovLed,,,
prot-198687--20.xml,i-TTph3mXvnnbZAK3wFY7it,,,
prot-198687--20.xml,i-GzJqo5ddZP9wJmQgFjFVVB,,,
prot-198687--20.xml,i-3sWizEzpQBrc5UDRaWGsg2,,,
prot-198687--21.xml,i-47nsPSA8iiF8fuXhU4i8U6,,,TALMANNEN
prot-198687--21.xml,i-L8moovwkQutDBgk3Fd23WN,,(c),talman
prot-198687--21.xml,i-MepgspBSF82PQxeQFjkFAb,,(c),talman
prot-198687--21.xml,i-Y9Z4vUtasW5d1tEibpmfdg,,(c),talman
prot-198687--21.xml,i-5MT1PBeBaczdbLXMkt2gaH,,,Statsrådet
prot-198687--21.xml,i-QaxAU2kD8jwn5XhZNGuvtn,,,Statsrådet
prot-198687--21.xml,i-21S16JhfswEcbwhbNH1vJD,,,Statsrådet
prot-198687--21.xml,i-2CP5mDY7Z26CkUhy7sTxj2,,,Statsrådet
prot-198687--21.xml,i-BfpUbcRTV9ThVXoZ8TRhwR,,,
prot-198687--21.xml,i-VVWuXYWfgNpgkSC2kkZB3o,,,
prot-198687--21.xml,i-JAKV84v9wwtjvhwMP7T2Xn,,,
prot-198687--22.xml,i-C3q9muVUv5yESb3KvMQVrj,,,
prot-198687--22.xml,i-3zKNcsBvvnfbUqSbx7mjmN,,,
prot-198687--22.xml,i-2MxkR4e3wXc4BPPB2t39Km,,,
prot-198687--22.xml,i-VfFmJbLqi18JtkmzaCDTAg,,,
prot-198687--23.xml,i-VwafTYv1a1kon85xvcD1fN,,,TALMANNEN
prot-198687--23.xml,i-Kiz8uN2hW2bUsSLMzrjKyZ,,,TALMANNEN
prot-198687--23.xml,i-982qdWeSvwbCxr2ubSAr1p,,,
prot-198687--23.xml,i-VRmQNCre1DrWKMUjHhTVbk,,,
prot-198687--23.xml,i-DqrRu74z4FYWv7tB1P77RD,,,
prot-198687--23.xml,i-6GXYE7ujG3rhYneKxVzRij,,,
prot-198687--23.xml,i-Bt2TpiSNHdxouHMtLc7bHB,,,
prot-198687--23.xml,i-3YW1dRtDEeMrtTGmUQCwbk,,,
prot-198687--23.xml,i-KfGaQwVEYVgjxaQcif3d8B,,,
