person_id,end,start,government,role,born,dead,gender,riksdagen_guid,riksdagen_id,location,name
Q1727737,1982-10-08,1981-05-22,Regeringen Fälldin III,jämställdhetsminister,1918-10-08,2012-07-20,woman,,,,karin elisabet andersson
Q1777531,1945-07-31,1939-12-13,Regeringen Hansson III,utrikesminister,1886-12-03,1966-03-06,man,,,,christian ernst günther
Q1777531,1945-07-31,1939-12-13,Regeringen Hansson III,utrikesminister,1886-12-03,1966-03-06,man,,,,christian günther
Q1780398,2014-10-03,2010-10-05,Regeringen Reinfeldt,socialförsäkringsminister,1963-12-29,,man,e7e4132a-b4df-11d5-8079-0040ca16072a,222691314314.0,,ulf hjalmar ed kristersson
Q1780398,2014-10-03,2010-10-05,Regeringen Reinfeldt,socialförsäkringsminister,1963-12-29,,man,e7e4132a-b4df-11d5-8079-0040ca16072a,222691314314.0,,ulf hjalmar kristersson
Q1780398,2014-10-03,2010-10-05,Regeringen Reinfeldt,socialförsäkringsminister,1963-12-29,,man,e7e4132a-b4df-11d5-8079-0040ca16072a,222691314314.0,,ulf kristersson
Q1780585,1994-10-07,1991-10-04,Regeringen Carl Bildt,justitieminister,1942-09-27,2016-11-14,woman,d7c31eae-83e4-11d4-ae60-0050040c9b55,937012299307.0,,gun birgitta hellsvik
Q1780585,1994-10-07,1991-10-04,Regeringen Carl Bildt,justitieminister,1942-09-27,2016-11-14,woman,d7c31eae-83e4-11d4-ae60-0050040c9b55,937012299307.0,,gun hellsvik
Q179493,1945-07-31,1944-09-30,Regeringen Hansson III,handelsminister,1899-04-23,1979-08-03,man,,,Stockholm,bertil g ohlin
Q179493,1945-07-31,1944-09-30,Regeringen Hansson III,handelsminister,1899-04-23,1979-08-03,man,,,Stockholm,bertil gotthard ohlin
Q179493,1945-07-31,1944-09-30,Regeringen Hansson III,handelsminister,1899-04-23,1979-08-03,man,,,Stockholm,bertil ohlin
Q179493,1945-07-31,1944-09-30,Regeringen Hansson III,handelsminister,1899-04-23,1979-08-03,man,,,Stockholm,ohlin
Q1796120,1976-10-08,1973-11-03,Regeringen Palme I,invandrarminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leijon
Q1796120,1976-10-08,1973-11-03,Regeringen Palme I,invandrarminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leion
Q1796120,1976-10-08,1973-11-03,Regeringen Palme I,invandrarminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta lejon
Q1796120,1976-10-08,1973-11-03,Regeringen Palme I,invandrarminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta leion
Q1796120,1976-10-08,1973-11-03,Regeringen Palme I,invandrarminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta lejon
Q1796120,1976-10-08,1973-11-03,Regeringen Palme I,jämställdhetsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leijon
Q1796120,1976-10-08,1973-11-03,Regeringen Palme I,jämställdhetsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leion
Q1796120,1976-10-08,1973-11-03,Regeringen Palme I,jämställdhetsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta lejon
Q1796120,1976-10-08,1973-11-03,Regeringen Palme I,jämställdhetsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta leion
Q1796120,1976-10-08,1973-11-03,Regeringen Palme I,jämställdhetsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta lejon
Q1796120,1983-11-15,1983-11-10,Regeringen Palme II,justitieminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leijon
Q1796120,1983-11-15,1983-11-10,Regeringen Palme II,justitieminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leion
Q1796120,1983-11-15,1983-11-10,Regeringen Palme II,justitieminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta lejon
Q1796120,1983-11-15,1983-11-10,Regeringen Palme II,justitieminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta leion
Q1796120,1983-11-15,1983-11-10,Regeringen Palme II,justitieminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta lejon
Q1796120,1983-11-15,1983-11-11,Regeringen Palme II,justitieminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leijon
Q1796120,1983-11-15,1983-11-11,Regeringen Palme II,justitieminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leion
Q1796120,1983-11-15,1983-11-11,Regeringen Palme II,justitieminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta lejon
Q1796120,1983-11-15,1983-11-11,Regeringen Palme II,justitieminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta leion
Q1796120,1983-11-15,1983-11-11,Regeringen Palme II,justitieminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta lejon
Q1796120,1987-10-19,1982-10-08,Regeringen Carlsson I,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leijon
Q1796120,1987-10-19,1982-10-08,Regeringen Carlsson I,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leion
Q1796120,1987-10-19,1982-10-08,Regeringen Carlsson I,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta lejon
Q1796120,1987-10-19,1982-10-08,Regeringen Carlsson I,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta leion
Q1796120,1987-10-19,1982-10-08,Regeringen Carlsson I,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta lejon
Q1796120,1987-10-19,1982-10-08,Regeringen Palme II,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leijon
Q1796120,1987-10-19,1982-10-08,Regeringen Palme II,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leion
Q1796120,1987-10-19,1982-10-08,Regeringen Palme II,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta lejon
Q1796120,1987-10-19,1982-10-08,Regeringen Palme II,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta leion
Q1796120,1987-10-19,1982-10-08,Regeringen Palme II,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta lejon
Q1796120,1987-10-19,1986-10-10,Regeringen Carlsson I,jämställdhetsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leijon
Q1796120,1987-10-19,1986-10-10,Regeringen Carlsson I,jämställdhetsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leion
Q1796120,1987-10-19,1986-10-10,Regeringen Carlsson I,jämställdhetsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta lejon
Q1796120,1987-10-19,1986-10-10,Regeringen Carlsson I,jämställdhetsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta leion
Q1796120,1987-10-19,1986-10-10,Regeringen Carlsson I,jämställdhetsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta lejon
Q1796120,1987-10-19,1986-03-12,Regeringen Carlsson I,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leijon
Q1796120,1987-10-19,1986-03-12,Regeringen Carlsson I,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leion
Q1796120,1987-10-19,1986-03-12,Regeringen Carlsson I,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta lejon
Q1796120,1987-10-19,1986-03-12,Regeringen Carlsson I,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta leion
Q1796120,1987-10-19,1986-03-12,Regeringen Carlsson I,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta lejon
Q1796120,1988-06-07,1987-10-19,Regeringen Carlsson I,justitieminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leijon
Q1796120,1988-06-07,1987-10-19,Regeringen Carlsson I,justitieminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leion
Q1796120,1988-06-07,1987-10-19,Regeringen Carlsson I,justitieminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta lejon
Q1796120,1988-06-07,1987-10-19,Regeringen Carlsson I,justitieminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta leion
Q1796120,1988-06-07,1987-10-19,Regeringen Carlsson I,justitieminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta lejon
Q1796120,1986-03-12,1982-10-08,Regeringen Palme II,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leijon
Q1796120,1986-03-12,1982-10-08,Regeringen Palme II,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta leion
Q1796120,1986-03-12,1982-10-08,Regeringen Palme II,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,anna greta lejon
Q1796120,1986-03-12,1982-10-08,Regeringen Palme II,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta leion
Q1796120,1986-03-12,1982-10-08,Regeringen Palme II,arbetsmarknadsminister,1939-06-30,,woman,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00,885771106404.0,,annagreta lejon
Q1806170,1859-01-29,1855-03-09,Regeringen De Geer d.ä. I,ecklesiastikminister,1803-11-18,1884-12-13,man,,,,lars anton anjou
Q1806170,1859-01-29,1855-03-09,Regeringen Günther,ecklesiastikminister,1803-11-18,1884-12-13,man,,,,lars anton anjou
Q1806170,1859-01-29,1855-03-09,Regeringen Sparre,ecklesiastikminister,1803-11-18,1884-12-13,man,,,,lars anton anjou
Q1807154,1920-03-10,1917-10-19,Regeringen Edén,sjöförsvarsminister,1877-11-10,1959-11-22,man,,,Stockholm,erik kule palmstierna
Q1807154,1920-03-10,1917-10-19,Regeringen Edén,sjöförsvarsminister,1877-11-10,1959-11-22,man,,,Stockholm,erik palmstierna
Q1807154,1920-03-10,1917-10-19,Regeringen Edén,sjöförsvarsminister,1877-11-10,1959-11-22,man,,,Stockholm,palmstierna
Q1807154,1920-10-27,1920-03-10,Regeringen Branting I,utrikesminister,1877-11-10,1959-11-22,man,,,Stockholm,erik kule palmstierna
Q1807154,1920-10-27,1920-03-10,Regeringen Branting I,utrikesminister,1877-11-10,1959-11-22,man,,,Stockholm,erik palmstierna
Q1807154,1920-10-27,1920-03-10,Regeringen Branting I,utrikesminister,1877-11-10,1959-11-22,man,,,Stockholm,palmstierna
Q18176335,2016-08-15,2014-10-03,Regeringen Löfven I,ungdomsminister,1987-01-21,,woman,db7b58f0-bb0e-46a7-86c9-853396e8e57e,383650546828.0,,aida hadzialic
Q18176335,2016-08-15,2014-10-03,Regeringen Löfven I,ungdomsminister,1987-01-21,,woman,db7b58f0-bb0e-46a7-86c9-853396e8e57e,383650546828.0,,aida hadžialić
Q18176335,2016-08-15,2014-10-03,Regeringen Löfven I,skolminister,1987-01-21,,woman,db7b58f0-bb0e-46a7-86c9-853396e8e57e,383650546828.0,,aida hadzialic
Q18176335,2016-08-15,2014-10-03,Regeringen Löfven I,skolminister,1987-01-21,,woman,db7b58f0-bb0e-46a7-86c9-853396e8e57e,383650546828.0,,aida hadžialić
Q18177071,2018-03-08,2014-10-03,Regeringen Löfven I,jämställdhetsminister,1964-08-26,,woman,0797cbaa-fcd9-4286-9f92-250daf7debfe,10611244716.0,,åsa regnér
Q18202413,2022-12-31,2021-11-30,Regeringen Andersson,landsbygdsminister,1964-10-05,,woman,c2917e84-a1f8-4de8-9c71-a492eee1f43f,407081382317.0,,anna caren sätherberg
Q182050,2014-10-03,2006-10-06,Regeringen Reinfeldt,finansminister,1968-01-11,,man,34c1367d-9a77-42f8-a015-277786da7a47,958072321310.0,,anders borg
Q182050,2014-10-03,2006-10-06,Regeringen Reinfeldt,finansminister,1968-01-11,,man,34c1367d-9a77-42f8-a015-277786da7a47,958072321310.0,,anders erik borg
Q18243775,2019-01-21,2016-05-25,Regeringen Löfven I,EU-minister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann christin linde
Q18243775,2019-01-21,2016-05-25,Regeringen Löfven I,EU-minister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann linde
Q18243775,2019-09-10,2016-05-25,Regeringen Löfven I,handelsminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann christin linde
Q18243775,2019-09-10,2016-05-25,Regeringen Löfven I,handelsminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann linde
Q18243775,2019-09-10,2016-05-25,Regeringen Löfven II,handelsminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann christin linde
Q18243775,2019-09-10,2016-05-25,Regeringen Löfven II,handelsminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann linde
Q18243775,2019-09-10,2019-01-21,Regeringen Löfven II,minister för nordiskt samarbete,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann christin linde
Q18243775,2019-09-10,2019-01-21,Regeringen Löfven II,minister för nordiskt samarbete,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann linde
Q18243775,2019-09-10,2019-01-21,Regeringen Löfven II,utrikeshandelsminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann christin linde
Q18243775,2019-09-10,2019-01-21,Regeringen Löfven II,utrikeshandelsminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann linde
Q18243775,2019-01-19,2016-05-25,Regeringen Löfven I,EU-minister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann christin linde
Q18243775,2019-01-19,2016-05-25,Regeringen Löfven I,EU-minister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann linde
Q18243775,2019-01-19,2016-05-25,Regeringen Löfven I,handelsminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann christin linde
Q18243775,2019-01-19,2016-05-25,Regeringen Löfven I,handelsminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann linde
Q18243775,2022-12-31,2019-09-10,Regeringen Andersson,utrikesminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann christin linde
Q18243775,2022-12-31,2019-09-10,Regeringen Andersson,utrikesminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann linde
Q18243775,2021-07-09,2019-09-10,Regeringen Löfven II,utrikesminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann christin linde
Q18243775,2021-07-09,2019-09-10,Regeringen Löfven II,utrikesminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann linde
Q18243775,2021-11-30,2019-09-10,Regeringen Löfven III,utrikesminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann christin linde
Q18243775,2021-11-30,2019-09-10,Regeringen Löfven III,utrikesminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann linde
Q18243775,2022-12-31,2021-11-30,Regeringen Andersson,utrikesminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann christin linde
Q18243775,2022-12-31,2021-11-30,Regeringen Andersson,utrikesminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann linde
Q18243775,2021-11-30,2021-07-09,Regeringen Löfven III,utrikesminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann christin linde
Q18243775,2021-11-30,2021-07-09,Regeringen Löfven III,utrikesminister,1961-12-04,,woman,908c814e-d988-4e03-af5a-9ce8b1237433,992800527915.0,,ann linde
Q1830351,1994-10-07,1991-10-04,Regeringen Carl Bildt,utbildningsminister,1948-02-24,2011-09-20,man,d7c31ec8-83e4-11d4-ae60-0050040c9b55,104804820009.0,,per unckel
Q18451082,2022-12-31,2021-11-30,Regeringen Andersson,civilminister,1988-05-10,,woman,7891a68a-bcbd-43a3-bd8b-90bdbb040f45,509830681123.0,,ida karkiainen
Q18451082,2022-12-31,2021-11-30,Regeringen Andersson,civilminister,1988-05-10,,woman,7891a68a-bcbd-43a3-bd8b-90bdbb040f45,509830681123.0,,ida victoria karkiainen
Q1992475,1924-10-18,1923-04-19,Regeringen Trygger,handelsminister,1881-06-11,1948-03-05,man,,,Stockholm,nils richard wohlin
Q1992475,1924-10-18,1923-04-19,Regeringen Trygger,handelsminister,1881-06-11,1948-03-05,man,,,Stockholm,nils wohlin
Q1992475,1924-10-18,1923-04-19,Regeringen Trygger,handelsminister,1881-06-11,1948-03-05,man,,,Stockholm,wohlin
Q1992475,1924-10-18,1923-04-19,Regeringen Trygger,handelsminister,1881-06-11,1948-03-05,man,,,Uppsala,nils richard wohlin
Q1992475,1924-10-18,1923-04-19,Regeringen Trygger,handelsminister,1881-06-11,1948-03-05,man,,,Uppsala,nils wohlin
Q1992475,1924-10-18,1923-04-19,Regeringen Trygger,handelsminister,1881-06-11,1948-03-05,man,,,Uppsala,wohlin
Q1992475,1929-06-10,1928-10-02,Regeringen Lindman II,finansminister,1881-06-11,1948-03-05,man,,,Stockholm,nils richard wohlin
Q1992475,1929-06-10,1928-10-02,Regeringen Lindman II,finansminister,1881-06-11,1948-03-05,man,,,Stockholm,nils wohlin
Q1992475,1929-06-10,1928-10-02,Regeringen Lindman II,finansminister,1881-06-11,1948-03-05,man,,,Stockholm,wohlin
Q1992475,1929-06-10,1928-10-02,Regeringen Lindman II,finansminister,1881-06-11,1948-03-05,man,,,Uppsala,nils richard wohlin
Q1992475,1929-06-10,1928-10-02,Regeringen Lindman II,finansminister,1881-06-11,1948-03-05,man,,,Uppsala,nils wohlin
Q1992475,1929-06-10,1928-10-02,Regeringen Lindman II,finansminister,1881-06-11,1948-03-05,man,,,Uppsala,wohlin
Q19976668,2022-12-31,2021-11-30,Regeringen Andersson,finansmarknadsminister,1973-11-24,,man,,596495003124.0,,max christian elger
Q19976668,2022-12-31,2021-11-30,Regeringen Andersson,finansmarknadsminister,1973-11-24,,man,,596495003124.0,,max elger
Q19977122,2021-11-30,2021-02-05,Regeringen Löfven II,biståndsminister,1981-06-27,,man,c0b88fff-b506-45e4-b87a-29dd67a1dde2,548038946425.0,,per olof olsson fridh
Q19977122,2021-11-30,2021-02-05,Regeringen Löfven II,biståndsminister,1981-06-27,,man,c0b88fff-b506-45e4-b87a-29dd67a1dde2,548038946425.0,,per olsson
Q19977122,2021-11-30,2021-02-05,Regeringen Löfven II,biståndsminister,1981-06-27,,man,c0b88fff-b506-45e4-b87a-29dd67a1dde2,548038946425.0,,per olsson fridh
Q19977122,2021-11-30,2021-02-05,Regeringen Löfven III,biståndsminister,1981-06-27,,man,c0b88fff-b506-45e4-b87a-29dd67a1dde2,548038946425.0,,per olof olsson fridh
Q19977122,2021-11-30,2021-02-05,Regeringen Löfven III,biståndsminister,1981-06-27,,man,c0b88fff-b506-45e4-b87a-29dd67a1dde2,548038946425.0,,per olsson
Q19977122,2021-11-30,2021-02-05,Regeringen Löfven III,biståndsminister,1981-06-27,,man,c0b88fff-b506-45e4-b87a-29dd67a1dde2,548038946425.0,,per olsson fridh
Q2021126,1978-10-18,1976-10-08,Regeringen Fälldin I,energiminister,1937-07-31,,man,446737c7-0953-41f9-b202-3cc82c99b980,59100119006.0,,olof johansson
Q2021126,1981-05-22,1981-05-05,Regeringen Fälldin II,kommunikationsminister,1937-07-31,,man,446737c7-0953-41f9-b202-3cc82c99b980,59100119006.0,,olof johansson
Q2021126,1982-10-08,1979-10-12,Regeringen Fälldin II,konsultativt statsråd,1937-07-31,,man,446737c7-0953-41f9-b202-3cc82c99b980,59100119006.0,,olof johansson
Q2021126,1982-10-08,1979-10-12,Regeringen Fälldin II,löneminister,1937-07-31,,man,446737c7-0953-41f9-b202-3cc82c99b980,59100119006.0,,olof johansson
Q2021126,1982-10-08,1979-10-12,Regeringen Fälldin III,konsultativt statsråd,1937-07-31,,man,446737c7-0953-41f9-b202-3cc82c99b980,59100119006.0,,olof johansson
Q2021126,1982-10-08,1979-10-12,Regeringen Fälldin III,löneminister,1937-07-31,,man,446737c7-0953-41f9-b202-3cc82c99b980,59100119006.0,,olof johansson
Q2021126,1994-06-16,1991-10-04,Regeringen Carl Bildt,miljöminister,1937-07-31,,man,446737c7-0953-41f9-b202-3cc82c99b980,59100119006.0,,olof johansson
Q2021126,1994-06-16,1991-10-04,Regeringen Carl Bildt,minister för nordiskt samarbete,1937-07-31,,man,446737c7-0953-41f9-b202-3cc82c99b980,59100119006.0,,olof johansson
Q2021126,1981-05-22,1981-05-05,Regeringen Fälldin II,infrastrukturminister,1937-07-31,,man,446737c7-0953-41f9-b202-3cc82c99b980,59100119006.0,,olof johansson
Q2021126,1981-05-22,1979-10-12,Regeringen Fälldin II,löneminister,1937-07-31,,man,446737c7-0953-41f9-b202-3cc82c99b980,59100119006.0,,olof johansson
Q2021126,1982-10-08,1981-05-22,Regeringen Fälldin III,löneminister,1937-07-31,,man,446737c7-0953-41f9-b202-3cc82c99b980,59100119006.0,,olof johansson
