,protocol_id,year,pages,number
3273,prot-201516--125,2015,1.0,125
3274,prot-201516--126,2015,1.0,126
3275,prot-201516--127,2015,1.0,127
3276,prot-201516--128,2015,1.0,128
3277,prot-201516--129,2015,1.0,129
3278,prot-201516--13,2015,1.0,13
3279,prot-201516--130,2015,1.0,130
3280,prot-201516--14,2015,1.0,14
3281,prot-201516--15,2015,1.0,15
3282,prot-201516--16,2015,1.0,16
3283,prot-201516--17,2015,1.0,17
3284,prot-201516--18,2015,1.0,18
3285,prot-201516--19,2015,1.0,19
3286,prot-201516--2,2015,1.0,2
3287,prot-201516--20,2015,1.0,20
3288,prot-201516--21,2015,1.0,21
3289,prot-201516--22,2015,1.0,22
3290,prot-201516--23,2015,1.0,23
3291,prot-201516--24,2015,1.0,24
3292,prot-201516--25,2015,1.0,25
3293,prot-201516--26,2015,1.0,26
3294,prot-201516--27,2015,1.0,27
3295,prot-201516--28,2015,1.0,28
3296,prot-201516--29,2015,1.0,29
3297,prot-201516--3,2015,1.0,3
3298,prot-201516--30,2015,1.0,30
3299,prot-201516--31,2015,1.0,31
3300,prot-201516--32,2015,1.0,32
3301,prot-201516--33,2015,1.0,33
3302,prot-201516--34,2015,1.0,34
3303,prot-201516--35,2015,1.0,35
3304,prot-201516--36,2015,1.0,36
3305,prot-201516--37,2015,1.0,37
3306,prot-201516--38,2015,1.0,38
3307,prot-201516--39,2015,1.0,39
3308,prot-201516--4,2015,1.0,4
3309,prot-201516--40,2015,1.0,40
3310,prot-201516--41,2015,1.0,41
3311,prot-201516--42,2015,1.0,42
3312,prot-201516--43,2015,1.0,43
3313,prot-201516--44,2015,1.0,44
3314,prot-201516--45,2015,1.0,45
3315,prot-201516--46,2015,1.0,46
3316,prot-201516--47,2015,1.0,47
3317,prot-201516--48,2015,1.0,48
3318,prot-201516--49,2015,1.0,49
3319,prot-201516--5,2015,1.0,5
3320,prot-201516--50,2015,1.0,50
3321,prot-201516--51,2015,1.0,51
3322,prot-201516--52,2015,1.0,52
3323,prot-201516--53,2015,1.0,53
3324,prot-201516--54,2015,1.0,54
3325,prot-201516--55,2015,1.0,55
3326,prot-201516--56,2015,1.0,56
3327,prot-201516--57,2015,1.0,57
3328,prot-201516--58,2015,1.0,58
3329,prot-201516--59,2015,1.0,59
3330,prot-201516--6,2015,1.0,6
3331,prot-201516--60,2015,1.0,60
3332,prot-201516--61,2015,1.0,61
3333,prot-201516--62,2015,1.0,62
3334,prot-201516--63,2015,1.0,63
3335,prot-201516--64,2015,1.0,64
3336,prot-201516--65,2015,1.0,65
3337,prot-201516--66,2015,1.0,66
3338,prot-201516--67,2015,1.0,67
3339,prot-201516--68,2015,1.0,68
3340,prot-201516--69,2015,1.0,69
3341,prot-201516--7,2015,1.0,7
3342,prot-201516--70,2015,1.0,70
3343,prot-201516--71,2015,1.0,71
3344,prot-201516--72,2015,1.0,72
3345,prot-201516--73,2015,1.0,73
3346,prot-201516--74,2015,1.0,74
3347,prot-201516--75,2015,1.0,75
3348,prot-201516--76,2015,1.0,76
3349,prot-201516--77,2015,1.0,77
3350,prot-201516--78,2015,1.0,78
3351,prot-201516--79,2015,1.0,79
3352,prot-201516--8,2015,1.0,8
3353,prot-201516--80,2015,1.0,80
3354,prot-201516--81,2015,1.0,81
3355,prot-201516--82,2015,1.0,82
3356,prot-201516--83,2015,1.0,83
3357,prot-201516--84,2015,1.0,84
3358,prot-201516--85,2015,1.0,85
3359,prot-201516--86,2015,1.0,86
3360,prot-201516--87,2015,1.0,87
3361,prot-201516--88,2015,1.0,88
3362,prot-201516--89,2015,1.0,89
3363,prot-201516--9,2015,1.0,9
3364,prot-201516--90,2015,1.0,90
3365,prot-201516--91,2015,1.0,91
3366,prot-201516--92,2015,1.0,92
3367,prot-201516--93,2015,1.0,93
3368,prot-201516--94,2015,1.0,94
3369,prot-201516--95,2015,1.0,95
3370,prot-201516--96,2015,1.0,96
3371,prot-201516--97,2015,1.0,97
3372,prot-201516--98,2015,1.0,98
3373,prot-201516--99,2015,1.0,99
3374,prot-201617--1,2016,1.0,1
3375,prot-201617--10,2016,1.0,10
3376,prot-201617--100,2016,1.0,100
3377,prot-201617--101,2016,1.0,101
3378,prot-201617--102,2016,1.0,102
3379,prot-201617--103,2016,1.0,103
3380,prot-201617--104,2016,1.0,104
3381,prot-201617--105,2016,1.0,105
3382,prot-201617--106,2016,1.0,106
3383,prot-201617--107,2016,1.0,107
3384,prot-201617--108,2016,1.0,108
3385,prot-201617--109,2016,1.0,109
3386,prot-201617--11,2016,1.0,11
3387,prot-201617--110,2016,1.0,110
3388,prot-201617--111,2016,1.0,111
3389,prot-201617--112,2016,1.0,112
3390,prot-201617--113,2016,1.0,113
3391,prot-201617--114,2016,1.0,114
3392,prot-201617--115,2016,1.0,115
3393,prot-201617--116,2016,1.0,116
3394,prot-201617--117,2016,1.0,117
3395,prot-201617--118,2016,1.0,118
3396,prot-201617--119,2016,1.0,119
3397,prot-201617--12,2016,1.0,12
3398,prot-201617--120,2016,1.0,120
3399,prot-201617--121,2016,1.0,121
3400,prot-201617--122,2016,1.0,122
3401,prot-201617--123,2016,1.0,123
3402,prot-201617--124,2016,1.0,124
3403,prot-201617--125,2016,1.0,125
3404,prot-201617--126,2016,1.0,126
3405,prot-201617--127,2016,1.0,127
3406,prot-201617--128,2016,1.0,128
3407,prot-201617--129,2016,1.0,129
3408,prot-201617--13,2016,1.0,13
3409,prot-201617--130,2016,1.0,130
3410,prot-201617--131,2016,1.0,131
3411,prot-201617--132,2016,1.0,132
3412,prot-201617--133,2016,1.0,133
3413,prot-201617--134,2016,1.0,134
3414,prot-201617--14,2016,1.0,14
3415,prot-201617--15,2016,1.0,15
3416,prot-201617--16,2016,1.0,16
3417,prot-201617--17,2016,1.0,17
3418,prot-201617--18,2016,1.0,18
3419,prot-201617--19,2016,1.0,19
3420,prot-201617--2,2016,1.0,2
3421,prot-201617--20,2016,1.0,20
3422,prot-201617--21,2016,1.0,21
3423,prot-201617--22,2016,1.0,22
3424,prot-201617--23,2016,1.0,23
3425,prot-201617--24,2016,1.0,24
3426,prot-201617--25,2016,1.0,25
3427,prot-201617--26,2016,1.0,26
3428,prot-201617--27,2016,1.0,27
3429,prot-201617--28,2016,1.0,28
3430,prot-201617--29,2016,1.0,29
3431,prot-201617--3,2016,1.0,3
3432,prot-201617--30,2016,1.0,30
3433,prot-201617--31,2016,1.0,31
3434,prot-201617--32,2016,1.0,32
3435,prot-201617--33,2016,1.0,33
3436,prot-201617--34,2016,1.0,34
3437,prot-201617--35,2016,1.0,35
3438,prot-201617--36,2016,1.0,36
3439,prot-201617--37,2016,1.0,37
3440,prot-201617--38,2016,1.0,38
3441,prot-201617--39,2016,1.0,39
3442,prot-201617--4,2016,1.0,4
3443,prot-201617--40,2016,1.0,40
3444,prot-201617--41,2016,1.0,41
3445,prot-201617--42,2016,1.0,42
3446,prot-201617--43,2016,1.0,43
3447,prot-201617--44,2016,1.0,44
3448,prot-201617--45,2016,1.0,45
3449,prot-201617--46,2016,1.0,46
3450,prot-201617--47,2016,1.0,47
3451,prot-201617--48,2016,1.0,48
3452,prot-201617--49,2016,1.0,49
3453,prot-201617--5,2016,1.0,5
3454,prot-201617--50,2016,1.0,50
3455,prot-201617--51,2016,1.0,51
3456,prot-201617--52,2016,1.0,52
3457,prot-201617--53,2016,1.0,53
3458,prot-201617--54,2016,1.0,54
3459,prot-201617--55,2016,1.0,55
3460,prot-201617--56,2016,1.0,56
3461,prot-201617--57,2016,1.0,57
3462,prot-201617--58,2016,1.0,58
3463,prot-201617--59,2016,1.0,59
3464,prot-201617--6,2016,1.0,6
3465,prot-201617--60,2016,1.0,60
3466,prot-201617--61,2016,1.0,61
3467,prot-201617--62,2016,1.0,62
3468,prot-201617--63,2016,1.0,63
3469,prot-201617--64,2016,1.0,64
3470,prot-201617--65,2016,1.0,65
3471,prot-201617--66,2016,1.0,66
3472,prot-201617--67,2016,1.0,67
3473,prot-201617--68,2016,1.0,68
3474,prot-201617--69,2016,1.0,69
3475,prot-201617--7,2016,1.0,7
3476,prot-201617--70,2016,1.0,70
3477,prot-201617--71,2016,1.0,71
3478,prot-201617--72,2016,1.0,72
3479,prot-201617--73,2016,1.0,73
3480,prot-201617--74,2016,1.0,74
3481,prot-201617--75,2016,1.0,75
3482,prot-201617--76,2016,1.0,76
3483,prot-201617--77,2016,1.0,77
3484,prot-201617--78,2016,1.0,78
3485,prot-201617--79,2016,1.0,79
3486,prot-201617--8,2016,1.0,8
3487,prot-201617--80,2016,1.0,80
3488,prot-201617--81,2016,1.0,81
3489,prot-201617--82,2016,1.0,82
3490,prot-201617--83,2016,1.0,83
3491,prot-201617--84,2016,1.0,84
3492,prot-201617--85,2016,1.0,85
3493,prot-201617--86,2016,1.0,86
3494,prot-201617--87,2016,1.0,87
3495,prot-201617--88,2016,1.0,88
3496,prot-201617--89,2016,1.0,89
3497,prot-201617--9,2016,1.0,9
3498,prot-201617--90,2016,1.0,90
3499,prot-201617--91,2016,1.0,91
3500,prot-201617--92,2016,1.0,92
3501,prot-201617--93,2016,1.0,93
3502,prot-201617--94,2016,1.0,94
3503,prot-201617--95,2016,1.0,95
3504,prot-201617--96,2016,1.0,96
3505,prot-201617--97,2016,1.0,97
3506,prot-201617--98,2016,1.0,98
3507,prot-201617--99,2016,1.0,99
3508,prot-201718--1,2017,1.0,1
3509,prot-201718--10,2017,1.0,10
3510,prot-201718--100,2017,1.0,100
3511,prot-201718--101,2017,1.0,101
3512,prot-201718--102,2017,1.0,102
3513,prot-201718--103,2017,1.0,103
3514,prot-201718--104,2017,1.0,104
3515,prot-201718--105,2017,1.0,105
3516,prot-201718--106,2017,1.0,106
3517,prot-201718--107,2017,1.0,107
3518,prot-201718--108,2017,1.0,108
3519,prot-201718--109,2017,1.0,109
3520,prot-201718--11,2017,1.0,11
3521,prot-201718--110,2017,1.0,110
3522,prot-201718--111,2017,1.0,111
3523,prot-201718--112,2017,1.0,112
3524,prot-201718--113,2017,1.0,113
3525,prot-201718--114,2017,1.0,114
3526,prot-201718--115,2017,1.0,115
3527,prot-201718--116,2017,1.0,116
3528,prot-201718--117,2017,1.0,117
3529,prot-201718--118,2017,1.0,118
3530,prot-201718--119,2017,1.0,119
3531,prot-201718--12,2017,1.0,12
3532,prot-201718--120,2017,1.0,120
3533,prot-201718--121,2017,1.0,121
3534,prot-201718--122,2017,1.0,122
3535,prot-201718--123,2017,1.0,123
3536,prot-201718--124,2017,1.0,124
3537,prot-201718--125,2017,1.0,125
3538,prot-201718--126,2017,1.0,126
3539,prot-201718--127,2017,1.0,127
3540,prot-201718--128,2017,1.0,128
3541,prot-201718--129,2017,1.0,129
3542,prot-201718--13,2017,1.0,13
3543,prot-201718--130,2017,1.0,130
3544,prot-201718--131,2017,1.0,131
3545,prot-201718--132,2017,1.0,132
3546,prot-201718--133,2017,1.0,133
3547,prot-201718--134,2017,1.0,134
3548,prot-201718--135,2017,1.0,135
3549,prot-201718--136,2017,1.0,136
3550,prot-201718--137,2017,1.0,137
3551,prot-201718--138,2017,1.0,138
3552,prot-201718--139,2017,1.0,139
3553,prot-201718--14,2017,1.0,14
3554,prot-201718--140,2017,1.0,140
3555,prot-201718--141,2017,1.0,141
3556,prot-201718--142,2017,1.0,142
3557,prot-201718--15,2017,1.0,15
3558,prot-201718--16,2017,1.0,16
3559,prot-201718--17,2017,1.0,17
3560,prot-201718--18,2017,1.0,18
3561,prot-201718--19,2017,1.0,19
3562,prot-201718--2,2017,1.0,2
3563,prot-201718--20,2017,1.0,20
3564,prot-201718--21,2017,1.0,21
3565,prot-201718--22,2017,1.0,22
3566,prot-201718--23,2017,1.0,23
3567,prot-201718--24,2017,1.0,24
3568,prot-201718--25,2017,1.0,25
3569,prot-201718--26,2017,1.0,26
3570,prot-201718--27,2017,1.0,27
3571,prot-201718--28,2017,1.0,28
3572,prot-201718--29,2017,1.0,29
3573,prot-201718--3,2017,1.0,3
3574,prot-201718--30,2017,1.0,30
3575,prot-201718--31,2017,1.0,31
3576,prot-201718--32,2017,1.0,32
3577,prot-201718--33,2017,1.0,33
3578,prot-201718--34,2017,1.0,34
3579,prot-201718--35,2017,1.0,35
3580,prot-201718--36,2017,1.0,36
3581,prot-201718--37,2017,1.0,37
3582,prot-201718--38,2017,1.0,38
3583,prot-201718--39,2017,1.0,39
3584,prot-201718--4,2017,1.0,4
3585,prot-201718--40,2017,1.0,40
3586,prot-201718--41,2017,1.0,41
3587,prot-201718--42,2017,1.0,42
3588,prot-201718--43,2017,1.0,43
3589,prot-201718--44,2017,1.0,44
3590,prot-201718--45,2017,1.0,45
3591,prot-201718--46,2017,1.0,46
3592,prot-201718--47,2017,1.0,47
3593,prot-201718--48,2017,1.0,48
3594,prot-201718--49,2017,1.0,49
3595,prot-201718--5,2017,1.0,5
3596,prot-201718--50,2017,1.0,50
3597,prot-201718--51,2017,1.0,51
3598,prot-201718--52,2017,1.0,52
3599,prot-201718--53,2017,1.0,53
3600,prot-201718--54,2017,1.0,54
3601,prot-201718--55,2017,1.0,55
3602,prot-201718--56,2017,1.0,56
3603,prot-201718--57,2017,1.0,57
3604,prot-201718--58,2017,1.0,58
3605,prot-201718--59,2017,1.0,59
3606,prot-201718--6,2017,1.0,6
3607,prot-201718--60,2017,1.0,60
3608,prot-201718--61,2017,1.0,61
3609,prot-201718--62,2017,1.0,62
3610,prot-201718--63,2017,1.0,63
3611,prot-201718--64,2017,1.0,64
3612,prot-201718--65,2017,1.0,65
3613,prot-201718--66,2017,1.0,66
3614,prot-201718--67,2017,1.0,67
3615,prot-201718--68,2017,1.0,68
3616,prot-201718--69,2017,1.0,69
3617,prot-201718--7,2017,1.0,7
3618,prot-201718--70,2017,1.0,70
3619,prot-201718--71,2017,1.0,71
3620,prot-201718--72,2017,1.0,72
3621,prot-201718--73,2017,1.0,73
3622,prot-201718--74,2017,1.0,74
3623,prot-201718--75,2017,1.0,75
3624,prot-201718--76,2017,1.0,76
3625,prot-201718--77,2017,1.0,77
3626,prot-201718--78,2017,1.0,78
3627,prot-201718--79,2017,1.0,79
3628,prot-201718--8,2017,1.0,8
3629,prot-201718--80,2017,1.0,80
3630,prot-201718--81,2017,1.0,81
3631,prot-201718--82,2017,1.0,82
3632,prot-201718--83,2017,1.0,83
3633,prot-201718--84,2017,1.0,84
3634,prot-201718--85,2017,1.0,85
3635,prot-201718--86,2017,1.0,86
3636,prot-201718--87,2017,1.0,87
3637,prot-201718--88,2017,1.0,88
3638,prot-201718--89,2017,1.0,89
3639,prot-201718--9,2017,1.0,9
3640,prot-201718--90,2017,1.0,90
3641,prot-201718--91,2017,1.0,91
3642,prot-201718--92,2017,1.0,92
3643,prot-201718--93,2017,1.0,93
3644,prot-201718--94,2017,1.0,94
3645,prot-201718--95,2017,1.0,95
3646,prot-201718--96,2017,1.0,96
3647,prot-201718--97,2017,1.0,97
3648,prot-201718--98,2017,1.0,98
3649,prot-201718--99,2017,1.0,99
3650,prot-201819--1,2018,1.0,1
3651,prot-201819--10,2018,1.0,10
3652,prot-201819--100,2018,1.0,100
3653,prot-201819--101,2018,1.0,101
3654,prot-201819--102,2018,1.0,102
3655,prot-201819--103,2018,1.0,103
3656,prot-201819--104,2018,1.0,104
3657,prot-201819--105,2018,1.0,105
3658,prot-201819--106,2018,1.0,106
3659,prot-201819--107,2018,1.0,107
3660,prot-201819--108,2018,1.0,108
3661,prot-201819--109,2018,1.0,109
3662,prot-201819--11,2018,1.0,11
3663,prot-201819--110,2018,1.0,110
3664,prot-201819--111,2018,1.0,111
3665,prot-201819--112,2018,1.0,112
3666,prot-201819--12,2018,1.0,12
3667,prot-201819--13,2018,1.0,13
3668,prot-201819--14,2018,1.0,14
3669,prot-201819--15,2018,1.0,15
3670,prot-201819--16,2018,1.0,16
3671,prot-201819--17,2018,1.0,17
3672,prot-201819--18,2018,1.0,18
3673,prot-201819--19,2018,1.0,19
3674,prot-201819--2,2018,1.0,2
3675,prot-201819--20,2018,1.0,20
3676,prot-201819--21,2018,1.0,21
3677,prot-201819--22,2018,1.0,22
3678,prot-201819--23,2018,1.0,23
3679,prot-201819--24,2018,1.0,24
3680,prot-201819--25,2018,1.0,25
3681,prot-201819--26,2018,1.0,26
3682,prot-201819--27,2018,1.0,27
3683,prot-201819--28,2018,1.0,28
3684,prot-201819--29,2018,1.0,29
3685,prot-201819--3,2018,1.0,3
3686,prot-201819--30,2018,1.0,30
3687,prot-201819--31,2018,1.0,31
3688,prot-201819--32,2018,1.0,32
3689,prot-201819--33,2018,1.0,33
3690,prot-201819--34,2018,1.0,34
3691,prot-201819--35,2018,1.0,35
3692,prot-201819--36,2018,1.0,36
3693,prot-201819--37,2018,1.0,37
3694,prot-201819--38,2018,1.0,38
3695,prot-201819--39,2018,1.0,39
3696,prot-201819--4,2018,1.0,4
3697,prot-201819--40,2018,1.0,40
3698,prot-201819--41,2018,1.0,41
3699,prot-201819--42,2018,1.0,42
3700,prot-201819--43,2018,1.0,43
3701,prot-201819--44,2018,1.0,44
3702,prot-201819--45,2018,1.0,45
3703,prot-201819--46,2018,1.0,46
3704,prot-201819--47,2018,1.0,47
3705,prot-201819--48,2018,1.0,48
3706,prot-201819--49,2018,1.0,49
3707,prot-201819--5,2018,1.0,5
3708,prot-201819--50,2018,1.0,50
3709,prot-201819--51,2018,1.0,51
3710,prot-201819--52,2018,1.0,52
3711,prot-201819--53,2018,1.0,53
3712,prot-201819--54,2018,1.0,54
3713,prot-201819--55,2018,1.0,55
3714,prot-201819--56,2018,1.0,56
3715,prot-201819--57,2018,1.0,57
3716,prot-201819--58,2018,1.0,58
3717,prot-201819--59,2018,1.0,59
3718,prot-201819--6,2018,1.0,6
3719,prot-201819--60,2018,1.0,60
3720,prot-201819--61,2018,1.0,61
3721,prot-201819--62,2018,1.0,62
3722,prot-201819--63,2018,1.0,63
3723,prot-201819--64,2018,1.0,64
3724,prot-201819--65,2018,1.0,65
3725,prot-201819--66,2018,1.0,66
3726,prot-201819--67,2018,1.0,67
3727,prot-201819--68,2018,1.0,68
3728,prot-201819--69,2018,1.0,69
3729,prot-201819--7,2018,1.0,7
3730,prot-201819--70,2018,1.0,70
3731,prot-201819--71,2018,1.0,71
3732,prot-201819--72,2018,1.0,72
3733,prot-201819--73,2018,1.0,73
3734,prot-201819--74,2018,1.0,74
3735,prot-201819--75,2018,1.0,75
3736,prot-201819--76,2018,1.0,76
3737,prot-201819--77,2018,1.0,77
3738,prot-201819--78,2018,1.0,78
3739,prot-201819--79,2018,1.0,79
3740,prot-201819--8,2018,1.0,8
3741,prot-201819--80,2018,1.0,80
3742,prot-201819--81,2018,1.0,81
3743,prot-201819--82,2018,1.0,82
3744,prot-201819--83,2018,1.0,83
3745,prot-201819--84,2018,1.0,84
3746,prot-201819--85,2018,1.0,85
3747,prot-201819--86,2018,1.0,86
3748,prot-201819--87,2018,1.0,87
3749,prot-201819--88,2018,1.0,88
3750,prot-201819--89,2018,1.0,89
3751,prot-201819--9,2018,1.0,9
3752,prot-201819--90,2018,1.0,90
3753,prot-201819--91,2018,1.0,91
3754,prot-201819--92,2018,1.0,92
3755,prot-201819--93,2018,1.0,93
3756,prot-201819--94,2018,1.0,94
3757,prot-201819--95,2018,1.0,95
3758,prot-201819--96,2018,1.0,96
3759,prot-201819--97,2018,1.0,97
3760,prot-201819--98,2018,1.0,98
3761,prot-201819--99,2018,1.0,99
3762,prot-201920--1,2019,1.0,1
3763,prot-201920--10,2019,1.0,10
3764,prot-201920--100,2019,1.0,100
3765,prot-201920--101,2019,1.0,101
3766,prot-201920--102,2019,1.0,102
3767,prot-201920--103,2019,1.0,103
3768,prot-201920--104,2019,1.0,104
3769,prot-201920--105,2019,1.0,105
3770,prot-201920--106,2019,1.0,106
3771,prot-201920--107,2019,1.0,107
3772,prot-201920--108,2019,1.0,108
3773,prot-201920--109,2019,1.0,109
3774,prot-201920--11,2019,1.0,11
3775,prot-201920--110,2019,1.0,110
3776,prot-201920--111,2019,1.0,111
3777,prot-201920--112,2019,1.0,112
3778,prot-201920--113,2019,1.0,113
3779,prot-201920--114,2019,1.0,114
3780,prot-201920--115,2019,1.0,115
3781,prot-201920--116,2019,1.0,116
3782,prot-201920--117,2019,1.0,117
3783,prot-201920--118,2019,1.0,118
3784,prot-201920--119,2019,1.0,119
3785,prot-201920--12,2019,1.0,12
3786,prot-201920--120,2019,1.0,120
3787,prot-201920--121,2019,1.0,121
3788,prot-201920--122,2019,1.0,122
3789,prot-201920--123,2019,1.0,123
3790,prot-201920--124,2019,1.0,124
3791,prot-201920--125,2019,1.0,125
3792,prot-201920--126,2019,1.0,126
3793,prot-201920--127,2019,1.0,127
3794,prot-201920--128,2019,1.0,128
3795,prot-201920--129,2019,1.0,129
3796,prot-201920--13,2019,1.0,13
3797,prot-201920--130,2019,1.0,130
3798,prot-201920--131,2019,1.0,131
3799,prot-201920--132,2019,1.0,132
3800,prot-201920--133,2019,1.0,133
3801,prot-201920--134,2019,1.0,134
3802,prot-201920--135,2019,1.0,135
3803,prot-201920--136,2019,1.0,136
3804,prot-201920--137,2019,1.0,137
3805,prot-201920--138,2019,1.0,138
3806,prot-201920--139,2019,1.0,139
3807,prot-201920--14,2019,1.0,14
3808,prot-201920--140,2019,1.0,140
3809,prot-201920--141,2019,1.0,141
3810,prot-201920--142,2019,1.0,142
3811,prot-201920--143,2019,1.0,143
3812,prot-201920--144,2019,1.0,144
3813,prot-201920--145,2019,1.0,145
3814,prot-201920--146,2019,1.0,146
3815,prot-201920--147,2019,1.0,147
3816,prot-201920--148,2019,1.0,148
3817,prot-201920--15,2019,1.0,15
3818,prot-201920--16,2019,1.0,16
3819,prot-201920--17,2019,1.0,17
3820,prot-201920--18,2019,1.0,18
3821,prot-201920--19,2019,1.0,19
3822,prot-201920--2,2019,1.0,2
3823,prot-201920--20,2019,1.0,20
3824,prot-201920--21,2019,1.0,21
3825,prot-201920--22,2019,1.0,22
3826,prot-201920--23,2019,1.0,23
3827,prot-201920--24,2019,1.0,24
3828,prot-201920--25,2019,1.0,25
3829,prot-201920--26,2019,1.0,26
3830,prot-201920--27,2019,1.0,27
3831,prot-201920--28,2019,1.0,28
3832,prot-201920--29,2019,1.0,29
3833,prot-201920--3,2019,1.0,3
3834,prot-201920--30,2019,1.0,30
3835,prot-201920--31,2019,1.0,31
3836,prot-201920--32,2019,1.0,32
3837,prot-201920--33,2019,1.0,33
3838,prot-201920--34,2019,1.0,34
3839,prot-201920--35,2019,1.0,35
3840,prot-201920--36,2019,1.0,36
3841,prot-201920--37,2019,1.0,37
3842,prot-201920--38,2019,1.0,38
3843,prot-201920--39,2019,1.0,39
3844,prot-201920--4,2019,1.0,4
3845,prot-201920--40,2019,1.0,40
3846,prot-201920--41,2019,1.0,41
3847,prot-201920--42,2019,1.0,42
3848,prot-201920--43,2019,1.0,43
3849,prot-201920--44,2019,1.0,44
3850,prot-201920--45,2019,1.0,45
3851,prot-201920--46,2019,1.0,46
3852,prot-201920--47,2019,1.0,47
3853,prot-201920--48,2019,1.0,48
3854,prot-201920--49,2019,1.0,49
3855,prot-201920--5,2019,1.0,5
3856,prot-201920--50,2019,1.0,50
3857,prot-201920--51,2019,1.0,51
3858,prot-201920--52,2019,1.0,52
3859,prot-201920--53,2019,1.0,53
3860,prot-201920--54,2019,1.0,54
3861,prot-201920--55,2019,1.0,55
3862,prot-201920--56,2019,1.0,56
3863,prot-201920--57,2019,1.0,57
3864,prot-201920--58,2019,1.0,58
3865,prot-201920--59,2019,1.0,59
3866,prot-201920--6,2019,1.0,6
3867,prot-201920--60,2019,1.0,60
3868,prot-201920--61,2019,1.0,61
3869,prot-201920--62,2019,1.0,62
3870,prot-201920--63,2019,1.0,63
3871,prot-201920--64,2019,1.0,64
3872,prot-201920--65,2019,1.0,65
3873,prot-201920--66,2019,1.0,66
3874,prot-201920--67,2019,1.0,67
3875,prot-201920--68,2019,1.0,68
3876,prot-201920--69,2019,1.0,69
3877,prot-201920--7,2019,1.0,7
3878,prot-201920--70,2019,1.0,70
3879,prot-201920--71,2019,1.0,71
3880,prot-201920--72,2019,1.0,72
3881,prot-201920--73,2019,1.0,73
3882,prot-201920--74,2019,1.0,74
3883,prot-201920--75,2019,1.0,75
3884,prot-201920--76,2019,1.0,76
3885,prot-201920--77,2019,1.0,77
3886,prot-201920--78,2019,1.0,78
3887,prot-201920--79,2019,1.0,79
3888,prot-201920--8,2019,1.0,8
3889,prot-201920--80,2019,1.0,80
3890,prot-201920--81,2019,1.0,81
3891,prot-201920--82,2019,1.0,82
3892,prot-201920--83,2019,1.0,83
3893,prot-201920--84,2019,1.0,84
3894,prot-201920--85,2019,1.0,85
3895,prot-201920--86,2019,1.0,86
3896,prot-201920--87,2019,1.0,87
3897,prot-201920--88,2019,1.0,88
3898,prot-201920--89,2019,1.0,89
3899,prot-201920--9,2019,1.0,9
3900,prot-201920--90,2019,1.0,90
3901,prot-201920--91,2019,1.0,91
3902,prot-201920--92,2019,1.0,92
3903,prot-201920--93,2019,1.0,93
3904,prot-201920--94,2019,1.0,94
3905,prot-201920--95,2019,1.0,95
3906,prot-201920--96,2019,1.0,96
3907,prot-201920--97,2019,1.0,97
3908,prot-201920--98,2019,1.0,98
3909,prot-201920--99,2019,1.0,99
3910,prot-202021--1,2020,1.0,1
3911,prot-202021--10,2020,1.0,10
3912,prot-202021--11,2020,1.0,11
3913,prot-202021--12,2020,1.0,12
3914,prot-202021--13,2020,1.0,13
3915,prot-202021--14,2020,1.0,14
3916,prot-202021--15,2020,1.0,15
3917,prot-202021--16,2020,1.0,16
3918,prot-202021--17,2020,1.0,17
3919,prot-202021--18,2020,1.0,18
3920,prot-202021--19,2020,1.0,19
3921,prot-202021--2,2020,1.0,2
3922,prot-202021--20,2020,1.0,20
3923,prot-202021--21,2020,1.0,21
3924,prot-202021--22,2020,1.0,22
3925,prot-202021--23,2020,1.0,23
3926,prot-202021--24,2020,1.0,24
3927,prot-202021--25,2020,1.0,25
3928,prot-202021--26,2020,1.0,26
3929,prot-202021--27,2020,1.0,27
3930,prot-202021--28,2020,1.0,28
3931,prot-202021--29,2020,1.0,29
3932,prot-202021--3,2020,1.0,3
3933,prot-202021--30,2020,1.0,30
3934,prot-202021--31,2020,1.0,31
3935,prot-202021--32,2020,1.0,32
3936,prot-202021--33,2020,1.0,33
3937,prot-202021--34,2020,1.0,34
3938,prot-202021--35,2020,1.0,35
3939,prot-202021--36,2020,1.0,36
3940,prot-202021--37,2020,1.0,37
3941,prot-202021--38,2020,1.0,38
3942,prot-202021--39,2020,1.0,39
3943,prot-202021--4,2020,1.0,4
3944,prot-202021--49,2020,,49
3945,prot-202021--5,2020,1.0,5
3946,prot-202021--55,2020,,55
3947,prot-202021--6,2020,1.0,6
3948,prot-202021--7,2020,1.0,7
3949,prot-202021--8,2020,1.0,8
3950,prot-202021--9,2020,1.0,9
