wiki_id,author,date,subject,title,url
Q107065787,http://www.wikidata.org/entity/Q37013194,2021-03-18,diskriminering,Rasism och diskriminering inom offentlig verksamhet,http://data.riksdagen.se/dokumentstatus/H810580
Q107065787,http://www.wikidata.org/entity/Q37013194,2021-03-18,diskriminering,Rasism och diskriminering inom offentlig verksamhet,http://data.riksdagen.se/fil/6A4C03D7-B6C4-4580-9713-D5DEAE138761
Q107065791,http://www.wikidata.org/entity/Q70407841,2021-03-18,biologisk mångfald,Effekter på biologisk mångfald av vindkraftverksutbyggnad till havs,http://data.riksdagen.se/dokument/H810582
Q107065791,http://www.wikidata.org/entity/Q70407841,2021-03-18,biologisk mångfald,Effekter på biologisk mångfald av vindkraftverksutbyggnad till havs,http://data.riksdagen.se/dokumentstatus/H810582
Q107065791,http://www.wikidata.org/entity/Q70407841,2021-03-18,biologisk mångfald,Effekter på biologisk mångfald av vindkraftverksutbyggnad till havs,http://data.riksdagen.se/fil/EBD02673-0944-442A-A026-FD6E937C596D
Q107065791,http://www.wikidata.org/entity/Q70407841,2021-03-18,vindkraft,Effekter på biologisk mångfald av vindkraftverksutbyggnad till havs,http://data.riksdagen.se/dokument/H810582
Q107065791,http://www.wikidata.org/entity/Q70407841,2021-03-18,vindkraft,Effekter på biologisk mångfald av vindkraftverksutbyggnad till havs,http://data.riksdagen.se/dokumentstatus/H810582
Q107065791,http://www.wikidata.org/entity/Q70407841,2021-03-18,vindkraft,Effekter på biologisk mångfald av vindkraftverksutbyggnad till havs,http://data.riksdagen.se/fil/EBD02673-0944-442A-A026-FD6E937C596D
Q107065793,http://www.wikidata.org/entity/Q5596130,2021-03-18,mervärdesskatt,Importmoms,http://data.riksdagen.se/dokument/H810584
Q107065793,http://www.wikidata.org/entity/Q5596130,2021-03-18,mervärdesskatt,Importmoms,http://data.riksdagen.se/dokumentstatus/H810584
Q107065793,http://www.wikidata.org/entity/Q5596130,2021-03-18,mervärdesskatt,Importmoms,http://data.riksdagen.se/fil/7037AC70-B1E1-44A3-8358-D5FBC5522D38
Q107065795,http://www.wikidata.org/entity/Q18243514,2021-03-17,minoritetsspråk,Älvdalskan som nationellt minoritetsspråk,http://data.riksdagen.se/dokument/H810575
Q107065795,http://www.wikidata.org/entity/Q18243514,2021-03-17,minoritetsspråk,Älvdalskan som nationellt minoritetsspråk,http://data.riksdagen.se/dokumentstatus/H810575
Q107065795,http://www.wikidata.org/entity/Q18243514,2021-03-17,minoritetsspråk,Älvdalskan som nationellt minoritetsspråk,http://data.riksdagen.se/fil/EE2DB669-0DB0-42F6-860E-51FEB6963DA3
Q107065812,http://www.wikidata.org/entity/Q5596130,2021-03-12,Boverket,Boverket och vindkraftsutbyggnaden i Sverige,http://data.riksdagen.se/dokument/H810557
Q107065812,http://www.wikidata.org/entity/Q5596130,2021-03-12,Boverket,Boverket och vindkraftsutbyggnaden i Sverige,http://data.riksdagen.se/dokumentstatus/H810557
Q107065812,http://www.wikidata.org/entity/Q5596130,2021-03-12,Boverket,Boverket och vindkraftsutbyggnaden i Sverige,http://data.riksdagen.se/fil/C2EBC89D-C604-496C-A6A4-BD0B762F515E
Q107065812,http://www.wikidata.org/entity/Q5596130,2021-03-12,vindkraft,Boverket och vindkraftsutbyggnaden i Sverige,http://data.riksdagen.se/dokument/H810557
Q107065812,http://www.wikidata.org/entity/Q5596130,2021-03-12,vindkraft,Boverket och vindkraftsutbyggnaden i Sverige,http://data.riksdagen.se/dokumentstatus/H810557
Q107065812,http://www.wikidata.org/entity/Q5596130,2021-03-12,vindkraft,Boverket och vindkraftsutbyggnaden i Sverige,http://data.riksdagen.se/fil/C2EBC89D-C604-496C-A6A4-BD0B762F515E
Q107065826,http://www.wikidata.org/entity/Q946708,2021-03-10,kollektivtrafik,En hållbar återstart av kollektivtrafiken,http://data.riksdagen.se/dokument/H810552
Q107065826,http://www.wikidata.org/entity/Q946708,2021-03-10,kollektivtrafik,En hållbar återstart av kollektivtrafiken,http://data.riksdagen.se/dokumentstatus/H810552
Q107065826,http://www.wikidata.org/entity/Q946708,2021-03-10,kollektivtrafik,En hållbar återstart av kollektivtrafiken,http://data.riksdagen.se/fil/B4D21FF3-21CE-4430-9672-3E6ADE2AB322
Q107065828,http://www.wikidata.org/entity/Q946708,2021-03-10,kollektivtrafik,En hållbar återstart av kollektivtrafiken,http://data.riksdagen.se/dokument/H810552
Q107065828,http://www.wikidata.org/entity/Q946708,2021-03-10,kollektivtrafik,En hållbar återstart av kollektivtrafiken,http://data.riksdagen.se/dokumentstatus/H810552
Q107065828,http://www.wikidata.org/entity/Q946708,2021-03-10,kollektivtrafik,En hållbar återstart av kollektivtrafiken,http://data.riksdagen.se/fil/B4D21FF3-21CE-4430-9672-3E6ADE2AB322
Q107065834,http://www.wikidata.org/entity/Q70588456,2021-03-09,Finansinspektionen,Finansinspektionens tillsyn över de noterade tillväxtföretagen,http://data.riksdagen.se/dokument/H810539
Q107065834,http://www.wikidata.org/entity/Q70588456,2021-03-09,Finansinspektionen,Finansinspektionens tillsyn över de noterade tillväxtföretagen,http://data.riksdagen.se/dokumentstatus/H810539
Q107065834,http://www.wikidata.org/entity/Q70588456,2021-03-09,Finansinspektionen,Finansinspektionens tillsyn över de noterade tillväxtföretagen,http://data.riksdagen.se/fil/19917B86-28E0-4323-B833-9BF4E66E97B6
Q107065848,http://www.wikidata.org/entity/Q4949356,2021-03-03,sjukförsäkring,Utredningsförslag om en trygg sjukförsäkring,http://data.riksdagen.se/dokument/H810527
Q107065848,http://www.wikidata.org/entity/Q4949356,2021-03-03,sjukförsäkring,Utredningsförslag om en trygg sjukförsäkring,http://data.riksdagen.se/dokumentstatus/H810527
Q107065848,http://www.wikidata.org/entity/Q4949356,2021-03-03,sjukförsäkring,Utredningsförslag om en trygg sjukförsäkring,http://data.riksdagen.se/fil/49EBAF23-7980-4A03-979F-4CDF1E8B6F87
Q107065859,http://www.wikidata.org/entity/Q26211839,2021-03-01,invandrare,Andelen invandrare bland de som begår våldtäkt,http://data.riksdagen.se/dokument/H810517
Q107065859,http://www.wikidata.org/entity/Q26211839,2021-03-01,invandrare,Andelen invandrare bland de som begår våldtäkt,http://data.riksdagen.se/dokumentstatus/H810517
Q107065859,http://www.wikidata.org/entity/Q26211839,2021-03-01,invandrare,Andelen invandrare bland de som begår våldtäkt,http://data.riksdagen.se/fil/FF33B87A-7236-41AB-8324-81EDF1F15ECE
Q107065862,http://www.wikidata.org/entity/Q18747077,2021-02-26,Försäkringskassan,Försäkringskassans arbete med omvårdnadsbidraget,http://data.riksdagen.se/dokument/H810515
Q107065862,http://www.wikidata.org/entity/Q18747077,2021-02-26,Försäkringskassan,Försäkringskassans arbete med omvårdnadsbidraget,http://data.riksdagen.se/dokumentstatus/H810515
Q107065862,http://www.wikidata.org/entity/Q18747077,2021-02-26,Försäkringskassan,Försäkringskassans arbete med omvårdnadsbidraget,http://data.riksdagen.se/fil/B935371B-C4CE-4299-B4E6-4516E52F26A4
Q107065869,http://www.wikidata.org/entity/Q63344500,2021-02-26,drog,Regeringens narkotikapolitik,http://data.riksdagen.se/dokument/H810509
Q107065869,http://www.wikidata.org/entity/Q63344500,2021-02-26,drog,Regeringens narkotikapolitik,http://data.riksdagen.se/dokumentstatus/H810509
Q107065869,http://www.wikidata.org/entity/Q63344500,2021-02-26,drog,Regeringens narkotikapolitik,http://data.riksdagen.se/fil/076EE412-20FD-47D0-BFA4-DA55FB6A18CF
Q107065881,http://www.wikidata.org/entity/Q18245020,2021-02-19,Arbetsförmedlingen,Reformeringen av Arbetsförmedlingen,http://data.riksdagen.se/dokument/H810498
Q107065881,http://www.wikidata.org/entity/Q18245020,2021-02-19,Arbetsförmedlingen,Reformeringen av Arbetsförmedlingen,http://data.riksdagen.se/dokumentstatus/H810498
Q107065881,http://www.wikidata.org/entity/Q18245020,2021-02-19,Arbetsförmedlingen,Reformeringen av Arbetsförmedlingen,http://data.riksdagen.se/fil/1CFBE4D6-789E-4504-9DB9-E1FFDF32750F
Q107065886,http://www.wikidata.org/entity/Q18239250,2021-02-19,Arbetsförmedlingen,Löftet om LOV och Arbetsförmedlingens reformering,http://data.riksdagen.se/dokument/H810492
Q107065886,http://www.wikidata.org/entity/Q18239250,2021-02-19,Arbetsförmedlingen,Löftet om LOV och Arbetsförmedlingens reformering,http://data.riksdagen.se/dokumentstatus/H810492
Q107065886,http://www.wikidata.org/entity/Q18239250,2021-02-19,Arbetsförmedlingen,Löftet om LOV och Arbetsförmedlingens reformering,http://data.riksdagen.se/fil/B140C175-C120-450D-A0B4-C685529143EE
Q107065937,http://www.wikidata.org/entity/Q4975481,2021-02-14,skogsbruk,Framtiden för svenskt skogsbruk,http://data.riksdagen.se/dokument/H810463
Q107065937,http://www.wikidata.org/entity/Q4975481,2021-02-14,skogsbruk,Framtiden för svenskt skogsbruk,http://data.riksdagen.se/dokumentstatus/H810463
Q107065937,http://www.wikidata.org/entity/Q4975481,2021-02-14,skogsbruk,Framtiden för svenskt skogsbruk,http://data.riksdagen.se/fil/513271CA-8526-4CFA-97FD-77B0D265B3D4
Q107065949,http://www.wikidata.org/entity/Q56669198,2021-02-11,våld i nära relationer,Våld i nära relationer,http://data.riksdagen.se/dokument/H810455
Q107065949,http://www.wikidata.org/entity/Q56669198,2021-02-11,våld i nära relationer,Våld i nära relationer,http://data.riksdagen.se/dokumentstatus/H810455
Q107065949,http://www.wikidata.org/entity/Q56669198,2021-02-11,våld i nära relationer,Våld i nära relationer,http://data.riksdagen.se/fil/3B90DE4A-A15C-4101-8167-677774C3AEDD
Q107065951,http://www.wikidata.org/entity/Q71055616,2021-02-11,Postnord,Postnord och otillåtet cabotage,http://data.riksdagen.se/dokument/H810457
Q107065951,http://www.wikidata.org/entity/Q71055616,2021-02-11,Postnord,Postnord och otillåtet cabotage,http://data.riksdagen.se/dokumentstatus/H810457
Q107065951,http://www.wikidata.org/entity/Q71055616,2021-02-11,Postnord,Postnord och otillåtet cabotage,http://data.riksdagen.se/fil/04EADCE9-4F2E-45DD-A66D-398CD7487548
Q107065954,http://www.wikidata.org/entity/Q5596130,2021-02-10,Östersjön,Dumpade gifttunnor i Östersjön,http://data.riksdagen.se/dokument/H810447
Q107065954,http://www.wikidata.org/entity/Q5596130,2021-02-10,Östersjön,Dumpade gifttunnor i Östersjön,http://data.riksdagen.se/dokumentstatus/H810447
Q107065954,http://www.wikidata.org/entity/Q5596130,2021-02-10,Östersjön,Dumpade gifttunnor i Östersjön,http://data.riksdagen.se/fil/43CD8EB8-E03E-4DC8-8EE7-A39EE442E6BC
Q107065963,http://www.wikidata.org/entity/Q57168773,2021-02-10,skogsbruk,Stärkt miljöhänsyn i skogsbruket,http://data.riksdagen.se/dokument/H810441
Q107065963,http://www.wikidata.org/entity/Q57168773,2021-02-10,skogsbruk,Stärkt miljöhänsyn i skogsbruket,http://data.riksdagen.se/dokumentstatus/H810441
Q107065963,http://www.wikidata.org/entity/Q57168773,2021-02-10,skogsbruk,Stärkt miljöhänsyn i skogsbruket,http://data.riksdagen.se/fil/C40E4595-EBF7-481A-B385-8BEEC9231310
Q107065968,http://www.wikidata.org/entity/Q5781437,2021-02-10,förskola,Förskolor med koppling till extremism,http://data.riksdagen.se/dokument/H810436
Q107065968,http://www.wikidata.org/entity/Q5781437,2021-02-10,förskola,Förskolor med koppling till extremism,http://data.riksdagen.se/dokumentstatus/H810436
Q107065968,http://www.wikidata.org/entity/Q5781437,2021-02-10,förskola,Förskolor med koppling till extremism,http://data.riksdagen.se/fil/403319A5-EB1C-4CAC-8AEC-A72E38139416
Q107065992,http://www.wikidata.org/entity/Q26211839,2021-02-08,medborgarskap,Åtgärder för att stärka det svenska medborgarskapet,http://data.riksdagen.se/dokument/H810415
Q107065992,http://www.wikidata.org/entity/Q26211839,2021-02-08,medborgarskap,Åtgärder för att stärka det svenska medborgarskapet,http://data.riksdagen.se/dokumentstatus/H810415
Q107065992,http://www.wikidata.org/entity/Q26211839,2021-02-08,medborgarskap,Åtgärder för att stärka det svenska medborgarskapet,http://data.riksdagen.se/fil/C991E200-6D3A-47D8-BB84-A4BC989C3AC3
Q107065993,http://www.wikidata.org/entity/Q99541757,2021-02-08,Härnösand,Utredningen om ökad statlig närvaro i Härnösand,http://data.riksdagen.se/dokument/H810419
Q107065993,http://www.wikidata.org/entity/Q99541757,2021-02-08,Härnösand,Utredningen om ökad statlig närvaro i Härnösand,http://data.riksdagen.se/dokumentstatus/H810419
Q107065993,http://www.wikidata.org/entity/Q99541757,2021-02-08,Härnösand,Utredningen om ökad statlig närvaro i Härnösand,http://data.riksdagen.se/fil/09FBB49B-8CB7-48EC-9F9F-85FFACF5C10A
Q107065998,http://www.wikidata.org/entity/Q18245020,2021-02-04,Arbetsförmedlingen,Organiserad brottslighet hos Arbetsförmedlingen,http://data.riksdagen.se/dokument/H810403
Q107065998,http://www.wikidata.org/entity/Q18245020,2021-02-04,Arbetsförmedlingen,Organiserad brottslighet hos Arbetsförmedlingen,http://data.riksdagen.se/dokumentstatus/H810403
Q107065998,http://www.wikidata.org/entity/Q18245020,2021-02-04,Arbetsförmedlingen,Organiserad brottslighet hos Arbetsförmedlingen,http://data.riksdagen.se/fil/9ED3024D-4473-4765-8810-15BF62250581
Q107066009,http://www.wikidata.org/entity/Q57168695,2021-02-01,djurskydd,Åtgärder för bättre djurskydd vid handel med djur,http://data.riksdagen.se/dokument/H810398
Q107066009,http://www.wikidata.org/entity/Q57168695,2021-02-01,djurskydd,Åtgärder för bättre djurskydd vid handel med djur,http://data.riksdagen.se/dokumentstatus/H810398
Q107066009,http://www.wikidata.org/entity/Q57168695,2021-02-01,djurskydd,Åtgärder för bättre djurskydd vid handel med djur,http://data.riksdagen.se/fil/137C010E-FB93-4D54-8B90-67CD71A3B2BE
Q107066011,http://www.wikidata.org/entity/Q4971184,2021-02-01,bensin,Ersättningsenergi för bensin och diesel,http://data.riksdagen.se/dokument/H810397
Q107066011,http://www.wikidata.org/entity/Q4971184,2021-02-01,bensin,Ersättningsenergi för bensin och diesel,http://data.riksdagen.se/dokumentstatus/H810397
Q107066011,http://www.wikidata.org/entity/Q4971184,2021-02-01,bensin,Ersättningsenergi för bensin och diesel,http://data.riksdagen.se/fil/B1F356B7-FBE2-467B-BD2D-D26BDD24D5AD
Q107066011,http://www.wikidata.org/entity/Q4971184,2021-02-01,dieselolja,Ersättningsenergi för bensin och diesel,http://data.riksdagen.se/dokument/H810397
Q107066011,http://www.wikidata.org/entity/Q4971184,2021-02-01,dieselolja,Ersättningsenergi för bensin och diesel,http://data.riksdagen.se/dokumentstatus/H810397
Q107066011,http://www.wikidata.org/entity/Q4971184,2021-02-01,dieselolja,Ersättningsenergi för bensin och diesel,http://data.riksdagen.se/fil/B1F356B7-FBE2-467B-BD2D-D26BDD24D5AD
Q107066016,http://www.wikidata.org/entity/Q70592245,2021-01-29,djurskydd,Djurskyddet vid hästförsäljning,http://data.riksdagen.se/dokument/H810393
Q107066016,http://www.wikidata.org/entity/Q70592245,2021-01-29,djurskydd,Djurskyddet vid hästförsäljning,http://data.riksdagen.se/dokumentstatus/H810393
Q107066016,http://www.wikidata.org/entity/Q70592245,2021-01-29,djurskydd,Djurskyddet vid hästförsäljning,http://data.riksdagen.se/fil/F503BAA8-326B-415F-83EA-D04950884F17
Q107066038,http://www.wikidata.org/entity/Q1681740,2021-01-28,Göteborg,Planering av järnvägen mellan Göteborg och Borås,http://data.riksdagen.se/dokument/H810370
Q107066038,http://www.wikidata.org/entity/Q1681740,2021-01-28,Göteborg,Planering av järnvägen mellan Göteborg och Borås,http://data.riksdagen.se/dokumentstatus/H810370
Q107066038,http://www.wikidata.org/entity/Q1681740,2021-01-28,Göteborg,Planering av järnvägen mellan Göteborg och Borås,http://data.riksdagen.se/fil/24AA70A0-C6DB-4E8E-BCE6-26BCB4F3CAA4
Q107066039,http://www.wikidata.org/entity/Q1681740,2021-01-28,Göteborg,Järnvägsdragning mellan Göteborg och Borås,http://data.riksdagen.se/dokument/H810369
Q107066039,http://www.wikidata.org/entity/Q1681740,2021-01-28,Göteborg,Järnvägsdragning mellan Göteborg och Borås,http://data.riksdagen.se/dokumentstatus/H810369
Q107066039,http://www.wikidata.org/entity/Q1681740,2021-01-28,Göteborg,Järnvägsdragning mellan Göteborg och Borås,http://data.riksdagen.se/fil/EAE6C287-C07B-4492-89DD-44890E1D04A7
Q107066043,http://www.wikidata.org/entity/Q18244900,2021-01-28,nötkreatur,Rapportering till nötkreatursregistret,http://data.riksdagen.se/dokument/H810382
Q107066043,http://www.wikidata.org/entity/Q18244900,2021-01-28,nötkreatur,Rapportering till nötkreatursregistret,http://data.riksdagen.se/dokumentstatus/H810382
Q107066043,http://www.wikidata.org/entity/Q18244900,2021-01-28,nötkreatur,Rapportering till nötkreatursregistret,http://data.riksdagen.se/fil/02BABDF9-4286-4E46-BCB8-3721FE8C641D
Q107066046,http://www.wikidata.org/entity/Q21578777,2021-01-28,bygglov,Länsstyrelsernas hantering av bygglovsprocesser,http://data.riksdagen.se/dokument/H810379
